w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P1_Rx1_W
28.4,4.6,9.4,14.0,3.2,49.6,0.0,0.51,14.0,21.0,0.175,0.05,2.0,17.0,0.14,0.08,0.1,0.33,0.4,1.0,1.5,2.2,11.0,5.0,1.0,2.4,0.9,2.9,0.23,1.2,4.62088596198889
17.6,10.6,3.4,24.8,26.0,47.2,0.0,0.51,14.0,17.0,0.105,0.01,2.0,28.0,0.035,0.02,0.1,0.01,2.3,1.2,4.6,4.3,30.0,8.0,4.7,3.4,3.6,4.8,0.88,3.6,6.68768235116553
52.4,9.4,7.0,16.4,20.0,43.6,0.0,0.5,14.0,18.0,0.175,0.05,2.0,25.0,0.07,0.03,0.1,0.29,2.5,2.1,4.3,4.1,24.0,5.0,3.2,0.3,3.3,2.1,0.47,2.4,7.23296302332615
32.0,7.0,4.6,8.0,4.4,19.6,0.0,0.51,14.0,13.0,0.07,0.07,2.0,16.0,0.14,0.05,0.1,0.21,0.3,0.4,2.3,4.4,29.0,3.0,1.4,4.5,4.2,0.9,0.24,1.8,4.81044195298575
6.8,8.2,7.0,5.6,21.2,29.2,0.0,0.5,14.0,28.0,0.105,0.03,2.0,15.0,0.105,0.1,0.1,0.16,1.4,1.4,5.0,4.3,22.0,25.0,3.5,2.0,2.6,4.2,1.36,3.8,1.81206023763452
35.6,7.0,13.0,6.8,9.2,50.8,0.0,0.5,14.0,31.0,0.175,0.05,2.0,33.0,0.175,0.08,0.1,0.22,0.8,2.1,4.5,4.3,12.0,23.0,2.0,4.0,2.3,2.0,0.79,3.2,2.56165462744733
20.0,7.0,4.6,6.8,26.0,11.2,0.0,0.5,14.0,15.0,0.175,0.03,2.0,32.0,0.07,0.01,0.1,0.4,2.6,0.9,5.0,3.8,28.0,23.0,1.0,2.8,0.5,3.1,0.58,3.2,3.90073918303116
45.2,5.8,10.6,4.4,5.6,34.0,0.0,0.5,14.0,30.0,0.14,0.06,2.0,20.0,0.105,0.09,0.1,0.45,0.7,1.9,3.4,3.5,3.0,0.0,0.3,0.8,1.2,1.9,0.35,2.0,5.18296637836736
5.6,2.2,1.0,15.2,4.4,31.6,0.0,0.5,14.0,19.0,0.175,0.06,2.0,23.0,0.07,0.04,0.1,0.07,0.4,0.8,2.6,4.0,0.0,17.0,3.4,1.2,3.6,0.7,0.2,1.3,6.36822711107114
34.4,9.4,10.6,17.6,23.6,49.6,0.0,0.5,14.0,30.0,0.175,0.01,2.0,7.0,0.105,0.09,0.1,0.24,2.1,3.8,4.4,3.3,30.0,2.0,1.7,1.0,3.9,2.6,1.08,3.1,3.57127510056486
27.2,11.8,5.8,20.0,24.8,19.6,0.0,0.5,14.0,27.0,0.07,0.03,2.0,18.0,0.07,0.05,0.1,0.37,1.4,2.9,4.7,3.8,18.0,2.0,1.9,0.7,2.1,3.8,0.15,3.3,4.33514846895652
52.4,2.2,8.2,20.0,9.2,35.2,0.0,0.51,14.0,20.0,0.175,0.09,2.0,14.0,0.105,0.06,0.1,0.33,0.9,2.0,3.9,1.6,29.0,29.0,0.4,4.5,4.4,3.6,0.49,1.3,7.87523683956298
14.0,2.2,5.8,14.0,18.8,37.6,0.0,0.5,14.0,23.0,0.175,0.01,2.0,16.0,0.105,0.06,0.1,0.26,1.6,2.8,3.6,3.9,29.0,14.0,1.5,2.4,2.1,0.8,0.23,2.7,2.60344939205312
18.8,4.6,13.0,11.6,4.4,40.0,0.0,0.51,14.0,33.0,0.105,0.04,2.0,33.0,0.105,0.02,0.1,0.32,0.2,0.9,2.3,2.7,19.0,23.0,2.9,4.3,3.0,3.9,0.14,1.0,6.24514655729131
24.8,11.8,7.0,5.6,20.0,36.4,0.0,0.51,14.0,30.0,0.14,0.01,2.0,30.0,0.175,0.09,0.1,0.21,1.4,1.2,3.6,4.5,5.0,26.0,4.9,2.6,4.9,2.1,0.83,3.2,2.19315175929941
26.0,10.6,4.6,26.0,6.8,10.0,0.0,0.51,14.0,31.0,0.07,0.02,2.0,9.0,0.105,0.03,0.1,0.43,0.6,2.8,3.6,2.0,10.0,5.0,4.8,1.7,1.3,4.2,0.5,1.0,8.09394554420405
50.0,13.0,13.0,21.2,21.2,10.0,0.0,0.51,14.0,23.0,0.14,0.02,2.0,16.0,0.175,0.1,0.1,0.19,2.7,1.0,4.9,3.8,20.0,30.0,3.4,4.5,1.5,3.6,0.78,3.2,3.65457148707174
16.4,1.0,3.4,16.4,15.2,5.2,0.0,0.51,14.0,25.0,0.175,0.01,2.0,27.0,0.07,0.02,0.1,0.25,1.8,1.4,5.0,4.2,26.0,3.0,2.3,2.9,0.1,2.5,1.17,2.7,3.89198067863434
26.0,9.4,11.8,17.6,26.0,23.2,0.0,0.5,14.0,35.0,0.105,0.1,2.0,30.0,0.07,0.01,0.1,0.33,1.8,2.8,4.3,4.5,29.0,5.0,0.7,0.9,1.0,3.7,0.7,3.6,4.103452418947
30.8,3.4,7.0,8.0,6.8,37.6,0.0,0.51,14.0,34.0,0.175,0.03,2.0,9.0,0.175,0.02,0.1,0.23,0.9,4.1,2.2,3.1,15.0,11.0,0.4,1.9,2.4,1.7,0.1,1.1,4.38873694188722
3.2,3.4,4.6,8.0,5.6,47.2,0.0,0.51,14.0,19.0,0.175,0.05,2.0,24.0,0.14,0.03,0.1,0.36,0.4,1.5,2.2,4.6,16.0,6.0,1.6,4.7,2.1,4.6,0.27,2.0,2.03792512330132
40.4,7.0,1.0,14.0,4.4,37.6,0.0,0.5,14.0,31.0,0.105,0.1,2.0,35.0,0.07,0.02,0.1,0.38,0.5,4.0,1.8,3.4,3.0,26.0,4.2,4.2,2.0,4.3,0.49,1.4,8.99455351055428
48.8,11.8,13.0,18.8,24.8,10.0,0.0,0.5,14.0,18.0,0.105,0.03,2.0,19.0,0.105,0.07,0.1,0.12,1.8,2.2,5.0,4.5,15.0,17.0,2.1,2.2,4.2,3.2,0.79,2.8,5.33752423120781
45.2,1.0,9.4,12.8,14.0,41.2,0.0,0.51,14.0,35.0,0.105,0.03,2.0,18.0,0.175,0.1,0.1,0.28,1.4,3.4,4.9,4.6,28.0,6.0,4.7,4.9,1.5,2.0,1.27,2.5,2.833497123997
24.8,13.0,5.8,24.8,14.0,22.0,0.0,0.5,14.0,16.0,0.175,0.03,2.0,20.0,0.175,0.02,0.1,0.21,1.7,1.7,4.4,4.5,9.0,22.0,4.8,3.4,3.2,3.1,0.58,2.9,2.43875004612807
21.2,13.0,5.8,11.6,3.2,14.8,0.0,0.5,14.0,29.0,0.175,0.02,2.0,33.0,0.175,0.03,0.1,0.22,0.3,1.1,1.1,5.0,15.0,28.0,2.8,1.7,1.4,0.2,0.15,1.0,4.33535968057738
46.4,5.8,2.2,21.2,24.8,20.8,0.0,0.51,14.0,31.0,0.14,0.1,2.0,30.0,0.105,0.02,0.1,0.14,1.8,3.2,4.7,4.4,26.0,1.0,4.0,2.7,3.9,2.7,0.89,4.0,3.13683531845827
14.0,4.6,11.8,11.6,22.4,41.2,0.0,0.5,14.0,23.0,0.035,0.03,2.0,29.0,0.175,0.03,0.1,0.42,2.2,2.4,4.8,3.6,4.0,18.0,2.5,0.8,3.9,4.6,0.46,2.2,2.17874810624902
41.6,9.4,7.0,16.4,11.6,11.2,0.0,0.5,14.0,29.0,0.105,0.09,2.0,21.0,0.14,0.04,0.1,0.38,1.1,1.4,3.5,3.2,0.0,17.0,0.4,1.7,2.7,3.3,0.1,1.4,5.58797563233165
12.8,10.6,5.8,11.6,11.6,8.8,0.0,0.5,14.0,16.0,0.175,0.1,2.0,20.0,0.175,0.05,0.1,0.37,1.1,1.4,3.4,4.2,7.0,15.0,0.1,3.9,4.9,2.6,0.77,1.8,2.53625900194722
14.0,10.6,3.4,16.4,3.2,32.8,0.0,0.5,14.0,31.0,0.14,0.08,2.0,17.0,0.105,0.04,0.1,0.18,0.3,4.0,1.2,2.4,11.0,29.0,0.8,1.9,0.2,2.9,0.19,1.1,5.49263571241368
21.2,13.0,5.8,5.6,21.2,23.2,0.0,0.51,14.0,8.0,0.035,0.01,2.0,25.0,0.14,0.05,0.1,0.3,1.6,0.9,4.3,3.9,28.0,17.0,0.7,0.2,2.3,0.5,0.19,2.4,2.89402760007359
50.0,9.4,9.4,14.0,20.0,47.2,0.0,0.5,14.0,34.0,0.175,0.03,2.0,16.0,0.14,0.05,0.1,0.5,2.6,3.0,4.6,4.5,20.0,15.0,1.6,2.6,4.5,4.9,0.77,3.0,3.43450563790224
12.8,11.8,4.6,20.0,5.6,37.6,0.0,0.5,14.0,26.0,0.105,0.05,2.0,22.0,0.14,0.04,0.1,0.3,0.6,2.2,1.2,1.9,21.0,15.0,0.8,1.7,3.6,4.9,0.28,1.0,4.74126163304262
23.6,8.2,7.0,18.8,21.2,35.2,0.0,0.51,14.0,14.0,0.07,0.02,2.0,24.0,0.14,0.08,0.1,0.42,2.6,1.5,3.9,4.7,12.0,11.0,3.6,0.8,3.0,3.2,0.51,3.1,2.44317122423252
51.2,13.0,7.0,16.4,14.0,47.2,0.0,0.5,14.0,35.0,0.14,0.05,2.0,34.0,0.175,0.1,0.1,0.35,0.9,0.6,4.4,3.9,7.0,30.0,0.9,4.5,4.4,2.5,0.46,1.2,6.22806286348796
39.2,9.4,2.2,10.4,4.4,35.2,0.0,0.5,14.0,24.0,0.105,0.04,2.0,35.0,0.175,0.08,0.1,0.27,0.4,0.3,1.8,2.1,17.0,30.0,0.9,4.0,4.8,4.2,0.11,1.6,4.21154589670236
24.8,7.0,13.0,15.2,15.2,52.0,0.0,0.51,14.0,24.0,0.14,0.01,2.0,12.0,0.175,0.08,0.1,0.41,1.8,2.6,4.1,4.8,10.0,6.0,3.0,2.0,1.1,4.2,1.05,1.2,4.00958799612606
42.8,9.4,9.4,20.0,11.6,8.8,0.0,0.51,14.0,26.0,0.14,0.08,2.0,15.0,0.14,0.06,0.1,0.3,1.4,1.1,2.4,4.0,28.0,20.0,0.6,0.2,3.4,1.0,0.93,1.2,6.49347043975
41.6,10.6,4.6,21.2,12.8,41.2,0.0,0.5,14.0,25.0,0.175,0.01,2.0,5.0,0.14,0.02,0.1,0.09,1.1,1.9,2.9,2.7,19.0,24.0,0.1,2.1,3.9,2.0,0.77,1.0,7.326446663304
33.2,8.2,2.2,8.0,12.8,19.6,0.0,0.51,14.0,35.0,0.105,0.1,2.0,15.0,0.175,0.01,0.1,0.27,0.9,2.7,5.0,4.4,7.0,14.0,2.2,2.3,0.8,2.0,0.48,2.0,3.34550392322384
52.4,2.2,10.6,15.2,5.6,47.2,0.0,0.5,14.0,12.0,0.105,0.02,2.0,9.0,0.14,0.04,0.1,0.38,0.5,1.3,2.8,2.1,12.0,30.0,3.6,0.3,2.5,2.8,0.47,1.2,6.84422378279547
32.0,2.2,7.0,21.2,17.6,19.6,0.0,0.5,14.0,31.0,0.175,0.04,2.0,25.0,0.175,0.1,0.1,0.4,1.2,4.0,4.4,2.8,29.0,13.0,4.7,3.0,2.5,4.9,0.89,2.6,2.40314152622598
30.8,8.2,9.4,5.6,18.8,10.0,0.0,0.5,14.0,4.0,0.14,0.02,2.0,12.0,0.175,0.02,0.1,0.3,1.2,0.3,4.3,4.5,15.0,26.0,3.6,0.9,4.0,1.5,0.19,4.0,2.30830020144819
27.2,13.0,5.8,15.2,9.2,38.8,0.0,0.51,14.0,23.0,0.175,0.09,2.0,31.0,0.07,0.06,0.1,0.28,1.2,1.7,3.2,3.2,1.0,22.0,0.4,2.7,3.7,4.5,0.16,2.6,5.04774537311204
17.6,11.8,5.8,14.0,10.4,50.8,0.0,0.5,14.0,25.0,0.105,0.02,2.0,8.0,0.14,0.05,0.1,0.29,0.9,1.0,4.9,4.9,2.0,17.0,5.0,2.3,4.0,4.2,0.56,2.7,2.55518577436041
38.0,2.2,2.2,15.2,14.0,44.8,0.0,0.5,14.0,32.0,0.07,0.06,2.0,24.0,0.14,0.07,0.1,0.31,1.5,3.5,2.4,3.9,15.0,19.0,4.3,1.3,1.4,3.0,1.06,2.0,3.69146685998718
34.4,1.0,2.2,4.4,6.8,6.4,0.0,0.5,14.0,30.0,0.175,0.07,2.0,9.0,0.07,0.01,0.1,0.29,0.7,3.0,4.6,3.1,6.0,26.0,3.2,0.9,2.3,3.8,0.32,1.4,8.88292588490196
18.8,3.4,3.4,3.2,16.4,31.6,0.0,0.51,14.0,24.0,0.14,0.04,2.0,18.0,0.105,0.05,0.1,0.31,1.8,3.0,4.1,2.6,5.0,30.0,0.5,1.2,4.0,1.0,1.47,2.1,3.19909342867381
46.4,3.4,4.6,23.6,6.8,6.4,0.0,0.5,14.0,33.0,0.175,0.07,2.0,31.0,0.175,0.07,0.1,0.38,0.8,2.8,3.3,2.9,7.0,3.0,2.6,3.1,1.2,2.3,0.13,1.7,4.19520759072831
11.6,13.0,10.6,18.8,10.4,47.2,0.0,0.5,14.0,28.0,0.14,0.06,2.0,34.0,0.105,0.02,0.1,0.23,1.4,3.6,3.5,3.7,3.0,28.0,2.3,0.4,0.8,0.9,0.26,3.4,2.54910758477824
17.6,8.2,3.4,20.0,22.4,11.2,0.0,0.5,14.0,34.0,0.175,0.04,2.0,15.0,0.07,0.07,0.1,0.38,1.2,2.7,4.2,4.7,17.0,6.0,3.5,4.2,0.2,0.8,0.13,3.9,3.17808470155243
47.6,11.8,3.4,8.0,3.2,28.0,0.0,0.5,14.0,26.0,0.175,0.03,2.0,34.0,0.14,0.05,0.1,0.23,0.4,0.6,1.2,2.7,3.0,7.0,4.2,1.5,1.7,2.2,0.24,1.0,7.19056923891348
46.4,9.4,1.0,5.6,4.4,36.4,0.0,0.5,14.0,20.0,0.175,0.01,2.0,12.0,0.175,0.02,0.1,0.41,0.5,1.9,1.4,2.2,16.0,7.0,4.3,2.7,3.2,1.7,0.46,1.0,5.76738602695189
17.6,5.8,8.2,26.0,5.6,34.0,0.0,0.51,14.0,25.0,0.175,0.07,2.0,29.0,0.175,0.09,0.1,0.47,0.5,2.4,2.3,3.4,29.0,22.0,2.0,1.6,4.5,2.0,0.22,2.2,2.73691352812231
48.8,4.6,5.8,24.8,14.0,42.4,0.0,0.51,14.0,33.0,0.035,0.01,2.0,6.0,0.175,0.02,0.1,0.35,0.9,1.9,4.2,3.4,1.0,9.0,0.8,2.4,5.0,2.2,0.12,1.4,5.08920946208527
33.2,5.8,4.6,5.6,22.4,50.8,0.0,0.5,14.0,35.0,0.07,0.03,2.0,25.0,0.07,0.06,0.1,0.44,2.9,2.3,4.5,4.0,26.0,26.0,3.4,2.1,1.1,4.6,0.71,2.8,4.85069890071207
36.8,13.0,3.4,26.0,4.4,8.8,0.0,0.51,14.0,35.0,0.175,0.01,2.0,31.0,0.07,0.06,0.1,0.15,0.5,2.9,2.7,4.3,8.0,23.0,2.2,5.0,1.9,0.1,0.11,1.4,11.0514951712441
11.6,4.6,3.4,26.0,14.0,17.2,0.0,0.51,14.0,6.0,0.175,0.08,2.0,28.0,0.035,0.01,0.1,0.39,1.1,0.5,5.0,4.6,6.0,26.0,0.3,2.2,3.7,3.0,0.42,2.3,9.33388931245087
14.0,4.6,4.6,17.6,23.6,16.0,0.0,0.5,14.0,16.0,0.07,0.03,2.0,31.0,0.07,0.07,0.1,0.47,1.3,1.1,4.8,3.8,1.0,8.0,3.6,3.3,1.4,2.0,0.62,2.9,3.60893887707313
28.4,11.8,7.0,5.6,22.4,25.6,0.0,0.51,14.0,23.0,0.175,0.08,2.0,34.0,0.07,0.03,0.1,0.29,0.9,1.7,4.7,3.4,0.0,19.0,4.6,3.7,0.7,3.6,0.53,2.3,5.53152669234816
46.4,8.2,8.2,5.6,24.8,29.2,0.0,0.51,14.0,34.0,0.14,0.05,2.0,29.0,0.175,0.01,0.1,0.4,1.8,2.9,4.6,4.8,21.0,19.0,2.1,0.3,0.4,4.4,1.14,3.4,2.65315551339486
36.8,11.8,3.4,4.4,15.2,8.8,0.0,0.51,14.0,31.0,0.175,0.09,2.0,8.0,0.175,0.1,0.1,0.42,0.7,3.2,5.0,2.6,14.0,29.0,3.0,4.7,1.9,0.5,0.16,1.9,3.89374446780948
34.4,8.2,8.2,26.0,15.2,37.6,0.0,0.51,14.0,35.0,0.14,0.01,2.0,8.0,0.07,0.03,0.1,0.1,1.5,2.4,4.9,4.0,14.0,28.0,2.1,3.2,2.9,1.6,0.98,3.4,4.93835411976171
46.4,11.8,3.4,6.8,5.6,32.8,0.0,0.51,14.0,34.0,0.07,0.01,2.0,8.0,0.14,0.05,0.1,0.2,0.7,4.5,2.3,1.9,17.0,9.0,2.6,5.0,1.1,2.2,0.48,1.8,5.34418451277475
21.2,2.2,9.4,9.2,15.2,31.6,0.0,0.51,14.0,34.0,0.14,0.1,2.0,10.0,0.105,0.1,0.1,0.27,2.0,4.0,4.9,3.9,28.0,15.0,0.2,0.5,1.3,1.2,0.13,3.7,2.34632430438739
44.0,8.2,4.6,15.2,8.0,53.2,0.0,0.5,14.0,26.0,0.175,0.05,2.0,31.0,0.14,0.01,0.1,0.34,1.0,2.7,3.2,3.5,21.0,22.0,1.9,2.6,0.8,3.7,0.56,2.1,4.04583934923865
28.4,13.0,3.4,8.0,3.2,25.6,0.0,0.5,14.0,14.0,0.07,0.01,2.0,15.0,0.07,0.02,0.1,0.33,0.2,1.7,1.6,2.5,25.0,4.0,4.8,4.5,3.5,4.6,0.1,1.5,7.74882604295252
26.0,4.6,9.4,18.8,12.8,25.6,0.0,0.51,14.0,24.0,0.07,0.03,2.0,33.0,0.175,0.05,0.1,0.43,0.9,2.8,2.7,3.6,0.0,1.0,2.7,0.1,3.9,0.3,0.17,1.4,3.74145788739723
14.0,8.2,11.8,14.0,23.6,30.4,0.0,0.5,14.0,15.0,0.07,0.07,2.0,23.0,0.105,0.09,0.1,0.26,2.4,2.0,4.6,4.6,7.0,19.0,1.7,1.6,2.8,0.6,0.18,3.6,2.41646526123151
11.6,4.6,9.4,16.4,15.2,5.2,0.0,0.5,14.0,29.0,0.175,0.09,2.0,23.0,0.175,0.05,0.1,0.44,1.5,3.4,2.8,2.4,14.0,24.0,0.6,1.4,2.6,4.0,1.12,2.2,2.15606247917859
22.4,13.0,10.6,22.4,22.4,24.4,0.0,0.5,14.0,22.0,0.105,0.01,2.0,19.0,0.14,0.06,0.1,0.4,2.2,1.3,3.9,4.5,22.0,30.0,4.5,0.2,4.9,3.0,0.23,3.6,2.22633219328045
27.2,4.6,11.8,12.8,17.6,11.2,0.0,0.51,14.0,30.0,0.07,0.07,2.0,32.0,0.14,0.1,0.1,0.41,1.8,3.3,5.0,1.7,20.0,2.0,3.6,3.9,2.7,2.5,0.15,1.6,4.00001495068132
6.8,8.2,8.2,14.0,8.0,14.8,0.0,0.51,14.0,9.0,0.14,0.05,2.0,31.0,0.105,0.06,0.1,0.23,0.9,1.1,3.4,4.8,22.0,22.0,0.1,1.2,4.1,2.9,0.55,2.6,2.46177992798586
36.8,10.6,10.6,26.0,12.8,7.6,0.0,0.51,14.0,27.0,0.175,0.09,2.0,27.0,0.07,0.01,0.1,0.42,1.3,3.2,2.6,3.3,18.0,23.0,3.7,0.9,2.2,1.6,1.26,1.9,7.67086139404885
33.2,13.0,13.0,26.0,3.2,50.8,0.0,0.51,14.0,35.0,0.175,0.04,2.0,29.0,0.175,0.02,0.1,0.18,0.4,3.4,1.5,4.1,10.0,19.0,1.0,2.8,3.9,0.6,0.28,1.2,5.04313232824361
40.4,2.2,4.6,9.2,18.8,46.0,0.0,0.5,14.0,19.0,0.07,0.04,2.0,34.0,0.07,0.01,0.1,0.49,1.5,1.6,4.8,4.8,10.0,5.0,3.9,3.2,1.3,1.1,0.27,4.6,3.10346850719043
42.8,5.8,2.2,11.6,22.4,19.6,0.0,0.5,14.0,35.0,0.175,0.1,2.0,20.0,0.105,0.04,0.1,0.46,2.5,3.0,4.6,4.8,19.0,15.0,2.4,1.7,4.6,1.9,0.38,4.2,2.91149814182131
32.0,2.2,11.8,16.4,18.8,43.6,0.0,0.5,14.0,32.0,0.07,0.03,2.0,32.0,0.14,0.04,0.1,0.41,2.1,2.9,4.7,2.3,1.0,24.0,1.6,2.8,2.7,2.7,1.22,1.4,4.47544105966635
52.4,10.6,5.8,5.6,8.0,7.6,0.0,0.51,14.0,31.0,0.175,0.05,2.0,8.0,0.14,0.01,0.1,0.21,1.0,3.3,3.9,3.6,16.0,15.0,0.4,0.3,4.6,2.5,0.33,2.8,3.99590428106977
40.4,3.4,7.0,9.2,23.6,32.8,0.0,0.5,14.0,33.0,0.175,0.08,2.0,16.0,0.14,0.01,0.1,0.39,3.0,0.8,5.0,5.0,10.0,16.0,1.1,1.5,2.2,0.4,0.5,3.4,2.94785291136396
30.8,3.4,3.4,10.4,3.2,14.8,0.0,0.51,14.0,30.0,0.105,0.06,2.0,17.0,0.07,0.02,0.1,0.14,0.4,0.8,1.6,1.9,12.0,6.0,1.4,0.7,0.5,1.2,0.27,1.0,10.3140522583158
50.0,9.4,3.4,16.4,4.4,28.0,0.0,0.5,14.0,14.0,0.14,0.01,2.0,21.0,0.14,0.06,0.1,0.23,0.5,1.9,1.3,2.6,7.0,3.0,1.0,2.0,2.8,1.8,0.28,1.2,6.74303437342268
6.8,3.4,9.4,6.8,14.0,42.4,0.0,0.51,14.0,22.0,0.14,0.09,2.0,35.0,0.07,0.02,0.1,0.41,1.3,2.6,4.2,4.7,16.0,17.0,4.4,4.7,3.6,1.2,0.57,3.8,2.38811644125879
17.6,2.2,10.6,9.2,26.0,52.0,0.0,0.5,14.0,21.0,0.175,0.03,2.0,19.0,0.14,0.04,0.1,0.32,1.5,1.9,4.5,4.7,17.0,5.0,3.7,2.1,0.3,4.3,0.22,3.7,1.63416886186074
9.2,8.2,2.2,6.8,4.4,38.8,0.0,0.5,14.0,23.0,0.175,0.01,2.0,10.0,0.175,0.09,0.1,0.33,0.3,1.2,2.6,4.9,2.0,3.0,0.2,4.9,1.5,3.3,0.1,1.4,2.70404531151885
32.0,13.0,9.4,14.0,22.4,17.2,0.0,0.51,14.0,35.0,0.14,0.03,2.0,15.0,0.07,0.02,0.1,0.46,2.9,4.3,4.7,3.9,28.0,9.0,4.0,0.7,2.8,3.5,0.97,3.1,4.89403643816035
47.6,5.8,7.0,16.4,20.0,14.8,0.0,0.51,14.0,34.0,0.175,0.03,2.0,25.0,0.14,0.03,0.1,0.41,2.3,3.6,4.6,4.5,4.0,9.0,3.1,0.7,4.3,3.4,1.02,2.0,4.36151319120098
52.4,13.0,4.6,15.2,11.6,12.4,0.0,0.5,14.0,34.0,0.14,0.05,2.0,5.0,0.14,0.02,0.1,0.41,1.1,4.5,4.1,3.3,19.0,9.0,3.3,5.0,4.1,0.2,0.22,1.0,7.90721742967907
15.2,9.4,5.8,15.2,5.6,40.0,0.0,0.51,14.0,31.0,0.14,0.09,2.0,9.0,0.07,0.07,0.1,0.27,0.5,3.8,2.8,3.9,9.0,23.0,3.4,0.7,3.3,2.1,0.3,1.2,7.78578233367487
52.4,11.8,11.8,21.2,16.4,43.6,0.0,0.51,14.0,26.0,0.07,0.04,2.0,19.0,0.07,0.05,0.1,0.35,1.6,2.3,4.0,3.7,18.0,17.0,0.7,2.6,3.0,3.7,1.52,3.2,6.21445689699014
47.6,4.6,9.4,9.2,15.2,50.8,0.0,0.51,14.0,29.0,0.105,0.03,2.0,19.0,0.14,0.05,0.1,0.35,1.8,0.7,3.7,3.7,29.0,23.0,4.2,0.8,5.0,1.8,0.34,1.6,5.15051890364087
34.4,5.8,5.8,23.6,4.4,41.2,0.0,0.5,14.0,27.0,0.14,0.03,2.0,20.0,0.175,0.08,0.1,0.29,0.4,0.7,1.4,2.0,3.0,4.0,3.6,1.9,0.7,4.4,0.35,1.1,5.02953178811891
23.6,9.4,9.4,11.6,26.0,19.6,0.0,0.51,14.0,26.0,0.14,0.1,2.0,29.0,0.175,0.03,0.1,0.24,2.6,1.7,4.8,3.5,2.0,5.0,1.0,3.6,1.0,2.1,1.38,3.4,2.12179128567286
33.2,1.0,8.2,22.4,9.2,53.2,0.0,0.51,14.0,32.0,0.105,0.07,2.0,34.0,0.14,0.07,0.1,0.46,0.9,2.7,4.7,3.8,8.0,25.0,3.1,5.0,4.4,0.3,0.83,2.9,2.99216260642676
12.8,5.8,13.0,10.4,4.4,41.2,0.0,0.51,14.0,25.0,0.175,0.09,2.0,24.0,0.105,0.03,0.1,0.28,0.4,3.4,1.6,4.1,25.0,29.0,2.2,0.9,0.8,2.7,0.12,1.1,4.99744146289402
52.4,9.4,4.6,11.6,15.2,24.4,0.0,0.5,14.0,34.0,0.07,0.07,2.0,30.0,0.175,0.05,0.1,0.48,1.5,1.3,4.5,2.8,27.0,13.0,4.6,4.1,4.2,4.1,0.63,1.8,4.48680748181358
17.6,2.2,1.0,17.6,4.4,18.4,0.0,0.5,14.0,33.0,0.035,0.01,2.0,14.0,0.105,0.03,0.1,0.13,0.5,0.7,2.1,4.1,26.0,13.0,3.5,1.6,1.7,4.7,0.29,2.0,4.22368865122022
24.8,10.6,5.8,21.2,8.0,26.8,0.0,0.51,14.0,23.0,0.175,0.1,2.0,17.0,0.175,0.04,0.1,0.36,0.9,2.4,4.9,4.7,3.0,14.0,4.2,4.0,1.2,3.7,0.67,2.1,3.08513608138921
45.2,1.0,8.2,5.6,10.4,34.0,0.0,0.51,14.0,22.0,0.105,0.03,2.0,31.0,0.105,0.08,0.1,0.36,1.1,1.1,3.2,3.3,30.0,17.0,0.9,2.4,4.1,4.0,0.73,1.9,4.85704427434153
45.2,5.8,3.4,22.4,26.0,23.2,0.0,0.51,14.0,11.0,0.105,0.02,2.0,16.0,0.07,0.01,0.1,0.11,2.5,0.7,4.2,4.5,18.0,3.0,2.7,0.9,0.7,3.5,0.19,3.7,6.03329217005648
32.0,2.2,2.2,26.0,23.6,44.8,0.0,0.51,14.0,33.0,0.175,0.1,2.0,10.0,0.105,0.07,0.1,0.29,3.1,0.8,5.0,3.6,5.0,26.0,0.7,3.1,2.2,3.9,0.61,2.1,4.5259394092305
12.8,7.0,8.2,16.4,22.4,13.6,0.0,0.51,14.0,17.0,0.105,0.02,2.0,26.0,0.14,0.04,0.1,0.18,2.0,2.2,4.6,2.9,3.0,4.0,1.5,1.1,4.4,4.5,0.83,2.2,2.72196869440147
27.2,5.8,8.2,12.8,9.2,16.0,0.0,0.51,14.0,15.0,0.14,0.07,2.0,15.0,0.07,0.05,0.1,0.14,1.0,1.9,4.9,4.9,1.0,22.0,3.9,4.1,1.4,3.3,0.62,1.1,10.0793607347707
23.6,10.6,4.6,6.8,20.0,53.2,0.0,0.51,14.0,26.0,0.175,0.03,2.0,14.0,0.07,0.03,0.1,0.26,1.4,0.9,4.5,3.7,8.0,10.0,4.6,4.6,3.8,3.4,0.72,2.3,4.95766461087372
12.8,10.6,5.8,11.6,6.8,10.0,0.0,0.5,14.0,20.0,0.14,0.06,2.0,16.0,0.105,0.05,0.1,0.2,0.9,2.5,3.3,2.0,21.0,30.0,3.9,0.6,4.5,3.6,0.11,1.0,5.67080650858629
23.6,13.0,10.6,24.8,3.2,37.6,0.0,0.5,14.0,33.0,0.175,0.02,2.0,25.0,0.175,0.07,0.1,0.38,0.2,2.7,1.3,3.6,10.0,17.0,1.0,3.7,4.2,4.7,0.12,1.2,5.04432916282041
