w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Ltx_uH
16.4,4.6,2.2,18.8,3.2,26.8,0,0.51,14,31,0.14,0.09,2,19,0.07,0.05,0.1,0.47,0.4,1.8,1.3,1.6,16,9,2.6,0.1,2.7,4.9,0.27,1.2,285.826867383649
27.2,2.2,7,11.6,9.2,17.2,0,0.51,14,34,0.14,0.08,2,10,0.105,0.09,0.1,0.2,1,1.4,5,2,29,15,5,0.5,2.5,3.7,0.58,1.4,285.846669534907
16.4,11.8,3.4,9.2,10.4,16,0,0.51,14,35,0.07,0.01,2,13,0.035,0.01,0.1,0.05,1.1,1.6,3.7,5,13,13,0.5,2.1,1,0.8,0.75,2.9,285.991725247089
29.6,4.6,9.4,5.6,23.6,32.8,0,0.51,14,21,0.07,0.06,2,11,0.035,0.01,0.1,0.38,2.3,1.4,4.5,4.3,16,8,4.1,0.4,2.6,2.4,1.37,3.6,286.556756251338
14,11.8,2.2,11.6,5.6,14.8,0,0.51,14,4,0.07,0.03,2,31,0.105,0.09,0.1,0.46,0.3,0.5,2.4,1.4,20,27,0.4,2.4,1.7,3.8,0.24,1.3,286.841911896638
22.4,3.4,3.4,12.8,5.6,36.4,0,0.51,14,11,0.14,0.04,2,3,0.14,0.1,0.1,0.25,0.6,1.3,3.2,1.8,7,30,2.9,3.5,3,2.3,0.1,1.1,286.902386921261
46.4,1,2.2,10.4,5.6,32.8,0,0.5,14,31,0.07,0.07,2,25,0.14,0.09,0.1,0.22,0.4,2.8,2.3,2.5,7,7,0.8,1.6,2,1,0.38,1.9,287.009316358754
10.4,10.6,9.4,22.4,26,40,0,0.5,14,24,0.07,0.04,2,29,0.14,0.02,0.1,0.49,2.2,0.7,4.6,4.2,25,5,4.2,3.1,0.3,1.4,0.19,4,287.048887077441
15.2,8.2,9.4,12.8,21.2,49.6,0,0.5,14,18,0.14,0.1,2,8,0.07,0.05,0.1,0.44,2.2,2.1,4.7,2.9,2,5,4.4,3.2,2.9,4.3,1.07,2.5,287.151678400237
20,2.2,10.6,24.8,24.8,7.6,0,0.51,14,32,0.175,0.07,2,29,0.105,0.1,0.1,0.2,1.4,1.5,4.4,4.7,22,9,3.7,1,4.2,2.5,1.31,3.4,287.193088129654
34.4,2.2,9.4,8,21.2,49.6,0,0.5,14,34,0.07,0.03,2,31,0.175,0.1,0.1,0.39,2.4,3.8,4.7,4.8,1,9,3.1,4.4,2.1,0.9,0.92,4.4,287.232100423778
17.6,3.4,11.8,20,16.4,22,0,0.51,14,14,0.175,0.05,2,15,0.14,0.08,0.1,0.41,1.1,0.6,3.1,4.9,24,23,3.4,4.5,2,0.9,0.25,2.6,287.266741568241
11.6,8.2,8.2,18.8,12.8,23.2,0,0.5,14,16,0.105,0.05,2,34,0.07,0.04,0.1,0.26,0.7,1.9,4.1,4.9,0,8,2.6,0.5,1,0.7,0.45,3.4,287.629683078565
40.4,7,11.8,3.2,14,43.6,0,0.51,14,35,0.175,0.04,2,26,0.035,0.02,0.1,0.22,1.3,2.9,3,4.7,24,14,5,3,3,2.3,0.54,2.5,287.841862789232
42.8,1,2.2,14,9.2,11.2,0,0.51,14,31,0.105,0.04,2,15,0.175,0.1,0.1,0.5,0.7,3.9,4.3,4.8,13,10,1.6,0.3,2.8,0.2,0.18,3.8,288.013715781466
14,5.8,10.6,16.4,12.8,12.4,0,0.51,14,9,0.14,0.03,2,24,0.175,0.01,0.1,0.31,0.6,0.9,4.7,4.5,13,25,2.8,1.5,4.3,1.2,0.33,1.9,288.014765420974
18.8,5.8,8.2,10.4,9.2,29.2,0,0.5,14,27,0.14,0.1,2,14,0.105,0.1,0.1,0.41,0.4,1.8,4.7,4.9,19,0,3.9,0.8,1.1,1.3,0.33,3.8,288.563193270431
28.4,8.2,5.8,4.4,17.6,5.2,0,0.5,14,32,0.14,0.03,2,34,0.175,0.06,0.1,0.11,1.6,2.6,4.5,3.3,27,16,3.8,3.4,1.4,0.9,1.41,2.7,288.690737196298
10.4,11.8,8.2,18.8,5.6,42.4,0,0.5,14,24,0.105,0.1,2,35,0.105,0.04,0.1,0.45,0.5,1.9,3,3,8,30,1.3,1.4,0.6,1.4,0.37,1.6,288.829864320958
21.2,3.4,3.4,15.2,26,17.2,0,0.51,14,25,0.07,0.06,2,18,0.14,0.03,0.1,0.48,3,1.3,4.6,5,26,0,2.7,2.9,2.1,4.6,0.33,3.5,288.86004036922
9.2,9.4,9.4,24.8,17.6,16,0,0.5,14,34,0.07,0.04,2,23,0.175,0.08,0.1,0.17,1.6,3.1,4.5,4.9,13,29,4,2.4,0.5,4.1,0.74,1,288.884757389422
20,11.8,2.2,9.2,20,49.6,0,0.5,14,14,0.175,0.08,2,26,0.175,0.04,0.1,0.3,2.2,1.6,3.7,4.6,10,30,4.3,4.7,3.8,3.3,1.09,3.6,288.957829578608
20,5.8,13,9.2,26,26.8,0,0.51,14,22,0.105,0.1,2,26,0.105,0.04,0.1,0.39,2.9,2.2,4.4,3.8,3,0,2.5,2.8,2.6,2.9,0.59,3.7,289.008374201427
10.4,13,3.4,23.6,21.2,31.6,0,0.5,14,34,0.175,0.1,2,24,0.175,0.05,0.1,0.34,2.2,4.2,4.6,4.7,8,21,0.8,4.9,4.2,3.2,0.67,4.5,289.055411438329
16.4,4.6,10.6,17.6,22.4,36.4,0,0.51,14,29,0.07,0.06,2,11,0.175,0.03,0.1,0.5,2.1,2,4.4,3.2,22,12,4.3,3.6,3.9,4.7,1.4,2.4,289.18369858786
17.6,3.4,8.2,24.8,22.4,37.6,0,0.51,14,30,0.105,0.07,2,23,0.175,0.02,0.1,0.45,2.5,2.9,5,3.2,29,11,2.6,0.4,4.8,1.2,1.91,3,289.198010378691
29.6,5.8,4.6,5.6,10.4,53.2,0,0.51,14,35,0.105,0.09,2,5,0.035,0.03,0.1,0.13,1.1,4.4,2.7,2.3,20,3,1.2,3.4,4.4,0.6,0.91,1.4,289.223352306296
46.4,2.2,5.8,4.4,18.8,49.6,0,0.5,14,21,0.14,0.05,2,29,0.035,0.01,0.1,0.17,2.4,2.7,5,4.2,25,30,3.1,4.5,3.7,4.4,0.41,3.1,289.254285070834
23.6,10.6,4.6,5.6,11.6,17.2,0,0.5,14,23,0.07,0.04,2,19,0.105,0.02,0.1,0.3,1.5,0.6,2.9,3.4,27,13,1.2,1.3,1.3,4.7,0.53,1.9,289.366468605018
18.8,10.6,3.4,8,26,6.4,0,0.51,14,33,0.175,0.08,2,18,0.175,0.07,0.1,0.25,2.6,3.5,4.7,4.9,22,10,1.6,0.1,4.5,3.7,0.34,4.2,289.457699724545
16.4,4.6,7,17.6,9.2,30.4,0,0.5,14,22,0.175,0.08,2,29,0.035,0.03,0.1,0.34,0.8,1.9,3,4.1,25,8,1.6,2.8,1.2,1.6,0.42,2.7,289.516772377633
17.6,4.6,10.6,14,24.8,31.6,0,0.51,14,34,0.14,0.08,2,19,0.175,0.09,0.1,0.48,2.3,4.1,4.5,4.9,7,23,4.8,0.3,2.9,2.4,1.37,3.7,289.524897522235
26,3.4,8.2,9.2,26,32.8,0,0.5,14,34,0.14,0.02,2,8,0.035,0.02,0.1,0.21,2.8,1.8,4.7,3.8,30,25,1.2,0.1,0.1,2.5,1.34,3.6,289.594243698676
41.6,7,2.2,3.2,3.2,44.8,0,0.5,14,31,0.175,0.06,2,11,0.105,0.01,0.1,0.19,0.3,4,1.1,2.7,21,5,2.1,3.2,1,2.4,0.2,1,289.658079561498
14,4.6,10.6,26,5.6,37.6,0,0.51,14,27,0.105,0.08,2,17,0.14,0.05,0.1,0.36,0.4,0.6,3,3.6,14,28,0.7,0.7,2.1,2.3,0.32,1.3,289.789367842789
18.8,10.6,7,8,6.8,31.6,0,0.5,14,25,0.105,0.02,2,18,0.14,0.09,0.1,0.24,0.7,1.7,3.1,4.5,27,18,4.5,4.9,4.2,4.6,0.27,2.9,289.845713369834
10.4,13,9.4,17.6,14,35.2,0,0.51,14,34,0.14,0.09,2,35,0.07,0.06,0.1,0.18,0.8,2.2,3.5,5,2,21,1.3,2,4.9,4,0.19,1.1,290.003122122611
21.2,4.6,13,9.2,17.6,23.2,0,0.51,14,33,0.14,0.01,2,8,0.105,0.05,0.1,0.18,1,3.7,4.6,3.2,21,16,0.7,5,0.3,1.8,0.54,1.4,290.084166631833
28.4,11.8,13,4.4,10.4,22,0,0.51,14,24,0.105,0.08,2,31,0.175,0.09,0.1,0.28,0.5,0.8,4.8,3.9,30,24,2.1,4.9,2,4.5,0.29,3.1,290.138818810218
24.8,11.8,7,5.6,20,36.4,0,0.51,14,30,0.14,0.01,2,30,0.175,0.09,0.1,0.21,1.4,1.2,3.6,4.5,5,26,4.9,2.6,4.9,2.1,0.83,3.2,290.191734351252
35.6,1,11.8,21.2,11.6,13.6,0,0.5,14,35,0.105,0.03,2,25,0.105,0.05,0.1,0.26,0.7,4.3,3.1,4,0,2,1.8,4.8,0.4,1.9,0.35,1.2,290.223823095692
23.6,2.2,7,24.8,9.2,43.6,0,0.5,14,32,0.175,0.08,2,32,0.175,0.09,0.1,0.47,0.5,0.2,3.7,4.2,24,21,1.4,4,1.9,3.5,0.19,3.2,290.605164492829
23.6,3.4,3.4,10.4,14,17.2,0,0.5,14,33,0.07,0.05,2,17,0.07,0.01,0.1,0.32,1.4,3,4.3,5,16,10,3.1,2.5,3.1,0.9,0.16,1.1,290.605196730884
44,1,11.8,18.8,5.6,50.8,0,0.51,14,11,0.105,0.05,2,9,0.035,0.03,0.1,0.17,0.7,0.4,3,2.9,8,3,2,1.4,3.6,4.1,0.14,2.1,290.6297641327
35.6,11.8,4.6,3.2,6.8,11.2,0,0.51,14,27,0.175,0.02,2,25,0.14,0.07,0.1,0.13,0.4,3.1,3.3,3.6,27,1,0.7,4.8,0.1,2.5,0.16,1.9,290.684804561387
23.6,2.2,13,24.8,17.6,43.6,0,0.5,14,20,0.175,0.06,2,33,0.175,0.05,0.1,0.08,2.2,1.2,4.4,3.9,20,19,0.9,0.3,0.6,4,0.16,3.1,290.821248502616
28.4,10.6,13,4.4,11.6,25.6,0,0.51,14,31,0.14,0.08,2,21,0.07,0.01,0.1,0.12,1.4,2.7,4.8,4.4,0,24,4.1,2.6,3.8,5,0.66,1.5,290.846963073228
11.6,8.2,7,21.2,21.2,18.4,0,0.5,14,27,0.14,0.02,2,27,0.105,0.09,0.1,0.23,2.5,2.8,3.7,3.4,6,18,3.4,0.2,1,0.3,0.34,2.8,290.904762027444
12.8,9.4,7,15.2,21.2,17.2,0,0.5,14,19,0.105,0.04,2,23,0.105,0.02,0.1,0.15,1.3,0.8,4.9,4.9,22,22,0.9,2.2,2.9,2.5,0.16,4.4,291.322441091765
42.8,5.8,4.6,3.2,4.4,42.4,0,0.5,14,27,0.07,0.03,2,22,0.035,0.03,0.1,0.32,0.5,3.2,2.9,4.7,27,4,4.7,3.1,2.7,2.7,0.43,1,291.572812032344
24.8,7,2.2,8,23.6,44.8,0,0.5,14,18,0.105,0.06,2,31,0.175,0.1,0.1,0.45,1.8,0.9,4.7,5,17,25,4.1,0.5,3.3,1.2,0.2,4,291.775998413311
22.4,13,2.2,6.8,21.2,18.4,0,0.51,14,30,0.175,0.05,2,20,0.14,0.02,0.1,0.48,2.4,2,3.9,5,24,4,0.5,0.5,4.7,2.6,1.78,2.8,291.810226253955
11.6,7,11.8,26,24.8,49.6,0,0.51,14,24,0.175,0.04,2,32,0.175,0.1,0.1,0.41,2.6,1.7,4.9,3.8,9,22,4.8,0.3,2,3,0.15,3.6,291.867959093585
16.4,5.8,5.8,15.2,4.4,50.8,0,0.5,14,25,0.175,0.03,2,32,0.175,0.1,0.1,0.34,0.5,3.1,2.8,2.8,2,22,1.2,3.4,3.9,1.5,0.46,1.4,292.003501360252
15.2,5.8,5.8,14,14,5.2,0,0.51,14,25,0.105,0.01,2,8,0.14,0.03,0.1,0.15,1,1.2,4,3.3,0,23,1.5,2.3,2.6,3.4,0.75,2.4,292.049718128048
20,4.6,5.8,10.4,22.4,11.2,0,0.51,14,18,0.175,0.07,2,33,0.105,0.07,0.1,0.02,1.1,2,4.7,4.3,29,27,3.4,3.4,1.2,0.2,1.06,3.8,292.145355090215
17.6,3.4,5.8,21.2,20,7.6,0,0.5,14,31,0.175,0.03,2,19,0.07,0.03,0.1,0.04,0.9,3.6,4,4.1,9,4,3.6,1.8,3.3,1.4,0.85,2.8,292.527419196216
32,2.2,9.4,10.4,14,49.6,0,0.5,14,29,0.175,0.07,2,34,0.07,0.07,0.1,0.1,1.4,3.7,4.3,4.1,10,11,0.6,1.7,3.5,2,1.36,3.6,292.536535813449
51.2,1,1,11.6,9.2,50.8,0,0.5,14,31,0.07,0.05,2,8,0.035,0.02,0.1,0.33,1,1.1,5,2.8,6,6,0.4,1,1.3,4,0.99,1.3,292.58002239458
20,3.4,7,18.8,9.2,50.8,0,0.5,14,23,0.14,0.04,2,23,0.105,0.01,0.1,0.36,0.6,0.6,4.8,3.4,22,18,3.4,4.2,2.7,1.3,0.14,1,292.873017889832
39.2,1,10.6,26,9.2,40,0,0.5,14,29,0.14,0.04,2,13,0.14,0.01,0.1,0.32,0.7,3.5,4.1,4.5,1,21,1.6,3.3,3.9,2.6,0.24,2.6,292.946840491566
15.2,5.8,3.4,20,14,37.6,0,0.51,14,29,0.175,0.07,2,12,0.07,0.05,0.1,0.24,1.8,1.4,5,4.1,17,12,1.2,1.6,3.3,0.9,0.82,2.1,293.104848462602
45.2,1,9.4,12.8,14,41.2,0,0.51,14,35,0.105,0.03,2,18,0.175,0.1,0.1,0.28,1.4,3.4,4.9,4.6,28,6,4.7,4.9,1.5,2,1.27,2.5,293.238917523307
21.2,3.4,2.2,18.8,5.6,38.8,0,0.5,14,33,0.07,0.03,2,26,0.035,0.01,0.1,0.15,0.7,2.2,1.8,4.9,2,15,3.7,1.1,1.3,0.2,0.22,1.5,293.258202000582
28.4,2.2,9.4,11.6,24.8,40,0,0.51,14,26,0.14,0.09,2,10,0.07,0.02,0.1,0.47,1.9,2.2,4.3,4.9,3,20,3.2,2.2,2.5,1.1,1.41,4.1,293.280225611615
30.8,2.2,10.6,9.2,6.8,22,0,0.51,14,31,0.105,0.1,2,8,0.07,0.05,0.1,0.46,0.3,1.1,3.6,3.6,21,27,1.8,1.2,0.4,2,0.19,2.6,293.324226886803
30.8,3.4,3.4,6.8,17.6,29.2,0,0.51,14,35,0.105,0.01,2,34,0.14,0.01,0.1,0.44,1.9,1.7,3.5,2.8,14,12,2.6,2.1,4.4,4.2,0.52,2,293.373601816485
16.4,11.8,9.4,10.4,26,50.8,0,0.51,14,34,0.175,0.08,2,25,0.07,0.01,0.1,0.14,1.7,2.5,4.1,4.8,9,23,3.4,3.7,2.7,1.1,1.13,3.9,293.389872859862
11.6,8.2,13,22.4,22.4,46,0,0.51,14,32,0.14,0.04,2,15,0.14,0.01,0.1,0.33,2.9,3.3,4.6,3,14,3,2.6,3.5,4.7,2.5,0.69,2.6,293.391512782428
17.6,13,4.6,9.2,9.2,52,0,0.51,14,31,0.14,0.08,2,17,0.14,0.09,0.1,0.18,1,1.4,4.3,4.5,4,2,3.6,3.2,0.6,3.9,0.46,1.6,293.488499105321
10.4,13,3.4,17.6,10.4,8.8,0,0.51,14,35,0.175,0.09,2,18,0.14,0.07,0.1,0.38,1.3,4.2,1.9,1.7,8,9,3.1,3,4.4,3,0.28,1.5,293.593165534724
38,2.2,3.4,6.8,3.2,44.8,0,0.51,14,32,0.105,0.06,2,32,0.14,0.01,0.1,0.33,0.3,1.5,1.4,4.6,30,0,2,2.6,4.9,4.9,0.24,1.3,293.729500204123
16.4,8.2,1,14,5.6,35.2,0,0.51,14,9,0.175,0.1,2,17,0.07,0.03,0.1,0.39,0.4,1,2.2,3.6,13,30,2.6,1.3,4.4,1.5,0.34,1.6,293.739110803765
39.2,3.4,5.8,4.4,14,41.2,0,0.5,14,35,0.175,0.02,2,6,0.07,0.03,0.1,0.18,1.2,4.5,3.8,3.3,24,4,0.3,2.6,4.2,2.4,0.95,1.6,293.862607909528
15.2,4.6,5.8,23.6,23.6,25.6,0,0.5,14,29,0.105,0.06,2,33,0.175,0.08,0.1,0.15,2.7,3.6,4.8,3.5,9,5,1.5,0.2,4.7,1.1,1.47,3.3,294.269011198043
26,2.2,4.6,14,26,8.8,0,0.5,14,34,0.105,0.06,2,26,0.105,0.06,0.1,0.41,2.8,3,4.3,4.8,12,7,3.6,3.3,4.2,0.1,1.9,3.6,294.278784401798
21.2,3.4,8.2,16.4,5.6,43.6,0,0.5,14,21,0.14,0.01,2,31,0.07,0.07,0.1,0.35,0.6,1,3.2,3.4,28,17,3.8,1.2,1.2,4.8,0.34,1.4,294.385928423638
27.2,10.6,8.2,4.4,11.6,11.2,0,0.5,14,35,0.14,0.07,2,10,0.14,0.01,0.1,0.49,0.9,4.3,4.2,2.1,9,24,3.8,4.1,3.3,0.2,0.7,2,294.433845568392
23.6,2.2,8.2,20,21.2,7.6,0,0.51,14,24,0.14,0.07,2,32,0.175,0.1,0.1,0.49,2.8,1.6,5,3.7,4,19,3.1,4.9,2.3,3.2,0.39,1.6,294.44178970956
51.2,1,2.2,6.8,18.8,10,0,0.5,14,23,0.14,0.08,2,10,0.07,0.02,0.1,0.21,2.3,1.6,4.7,2.2,15,11,3.3,3.9,0.9,4.4,0.98,1.2,294.743227270279
24.8,3.4,13,9.2,8,11.2,0,0.5,14,19,0.14,0.02,2,10,0.14,0.09,0.1,0.23,1,0.7,1.9,3.3,29,10,3.4,2.9,0.6,0.1,0.27,1.8,294.769345268581
9.2,10.6,13,23.6,21.2,23.2,0,0.51,14,18,0.175,0.07,2,27,0.035,0.03,0.1,0.17,1.2,1.9,5,3.7,20,30,3.1,4.6,1.1,4.8,0.76,3.3,295.039078096897
11.6,7,13,20,10.4,14.8,0,0.51,14,35,0.175,0.09,2,32,0.14,0.05,0.1,0.45,0.6,1.2,4.2,2.4,16,3,3.6,1.8,0.8,4.1,0.39,1,295.136961872806
22.4,13,9.4,5.6,5.6,11.2,0,0.51,14,18,0.175,0.08,2,22,0.105,0.02,0.1,0.45,0.5,0.5,1.9,3.2,18,24,2.3,2.8,4.4,2,0.2,1.5,295.240029769155
11.6,10.6,13,18.8,24.8,44.8,0,0.5,14,24,0.07,0.04,2,17,0.035,0.01,0.1,0.23,2.3,2,4.9,4.1,0,23,2.3,0.6,2.2,0.2,1.83,4,295.291045739285
33.2,8.2,13,4.4,10.4,50.8,0,0.51,14,13,0.175,0.01,2,13,0.14,0.09,0.1,0.19,0.4,0.4,4.8,4.9,22,2,2.7,4.1,4.9,4.2,0.39,3,295.655749872307
26,3.4,5.8,8,6.8,16,0,0.5,14,35,0.105,0.1,2,28,0.105,0.06,0.1,0.47,0.4,4.7,3.7,4.6,4,5,1.1,0.3,0.4,1.8,0.13,1.3,295.726740100196
15.2,4.6,4.6,26,20,16,0,0.5,14,32,0.035,0.02,2,28,0.175,0.08,0.1,0.05,2.4,1.1,4.1,5,24,22,3.9,4,2.1,0.6,0.77,3.1,296.155297840271
11.6,11.8,4.6,17.6,14,22,0,0.5,14,33,0.105,0.1,2,18,0.105,0.1,0.1,0.01,1.9,2.5,4.7,2.5,7,28,3.1,0.5,2.3,3.2,0.13,2.2,296.381725663623
33.2,5.8,4.6,4.4,10.4,22,0,0.5,14,9,0.14,0.03,2,31,0.14,0.03,0.1,0.45,0.6,0.4,3.2,2.9,5,19,2.7,2.5,3.6,1.7,0.23,2,296.610890677482
22.4,4.6,3.4,9.2,11.6,19.6,0,0.51,14,29,0.105,0.07,2,12,0.175,0.02,0.1,0.36,0.9,1.6,4.7,2.8,18,23,1.8,3.9,1.6,2.6,0.32,1.8,296.694694848414
14,5.8,4.6,20,8,29.2,0,0.5,14,31,0.07,0.05,2,19,0.175,0.09,0.1,0.24,1,3.2,1.9,4,29,3,2.8,2.7,4.9,1,0.54,1,296.871448664969
26,7,1,6.8,8,31.6,0,0.5,14,28,0.14,0.07,2,29,0.07,0.03,0.1,0.45,0.6,3.6,3.1,2.2,15,8,1.3,1.5,2,2.6,0.54,1.4,296.977462946225
23.6,10.6,4.6,6.8,20,53.2,0,0.51,14,26,0.175,0.03,2,14,0.07,0.03,0.1,0.26,1.4,0.9,4.5,3.7,8,10,4.6,4.6,3.8,3.4,0.72,2.3,296.990586930115
18.8,3.4,9.4,22.4,21.2,49.6,0,0.5,14,17,0.105,0.04,2,27,0.175,0.06,0.1,0.3,1.3,1.7,4.9,4.1,30,26,3.4,4.4,1.6,3.8,0.32,3.7,297.01840367831
51.2,1,4.6,8,17.6,49.6,0,0.5,14,28,0.105,0.08,2,23,0.07,0.04,0.1,0.42,1.1,0.7,4.4,4.9,4,21,2.1,0.3,3.8,2.9,0.42,4.2,297.115130038477
12.8,10.6,11.8,15.2,6.8,47.2,0,0.51,14,22,0.175,0.06,2,12,0.105,0.08,0.1,0.37,0.6,2.7,4.5,2.9,7,21,4.2,0.5,4.2,4.6,0.41,1.7,297.219787447996
12.8,8.2,5.8,18.8,6.8,40,0,0.51,14,33,0.105,0.06,2,13,0.105,0.1,0.1,0.43,0.8,0.6,3.1,2.8,8,25,3.4,1.6,4.8,1.2,0.56,2.3,297.286941307139
34.4,5.8,7,4.4,10.4,38.8,0,0.51,14,34,0.105,0.04,2,23,0.105,0.03,0.1,0.38,0.8,4.6,3.1,3.8,22,2,4.1,1.4,4.7,2.6,0.1,2.6,297.400326788647
45.2,3.4,10.6,3.2,10.4,20.8,0,0.51,14,29,0.175,0.03,2,10,0.175,0.05,0.1,0.36,1.2,3.2,2.9,4,29,8,1.2,0.6,1.2,1.2,0.53,1.1,297.411828078206
18.8,3.4,3.4,21.2,6.8,6.4,0,0.51,14,24,0.14,0.07,2,8,0.07,0.02,0.1,0.21,0.8,2.1,3.8,3.5,29,5,2.2,5,1.6,1.7,0.76,2.2,297.574685537246
46.4,1,4.6,16.4,6.8,50.8,0,0.51,14,11,0.105,0.1,2,34,0.175,0.1,0.1,0.38,0.8,0.5,2.5,3.3,0,27,1.7,2.3,2.9,2.6,0.1,1.7,297.678571893867
16.4,4.6,2.2,24.8,9.2,30.4,0,0.5,14,20,0.105,0.01,2,24,0.14,0.08,0.1,0.48,1,1.4,3.6,2.3,22,0,0.1,4.4,3.9,3.8,0.38,1.7,297.725971600182
20,3.4,5.8,17.6,14,22,0,0.5,14,35,0.105,0.02,2,27,0.035,0.03,0.1,0.26,1.5,3.6,4.4,2.7,2,5,2.8,0.6,0.9,2.7,1.35,2.1,297.862017453759
17.6,7,13,10.4,20,18.4,0,0.51,14,10,0.105,0.09,2,25,0.175,0.01,0.1,0.07,2.7,1.2,4.9,2.6,25,24,3.2,2.3,0.4,4.2,0.33,1.3,297.886809631139
28.4,8.2,9.4,20,6.8,26.8,0,0.51,14,32,0.175,0.06,2,17,0.07,0.03,0.1,0.28,0.8,4.2,3.2,4.1,9,16,1,4.6,0.3,0.3,0.58,1.8,297.990562016973
23.6,3.4,9.4,10.4,14,37.6,0,0.51,14,17,0.175,0.1,2,21,0.14,0.03,0.1,0.37,0.9,2.1,2.5,4.4,15,14,2.8,4.5,3.8,3.1,0.54,1.8,297.994325373335
20,4.6,7,12.8,23.6,47.2,0,0.5,14,20,0.105,0.07,2,34,0.175,0.09,0.1,0.43,2.3,1.6,4,4,15,12,1.2,0.5,2.1,1.3,0.57,3.9,298.07551947728
21.2,3.4,9.4,17.6,9.2,50.8,0,0.5,14,34,0.105,0.01,2,18,0.175,0.07,0.1,0.33,0.8,2.3,4.3,3.5,21,27,1.4,0.9,2.6,3.9,0.12,2.3,298.188698456478
26,2.2,13,21.2,16.4,52,0,0.5,14,26,0.105,0.1,2,33,0.105,0.05,0.1,0.33,1.9,2.8,3.9,3.7,23,10,3,0.6,2.2,0.1,1.83,1.1,298.248347632997
16.4,11.8,3.4,11.6,24.8,30.4,0,0.51,14,31,0.035,0.03,2,17,0.14,0.04,0.1,0.27,2.6,3.7,4.7,4.1,0,18,1.2,2.8,4.9,4.4,2.37,3.2,298.311382959721
21.2,5.8,11.8,9.2,16.4,41.2,0,0.5,14,21,0.07,0.05,2,32,0.07,0.02,0.1,0.5,1.7,2.3,4,2.4,0,2,2.1,1.6,2.1,1.7,0.46,1.3,298.457097118134
45.2,2.2,1,5.6,17.6,30.4,0,0.51,14,9,0.105,0.07,2,27,0.07,0.04,0.1,0.35,1.5,0.5,4.5,1.5,22,8,1.4,3.6,0.2,3.8,0.49,1.3,298.578087405966
24.8,10.6,2.2,6.8,20,43.6,0,0.5,14,27,0.07,0.01,2,18,0.105,0.08,0.1,0.25,1.3,1.9,5,3.6,19,30,4.6,3.1,0.3,0.6,1.23,1.2,298.586005534473
23.6,2.2,8.2,26,24.8,38.8,0,0.51,14,32,0.07,0.02,2,15,0.14,0.02,0.1,0.43,2.5,1.6,4.5,4,2,24,1.2,2.1,1.1,3.1,0.91,3,298.960336686107
12.8,8.2,9.4,17.6,26,13.6,0,0.51,14,24,0.105,0.03,2,11,0.175,0.02,0.1,0.43,3.1,1.9,4.3,4.4,26,30,2.2,2.8,0.8,4.4,0.11,4.1,298.979954294157
46.4,1,8.2,9.2,14,19.6,0,0.51,14,31,0.07,0.02,2,14,0.035,0.01,0.1,0.13,1.1,1.9,2.7,4.9,1,14,1.2,0.8,2.6,4.5,0.95,1.7,299.054628582545
26,2.2,8.2,14,8,10,0,0.5,14,28,0.07,0.07,2,32,0.14,0.09,0.1,0.28,0.4,0.7,2.3,2.4,24,17,1.3,3.8,1,4.6,0.16,1.2,299.082702889356
44,2.2,5.8,4.4,5.6,12.4,0,0.5,14,11,0.14,0.07,2,10,0.07,0.03,0.1,0.33,0.6,0.2,3,5,16,20,0.2,0.5,3.4,4.2,0.13,1.6,299.165277283214
10.4,13,5.8,20,16.4,19.6,0,0.5,14,26,0.175,0.01,2,7,0.14,0.07,0.1,0.14,1.5,0.5,4.4,4.1,23,8,4.9,3.3,3.2,4,0.16,2,299.458291074146
14,13,2.2,12.8,4.4,30.4,0,0.51,14,17,0.175,0.01,2,9,0.14,0.1,0.1,0.5,0.5,0.4,2.1,4.3,8,18,1.7,3.5,4.6,3.7,0.23,1.5,299.477370567288
29.6,9.4,11.8,4.4,8,13.6,0,0.51,14,29,0.07,0.01,2,19,0.14,0.04,0.1,0.16,0.9,0.8,3,4.4,0,10,4.6,1.9,0.7,4.5,0.71,1.6,299.788847109401
17.6,11.8,13,8,5.6,8.8,0,0.51,14,18,0.14,0.02,2,31,0.07,0.01,0.1,0.03,0.6,1.6,2.7,2.3,24,15,2.6,1.8,4.7,2.4,0.49,1.9,299.837631682742
26,2.2,11.8,22.4,5.6,53.2,0,0.5,14,30,0.14,0.08,2,19,0.14,0.01,0.1,0.32,0.3,0.6,3.4,4.1,12,22,4.7,2.4,4,1.8,0.21,2,300.165435527607
24.8,10.6,10.6,5.6,12.8,36.4,0,0.51,14,33,0.175,0.1,2,28,0.14,0.01,0.1,0.4,1.3,3.5,4.6,1.8,29,12,0.2,4,1.7,0.9,0.91,1.6,300.28062240992
16.4,7,11.8,12.8,6.8,42.4,0,0.51,14,33,0.175,0.09,2,16,0.14,0.08,0.1,0.12,0.4,3.9,4,3.7,3,15,1.5,1.7,2.6,3.6,0.17,1.9,300.322809595548
