w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Llr2_uH
41.6,9.4,5.8,21.2,15.2,34.0,0.0,0.5,14.0,29.0,0.14,0.09,2.0,30.0,0.105,0.06,0.1,0.18,1.0,2.8,4.5,3.1,9.0,0.0,4.9,0.9,5.0,1.0,0.24,2.4,0.5174724806451599
23.6,1.0,9.4,11.6,5.6,25.6,0.0,0.5,14.0,30.0,0.105,0.04,2.0,31.0,0.105,0.03,0.1,0.11,0.5,2.9,2.0,2.3,29.0,29.0,4.5,2.9,0.6,1.9,0.24,1.2,0.401827098539975
32.0,4.6,7.0,10.4,8.0,11.2,0.0,0.51,14.0,35.0,0.175,0.03,2.0,5.0,0.105,0.06,0.1,0.32,0.5,1.2,1.8,1.8,26.0,3.0,4.9,1.7,4.7,2.3,0.23,1.7,0.367163028601323
15.2,3.4,1.0,11.6,8.0,5.2,0.0,0.51,14.0,10.0,0.035,0.02,2.0,32.0,0.14,0.01,0.1,0.42,0.6,1.3,3.9,2.9,4.0,0.0,0.9,2.3,1.5,2.5,0.59,2.0,0.308452508613225
6.8,8.2,7.0,16.4,6.8,32.8,0.0,0.51,14.0,26.0,0.175,0.08,2.0,20.0,0.035,0.01,0.1,0.38,0.7,2.5,3.0,1.8,27.0,6.0,4.6,4.2,2.1,3.6,0.66,1.0,0.48224142903563
12.8,9.4,10.6,5.6,16.4,24.4,0.0,0.51,14.0,35.0,0.14,0.08,2.0,9.0,0.07,0.03,0.1,0.22,1.0,3.9,4.1,4.5,4.0,27.0,4.4,4.2,3.6,1.6,0.35,3.7,0.265177387422448
34.4,11.8,7.0,12.8,4.4,49.6,0.0,0.5,14.0,28.0,0.105,0.05,2.0,17.0,0.175,0.05,0.1,0.26,0.5,1.5,2.5,3.4,16.0,29.0,3.2,0.2,0.3,3.1,0.46,1.4,0.371002152456776
35.6,9.4,8.2,10.4,23.6,53.2,0.0,0.51,14.0,15.0,0.07,0.04,2.0,16.0,0.07,0.05,0.1,0.25,1.7,1.7,3.9,3.9,8.0,20.0,5.0,4.9,2.1,1.4,0.76,3.2,0.365820909994097
24.8,9.4,13.0,5.6,21.2,11.2,0.0,0.5,14.0,35.0,0.035,0.02,2.0,35.0,0.175,0.02,0.1,0.46,1.4,3.1,5.0,1.7,20.0,8.0,4.2,2.8,1.4,4.4,0.1,1.6,0.485497146303624
8.0,4.6,9.4,17.6,14.0,49.6,0.0,0.5,14.0,25.0,0.175,0.07,2.0,28.0,0.175,0.05,0.1,0.41,0.8,0.8,3.1,3.3,28.0,23.0,1.4,4.4,4.8,3.9,0.52,1.9,0.294680855431481
14.0,5.8,10.6,16.4,12.8,12.4,0.0,0.51,14.0,9.0,0.14,0.03,2.0,24.0,0.175,0.01,0.1,0.31,0.6,0.9,4.7,4.5,13.0,25.0,2.8,1.5,4.3,1.2,0.33,1.9,0.372846263912337
23.6,1.0,4.6,15.2,15.2,34.0,0.0,0.51,14.0,35.0,0.105,0.05,2.0,19.0,0.07,0.04,0.1,0.46,1.3,4.4,3.0,3.4,10.0,21.0,2.3,2.1,3.9,2.8,1.29,2.6,0.5038071530360679
14.0,4.6,4.6,6.8,4.4,53.2,0.0,0.51,14.0,21.0,0.14,0.08,2.0,29.0,0.175,0.06,0.1,0.3,0.5,2.5,1.7,3.0,7.0,3.0,2.4,3.2,1.3,2.4,0.32,1.6,0.294568390874003
38.0,8.2,10.6,26.0,12.8,25.6,0.0,0.5,14.0,23.0,0.035,0.02,2.0,32.0,0.14,0.04,0.1,0.46,0.6,1.0,2.6,1.5,14.0,24.0,1.4,1.0,2.3,4.7,0.48,1.3,0.529803875500877
47.6,8.2,2.2,11.6,4.4,31.6,0.0,0.51,14.0,30.0,0.105,0.06,2.0,16.0,0.14,0.08,0.1,0.24,0.4,2.3,1.4,5.0,7.0,9.0,3.6,2.4,0.9,3.9,0.39,1.0,0.466009876333053
32.0,13.0,11.8,21.2,15.2,42.4,0.0,0.51,14.0,35.0,0.175,0.05,2.0,26.0,0.14,0.1,0.1,0.16,0.8,3.6,3.0,2.2,27.0,18.0,0.9,3.2,0.9,2.0,0.3,1.7,0.594779128581066
18.8,10.6,9.4,16.4,3.2,41.2,0.0,0.51,14.0,14.0,0.07,0.03,2.0,8.0,0.105,0.05,0.1,0.38,0.4,0.4,1.3,3.7,15.0,21.0,1.2,0.1,0.9,0.2,0.3,1.0,0.482553661897328
35.6,3.4,9.4,17.6,4.4,22.0,0.0,0.5,14.0,24.0,0.14,0.05,2.0,21.0,0.175,0.06,0.1,0.29,0.3,2.9,2.0,3.7,25.0,20.0,3.6,4.2,4.4,4.0,0.26,1.6,0.55992663340984
32.0,10.6,10.6,5.6,20.0,47.2,0.0,0.51,14.0,26.0,0.035,0.02,2.0,22.0,0.14,0.01,0.1,0.23,2.5,3.3,4.9,2.8,12.0,0.0,3.8,2.3,3.3,0.4,0.93,2.7,0.521815574516022
36.8,2.2,7.0,21.2,6.8,24.4,0.0,0.5,14.0,17.0,0.105,0.06,2.0,19.0,0.105,0.09,0.1,0.32,0.7,2.0,3.0,4.6,16.0,26.0,4.2,2.0,1.5,4.6,0.15,2.1,0.431003579587173
34.4,8.2,7.0,21.2,24.8,4.0,0.0,0.5,14.0,29.0,0.14,0.05,2.0,23.0,0.175,0.03,0.1,0.3,2.6,1.9,4.4,4.1,23.0,15.0,3.5,2.2,1.7,0.8,0.84,3.9,0.697577470338253
35.6,5.8,3.4,5.6,26.0,17.2,0.0,0.5,14.0,32.0,0.105,0.08,2.0,30.0,0.105,0.1,0.1,0.21,1.6,1.5,4.5,5.0,23.0,27.0,4.5,4.8,4.8,4.5,0.87,3.6,0.265805757274944
42.8,11.8,3.4,23.6,21.2,43.6,0.0,0.5,14.0,34.0,0.14,0.05,2.0,11.0,0.175,0.01,0.1,0.17,1.8,3.2,4.3,4.5,16.0,25.0,3.7,4.3,1.3,2.8,0.77,3.7,0.498341099786453
8.0,4.6,8.2,9.2,5.6,48.4,0.0,0.5,14.0,32.0,0.07,0.05,2.0,14.0,0.14,0.09,0.1,0.41,0.5,2.7,3.9,2.8,30.0,13.0,4.4,2.0,4.0,0.4,0.26,1.5,0.391052684588047
52.4,11.8,10.6,12.8,3.2,47.2,0.0,0.51,14.0,15.0,0.105,0.07,2.0,33.0,0.07,0.06,0.1,0.23,0.4,0.7,2.1,3.3,14.0,24.0,0.1,3.6,1.7,4.6,0.28,1.0,0.501510132713533
29.6,3.4,5.8,21.2,4.4,18.4,0.0,0.5,14.0,34.0,0.07,0.04,2.0,32.0,0.07,0.06,0.1,0.43,0.3,1.3,2.5,3.4,4.0,5.0,0.1,0.2,0.7,1.0,0.11,1.4,0.59324010791709
40.4,9.4,8.2,23.6,4.4,47.2,0.0,0.51,14.0,22.0,0.175,0.06,2.0,35.0,0.175,0.09,0.1,0.48,0.3,0.8,2.4,2.5,18.0,17.0,0.4,3.7,4.5,0.7,0.29,1.0,0.676809192100408
27.2,2.2,7.0,26.0,24.8,6.4,0.0,0.51,14.0,6.0,0.105,0.06,2.0,10.0,0.175,0.01,0.1,0.45,2.7,0.2,4.8,4.3,5.0,18.0,4.9,4.3,0.6,0.7,0.1,4.0,0.790301329744041
14.0,13.0,2.2,12.8,6.8,49.6,0.0,0.51,14.0,26.0,0.07,0.03,2.0,28.0,0.14,0.02,0.1,0.3,0.6,1.0,4.1,3.9,3.0,29.0,2.9,3.7,2.2,1.9,0.21,1.3,0.363651678769938
18.8,3.4,9.4,18.8,11.6,43.6,0.0,0.51,14.0,25.0,0.105,0.01,2.0,7.0,0.07,0.06,0.1,0.5,1.2,1.6,2.9,2.6,23.0,27.0,1.7,2.4,0.2,1.4,0.8,1.3,0.5030204064543631
42.8,1.0,2.2,18.8,11.6,37.6,0.0,0.5,14.0,35.0,0.175,0.03,2.0,7.0,0.07,0.05,0.1,0.34,1.5,1.2,3.2,2.5,20.0,23.0,3.9,3.8,1.1,1.6,0.26,1.3,0.667669704132573
15.2,13.0,10.6,15.2,20.0,13.6,0.0,0.5,14.0,35.0,0.035,0.03,2.0,20.0,0.07,0.06,0.1,0.4,1.9,1.5,5.0,5.0,13.0,20.0,1.9,1.7,1.8,2.8,0.8,1.5,0.449520359520296
14.0,2.2,2.2,4.4,12.8,50.8,0.0,0.5,14.0,25.0,0.175,0.02,2.0,21.0,0.07,0.06,0.1,0.19,1.2,2.6,4.7,4.4,26.0,22.0,0.9,4.7,0.5,2.4,0.98,1.2,0.343554494150194
22.4,5.8,8.2,12.8,14.0,41.2,0.0,0.51,14.0,25.0,0.175,0.06,2.0,11.0,0.175,0.04,0.1,0.3,1.1,1.1,5.0,4.6,9.0,0.0,1.9,4.8,4.6,1.6,0.27,2.0,0.342171585656401
42.8,2.2,11.8,6.8,17.6,18.4,0.0,0.5,14.0,19.0,0.14,0.08,2.0,31.0,0.07,0.07,0.1,0.33,1.6,1.6,4.4,3.5,23.0,30.0,4.0,3.6,1.6,2.0,1.49,1.7,0.47674627978495
18.8,7.0,1.0,5.6,14.0,23.2,0.0,0.5,14.0,28.0,0.175,0.1,2.0,33.0,0.105,0.03,0.1,0.23,0.8,3.6,3.3,4.9,30.0,23.0,0.9,4.1,3.8,0.2,0.46,1.9,0.322315805526912
30.8,9.4,13.0,20.0,21.2,13.6,0.0,0.5,14.0,27.0,0.14,0.02,2.0,20.0,0.07,0.07,0.1,0.13,1.9,1.3,4.7,4.8,14.0,0.0,2.1,3.2,1.8,3.4,0.43,2.9,0.4141225457658949
32.0,7.0,8.2,5.6,10.4,25.6,0.0,0.5,14.0,11.0,0.07,0.07,2.0,12.0,0.14,0.01,0.1,0.2,1.1,1.2,4.0,2.2,4.0,8.0,3.7,4.3,1.6,4.0,0.84,2.1,0.28870926970004
47.6,7.0,8.2,24.8,20.0,41.2,0.0,0.51,14.0,30.0,0.105,0.06,2.0,33.0,0.175,0.03,0.1,0.4,2.0,2.4,4.6,4.7,21.0,23.0,3.9,2.9,4.7,0.9,1.63,2.4,0.639385103210373
8.0,8.2,4.6,26.0,6.8,43.6,0.0,0.5,14.0,30.0,0.07,0.03,2.0,8.0,0.14,0.01,0.1,0.43,0.6,0.8,4.5,1.7,2.0,23.0,0.8,4.0,1.3,2.5,0.4,1.5,0.397716006693508
6.8,5.8,8.2,8.0,6.8,4.0,0.0,0.51,14.0,31.0,0.175,0.04,2.0,10.0,0.035,0.02,0.1,0.1,0.7,0.9,2.9,3.7,19.0,28.0,2.7,4.7,3.2,4.5,0.66,1.0,0.272547348051133
45.2,4.6,9.4,9.2,22.4,36.4,0.0,0.51,14.0,26.0,0.105,0.02,2.0,12.0,0.14,0.05,0.1,0.33,2.6,2.2,3.7,4.8,24.0,17.0,3.2,1.3,2.0,0.2,0.74,3.6,0.5622030409431671
16.4,5.8,9.4,2.0,4.4,24.4,0.0,0.51,14.0,28.0,0.105,0.07,2.0,23.0,0.175,0.01,0.1,0.33,0.4,2.7,2.7,3.3,23.0,24.0,3.1,3.8,2.1,3.8,0.29,1.3,0.314435139952662
48.8,5.8,5.8,21.2,20.0,36.4,0.0,0.5,14.0,21.0,0.14,0.02,2.0,27.0,0.105,0.07,0.1,0.34,2.2,2.5,3.2,3.2,6.0,17.0,2.8,4.0,3.4,2.7,1.36,3.1,0.681441770205539
12.8,4.6,2.2,10.4,15.2,12.4,0.0,0.51,14.0,26.0,0.175,0.03,2.0,12.0,0.14,0.1,0.1,0.24,1.2,2.0,3.5,4.9,5.0,13.0,1.7,1.1,3.0,1.4,0.1,3.4,0.250925626936895
39.2,5.8,8.2,12.8,16.4,36.4,0.0,0.5,14.0,28.0,0.105,0.06,2.0,21.0,0.07,0.07,0.1,0.49,1.4,3.4,4.7,3.7,10.0,21.0,3.1,2.9,1.6,4.0,1.2,1.1,0.6862271309129531
18.8,2.2,2.2,4.4,9.2,13.6,0.0,0.5,14.0,15.0,0.105,0.08,2.0,21.0,0.035,0.03,0.1,0.05,0.9,0.5,2.4,4.5,21.0,9.0,1.6,0.8,4.3,1.6,0.38,1.5,0.305926263475032
35.6,10.6,3.4,23.6,16.4,53.2,0.0,0.51,14.0,35.0,0.035,0.02,2.0,11.0,0.175,0.1,0.1,0.48,0.9,4.0,4.6,3.6,30.0,27.0,0.3,0.3,2.4,3.3,0.25,1.5,0.696407833824324
10.4,9.4,10.6,6.8,10.4,50.8,0.0,0.51,14.0,29.0,0.175,0.09,2.0,26.0,0.14,0.02,0.1,0.36,0.7,0.4,4.0,2.4,25.0,9.0,0.8,2.0,1.3,1.4,0.28,1.2,0.295779850552366
8.0,9.4,1.0,9.2,8.0,11.2,0.0,0.5,14.0,25.0,0.14,0.02,2.0,26.0,0.175,0.09,0.1,0.5,1.0,3.0,3.7,4.6,13.0,29.0,2.1,2.2,0.6,0.5,0.59,2.0,0.320225446176843
42.8,8.2,3.4,26.0,16.4,10.0,0.0,0.5,14.0,21.0,0.14,0.03,2.0,28.0,0.105,0.06,0.1,0.22,1.8,1.9,3.9,3.7,6.0,9.0,2.6,0.9,4.3,2.7,1.18,2.0,0.662117163023473
45.2,5.8,9.4,26.0,26.0,36.4,0.0,0.51,14.0,21.0,0.105,0.08,2.0,10.0,0.105,0.06,0.1,0.2,1.9,2.0,4.4,4.8,28.0,6.0,1.9,0.3,1.2,2.3,0.3,3.8,0.460348497502885
23.6,3.4,9.4,26.0,14.0,6.4,0.0,0.5,14.0,33.0,0.175,0.03,2.0,18.0,0.105,0.09,0.1,0.28,0.6,3.6,4.9,4.4,5.0,23.0,1.0,2.5,4.0,2.2,0.18,1.9,0.686247335005089
35.6,8.2,13.0,20.0,21.2,36.4,0.0,0.51,14.0,23.0,0.14,0.02,2.0,20.0,0.105,0.06,0.1,0.22,2.7,1.2,3.9,4.7,2.0,27.0,2.6,2.6,0.8,1.7,0.66,3.4,0.523261130387344
15.2,2.2,13.0,20.0,9.2,14.8,0.0,0.5,14.0,13.0,0.105,0.04,2.0,33.0,0.105,0.1,0.1,0.21,1.0,0.6,3.9,4.4,5.0,1.0,1.4,3.6,2.5,2.2,0.46,3.1,0.318884673901387
21.2,9.4,2.2,14.0,18.8,31.6,0.0,0.5,14.0,20.0,0.07,0.05,2.0,35.0,0.14,0.06,0.1,0.32,2.3,2.0,4.8,3.6,22.0,8.0,1.1,1.9,1.7,4.2,1.22,1.0,0.605507636605475
36.8,3.4,9.4,9.2,4.4,14.8,0.0,0.5,14.0,15.0,0.175,0.07,2.0,19.0,0.105,0.06,0.1,0.15,0.5,1.4,3.1,3.8,19.0,24.0,3.9,4.9,4.1,1.2,0.44,1.0,0.43554822470487
47.6,10.6,3.4,17.6,15.2,35.2,0.0,0.5,14.0,35.0,0.105,0.03,2.0,10.0,0.07,0.03,0.1,0.39,1.5,1.7,4.6,4.0,4.0,20.0,2.7,1.8,0.6,1.6,0.58,3.0,0.4484230539490499
23.6,1.0,4.6,8.0,9.2,5.2,0.0,0.5,14.0,29.0,0.14,0.03,2.0,27.0,0.175,0.1,0.1,0.43,0.6,1.3,5.0,2.0,26.0,9.0,4.4,0.7,1.7,4.5,0.5,1.3,0.451686497742275
18.8,3.4,9.4,11.6,11.6,22.0,0.0,0.51,14.0,34.0,0.105,0.04,2.0,9.0,0.105,0.03,0.1,0.12,1.3,3.8,4.5,4.9,18.0,25.0,2.8,3.6,0.9,2.6,0.96,3.7,0.29831372937186
40.4,5.8,10.6,21.2,20.0,40.0,0.0,0.51,14.0,32.0,0.105,0.05,2.0,11.0,0.07,0.03,0.1,0.3,2.5,2.9,4.9,3.3,8.0,15.0,4.2,2.7,4.0,1.0,0.27,2.1,0.792586882371143
6.8,5.8,4.6,18.8,12.8,14.8,0.0,0.5,14.0,19.0,0.14,0.04,2.0,26.0,0.175,0.05,0.1,0.32,0.7,0.5,4.5,3.6,25.0,6.0,3.0,1.1,3.1,1.8,0.28,2.0,0.355709559164005
32.0,11.8,7.0,23.6,9.2,41.2,0.0,0.51,14.0,15.0,0.175,0.1,2.0,14.0,0.175,0.1,0.1,0.25,0.8,0.4,3.5,4.6,22.0,15.0,1.7,0.6,2.0,1.2,0.27,2.4,0.54355590772438
50.0,13.0,2.2,4.4,6.8,41.2,0.0,0.51,14.0,31.0,0.07,0.04,2.0,4.0,0.07,0.01,0.1,0.43,0.7,1.5,1.4,1.6,26.0,13.0,0.6,2.7,4.3,3.8,0.22,1.1,0.558498082182678
34.4,8.2,4.6,18.8,16.4,49.6,0.0,0.51,14.0,31.0,0.035,0.01,2.0,15.0,0.14,0.05,0.1,0.27,1.6,3.2,4.0,4.3,19.0,6.0,3.1,3.5,4.2,2.2,0.41,2.8,0.509505099069065
50.0,10.6,7.0,10.4,4.4,4.0,0.0,0.51,14.0,25.0,0.175,0.01,2.0,14.0,0.07,0.03,0.1,0.3,0.2,1.8,2.1,3.8,26.0,6.0,3.5,2.5,4.3,1.3,0.19,1.3,0.7795086828644151
17.6,1.0,5.8,4.4,5.6,5.2,0.0,0.51,14.0,32.0,0.105,0.06,2.0,7.0,0.14,0.02,0.1,0.21,0.6,3.8,2.6,4.8,25.0,23.0,0.8,5.0,3.8,1.6,0.51,1.1,0.330641235286872
22.4,7.0,4.6,15.2,21.2,42.4,0.0,0.51,14.0,12.0,0.105,0.03,2.0,20.0,0.14,0.06,0.1,0.24,1.5,1.1,4.6,4.1,11.0,16.0,4.6,5.0,3.3,0.5,0.74,3.2,0.272751785509804
34.4,2.2,8.2,3.2,18.8,28.0,0.0,0.51,14.0,25.0,0.07,0.07,2.0,25.0,0.105,0.02,0.1,0.15,2.2,2.8,4.8,4.6,6.0,26.0,1.9,0.6,2.0,3.0,1.49,3.5,0.374243299049519
16.4,1.0,7.0,17.6,10.4,32.8,0.0,0.51,14.0,25.0,0.035,0.03,2.0,20.0,0.07,0.07,0.1,0.13,1.2,1.1,4.7,2.3,4.0,1.0,4.6,3.2,2.5,3.8,0.48,1.8,0.3244216807700329
14.0,10.6,3.4,8.0,4.4,10.0,0.0,0.51,14.0,12.0,0.14,0.06,2.0,6.0,0.175,0.06,0.1,0.27,0.5,0.8,2.7,1.9,2.0,28.0,0.3,4.5,1.3,3.8,0.38,1.0,0.307744678868604
29.6,4.6,13.0,10.4,8.0,12.4,0.0,0.5,14.0,26.0,0.14,0.04,2.0,21.0,0.105,0.08,0.1,0.2,1.0,1.4,5.0,4.3,4.0,27.0,1.3,0.2,3.4,4.4,0.39,2.4,0.312929094127
42.8,11.8,5.8,20.0,17.6,44.8,0.0,0.5,14.0,13.0,0.175,0.05,2.0,35.0,0.14,0.02,0.1,0.38,1.2,1.6,4.8,4.7,2.0,14.0,3.1,3.3,3.0,3.4,0.52,1.4,0.578687931629549
9.2,4.6,5.8,12.8,12.8,35.2,0.0,0.5,14.0,35.0,0.105,0.02,2.0,14.0,0.105,0.06,0.1,0.45,0.8,0.7,3.1,2.4,10.0,11.0,2.8,1.8,4.4,1.4,0.43,1.2,0.318613701679751
15.2,7.0,8.2,22.4,17.6,42.4,0.0,0.5,14.0,23.0,0.175,0.08,2.0,24.0,0.14,0.08,0.1,0.18,1.5,2.1,3.1,4.8,20.0,3.0,0.7,2.1,2.7,1.7,0.29,2.5,0.4168486301473449
24.8,13.0,10.6,14.0,12.8,17.2,0.0,0.5,14.0,15.0,0.105,0.01,2.0,20.0,0.175,0.08,0.1,0.48,1.4,1.4,3.0,2.6,11.0,17.0,0.6,1.9,0.1,4.8,1.12,2.2,0.402665362277104
26.0,9.4,2.2,5.6,8.0,36.4,0.0,0.5,14.0,24.0,0.105,0.07,2.0,14.0,0.14,0.1,0.1,0.39,0.5,1.1,4.1,3.4,20.0,16.0,2.8,4.3,2.5,0.1,0.26,3.3,0.337444344484724
34.4,9.4,10.6,8.0,4.4,29.2,0.0,0.51,14.0,15.0,0.105,0.1,2.0,20.0,0.07,0.05,0.1,0.22,0.5,1.8,1.5,3.3,21.0,1.0,2.3,2.8,4.0,4.6,0.12,1.2,0.392621011520044
17.6,7.0,2.2,23.6,3.2,32.8,0.0,0.51,14.0,35.0,0.035,0.01,2.0,35.0,0.105,0.04,0.1,0.45,0.3,0.3,1.6,4.1,10.0,27.0,3.5,4.6,3.4,0.2,0.17,1.1,0.6180688280492039
9.2,7.0,4.6,5.6,21.2,32.8,0.0,0.51,14.0,24.0,0.105,0.04,2.0,14.0,0.035,0.02,0.1,0.43,2.8,2.6,5.0,3.6,0.0,3.0,3.8,3.5,3.9,1.3,0.51,1.8,0.452902851348767
15.2,10.6,4.6,6.8,8.0,48.4,0.0,0.5,14.0,13.0,0.105,0.09,2.0,21.0,0.07,0.04,0.1,0.38,0.6,1.7,3.7,4.7,13.0,8.0,1.1,0.9,2.6,4.3,0.47,2.6,0.270766818174964
44.0,4.6,4.6,5.6,3.2,23.2,0.0,0.51,14.0,12.0,0.175,0.07,2.0,11.0,0.105,0.03,0.1,0.13,0.3,1.4,1.5,2.4,19.0,20.0,3.2,4.2,3.6,3.7,0.28,1.0,0.38738370554994
50.0,11.8,11.8,23.6,9.2,49.6,0.0,0.5,14.0,31.0,0.14,0.1,2.0,30.0,0.07,0.02,0.1,0.5,0.9,1.6,4.0,4.3,26.0,22.0,0.3,1.8,0.7,5.0,0.79,3.4,0.422253341836883
26.0,4.6,7.0,26.0,15.2,41.2,0.0,0.5,14.0,35.0,0.07,0.04,2.0,10.0,0.105,0.05,0.1,0.49,0.8,4.1,4.0,4.3,27.0,26.0,4.2,4.2,4.5,1.9,0.61,2.2,0.574328622990336
41.6,2.2,10.6,18.8,11.6,40.0,0.0,0.51,14.0,25.0,0.14,0.06,2.0,14.0,0.175,0.1,0.1,0.41,0.8,0.5,3.8,3.4,2.0,5.0,3.5,2.7,3.4,1.8,0.16,3.1,0.428793438429373
18.8,4.6,5.8,8.0,6.8,7.6,0.0,0.51,14.0,32.0,0.175,0.02,2.0,31.0,0.105,0.07,0.1,0.34,0.5,4.1,1.8,4.0,2.0,7.0,2.8,1.6,0.6,2.5,0.14,1.6,0.397643975923595
20.0,11.8,9.4,24.8,24.8,34.0,0.0,0.51,14.0,34.0,0.14,0.03,2.0,28.0,0.14,0.04,0.1,0.36,3.3,2.3,4.8,4.2,14.0,23.0,2.5,3.7,1.9,0.7,0.44,3.4,0.598582201670252
46.4,8.2,5.8,10.4,16.4,12.4,0.0,0.51,14.0,35.0,0.07,0.04,2.0,30.0,0.175,0.1,0.1,0.22,1.3,3.8,3.2,2.8,6.0,5.0,4.2,3.5,3.5,1.1,0.54,2.1,0.546575615108613
51.2,3.4,3.4,17.6,11.6,20.8,0.0,0.5,14.0,27.0,0.175,0.07,2.0,28.0,0.07,0.01,0.1,0.4,1.2,2.0,3.6,4.1,6.0,8.0,3.7,4.7,0.9,3.7,1.19,1.0,0.736010376195189
9.2,10.6,11.8,6.8,16.4,35.2,0.0,0.51,14.0,32.0,0.035,0.01,2.0,9.0,0.07,0.01,0.1,0.47,2.0,1.6,4.4,3.4,7.0,13.0,1.4,0.8,4.1,2.2,1.09,2.6,0.300629667646177
38.0,7.0,2.2,18.8,21.2,49.6,0.0,0.5,14.0,24.0,0.105,0.04,2.0,13.0,0.105,0.05,0.1,0.22,2.5,1.6,4.8,4.8,24.0,9.0,3.9,5.0,4.5,1.4,1.1,1.8,0.6462572101639941
41.6,5.8,7.0,9.2,20.0,48.4,0.0,0.51,14.0,26.0,0.07,0.05,2.0,9.0,0.105,0.03,0.1,0.5,1.2,0.7,4.2,4.7,25.0,6.0,4.2,1.3,4.3,3.1,0.36,3.3,0.353198292863661
9.2,13.0,9.4,10.4,15.2,23.2,0.0,0.5,14.0,27.0,0.07,0.02,2.0,26.0,0.035,0.01,0.1,0.16,1.0,2.2,2.8,2.1,29.0,9.0,1.8,3.8,1.3,2.7,0.57,1.9,0.3331303014112929
18.8,10.6,10.6,24.8,4.4,5.2,0.0,0.51,14.0,19.0,0.07,0.05,2.0,23.0,0.07,0.07,0.1,0.18,0.5,2.1,2.1,1.4,6.0,17.0,5.0,2.2,2.1,1.4,0.24,1.2,0.55524890312292
30.8,10.6,4.6,20.0,17.6,36.4,0.0,0.5,14.0,28.0,0.175,0.04,2.0,10.0,0.07,0.01,0.1,0.46,2.2,3.0,3.4,3.2,23.0,12.0,4.9,4.8,0.1,1.4,1.51,3.1,0.61205397475475
23.6,5.8,1.0,6.8,12.8,52.0,0.0,0.51,14.0,24.0,0.14,0.09,2.0,28.0,0.105,0.07,0.1,0.25,1.4,0.8,3.7,4.9,1.0,5.0,4.4,2.8,1.9,4.4,0.77,2.3,0.303839837851233
40.4,1.0,2.2,11.6,3.2,40.0,0.0,0.5,14.0,25.0,0.07,0.07,2.0,22.0,0.14,0.06,0.1,0.23,0.3,2.9,1.5,1.6,11.0,11.0,2.3,1.1,3.0,1.1,0.13,1.2,0.502257124847874
44.0,13.0,13.0,10.4,8.0,24.4,0.0,0.51,14.0,35.0,0.14,0.07,2.0,6.0,0.07,0.02,0.1,0.13,0.5,0.6,3.1,3.0,1.0,9.0,2.5,1.3,2.6,4.7,0.31,2.1,0.381886304343151
51.2,4.6,2.2,4.4,9.2,38.8,0.0,0.51,14.0,28.0,0.175,0.03,2.0,9.0,0.07,0.02,0.1,0.18,1.0,3.1,4.7,3.5,26.0,3.0,0.7,3.5,2.6,4.9,0.7,2.8,0.352396376819979
27.2,8.2,5.8,23.6,24.8,10.0,0.0,0.51,14.0,25.0,0.035,0.01,2.0,31.0,0.07,0.07,0.1,0.36,2.9,1.5,4.6,4.9,20.0,27.0,3.4,1.4,3.3,0.4,1.47,3.0,0.6143989501525761
46.4,4.6,5.8,8.0,4.4,8.8,0.0,0.5,14.0,35.0,0.14,0.02,2.0,15.0,0.175,0.1,0.1,0.4,0.5,1.8,2.7,3.6,17.0,20.0,3.3,0.3,3.6,0.3,0.14,1.5,0.487249252865336
12.8,1.0,10.6,14.0,9.2,4.0,0.0,0.5,14.0,22.0,0.105,0.01,2.0,23.0,0.175,0.03,0.1,0.48,1.0,0.8,3.0,4.2,5.0,28.0,0.2,2.1,4.4,0.5,0.58,2.8,0.2657497486029649
44.0,2.2,5.8,4.4,5.6,12.4,0.0,0.5,14.0,11.0,0.14,0.07,2.0,10.0,0.07,0.03,0.1,0.33,0.6,0.2,3.0,5.0,16.0,20.0,0.2,0.5,3.4,4.2,0.13,1.6,0.463008612972597
18.8,4.6,3.4,24.8,14.0,52.0,0.0,0.51,14.0,20.0,0.14,0.02,2.0,9.0,0.105,0.04,0.1,0.3,1.4,1.6,3.1,2.3,11.0,29.0,4.9,2.9,0.3,2.4,1.28,1.3,0.554169755109729
46.4,5.8,10.6,12.8,6.8,42.4,0.0,0.5,14.0,28.0,0.175,0.08,2.0,35.0,0.07,0.01,0.1,0.25,0.4,2.1,1.9,2.5,30.0,5.0,1.1,4.6,2.1,5.0,0.21,1.0,0.565485480228656
40.4,4.6,7.0,4.4,17.6,37.6,0.0,0.51,14.0,33.0,0.175,0.03,2.0,31.0,0.105,0.01,0.1,0.15,2.1,1.1,4.2,3.2,22.0,26.0,4.4,4.5,1.9,0.6,0.86,1.9,0.487889440286265
36.8,1.0,5.8,18.8,14.0,8.8,0.0,0.51,14.0,22.0,0.14,0.08,2.0,28.0,0.14,0.1,0.1,0.4,1.8,2.7,4.2,4.2,19.0,24.0,1.4,2.1,3.3,0.1,0.52,3.8,0.4572355452943
