w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,M1
41.6,3.4,8.2,9.2,11.6,34.0,0.0,0.51,14.0,25.0,0.175,0.06,2.0,18.0,0.105,0.05,0.1,0.3,0.9,0.8,3.2,1.7,20.0,29.0,1.4,2.5,0.1,0.6,0.12,1.4,94.474042894584
12.8,7.0,4.6,5.6,16.4,12.4,0.0,0.5,14.0,11.0,0.105,0.05,2.0,11.0,0.14,0.03,0.1,0.13,1.3,1.0,3.7,3.4,6.0,21.0,0.1,3.8,0.9,5.0,0.87,2.9,29.3424489713133
21.2,13.0,8.2,21.2,23.6,4.0,0.0,0.5,14.0,24.0,0.175,0.08,2.0,21.0,0.175,0.01,0.1,0.09,2.5,2.8,4.6,4.7,12.0,25.0,3.7,4.9,4.8,4.9,1.7,3.8,129.492897083866
23.6,3.4,9.4,10.4,14.0,37.6,0.0,0.51,14.0,17.0,0.175,0.1,2.0,21.0,0.14,0.03,0.1,0.37,0.9,2.1,2.5,4.4,15.0,14.0,2.8,4.5,3.8,3.1,0.54,1.8,59.1557576785043
35.6,1.0,3.4,24.8,8.0,41.2,0.0,0.51,14.0,29.0,0.175,0.03,2.0,28.0,0.07,0.07,0.1,0.41,0.6,1.5,3.1,4.4,2.0,12.0,2.5,2.0,3.5,4.9,0.3,1.9,51.9878031075443
18.8,7.0,10.6,16.4,20.0,25.6,0.0,0.5,14.0,35.0,0.07,0.07,2.0,25.0,0.105,0.09,0.1,0.37,1.8,2.3,4.8,4.8,27.0,0.0,1.6,4.8,1.2,3.0,1.75,2.3,79.9961201291288
24.8,7.0,1.0,21.2,4.4,7.6,0.0,0.51,14.0,24.0,0.105,0.02,2.0,27.0,0.105,0.04,0.1,0.12,0.2,0.3,2.4,3.8,12.0,15.0,4.3,1.6,1.8,3.0,0.18,1.1,104.807716289646
40.4,4.6,1.0,15.2,6.8,12.4,0.0,0.5,14.0,6.0,0.14,0.02,2.0,24.0,0.175,0.06,0.1,0.08,0.4,0.5,4.8,3.7,17.0,7.0,0.1,2.1,1.9,3.1,0.26,1.4,120.178496572853
47.6,7.0,9.4,22.4,26.0,18.4,0.0,0.51,14.0,8.0,0.105,0.02,2.0,29.0,0.105,0.09,0.1,0.14,1.2,0.9,4.9,3.5,15.0,20.0,2.0,4.9,1.9,0.1,0.2,3.4,221.299160815379
21.2,7.0,9.4,21.2,3.2,38.8,0.0,0.5,14.0,24.0,0.07,0.03,2.0,23.0,0.07,0.04,0.1,0.38,0.3,1.6,1.3,1.5,15.0,1.0,4.7,3.3,0.3,0.2,0.12,1.2,96.4443724395391
41.6,3.4,8.2,10.4,16.4,13.6,0.0,0.51,14.0,22.0,0.175,0.07,2.0,7.0,0.07,0.01,0.1,0.2,1.6,1.5,4.7,4.2,28.0,22.0,2.9,2.7,4.3,1.4,0.91,2.1,105.056573830676
40.4,1.0,5.8,14.0,11.6,13.6,0.0,0.5,14.0,33.0,0.105,0.01,2.0,11.0,0.07,0.03,0.1,0.06,1.4,3.1,3.9,4.5,12.0,9.0,3.3,4.6,2.5,4.6,0.97,1.5,55.2462144197256
9.2,5.8,5.8,14.0,11.6,26.8,0.0,0.5,14.0,25.0,0.175,0.06,2.0,25.0,0.105,0.01,0.1,0.28,0.6,2.1,2.6,2.1,25.0,2.0,3.9,2.1,1.3,0.5,0.1,1.6,33.5284842877285
33.2,2.2,4.6,26.0,11.6,8.8,0.0,0.51,14.0,13.0,0.07,0.03,2.0,17.0,0.175,0.05,0.1,0.02,1.1,1.5,3.8,3.9,23.0,2.0,4.0,2.5,2.6,4.6,0.87,3.0,83.4510976723616
38.0,8.2,13.0,9.2,5.6,36.4,0.0,0.5,14.0,34.0,0.175,0.08,2.0,27.0,0.035,0.01,0.1,0.15,0.6,2.2,2.9,1.9,16.0,26.0,4.3,1.6,4.0,3.4,0.55,1.3,117.803752029011
24.8,5.8,11.8,22.4,16.4,5.2,0.0,0.5,14.0,25.0,0.14,0.1,2.0,24.0,0.14,0.08,0.1,0.41,0.8,0.3,4.4,4.6,19.0,7.0,3.7,4.4,0.6,0.9,0.25,2.7,124.574973514762
42.8,3.4,8.2,15.2,24.8,29.2,0.0,0.51,14.0,21.0,0.105,0.05,2.0,32.0,0.07,0.04,0.1,0.48,1.6,1.8,4.9,4.5,18.0,23.0,0.1,2.0,1.0,4.9,1.45,4.2,120.090141433559
30.8,13.0,3.4,14.0,8.0,38.8,0.0,0.51,14.0,23.0,0.07,0.04,2.0,13.0,0.07,0.04,0.1,0.17,0.6,1.0,4.7,4.8,8.0,22.0,3.8,2.0,1.4,4.6,0.58,2.8,134.321470428286
42.8,3.4,2.2,24.8,6.8,42.4,0.0,0.5,14.0,32.0,0.175,0.09,2.0,15.0,0.105,0.09,0.1,0.19,0.6,0.9,4.0,2.5,1.0,14.0,3.0,0.5,2.8,1.6,0.57,2.2,121.781206908921
30.8,2.2,7.0,10.4,20.0,14.8,0.0,0.5,14.0,27.0,0.175,0.05,2.0,19.0,0.14,0.05,0.1,0.01,0.8,2.0,4.4,4.4,1.0,8.0,3.5,2.3,3.2,3.6,0.46,3.9,62.2442651925439
48.8,4.6,3.4,21.2,15.2,42.4,0.0,0.51,14.0,19.0,0.14,0.06,2.0,34.0,0.14,0.03,0.1,0.17,1.9,0.3,4.1,2.3,26.0,21.0,1.4,4.0,0.5,5.0,0.29,2.2,156.725721388436
18.8,2.2,7.0,20.0,18.8,20.8,0.0,0.5,14.0,32.0,0.175,0.06,2.0,28.0,0.105,0.06,0.1,0.38,1.8,0.8,4.9,4.2,26.0,0.0,3.1,4.9,4.6,0.8,0.11,3.0,46.6832166368121
35.6,4.6,5.8,21.2,3.2,28.0,0.0,0.51,14.0,9.0,0.07,0.02,2.0,22.0,0.105,0.07,0.1,0.44,0.4,0.3,1.1,2.4,17.0,25.0,2.0,0.8,0.8,1.8,0.21,1.0,130.509573856456
12.8,11.8,11.8,11.6,16.4,29.2,0.0,0.51,14.0,32.0,0.14,0.07,2.0,16.0,0.105,0.07,0.1,0.43,1.4,3.8,2.6,3.6,18.0,0.0,2.4,1.8,1.2,2.2,0.75,2.4,53.6142718595289
30.8,7.0,10.6,14.0,23.6,31.6,0.0,0.51,14.0,7.0,0.07,0.02,2.0,27.0,0.105,0.08,0.1,0.27,3.2,0.7,4.7,4.8,1.0,21.0,4.5,2.1,1.9,0.1,0.14,3.0,112.243728184722
35.6,4.6,11.8,21.2,9.2,53.2,0.0,0.5,14.0,22.0,0.14,0.05,2.0,12.0,0.175,0.05,0.1,0.38,0.7,1.6,3.9,2.8,12.0,12.0,2.7,1.6,3.7,3.1,0.52,2.0,123.664055901039
44.0,10.6,4.6,24.8,8.0,13.6,0.0,0.51,14.0,27.0,0.175,0.04,2.0,18.0,0.14,0.02,0.1,0.13,0.7,1.4,4.2,2.1,15.0,9.0,2.3,4.2,1.8,1.1,0.58,2.0,259.973984492124
45.2,4.6,9.4,17.6,16.4,6.4,0.0,0.5,14.0,14.0,0.105,0.08,2.0,12.0,0.105,0.09,0.1,0.08,0.7,1.8,4.2,4.7,22.0,30.0,3.1,0.1,3.7,0.8,0.42,2.8,168.884651153403
6.8,1.0,2.2,10.4,14.0,49.6,0.0,0.51,14.0,27.0,0.035,0.03,2.0,18.0,0.105,0.1,0.1,0.3,1.4,0.2,3.9,4.0,24.0,21.0,5.0,1.1,1.7,0.8,0.1,1.2,10.2522572221007
33.2,8.2,4.6,26.0,22.4,53.2,0.0,0.51,14.0,30.0,0.105,0.03,2.0,26.0,0.105,0.06,0.1,0.42,2.0,2.4,4.5,4.4,27.0,10.0,3.0,4.0,1.0,3.8,0.16,3.0,154.887655810534
21.2,3.4,4.6,14.0,14.0,41.2,0.0,0.5,14.0,33.0,0.105,0.01,2.0,12.0,0.175,0.08,0.1,0.14,1.3,1.4,4.4,3.5,2.0,14.0,4.4,3.3,4.1,2.4,0.6,1.2,55.0810424908081
44.0,2.2,5.8,23.6,10.4,47.2,0.0,0.5,14.0,14.0,0.07,0.03,2.0,26.0,0.14,0.07,0.1,0.17,1.2,1.6,2.7,3.6,1.0,24.0,1.4,0.6,0.3,1.4,0.3,2.1,97.9212635415851
46.4,4.6,7.0,3.2,16.4,28.0,0.0,0.51,14.0,21.0,0.07,0.03,2.0,28.0,0.175,0.05,0.1,0.37,1.9,1.1,4.1,4.2,10.0,23.0,3.0,2.6,3.6,2.4,0.39,2.2,62.5247365814812
21.2,7.0,4.6,11.6,10.4,29.2,0.0,0.51,14.0,32.0,0.175,0.09,2.0,26.0,0.105,0.03,0.1,0.09,0.7,1.2,4.3,1.9,19.0,14.0,3.2,2.5,2.0,0.9,0.36,1.6,71.5373108394157
18.8,2.2,8.2,17.6,9.2,35.2,0.0,0.5,14.0,26.0,0.14,0.08,2.0,35.0,0.175,0.09,0.1,0.18,0.4,3.1,3.4,3.0,10.0,9.0,3.5,1.4,3.2,4.7,0.39,1.9,44.3131470717485
21.2,2.2,4.6,11.6,15.2,16.0,0.0,0.51,14.0,19.0,0.14,0.07,2.0,35.0,0.035,0.01,0.1,0.5,1.9,2.0,4.6,4.6,28.0,10.0,1.2,4.8,1.3,3.2,0.19,1.3,44.4470936419655
28.4,7.0,2.2,12.8,15.2,36.4,0.0,0.5,14.0,19.0,0.07,0.02,2.0,29.0,0.175,0.09,0.1,0.04,1.0,1.1,3.7,3.9,30.0,7.0,4.2,4.6,3.3,4.4,0.81,2.4,92.1107742122426
24.8,10.6,2.2,6.8,20.0,43.6,0.0,0.5,14.0,27.0,0.07,0.01,2.0,18.0,0.105,0.08,0.1,0.25,1.3,1.9,5.0,3.6,19.0,30.0,4.6,3.1,0.3,0.6,1.23,1.2,59.1249439555146
44.0,7.0,9.4,17.6,20.0,22.0,0.0,0.51,14.0,28.0,0.105,0.04,2.0,15.0,0.14,0.07,0.1,0.31,2.5,2.1,4.2,3.9,0.0,25.0,3.2,4.0,3.5,2.4,0.67,3.0,186.093157137283
34.4,13.0,8.2,18.8,10.4,4.0,0.0,0.51,14.0,7.0,0.07,0.02,2.0,11.0,0.175,0.08,0.1,0.46,0.7,0.6,3.4,3.0,14.0,19.0,1.9,4.4,1.1,1.9,0.23,2.1,206.26822042107
42.8,5.8,4.6,8.0,6.8,28.0,0.0,0.5,14.0,21.0,0.14,0.05,2.0,12.0,0.07,0.02,0.1,0.31,0.7,1.6,4.2,2.9,1.0,9.0,4.6,2.9,4.9,1.9,0.23,1.5,110.540401586879
20.0,5.8,8.2,6.8,18.8,20.8,0.0,0.51,14.0,20.0,0.07,0.03,2.0,30.0,0.105,0.05,0.1,0.32,1.2,2.6,3.7,4.3,20.0,2.0,0.4,4.3,3.7,2.3,0.84,3.6,48.514064995917
17.6,2.2,11.8,9.2,12.8,50.8,0.0,0.51,14.0,21.0,0.14,0.08,2.0,17.0,0.14,0.1,0.1,0.41,0.6,2.7,4.1,3.5,10.0,26.0,3.8,4.8,0.3,4.1,0.14,1.9,33.8856360379888
42.8,2.2,7.0,23.6,8.0,7.6,0.0,0.5,14.0,18.0,0.14,0.06,2.0,20.0,0.14,0.09,0.1,0.5,0.6,2.0,4.0,1.4,9.0,13.0,2.3,0.4,1.0,2.4,0.35,1.3,108.534949298431
28.4,2.2,1.0,4.4,4.4,43.6,0.0,0.5,14.0,29.0,0.105,0.1,2.0,18.0,0.175,0.08,0.1,0.09,0.5,0.9,2.1,2.2,3.0,27.0,1.3,1.7,2.2,3.6,0.42,1.2,35.1249437701149
32.0,7.0,7.0,9.2,12.8,36.4,0.0,0.5,14.0,33.0,0.035,0.01,2.0,4.0,0.175,0.08,0.1,0.49,1.2,2.7,4.4,2.8,14.0,13.0,3.4,3.4,1.6,3.9,0.79,1.0,92.8570837975068
40.4,8.2,4.6,12.8,23.6,41.2,0.0,0.51,14.0,23.0,0.175,0.01,2.0,19.0,0.105,0.08,0.1,0.17,3.1,0.7,5.0,3.2,21.0,1.0,2.9,0.3,2.9,1.3,0.42,2.8,135.487581403609
29.6,2.2,2.2,6.8,22.4,16.0,0.0,0.51,14.0,28.0,0.07,0.04,2.0,12.0,0.105,0.05,0.1,0.42,1.9,3.5,4.6,4.2,15.0,21.0,1.5,4.2,3.5,1.9,0.67,3.8,47.8959232963965
22.4,7.0,2.2,6.8,16.4,50.8,0.0,0.51,14.0,35.0,0.035,0.01,2.0,28.0,0.175,0.1,0.1,0.07,2.0,3.0,4.6,4.1,17.0,26.0,2.5,2.6,2.6,1.7,0.72,3.6,48.2293898310672
45.2,3.4,10.6,16.4,20.0,19.6,0.0,0.5,14.0,22.0,0.07,0.07,2.0,25.0,0.175,0.04,0.1,0.27,1.0,0.7,3.8,2.7,12.0,30.0,1.5,4.6,3.9,0.1,0.27,2.6,131.767826839103
46.4,7.0,1.0,6.8,8.0,22.0,0.0,0.5,14.0,21.0,0.105,0.05,2.0,23.0,0.035,0.02,0.1,0.13,1.0,2.8,3.0,4.8,17.0,12.0,1.9,2.1,1.4,3.0,0.59,2.9,105.220417571744
28.4,8.2,11.8,10.4,11.6,40.0,0.0,0.5,14.0,32.0,0.175,0.08,2.0,10.0,0.175,0.02,0.1,0.43,1.0,1.7,2.6,2.6,13.0,16.0,2.3,0.4,0.1,0.7,0.44,1.2,96.4622393225014
17.6,8.2,3.4,15.2,5.6,46.0,0.0,0.51,14.0,22.0,0.07,0.01,2.0,24.0,0.175,0.02,0.1,0.03,0.7,1.1,3.3,3.7,18.0,29.0,0.6,1.9,3.6,0.3,0.49,1.9,68.8445471700902
44.0,9.4,9.4,6.8,16.4,28.0,0.0,0.5,14.0,30.0,0.07,0.03,2.0,32.0,0.105,0.09,0.1,0.14,1.1,3.3,4.1,2.2,30.0,1.0,3.7,0.4,1.7,0.5,0.2,1.1,116.791287164894
9.2,3.4,3.4,14.0,17.6,34.0,0.0,0.5,14.0,14.0,0.07,0.02,2.0,16.0,0.035,0.01,0.1,0.49,1.1,1.2,4.7,4.4,14.0,1.0,2.3,2.1,3.0,1.2,0.18,3.4,25.4803458650743
17.6,8.2,7.0,22.4,6.8,25.6,0.0,0.5,14.0,21.0,0.14,0.04,2.0,26.0,0.07,0.06,0.1,0.32,0.7,0.3,4.9,2.0,10.0,12.0,4.3,2.9,3.8,3.4,0.13,1.1,90.4838528711335
24.8,2.2,2.2,20.0,15.2,13.6,0.0,0.5,14.0,21.0,0.14,0.05,2.0,29.0,0.105,0.08,0.1,0.09,1.5,2.5,3.8,4.9,30.0,27.0,3.7,0.5,1.6,4.1,0.64,2.7,56.5759461775767
10.4,8.2,3.4,20.0,4.4,16.0,0.0,0.5,14.0,18.0,0.105,0.09,2.0,18.0,0.07,0.03,0.1,0.3,0.4,2.3,2.3,1.9,26.0,1.0,4.4,1.5,2.5,2.0,0.17,1.4,52.1373011862245
50.0,4.6,7.0,24.8,21.2,48.4,0.0,0.51,14.0,32.0,0.175,0.1,2.0,7.0,0.07,0.07,0.1,0.35,1.6,4.3,5.0,3.5,12.0,3.0,4.2,3.1,1.1,2.9,0.2,1.7,186.34524515791
44.0,4.6,7.0,15.2,26.0,38.8,0.0,0.5,14.0,23.0,0.105,0.04,2.0,30.0,0.035,0.03,0.1,0.26,1.8,2.6,5.0,3.6,27.0,26.0,1.2,0.6,4.0,2.8,0.2,2.9,22.8163058947328
29.6,13.0,7.0,18.8,9.2,35.2,0.0,0.51,14.0,32.0,0.175,0.08,2.0,35.0,0.14,0.06,0.1,0.45,1.1,1.3,4.8,3.4,15.0,7.0,4.4,2.7,4.7,2.0,0.32,1.4,162.184561921919
30.8,10.6,9.4,9.2,17.6,6.4,0.0,0.51,14.0,16.0,0.07,0.05,2.0,14.0,0.105,0.05,0.1,0.45,1.1,1.2,4.0,3.6,23.0,16.0,0.4,3.4,2.2,0.2,0.53,1.4,113.085829050594
48.8,7.0,13.0,26.0,14.0,5.2,0.0,0.5,14.0,31.0,0.14,0.01,2.0,13.0,0.105,0.04,0.1,0.38,1.1,2.3,3.4,2.6,17.0,2.0,4.7,3.8,3.7,4.3,1.02,2.0,258.065309427299
5.6,7.0,2.2,18.8,4.4,23.2,0.0,0.5,14.0,32.0,0.07,0.06,2.0,32.0,0.175,0.06,0.1,0.12,0.3,2.4,2.6,4.3,23.0,16.0,2.2,3.3,0.3,3.0,0.14,1.4,25.0611845669306
48.8,3.4,13.0,26.0,14.0,20.8,0.0,0.51,14.0,24.0,0.105,0.05,2.0,24.0,0.175,0.06,0.1,0.29,1.0,2.5,4.2,3.9,25.0,12.0,3.8,2.9,2.1,0.9,0.9,2.5,159.55562787219
21.2,4.6,11.8,12.8,18.8,40.0,0.0,0.5,14.0,35.0,0.105,0.04,2.0,15.0,0.035,0.02,0.1,0.0,2.2,3.6,4.4,4.1,4.0,10.0,1.5,2.2,3.8,5.0,0.49,1.8,62.5642249492306
33.2,1.0,2.2,10.4,17.6,47.2,0.0,0.5,14.0,17.0,0.175,0.07,2.0,20.0,0.175,0.05,0.1,0.04,2.1,2.3,5.0,3.2,8.0,16.0,4.2,2.7,4.1,2.8,0.1,2.5,38.9539796170664
17.6,9.4,8.2,4.4,5.6,8.8,0.0,0.51,14.0,29.0,0.07,0.06,2.0,17.0,0.175,0.02,0.1,0.26,0.7,2.7,2.3,3.9,16.0,17.0,2.7,2.7,1.2,3.4,0.26,1.8,37.0557708354661
17.6,7.0,8.2,18.8,5.6,8.8,0.0,0.51,14.0,32.0,0.105,0.05,2.0,22.0,0.105,0.05,0.1,0.19,0.4,2.1,4.0,3.5,0.0,28.0,2.9,1.2,4.6,1.2,0.3,1.2,84.0137934143885
22.4,9.4,7.0,18.8,22.4,50.8,0.0,0.51,14.0,24.0,0.035,0.01,2.0,12.0,0.105,0.07,0.1,0.43,2.1,3.1,4.7,4.6,25.0,7.0,1.6,4.6,0.7,1.4,0.93,3.6,101.03308315716
48.8,5.8,10.6,16.4,24.8,50.8,0.0,0.5,14.0,29.0,0.175,0.09,2.0,25.0,0.175,0.09,0.1,0.23,3.0,2.5,4.1,4.6,16.0,29.0,2.0,1.9,0.4,1.6,1.6,3.8,165.941907500921
20.0,1.0,7.0,10.4,4.4,8.8,0.0,0.5,14.0,23.0,0.105,0.07,2.0,19.0,0.175,0.05,0.1,0.39,0.2,1.8,1.6,2.9,12.0,17.0,3.3,0.5,0.9,0.5,0.18,1.1,28.3546731327788
20.0,7.0,5.8,10.4,24.8,52.0,0.0,0.5,14.0,28.0,0.14,0.08,2.0,33.0,0.105,0.09,0.1,0.32,2.1,3.3,4.6,4.4,6.0,1.0,4.1,3.0,0.5,2.7,1.76,3.0,59.4193820129605
51.2,7.0,9.4,20.0,24.8,4.0,0.0,0.5,14.0,25.0,0.105,0.01,2.0,19.0,0.035,0.01,0.1,0.05,2.5,1.1,4.1,4.2,1.0,1.0,2.0,0.1,4.6,0.7,0.37,3.8,233.565120120249
38.0,13.0,7.0,18.8,24.8,26.8,0.0,0.5,14.0,15.0,0.175,0.06,2.0,35.0,0.175,0.06,0.1,0.29,2.4,1.9,4.7,3.8,22.0,29.0,2.9,2.5,4.6,3.8,0.84,3.3,199.339505238711
41.6,13.0,7.0,14.0,22.4,25.6,0.0,0.51,14.0,30.0,0.07,0.07,2.0,22.0,0.105,0.01,0.1,0.02,1.9,3.9,4.4,4.3,7.0,3.0,2.9,4.1,4.8,4.2,0.66,2.8,186.74322528452
48.8,9.4,4.6,15.2,16.4,38.8,0.0,0.51,14.0,16.0,0.105,0.05,2.0,11.0,0.105,0.02,0.1,0.17,0.7,1.2,4.9,5.0,6.0,14.0,4.8,3.5,4.3,2.1,0.39,2.3,91.9541179670088
35.6,7.0,4.6,10.4,15.2,42.4,0.0,0.5,14.0,18.0,0.175,0.04,2.0,20.0,0.175,0.07,0.1,0.08,1.2,1.5,4.1,3.0,25.0,23.0,4.8,4.5,0.7,2.1,0.26,1.1,109.626265825444
18.8,8.2,13.0,24.8,16.4,49.6,0.0,0.5,14.0,23.0,0.105,0.07,2.0,29.0,0.07,0.01,0.1,0.29,2.0,2.9,4.0,4.8,17.0,28.0,4.1,0.2,2.8,4.6,0.63,3.9,94.5425503540128
30.8,7.0,9.4,16.4,4.4,40.0,0.0,0.51,14.0,27.0,0.175,0.07,2.0,27.0,0.175,0.04,0.1,0.34,0.2,2.4,2.1,4.9,17.0,6.0,4.5,3.8,1.5,4.8,0.12,1.3,123.904302075149
29.6,3.4,11.8,11.6,11.6,12.4,0.0,0.51,14.0,30.0,0.14,0.02,2.0,14.0,0.105,0.02,0.1,0.25,0.6,3.9,4.8,2.3,7.0,18.0,3.0,3.9,1.4,2.1,0.44,1.7,82.2042461644605
26.0,7.0,5.8,14.0,20.0,4.0,0.0,0.51,14.0,31.0,0.105,0.05,2.0,22.0,0.175,0.01,0.1,0.28,1.9,2.5,4.0,3.1,2.0,7.0,3.6,1.8,1.3,0.7,0.82,3.0,102.720559990434
11.6,11.8,5.8,9.2,20.0,8.8,0.0,0.5,14.0,27.0,0.14,0.1,2.0,19.0,0.105,0.05,0.1,0.01,1.1,2.6,4.4,4.5,14.0,21.0,4.5,1.2,3.6,1.7,0.57,2.2,42.734575947637
38.0,4.6,7.0,5.6,24.8,53.2,0.0,0.5,14.0,35.0,0.175,0.08,2.0,15.0,0.14,0.08,0.1,0.19,2.5,1.1,4.4,3.6,20.0,29.0,2.0,0.2,3.3,2.4,1.08,3.1,69.6400594868
16.4,4.6,11.8,14.0,11.6,43.6,0.0,0.51,14.0,25.0,0.175,0.04,2.0,27.0,0.14,0.03,0.1,0.46,0.9,1.6,4.4,4.2,20.0,11.0,0.8,0.2,1.7,1.5,0.36,3.7,51.7763889607074
8.0,1.0,5.8,22.4,6.8,20.8,0.0,0.51,14.0,34.0,0.14,0.01,2.0,25.0,0.175,0.05,0.1,0.46,0.8,1.0,3.8,3.1,3.0,29.0,2.3,4.1,4.9,1.5,0.18,2.6,14.0218540647051
41.6,7.0,2.2,10.4,20.0,44.8,0.0,0.5,14.0,29.0,0.07,0.04,2.0,12.0,0.175,0.04,0.1,0.4,0.9,0.6,4.9,4.7,10.0,22.0,5.0,1.1,3.3,3.5,0.54,2.0,114.06161422896
36.8,1.0,8.2,12.8,16.4,7.6,0.0,0.51,14.0,17.0,0.105,0.07,2.0,27.0,0.105,0.1,0.1,0.32,1.8,1.3,4.6,4.6,22.0,25.0,4.0,1.6,3.5,3.7,1.26,3.9,53.1536269856515
20.0,10.6,13.0,12.8,12.8,52.0,0.0,0.51,14.0,17.0,0.14,0.02,2.0,32.0,0.07,0.06,0.1,0.41,0.5,1.5,4.3,4.6,20.0,23.0,0.8,1.3,1.1,2.7,0.41,3.3,80.396578323424
22.4,3.4,11.8,6.8,21.2,31.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,22.0,0.14,0.05,0.1,0.37,2.6,0.7,4.7,3.3,10.0,30.0,2.5,1.7,4.7,5.0,0.26,3.2,44.4936175595714
44.0,10.6,7.0,23.6,23.6,29.2,0.0,0.51,14.0,13.0,0.175,0.06,2.0,21.0,0.175,0.03,0.1,0.17,2.8,0.3,4.3,3.6,20.0,0.0,1.9,4.5,2.7,3.4,0.25,3.1,235.750992090078
18.8,5.8,10.6,17.6,16.4,13.6,0.0,0.5,14.0,27.0,0.14,0.06,2.0,19.0,0.175,0.07,0.1,0.35,1.5,2.4,4.0,4.1,19.0,23.0,2.8,2.6,3.0,4.9,0.35,3.3,78.7716623013081
30.8,9.4,5.8,17.6,24.8,49.6,0.0,0.51,14.0,35.0,0.14,0.07,2.0,29.0,0.14,0.1,0.1,0.03,2.3,3.1,4.5,4.4,18.0,13.0,0.6,4.8,4.4,1.9,0.44,3.3,128.772701411728
42.8,8.2,7.0,5.6,22.4,31.6,0.0,0.5,14.0,31.0,0.175,0.07,2.0,7.0,0.07,0.05,0.1,0.1,1.2,3.8,4.2,3.0,0.0,15.0,2.1,1.1,4.9,1.7,0.77,2.7,96.8884482563102
6.8,8.2,5.8,8.0,5.6,31.6,0.0,0.5,14.0,14.0,0.14,0.1,2.0,26.0,0.14,0.07,0.1,0.29,0.4,1.5,2.2,3.0,12.0,7.0,0.6,2.0,4.4,5.0,0.35,1.3,21.0408704465927
40.4,11.8,9.4,17.6,23.6,53.2,0.0,0.5,14.0,25.0,0.175,0.05,2.0,13.0,0.14,0.09,0.1,0.36,2.6,1.7,3.7,5.0,21.0,4.0,2.0,4.4,1.2,3.1,1.45,3.5,197.089564643905
9.2,10.6,13.0,18.8,15.2,32.8,0.0,0.5,14.0,30.0,0.14,0.04,2.0,15.0,0.14,0.07,0.1,0.26,2.0,3.3,3.5,4.7,25.0,6.0,0.9,2.7,4.7,3.1,0.5,2.0,49.6898812709373
20.0,7.0,5.8,21.2,23.6,46.0,0.0,0.5,14.0,30.0,0.14,0.06,2.0,31.0,0.07,0.04,0.1,0.21,1.1,3.3,4.8,3.8,17.0,15.0,1.6,1.3,0.7,4.4,0.67,3.6,85.9313211875904
36.8,8.2,7.0,8.0,23.6,35.2,0.0,0.5,14.0,27.0,0.07,0.07,2.0,12.0,0.14,0.01,0.1,0.15,1.4,1.5,4.6,3.8,8.0,26.0,4.4,4.7,3.0,3.1,1.32,3.3,101.8158714711
9.2,3.4,3.4,16.4,10.4,25.6,0.0,0.51,14.0,29.0,0.07,0.05,2.0,13.0,0.175,0.07,0.1,0.24,1.3,1.5,4.3,4.6,11.0,9.0,1.2,1.4,2.5,0.4,0.7,2.9,26.8006756601554
52.4,8.2,13.0,6.8,9.2,34.0,0.0,0.51,14.0,16.0,0.14,0.07,2.0,8.0,0.14,0.05,0.1,0.08,0.7,1.4,4.8,3.5,11.0,9.0,3.7,3.4,0.6,0.5,0.55,2.6,133.193241496086
24.8,4.6,9.4,22.4,22.4,11.2,0.0,0.51,14.0,34.0,0.175,0.06,2.0,30.0,0.07,0.03,0.1,0.07,2.2,3.6,4.3,4.5,16.0,20.0,1.0,0.6,3.7,2.0,1.51,3.9,99.1809175430757
24.8,11.8,9.4,17.6,26.0,6.4,0.0,0.5,14.0,16.0,0.105,0.03,2.0,23.0,0.035,0.01,0.1,0.39,2.4,1.8,5.0,4.3,15.0,7.0,1.1,4.0,2.0,4.6,0.9,3.6,134.48454902085
12.8,7.0,5.8,5.6,23.6,50.8,0.0,0.51,14.0,30.0,0.14,0.01,2.0,13.0,0.105,0.01,0.1,0.17,2.7,3.3,4.7,4.8,24.0,13.0,2.0,2.7,3.4,3.4,2.03,3.9,25.8304665466178
16.4,10.6,10.6,23.6,16.4,43.6,0.0,0.5,14.0,24.0,0.105,0.1,2.0,8.0,0.105,0.08,0.1,0.3,1.9,2.0,4.1,3.4,2.0,25.0,4.4,2.1,0.3,3.7,0.61,1.3,93.4475698370023
11.6,5.8,13.0,21.2,9.2,42.4,0.0,0.51,14.0,30.0,0.175,0.07,2.0,33.0,0.07,0.04,0.1,0.04,0.9,1.4,3.1,3.5,25.0,16.0,3.5,1.3,1.2,1.4,0.53,1.4,50.2216459173042
33.2,8.2,10.6,22.4,9.2,40.0,0.0,0.51,14.0,23.0,0.14,0.03,2.0,31.0,0.14,0.1,0.1,0.43,1.0,2.6,2.5,3.6,4.0,8.0,1.2,3.6,4.1,0.3,0.33,1.2,164.489360374225
45.2,3.4,11.8,26.0,21.2,18.4,0.0,0.51,14.0,31.0,0.07,0.02,2.0,9.0,0.105,0.09,0.1,0.2,2.4,1.4,4.2,4.9,18.0,24.0,0.6,3.3,3.5,0.2,0.14,2.5,150.327969908692
