w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Llr1_uH
36.8,2.2,13.0,22.4,18.8,25.6,0.0,0.5,14.0,20.0,0.105,0.08,2.0,32.0,0.105,0.06,0.1,0.23,1.6,0.2,3.6,4.7,12.0,25.0,4.6,1.5,3.5,4.2,0.12,2.9,0.69842432387844
36.8,5.8,2.2,17.6,23.6,22.0,0.0,0.5,14.0,32.0,0.14,0.02,2.0,21.0,0.14,0.02,0.1,0.49,3.2,4.1,5.0,4.6,26.0,26.0,1.2,0.5,3.2,4.5,0.24,3.8,0.777091360194626
46.4,7.0,7.0,6.8,3.2,37.6,0.0,0.51,14.0,21.0,0.105,0.07,2.0,35.0,0.07,0.02,0.1,0.35,0.2,0.5,1.3,2.8,5.0,22.0,4.9,3.5,0.5,2.5,0.19,1.1,0.566014025724059
34.4,13.0,8.2,10.4,21.2,25.6,0.0,0.5,14.0,31.0,0.175,0.1,2.0,11.0,0.105,0.02,0.1,0.01,2.1,2.6,3.7,3.7,11.0,7.0,4.5,0.6,2.9,4.0,1.77,3.6,0.415153962388794
21.2,10.6,10.6,22.4,16.4,6.4,0.0,0.51,14.0,15.0,0.105,0.08,2.0,21.0,0.105,0.06,0.1,0.48,1.5,1.6,4.1,4.3,29.0,11.0,4.4,5.0,1.1,3.3,0.91,3.7,0.349773992661649
40.4,11.8,9.4,21.2,6.8,36.4,0.0,0.5,14.0,21.0,0.14,0.05,2.0,15.0,0.175,0.02,0.1,0.17,0.8,1.5,4.8,4.0,20.0,30.0,1.9,2.0,2.5,1.6,0.66,1.6,0.500027936402104
21.2,7.0,5.8,5.6,18.8,31.6,0.0,0.51,14.0,24.0,0.14,0.08,2.0,32.0,0.105,0.05,0.1,0.09,2.0,2.0,5.0,3.9,22.0,26.0,2.3,2.8,0.8,1.7,1.84,3.4,0.279157283409247
15.2,11.8,2.2,22.4,8.0,11.2,0.0,0.51,14.0,35.0,0.14,0.04,2.0,12.0,0.07,0.06,0.1,0.06,0.9,0.9,3.6,2.1,11.0,16.0,4.0,2.0,1.8,3.9,0.76,1.4,0.362215190393765
50.0,10.6,5.8,3.2,5.6,34.0,0.0,0.51,14.0,26.0,0.105,0.02,2.0,13.0,0.07,0.04,0.1,0.34,0.6,0.8,2.7,5.0,7.0,23.0,3.4,3.1,0.4,1.6,0.16,1.2,0.438937967549021
47.6,13.0,8.2,18.8,18.8,34.0,0.0,0.5,14.0,31.0,0.14,0.1,2.0,14.0,0.105,0.05,0.1,0.49,2.5,2.8,4.2,3.1,3.0,13.0,4.1,0.8,0.1,4.3,0.5,3.0,0.75606406108832
11.6,7.0,11.8,14.0,3.2,26.8,0.0,0.5,14.0,27.0,0.105,0.01,2.0,21.0,0.105,0.1,0.1,0.36,0.4,0.3,1.9,1.7,25.0,6.0,2.2,3.7,4.9,2.2,0.13,1.2,0.360170773546794
30.8,3.4,7.0,12.8,11.6,48.4,0.0,0.51,14.0,24.0,0.035,0.02,2.0,14.0,0.105,0.09,0.1,0.17,0.9,0.4,3.1,1.5,6.0,4.0,2.0,2.3,4.8,2.2,0.2,1.0,0.411110890860744
29.6,8.2,8.2,24.8,10.4,12.4,0.0,0.51,14.0,26.0,0.175,0.06,2.0,31.0,0.07,0.02,0.1,0.21,1.1,2.4,4.6,2.5,15.0,16.0,3.2,3.7,4.1,1.9,0.1,2.3,0.5246233412100401
21.2,5.8,13.0,20.0,8.0,44.8,0.0,0.5,14.0,20.0,0.14,0.07,2.0,11.0,0.175,0.02,0.1,0.04,0.9,0.5,3.2,1.7,16.0,8.0,3.1,1.8,2.4,4.8,0.21,1.5,0.339272695313458
29.6,3.4,10.6,9.2,10.4,6.4,0.0,0.5,14.0,14.0,0.175,0.03,2.0,26.0,0.175,0.03,0.1,0.16,1.0,1.8,2.4,3.1,4.0,12.0,5.0,2.6,2.0,4.6,0.97,1.7,0.399952251138202
20.0,8.2,5.8,26.0,5.6,26.8,0.0,0.51,14.0,33.0,0.175,0.03,2.0,23.0,0.105,0.01,0.1,0.02,0.7,2.7,2.4,5.0,20.0,18.0,0.1,1.9,4.4,5.0,0.21,2.1,0.42335438544108
26.0,5.8,8.2,21.2,9.2,31.6,0.0,0.5,14.0,35.0,0.105,0.03,2.0,25.0,0.14,0.01,0.1,0.27,1.0,4.1,3.2,3.9,0.0,21.0,2.3,0.2,0.4,4.9,0.67,1.4,0.613539041133526
8.0,5.8,11.8,21.2,20.0,50.8,0.0,0.51,14.0,30.0,0.14,0.05,2.0,29.0,0.175,0.08,0.1,0.22,1.5,2.4,4.4,3.6,9.0,9.0,5.0,3.9,3.2,0.5,0.81,3.4,0.340369547059367
40.4,9.4,11.8,11.6,26.0,26.8,0.0,0.51,14.0,27.0,0.035,0.03,2.0,15.0,0.14,0.08,0.1,0.07,1.8,2.3,4.9,4.9,9.0,24.0,3.1,1.0,2.0,3.1,1.13,3.0,0.396640115714257
35.6,8.2,10.6,16.4,26.0,52.0,0.0,0.51,14.0,28.0,0.07,0.07,2.0,10.0,0.035,0.01,0.1,0.29,1.1,2.7,4.9,4.7,0.0,5.0,4.9,2.8,1.2,2.4,0.21,4.5,0.365438468634559
45.2,3.4,13.0,26.0,17.6,26.8,0.0,0.5,14.0,24.0,0.07,0.02,2.0,18.0,0.175,0.1,0.1,0.33,1.5,2.1,5.0,5.0,15.0,20.0,2.1,0.4,4.6,3.6,1.09,3.8,0.399857177345827
45.2,10.6,13.0,18.8,26.0,40.0,0.0,0.5,14.0,26.0,0.14,0.02,2.0,30.0,0.175,0.03,0.1,0.37,1.9,0.6,4.7,3.3,19.0,13.0,2.8,0.3,3.4,4.7,0.52,3.1,0.486837994095078
16.4,5.8,4.6,8.0,22.4,16.0,0.0,0.51,14.0,35.0,0.105,0.09,2.0,30.0,0.035,0.01,0.1,0.08,2.5,0.6,4.3,3.1,18.0,20.0,2.5,3.4,3.6,4.3,0.38,2.9,0.352555444668024
42.8,11.8,11.8,10.4,8.0,12.4,0.0,0.51,14.0,32.0,0.14,0.02,2.0,23.0,0.14,0.07,0.1,0.1,0.7,2.7,4.9,1.3,16.0,12.0,0.1,3.2,0.3,4.6,0.24,1.2,0.648905907896811
50.0,9.4,8.2,22.4,6.8,22.0,0.0,0.5,14.0,31.0,0.105,0.01,2.0,10.0,0.175,0.01,0.1,0.04,0.6,0.5,3.5,4.8,1.0,5.0,1.8,2.9,0.1,0.5,0.14,1.7,0.628535698921717
6.8,11.8,10.6,21.2,10.4,48.4,0.0,0.51,14.0,27.0,0.14,0.05,2.0,26.0,0.14,0.05,0.1,0.16,0.9,2.4,4.5,3.7,28.0,23.0,4.0,2.4,1.9,5.0,0.52,1.0,0.474657009335983
17.6,10.6,11.8,17.6,9.2,49.6,0.0,0.5,14.0,30.0,0.175,0.04,2.0,32.0,0.175,0.08,0.1,0.5,1.0,3.2,4.3,2.9,18.0,30.0,2.0,1.5,1.7,3.4,0.95,1.6,0.508657852045096
26.0,8.2,5.8,4.4,17.6,20.8,0.0,0.51,14.0,31.0,0.175,0.01,2.0,15.0,0.105,0.01,0.1,0.12,1.9,2.0,3.1,3.1,24.0,30.0,1.0,0.2,1.2,5.0,0.49,2.7,0.390507753560656
46.4,4.6,9.4,22.4,9.2,5.2,0.0,0.51,14.0,34.0,0.14,0.09,2.0,9.0,0.175,0.1,0.1,0.5,0.7,2.1,2.5,1.5,15.0,17.0,1.6,0.5,4.7,4.9,0.48,1.0,0.7669371856924481
41.6,5.8,13.0,14.0,21.2,38.8,0.0,0.5,14.0,28.0,0.07,0.03,2.0,15.0,0.14,0.08,0.1,0.27,1.9,1.1,4.9,4.8,12.0,25.0,0.9,4.3,2.8,4.6,0.84,1.6,0.540993459117164
12.8,11.8,7.0,23.6,17.6,43.6,0.0,0.51,14.0,30.0,0.105,0.08,2.0,12.0,0.175,0.02,0.1,0.35,2.1,1.5,3.8,3.2,11.0,14.0,2.8,1.2,2.4,3.1,0.32,2.1,0.478082421758561
16.4,1.0,10.6,5.6,15.2,29.2,0.0,0.51,14.0,33.0,0.175,0.1,2.0,12.0,0.035,0.02,0.1,0.32,1.3,1.5,4.3,3.3,11.0,29.0,0.7,0.4,0.4,2.3,0.17,2.0,0.30617348551238
42.8,2.2,11.8,26.0,9.2,4.0,0.0,0.51,14.0,21.0,0.175,0.05,2.0,14.0,0.175,0.02,0.1,0.4,0.9,1.4,3.3,2.5,5.0,17.0,2.8,1.0,1.1,2.3,0.59,1.1,0.6591158741793751
34.4,5.8,5.8,12.8,18.8,41.2,0.0,0.5,14.0,25.0,0.105,0.06,2.0,25.0,0.07,0.05,0.1,0.04,2.4,1.0,4.0,3.0,1.0,18.0,2.0,1.3,2.2,4.9,0.68,2.7,0.470485787638234
32.0,13.0,7.0,22.4,3.2,24.4,0.0,0.51,14.0,17.0,0.105,0.03,2.0,25.0,0.105,0.03,0.1,0.03,0.2,1.0,1.7,3.6,17.0,11.0,4.6,4.2,1.4,0.3,0.18,1.1,0.541316423651369
12.8,9.4,5.8,6.8,4.4,19.6,0.0,0.51,14.0,21.0,0.07,0.03,2.0,24.0,0.105,0.02,0.1,0.47,0.3,0.4,2.0,3.1,3.0,21.0,2.9,0.3,2.9,2.5,0.24,1.6,0.322070104232197
18.8,13.0,4.6,11.6,23.6,11.2,0.0,0.51,14.0,34.0,0.105,0.02,2.0,22.0,0.035,0.03,0.1,0.45,2.9,1.3,4.6,4.4,18.0,20.0,1.4,2.3,2.5,4.0,0.82,3.4,0.450263099393165
9.2,8.2,5.8,15.2,20.0,41.2,0.0,0.5,14.0,35.0,0.07,0.06,2.0,34.0,0.07,0.03,0.1,0.44,2.1,3.7,4.7,3.8,23.0,20.0,2.9,4.3,3.7,1.6,0.82,2.9,0.464157947040863
42.8,4.6,9.4,26.0,21.2,16.0,0.0,0.51,14.0,14.0,0.175,0.1,2.0,29.0,0.14,0.02,0.1,0.14,2.1,0.9,4.6,2.8,24.0,3.0,2.7,1.9,2.7,1.9,0.37,2.5,0.538803126253474
34.4,7.0,8.2,9.2,11.6,41.2,0.0,0.51,14.0,33.0,0.035,0.01,2.0,11.0,0.105,0.06,0.1,0.25,1.2,1.2,3.4,4.1,3.0,6.0,0.8,2.1,4.6,1.7,0.85,2.2,0.337157562037574
30.8,13.0,9.4,4.4,15.2,46.0,0.0,0.5,14.0,24.0,0.14,0.06,2.0,29.0,0.175,0.1,0.1,0.2,0.7,2.6,4.4,2.1,5.0,19.0,3.6,1.1,4.6,4.1,0.14,1.2,0.455960470361346
26.0,4.6,8.2,15.2,14.0,28.0,0.0,0.5,14.0,20.0,0.14,0.03,2.0,26.0,0.07,0.04,0.1,0.45,1.2,1.9,3.8,3.6,27.0,21.0,3.4,2.3,0.6,0.4,0.64,2.9,0.360421932672927
5.6,1.0,4.6,2.0,11.6,48.4,0.0,0.51,14.0,26.0,0.105,0.04,2.0,28.0,0.07,0.07,0.1,0.35,0.6,2.4,4.9,4.7,6.0,18.0,3.4,1.8,0.7,4.5,0.42,4.0,0.140190972781025
42.8,8.2,11.8,18.8,5.6,35.2,0.0,0.51,14.0,34.0,0.07,0.06,2.0,4.0,0.105,0.02,0.1,0.06,0.5,4.5,3.4,2.2,1.0,4.0,4.7,0.1,3.5,2.4,0.4,1.6,0.71609915941708
14.0,8.2,5.8,15.2,12.8,42.4,0.0,0.51,14.0,33.0,0.105,0.1,2.0,35.0,0.035,0.01,0.1,0.17,1.5,1.5,4.7,3.8,12.0,8.0,5.0,2.3,4.5,2.6,0.87,3.1,0.2765700561200059
18.8,9.4,11.8,23.6,4.4,28.0,0.0,0.51,14.0,29.0,0.14,0.07,2.0,26.0,0.14,0.09,0.1,0.06,0.5,0.3,1.4,4.7,4.0,15.0,3.5,2.4,4.9,1.3,0.23,1.2,0.586726744708623
46.4,13.0,13.0,4.4,11.6,17.2,0.0,0.5,14.0,24.0,0.14,0.1,2.0,7.0,0.14,0.02,0.1,0.11,1.2,2.4,3.0,4.8,13.0,18.0,0.7,3.5,1.9,5.0,0.7,1.3,0.5211881055167881
26.0,2.2,2.2,22.4,21.2,47.2,0.0,0.51,14.0,31.0,0.07,0.05,2.0,15.0,0.105,0.06,0.1,0.13,2.3,2.8,4.8,4.7,0.0,9.0,3.8,0.1,1.2,1.5,0.52,2.6,0.561824492313941
16.4,9.4,8.2,24.8,21.2,26.8,0.0,0.51,14.0,21.0,0.14,0.06,2.0,24.0,0.035,0.03,0.1,0.0,2.3,1.1,4.9,4.5,9.0,18.0,3.9,5.0,1.2,1.7,0.98,4.1,0.303067183031053
11.6,4.6,3.4,14.0,4.4,34.0,0.0,0.51,14.0,34.0,0.07,0.04,2.0,5.0,0.07,0.02,0.1,0.47,0.5,1.8,2.7,1.5,17.0,0.0,1.5,4.9,1.9,1.8,0.39,1.4,0.4077000920636709
18.8,4.6,5.8,8.0,21.2,17.2,0.0,0.51,14.0,35.0,0.035,0.03,2.0,13.0,0.14,0.03,0.1,0.45,1.1,4.5,4.1,4.4,13.0,30.0,2.2,2.5,1.1,3.1,0.25,3.6,0.362460408346922
27.2,1.0,9.4,8.0,8.0,44.8,0.0,0.51,14.0,33.0,0.07,0.05,2.0,13.0,0.07,0.02,0.1,0.17,0.7,1.2,3.6,4.1,10.0,29.0,0.3,3.3,2.7,2.9,0.52,3.2,0.236623246650064
20.0,5.8,13.0,24.8,23.6,38.8,0.0,0.51,14.0,16.0,0.105,0.1,2.0,31.0,0.14,0.06,0.1,0.31,1.8,1.9,5.0,3.9,28.0,8.0,4.9,0.4,1.4,2.7,0.96,2.2,0.473349202990412
10.4,3.4,7.0,17.6,8.0,36.4,0.0,0.51,14.0,32.0,0.14,0.05,2.0,35.0,0.175,0.01,0.1,0.39,0.4,1.3,4.9,4.1,4.0,17.0,2.0,3.7,0.8,0.1,0.15,2.8,0.384393048480814
50.0,9.4,5.8,16.4,5.6,22.0,0.0,0.5,14.0,31.0,0.105,0.04,2.0,6.0,0.105,0.06,0.1,0.01,0.5,1.8,3.3,3.4,27.0,1.0,3.8,2.9,4.2,3.4,0.4,1.2,0.541606687408527
41.6,3.4,8.2,9.2,18.8,19.6,0.0,0.51,14.0,14.0,0.035,0.02,2.0,20.0,0.105,0.01,0.1,0.3,1.4,1.4,3.8,3.9,4.0,19.0,3.7,3.9,2.0,1.9,0.1,3.4,0.365631933897879
48.8,5.8,5.8,16.4,26.0,48.4,0.0,0.51,14.0,24.0,0.14,0.08,2.0,16.0,0.14,0.09,0.1,0.3,2.9,1.0,4.7,4.8,20.0,1.0,1.0,2.5,0.6,3.5,0.83,3.7,0.57495383774506
33.2,13.0,3.4,8.0,9.2,26.8,0.0,0.51,14.0,19.0,0.07,0.06,2.0,34.0,0.14,0.05,0.1,0.27,0.5,2.2,1.9,4.6,19.0,10.0,5.0,3.2,3.7,1.4,0.36,1.8,0.3523521117541819
42.8,7.0,3.4,23.6,4.4,43.6,0.0,0.5,14.0,30.0,0.105,0.03,2.0,9.0,0.175,0.1,0.1,0.14,0.4,0.5,3.0,4.2,17.0,3.0,3.9,4.1,2.0,0.8,0.38,1.1,0.6984163801159611
15.2,13.0,10.6,14.0,8.0,16.0,0.0,0.51,14.0,19.0,0.07,0.05,2.0,18.0,0.175,0.09,0.1,0.31,0.4,2.3,3.4,3.6,19.0,26.0,3.5,0.1,3.7,2.2,0.18,1.1,0.5090256666577471
15.2,5.8,4.6,14.0,6.8,48.4,0.0,0.51,14.0,20.0,0.175,0.01,2.0,26.0,0.175,0.04,0.1,0.05,0.4,0.4,2.8,2.3,22.0,12.0,2.3,0.9,0.8,3.1,0.16,1.5,0.33579357817894
12.8,3.4,5.8,21.2,4.4,52.0,0.0,0.51,14.0,26.0,0.175,0.05,2.0,32.0,0.14,0.06,0.1,0.26,0.5,1.9,1.8,4.6,1.0,14.0,2.4,3.5,2.7,1.4,0.48,1.1,0.427727587993682
32.0,11.8,4.6,3.2,8.0,53.2,0.0,0.5,14.0,6.0,0.175,0.07,2.0,31.0,0.105,0.01,0.1,0.38,1.0,0.7,3.6,2.7,28.0,0.0,3.9,4.3,4.8,1.2,0.35,2.4,0.285177423394083
44.0,2.2,7.0,5.6,14.0,48.4,0.0,0.51,14.0,22.0,0.105,0.04,2.0,25.0,0.035,0.02,0.1,0.21,1.8,1.9,4.4,3.1,28.0,24.0,5.0,1.2,1.0,0.3,0.95,1.3,0.594124010281333
40.4,9.4,8.2,16.4,3.2,49.6,0.0,0.5,14.0,26.0,0.105,0.09,2.0,27.0,0.105,0.06,0.1,0.41,0.4,2.2,1.3,1.6,17.0,12.0,3.9,3.8,2.1,0.3,0.23,1.1,0.655422207300844
33.2,2.2,4.6,5.6,15.2,14.8,0.0,0.51,14.0,29.0,0.14,0.04,2.0,9.0,0.105,0.04,0.1,0.46,1.1,0.7,3.9,3.8,14.0,25.0,2.8,1.2,3.5,4.3,0.38,1.4,0.407049398276747
24.8,10.6,7.0,5.6,26.0,11.2,0.0,0.5,14.0,21.0,0.105,0.08,2.0,9.0,0.105,0.06,0.1,0.26,1.2,2.1,4.9,4.9,27.0,29.0,3.3,3.6,4.4,0.7,1.11,3.0,0.258237709936372
10.4,7.0,9.4,24.8,26.0,41.2,0.0,0.51,14.0,35.0,0.035,0.01,2.0,26.0,0.105,0.09,0.1,0.12,1.6,0.8,4.7,4.0,7.0,27.0,4.5,1.3,3.8,1.1,0.75,3.6,0.27874854601584
23.6,11.8,5.8,12.8,8.0,48.4,0.0,0.51,14.0,20.0,0.175,0.06,2.0,9.0,0.105,0.07,0.1,0.01,0.5,1.5,3.2,3.3,9.0,27.0,1.1,0.1,2.7,3.0,0.25,2.4,0.321933223575986
32.0,3.4,5.8,20.0,8.0,47.2,0.0,0.5,14.0,28.0,0.105,0.08,2.0,20.0,0.175,0.09,0.1,0.13,1.0,3.2,3.6,4.4,20.0,27.0,2.6,2.2,2.8,4.9,0.36,2.1,0.479818837967125
44.0,9.4,8.2,9.2,24.8,46.0,0.0,0.5,14.0,29.0,0.105,0.05,2.0,33.0,0.14,0.01,0.1,0.35,2.9,1.6,4.5,4.0,29.0,25.0,3.8,4.9,4.3,4.2,1.5,3.5,0.5374091104163
47.6,11.8,7.0,22.4,6.8,25.6,0.0,0.51,14.0,32.0,0.105,0.03,2.0,29.0,0.175,0.02,0.1,0.08,0.5,3.6,2.5,3.8,1.0,23.0,4.9,4.1,3.7,3.6,0.38,2.0,0.558702311258832
9.2,10.6,10.6,24.8,17.6,10.0,0.0,0.5,14.0,27.0,0.175,0.06,2.0,25.0,0.105,0.02,0.1,0.49,2.3,1.7,4.7,3.2,5.0,5.0,0.6,3.3,4.2,4.2,0.64,1.5,0.567462066828572
29.6,2.2,13.0,26.0,18.8,32.8,0.0,0.51,14.0,17.0,0.175,0.02,2.0,9.0,0.14,0.06,0.1,0.45,0.9,0.7,4.3,4.4,18.0,13.0,4.3,1.8,3.0,4.8,0.16,3.3,0.4479565521965349
44.0,5.8,10.6,21.2,26.0,46.0,0.0,0.5,14.0,21.0,0.175,0.08,2.0,31.0,0.07,0.01,0.1,0.02,2.4,1.6,4.6,4.5,20.0,24.0,4.6,4.6,1.8,1.9,1.35,4.0,0.438369968630755
39.2,7.0,8.2,17.6,21.2,16.0,0.0,0.5,14.0,23.0,0.035,0.01,2.0,18.0,0.175,0.1,0.1,0.43,1.5,1.9,4.2,4.3,3.0,24.0,2.5,4.2,1.5,3.0,0.25,3.2,0.439291976223063
3.2,5.8,4.6,3.2,5.6,7.6,0.0,0.51,14.0,28.0,0.175,0.08,2.0,7.0,0.07,0.06,0.1,0.3,0.6,3.0,3.2,4.2,21.0,20.0,1.3,4.5,4.9,0.7,0.17,1.6,0.2541636199054179
11.6,9.4,4.6,22.4,5.6,43.6,0.0,0.5,14.0,32.0,0.175,0.01,2.0,24.0,0.105,0.06,0.1,0.1,0.5,3.0,2.8,5.0,24.0,19.0,0.1,2.6,1.5,4.7,0.17,1.6,0.450853478117355
51.2,10.6,3.4,5.6,6.8,50.8,0.0,0.51,14.0,35.0,0.14,0.08,2.0,8.0,0.035,0.03,0.1,0.28,0.6,1.8,2.0,4.8,24.0,20.0,0.5,3.1,4.2,1.9,0.35,1.9,0.36596748285092
18.8,13.0,3.4,5.6,14.0,18.4,0.0,0.51,14.0,15.0,0.035,0.03,2.0,7.0,0.07,0.04,0.1,0.34,0.9,1.1,3.0,2.5,5.0,3.0,2.9,3.9,0.4,2.9,0.18,1.9,0.281034744970191
28.4,2.2,9.4,17.6,24.8,30.4,0.0,0.5,14.0,30.0,0.105,0.09,2.0,30.0,0.105,0.08,0.1,0.49,3.1,3.4,4.4,5.0,19.0,28.0,1.9,2.4,1.0,4.7,0.33,4.0,0.633586356294774
50.0,10.6,3.4,16.4,3.2,28.0,0.0,0.51,14.0,34.0,0.105,0.01,2.0,19.0,0.07,0.05,0.1,0.25,0.4,2.5,1.4,3.2,1.0,30.0,4.9,4.2,5.0,1.4,0.15,1.0,0.630389384612397
10.4,4.6,13.0,12.8,16.4,44.8,0.0,0.51,14.0,28.0,0.105,0.01,2.0,28.0,0.14,0.04,0.1,0.35,1.4,2.7,3.6,2.6,6.0,10.0,2.1,1.0,0.8,1.4,1.26,2.3,0.380789932435885
9.2,8.2,3.4,6.8,14.0,38.8,0.0,0.5,14.0,26.0,0.105,0.1,2.0,12.0,0.14,0.02,0.1,0.24,1.4,2.8,3.4,3.8,27.0,7.0,2.9,4.6,1.7,0.4,1.16,1.4,0.372886089580531
39.2,13.0,2.2,23.6,26.0,24.4,0.0,0.5,14.0,23.0,0.14,0.04,2.0,31.0,0.105,0.09,0.1,0.5,2.6,2.0,4.7,3.4,30.0,29.0,1.0,4.5,2.2,1.8,1.41,3.1,0.631098491203814
27.2,8.2,4.6,22.4,24.8,19.6,0.0,0.5,14.0,33.0,0.07,0.05,2.0,24.0,0.175,0.01,0.1,0.33,1.8,0.3,4.3,4.7,5.0,25.0,3.4,0.4,2.6,2.0,0.12,3.7,0.601093580918492
18.8,5.8,2.2,17.6,26.0,18.4,0.0,0.51,14.0,27.0,0.175,0.03,2.0,12.0,0.175,0.05,0.1,0.39,1.1,2.8,4.8,4.0,20.0,6.0,0.1,0.4,0.6,0.8,0.61,3.7,0.351851258596596
21.2,7.0,8.2,3.2,5.6,11.2,0.0,0.5,14.0,25.0,0.035,0.01,2.0,26.0,0.14,0.06,0.1,0.42,0.4,0.5,3.2,4.7,5.0,0.0,4.1,3.4,0.6,0.7,0.32,1.8,0.3627471627754259
23.6,8.2,10.6,17.6,11.6,14.8,0.0,0.5,14.0,28.0,0.14,0.07,2.0,26.0,0.07,0.06,0.1,0.42,1.1,1.3,3.4,4.7,30.0,11.0,0.9,2.6,2.2,0.9,1.09,2.7,0.332823663502505
15.2,13.0,2.2,8.0,4.4,31.6,0.0,0.51,14.0,30.0,0.105,0.09,2.0,34.0,0.14,0.09,0.1,0.18,0.5,1.5,2.1,2.5,12.0,28.0,0.6,3.1,2.2,1.2,0.18,1.1,0.3206139095936779
44.0,3.4,4.6,20.0,17.6,12.4,0.0,0.5,14.0,22.0,0.14,0.04,2.0,9.0,0.105,0.04,0.1,0.46,1.5,0.6,3.1,3.7,20.0,9.0,0.8,3.8,4.5,0.3,0.3,2.2,0.588929045975234
11.6,4.6,10.6,8.0,17.6,35.2,0.0,0.5,14.0,35.0,0.14,0.06,2.0,20.0,0.07,0.06,0.1,0.08,1.9,3.8,5.0,1.6,23.0,5.0,2.6,2.4,0.2,4.0,0.81,1.0,0.5366030906510619
18.8,11.8,4.6,20.0,14.0,11.2,0.0,0.5,14.0,12.0,0.175,0.06,2.0,24.0,0.14,0.02,0.1,0.02,1.7,1.5,4.0,4.5,3.0,0.0,2.5,0.3,5.0,0.3,0.11,3.4,0.333150223628806
51.2,5.8,11.8,5.6,15.2,34.0,0.0,0.51,14.0,31.0,0.105,0.04,2.0,30.0,0.07,0.02,0.1,0.06,1.4,1.5,5.0,4.9,11.0,1.0,2.6,0.4,4.6,3.7,1.09,2.8,0.304082777525184
52.4,3.4,5.8,2.0,5.6,46.0,0.0,0.51,14.0,32.0,0.105,0.08,2.0,20.0,0.105,0.04,0.1,0.33,0.6,4.1,2.6,4.9,12.0,7.0,0.5,4.1,4.4,3.1,0.44,2.2,0.392013272824148
48.8,5.8,3.4,5.6,21.2,4.0,0.0,0.51,14.0,18.0,0.105,0.08,2.0,11.0,0.105,0.08,0.1,0.14,2.4,1.8,4.3,3.5,10.0,7.0,0.3,2.8,3.6,4.6,1.32,3.1,0.785113862626018
42.8,4.6,5.8,8.0,11.6,43.6,0.0,0.51,14.0,14.0,0.105,0.03,2.0,24.0,0.105,0.05,0.1,0.07,1.4,1.3,4.0,4.0,22.0,5.0,2.1,4.8,1.6,3.6,0.55,3.6,0.27474476861249
52.4,7.0,3.4,16.4,16.4,31.6,0.0,0.5,14.0,14.0,0.105,0.09,2.0,29.0,0.07,0.02,0.1,0.05,1.8,1.4,4.7,3.8,1.0,9.0,1.4,3.9,0.8,1.9,1.25,2.2,0.504082531002395
27.2,5.8,3.4,8.0,16.4,37.6,0.0,0.5,14.0,24.0,0.175,0.03,2.0,22.0,0.07,0.07,0.1,0.04,1.6,0.9,3.9,4.0,26.0,22.0,1.2,4.4,2.2,3.9,0.22,3.3,0.287608998017291
28.4,9.4,10.6,21.2,16.4,23.2,0.0,0.51,14.0,26.0,0.14,0.06,2.0,17.0,0.14,0.08,0.1,0.26,0.9,2.4,4.1,4.2,0.0,8.0,2.8,4.2,1.7,1.7,0.77,1.6,0.492358093075702
17.6,4.6,1.0,12.8,12.8,31.6,0.0,0.5,14.0,18.0,0.105,0.04,2.0,13.0,0.105,0.09,0.1,0.24,1.5,1.6,4.4,4.8,5.0,27.0,0.7,4.7,4.0,3.2,0.98,1.6,0.384900791345034
20.0,9.4,4.6,24.8,26.0,44.8,0.0,0.5,14.0,28.0,0.105,0.05,2.0,27.0,0.175,0.05,0.1,0.39,3.5,2.8,4.8,4.3,20.0,3.0,1.2,4.0,4.8,0.3,0.37,4.0,0.608649156023291
14.0,3.4,5.8,3.2,5.6,5.2,0.0,0.5,14.0,29.0,0.175,0.04,2.0,4.0,0.14,0.01,0.1,0.41,0.7,3.7,1.6,2.7,7.0,19.0,1.7,2.4,1.5,4.6,0.43,1.1,0.385972763545434
42.8,11.8,10.6,17.6,12.8,16.0,0.0,0.51,14.0,30.0,0.14,0.08,2.0,28.0,0.07,0.05,0.1,0.29,0.8,3.3,4.7,2.3,4.0,12.0,0.8,1.8,3.9,1.7,0.6,1.7,0.631834838790171
41.6,5.8,3.4,16.4,16.4,46.0,0.0,0.5,14.0,28.0,0.105,0.04,2.0,17.0,0.105,0.07,0.1,0.36,1.5,1.9,4.3,4.2,14.0,27.0,0.9,2.8,1.4,3.9,1.42,1.4,0.587651439110864
15.2,3.4,11.8,4.4,15.2,50.8,0.0,0.5,14.0,27.0,0.105,0.07,2.0,15.0,0.07,0.04,0.1,0.13,0.9,2.8,3.2,2.1,16.0,25.0,1.4,3.2,2.8,0.6,0.37,1.5,0.323905338313723
48.8,3.4,13.0,14.0,6.8,30.4,0.0,0.51,14.0,13.0,0.14,0.06,2.0,29.0,0.14,0.1,0.1,0.1,0.8,0.5,2.4,4.3,21.0,17.0,3.8,4.1,3.9,1.8,0.29,1.9,0.456940573618725
