w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P2_Tx_W
22.4,8.2,11.8,8.0,4.4,43.6,0.0,0.5,14.0,26.0,0.175,0.07,2.0,21.0,0.07,0.04,0.1,0.16,0.5,2.0,2.0,3.8,17.0,19.0,2.1,4.1,1.0,0.2,0.32,1.6,0.401343626092927
32.0,13.0,5.8,10.4,17.6,49.6,0.0,0.51,14.0,19.0,0.105,0.01,2.0,31.0,0.07,0.05,0.1,0.14,2.2,1.3,4.5,5.0,12.0,11.0,1.0,2.5,1.2,0.6,0.33,4.3,0.24208506997693
33.2,5.8,8.2,26.0,10.4,52.0,0.0,0.5,14.0,22.0,0.105,0.01,2.0,21.0,0.035,0.02,0.1,0.24,1.1,2.7,3.2,3.0,24.0,5.0,0.1,4.0,2.8,0.1,0.17,1.7,0.299469109201392
47.6,2.2,9.4,4.4,23.6,25.6,0.0,0.5,14.0,19.0,0.105,0.01,2.0,14.0,0.175,0.09,0.1,0.07,2.5,1.9,4.7,3.9,4.0,16.0,3.7,0.4,2.3,3.1,0.8,3.0,0.787584181933326
24.8,3.4,13.0,9.2,8.0,11.2,0.0,0.5,14.0,19.0,0.14,0.02,2.0,10.0,0.14,0.09,0.1,0.23,1.0,0.7,1.9,3.3,29.0,10.0,3.4,2.9,0.6,0.1,0.27,1.8,0.530092750161555
24.8,8.2,3.4,17.6,22.4,38.8,0.0,0.5,14.0,16.0,0.105,0.03,2.0,30.0,0.105,0.03,0.1,0.15,2.9,0.8,5.0,3.7,7.0,4.0,4.6,2.0,1.6,3.2,0.52,2.1,0.223409661739288
23.6,8.2,10.6,21.2,20.0,41.2,0.0,0.5,14.0,35.0,0.07,0.01,2.0,24.0,0.105,0.01,0.1,0.2,1.3,2.1,4.7,4.6,13.0,19.0,4.2,0.4,2.5,3.8,0.74,4.0,0.176877868263736
29.6,8.2,9.4,5.6,3.2,7.6,0.0,0.5,14.0,26.0,0.175,0.01,2.0,25.0,0.14,0.03,0.1,0.4,0.2,2.2,1.2,1.1,8.0,6.0,3.5,1.4,4.6,2.1,0.11,1.0,0.745890482212348
45.2,8.2,3.4,5.6,5.6,43.6,0.0,0.5,14.0,35.0,0.14,0.06,2.0,21.0,0.14,0.01,0.1,0.13,0.4,3.0,2.8,2.0,5.0,0.0,2.2,0.4,0.8,2.5,0.32,1.3,0.331842393676158
41.6,7.0,5.8,10.4,15.2,42.4,0.0,0.51,14.0,27.0,0.105,0.03,2.0,8.0,0.035,0.02,0.1,0.16,1.3,2.2,3.0,3.9,29.0,15.0,2.1,3.6,0.2,3.7,1.1,1.9,0.233960602702907
27.2,9.4,13.0,15.2,18.8,40.0,0.0,0.5,14.0,18.0,0.105,0.03,2.0,16.0,0.175,0.1,0.1,0.48,2.0,0.5,5.0,3.0,10.0,8.0,2.6,0.2,3.8,2.1,0.46,1.0,0.177402023646248
42.8,7.0,2.2,10.4,23.6,52.0,0.0,0.51,14.0,25.0,0.14,0.08,2.0,18.0,0.14,0.07,0.1,0.2,1.2,2.4,4.5,3.3,28.0,20.0,0.3,3.6,2.6,1.8,0.84,2.6,0.267566263363987
35.6,13.0,3.4,21.2,20.0,43.6,0.0,0.5,14.0,29.0,0.07,0.03,2.0,12.0,0.14,0.01,0.1,0.31,2.0,0.6,3.3,3.9,23.0,21.0,4.0,3.6,3.1,2.8,0.45,2.9,0.108186910420109
41.6,3.4,3.4,24.8,12.8,8.8,0.0,0.5,14.0,30.0,0.07,0.07,2.0,15.0,0.07,0.02,0.1,0.49,0.9,1.4,3.2,4.3,1.0,1.0,4.2,1.3,2.6,1.9,0.64,1.8,0.12270053814274
34.4,10.6,13.0,24.8,10.4,31.6,0.0,0.5,14.0,25.0,0.07,0.01,2.0,8.0,0.105,0.09,0.1,0.35,1.2,2.3,4.9,2.9,18.0,0.0,2.5,2.8,1.5,2.3,0.71,1.9,0.0789453114751567
14.0,8.2,3.4,12.8,9.2,14.8,0.0,0.51,14.0,9.0,0.175,0.01,2.0,23.0,0.105,0.05,0.1,0.19,1.0,1.1,3.4,3.7,12.0,19.0,0.4,0.9,0.9,1.2,0.95,2.6,0.616202935722939
24.8,3.4,8.2,21.2,8.0,23.2,0.0,0.51,14.0,13.0,0.175,0.1,2.0,26.0,0.175,0.04,0.1,0.49,0.9,1.0,4.3,3.5,5.0,14.0,1.1,1.4,2.0,1.4,0.39,1.3,0.208476615808797
24.8,1.0,10.6,8.0,16.4,26.8,0.0,0.51,14.0,35.0,0.175,0.03,2.0,25.0,0.14,0.06,0.1,0.47,1.4,1.4,3.4,2.6,11.0,11.0,1.4,4.5,0.6,3.8,1.04,2.0,1.06498113229323
48.8,7.0,7.0,11.6,12.8,43.6,0.0,0.51,14.0,13.0,0.07,0.04,2.0,13.0,0.07,0.07,0.1,0.38,1.6,0.8,3.4,1.7,8.0,10.0,1.0,1.8,5.0,0.7,0.3,1.5,0.193907560229032
18.8,2.2,5.8,18.8,26.0,50.8,0.0,0.51,14.0,25.0,0.105,0.08,2.0,11.0,0.14,0.05,0.1,0.23,1.6,2.9,4.4,4.4,15.0,14.0,1.3,1.0,3.5,2.1,0.95,4.3,0.583397824366467
35.6,9.4,11.8,18.8,26.0,41.2,0.0,0.51,14.0,28.0,0.175,0.01,2.0,28.0,0.175,0.08,0.1,0.23,3.0,2.6,5.0,3.2,15.0,0.0,4.6,2.9,4.7,4.3,1.39,2.9,0.0958694585017218
48.8,9.4,7.0,23.6,8.0,4.0,0.0,0.5,14.0,23.0,0.07,0.06,2.0,11.0,0.07,0.06,0.1,0.21,0.6,0.3,2.1,3.4,1.0,13.0,4.4,4.5,0.6,1.8,0.19,1.6,0.0816250760132449
14.0,2.2,9.4,21.2,12.8,16.0,0.0,0.5,14.0,30.0,0.175,0.07,2.0,35.0,0.14,0.09,0.1,0.27,1.2,1.8,3.5,2.8,15.0,11.0,4.1,2.9,4.7,5.0,0.5,1.0,0.726729739501362
38.0,9.4,11.8,24.8,20.0,31.6,0.0,0.5,14.0,19.0,0.14,0.02,2.0,8.0,0.175,0.08,0.1,0.45,1.1,0.8,4.0,3.8,6.0,8.0,2.8,2.4,2.5,5.0,0.38,2.5,0.0505222483683439
50.0,2.2,11.8,22.4,24.8,16.0,0.0,0.51,14.0,34.0,0.105,0.06,2.0,27.0,0.175,0.02,0.1,0.05,2.3,1.9,4.1,4.2,11.0,1.0,2.4,2.7,0.1,5.0,1.79,3.7,0.0989490891728589
9.2,9.4,11.8,14.0,21.2,25.6,0.0,0.51,14.0,35.0,0.14,0.06,2.0,11.0,0.035,0.03,0.1,0.18,2.8,3.2,4.5,4.1,18.0,0.0,3.6,0.6,3.8,4.3,0.19,1.9,1.94162439195749
27.2,10.6,4.6,18.8,23.6,53.2,0.0,0.51,14.0,20.0,0.07,0.07,2.0,29.0,0.105,0.04,0.1,0.2,1.9,2.5,4.3,4.8,28.0,13.0,3.7,1.5,3.1,1.1,1.67,4.0,0.145148732055033
28.4,7.0,8.2,24.8,8.0,37.6,0.0,0.51,14.0,34.0,0.105,0.01,2.0,28.0,0.14,0.08,0.1,0.28,0.7,2.7,4.2,3.3,21.0,10.0,1.1,5.0,3.4,2.4,0.1,2.4,0.481525234822656
18.8,9.4,11.8,26.0,22.4,5.2,0.0,0.5,14.0,34.0,0.105,0.04,2.0,20.0,0.14,0.03,0.1,0.18,2.7,2.9,4.8,4.6,14.0,21.0,0.5,1.5,4.7,1.0,2.4,4.2,0.195534623696478
11.6,10.6,11.8,10.4,4.4,35.2,0.0,0.51,14.0,11.0,0.105,0.02,2.0,27.0,0.14,0.06,0.1,0.39,0.4,1.4,2.1,1.8,8.0,23.0,4.8,0.7,1.8,1.0,0.18,1.5,1.32920721660026
44.0,3.4,9.4,24.8,10.4,11.2,0.0,0.5,14.0,27.0,0.14,0.06,2.0,30.0,0.175,0.05,0.1,0.43,1.1,1.3,4.1,3.8,30.0,12.0,3.8,0.2,5.0,2.7,0.78,2.1,0.0848435455947212
22.4,8.2,3.4,21.2,15.2,22.0,0.0,0.51,14.0,16.0,0.175,0.1,2.0,25.0,0.14,0.06,0.1,0.38,1.3,0.5,2.9,2.9,6.0,20.0,4.2,1.2,3.6,1.8,0.3,2.8,0.137347002427731
12.8,10.6,7.0,17.6,10.4,12.4,0.0,0.5,14.0,7.0,0.175,0.07,2.0,10.0,0.105,0.05,0.1,0.46,1.0,0.8,4.5,5.0,5.0,5.0,0.4,1.0,4.9,3.2,0.23,2.8,0.321438905850389
47.6,4.6,11.8,9.2,21.2,5.2,0.0,0.5,14.0,30.0,0.07,0.02,2.0,10.0,0.175,0.1,0.1,0.34,1.7,3.6,4.7,3.4,23.0,5.0,1.9,3.8,2.2,1.5,1.54,2.2,0.285298380255595
11.6,2.2,11.8,24.8,12.8,46.0,0.0,0.51,14.0,16.0,0.175,0.1,2.0,8.0,0.105,0.06,0.1,0.34,1.1,1.9,5.0,3.4,24.0,8.0,3.2,3.7,1.3,5.0,0.76,2.4,0.633825840226491
26.0,8.2,5.8,3.2,6.8,25.6,0.0,0.5,14.0,16.0,0.175,0.1,2.0,14.0,0.105,0.1,0.1,0.07,0.3,0.6,3.6,3.0,5.0,13.0,1.5,0.5,2.1,3.2,0.21,1.0,1.1705220379889
10.4,2.2,8.2,11.6,22.4,48.4,0.0,0.5,14.0,29.0,0.14,0.1,2.0,17.0,0.105,0.06,0.1,0.29,2.0,1.7,4.1,4.3,1.0,0.0,3.2,1.6,1.3,2.0,0.45,3.7,2.15770872156102
21.2,13.0,1.0,6.8,3.2,29.2,0.0,0.5,14.0,32.0,0.14,0.04,2.0,8.0,0.105,0.09,0.1,0.27,0.3,2.3,1.6,4.0,1.0,17.0,3.5,1.2,4.8,0.4,0.16,1.0,0.849953233802019
23.6,2.2,8.2,20.0,21.2,7.6,0.0,0.51,14.0,24.0,0.14,0.07,2.0,32.0,0.175,0.1,0.1,0.49,2.8,1.6,5.0,3.7,4.0,19.0,3.1,4.9,2.3,3.2,0.39,1.6,0.555426940275001
45.2,9.4,7.0,14.0,3.2,29.2,0.0,0.51,14.0,18.0,0.105,0.09,2.0,26.0,0.14,0.08,0.1,0.25,0.4,2.2,1.3,4.6,25.0,9.0,3.0,1.2,1.8,3.2,0.14,1.1,0.169843115498725
26.0,10.6,13.0,18.8,23.6,37.6,0.0,0.5,14.0,28.0,0.07,0.02,2.0,14.0,0.175,0.09,0.1,0.38,1.7,2.5,4.6,4.4,15.0,18.0,3.3,1.7,3.1,2.5,0.98,4.3,0.154329435200596
42.8,10.6,2.2,14.0,3.2,50.8,0.0,0.5,14.0,29.0,0.07,0.04,2.0,10.0,0.07,0.04,0.1,0.24,0.3,2.1,2.1,5.0,2.0,7.0,1.8,2.2,4.4,3.7,0.22,1.0,0.198431697044256
28.4,7.0,9.4,15.2,21.2,34.0,0.0,0.51,14.0,16.0,0.035,0.03,2.0,17.0,0.175,0.05,0.1,0.08,2.5,0.3,4.5,4.9,3.0,0.0,0.9,4.4,1.3,4.9,0.17,3.6,1.10917713601133
8.0,7.0,8.2,20.0,16.4,52.0,0.0,0.51,14.0,31.0,0.07,0.04,2.0,4.0,0.175,0.07,0.1,0.01,2.2,0.8,4.7,1.5,24.0,2.0,0.3,2.8,3.5,0.1,0.42,1.3,1.81441060715503
20.0,10.6,2.2,21.2,5.6,53.2,0.0,0.5,14.0,27.0,0.105,0.05,2.0,27.0,0.14,0.1,0.1,0.26,0.3,1.8,2.5,1.6,14.0,10.0,0.3,0.2,4.3,1.8,0.12,1.3,0.564643580345856
20.0,11.8,9.4,24.8,16.4,24.4,0.0,0.51,14.0,23.0,0.175,0.07,2.0,16.0,0.105,0.1,0.1,0.05,1.9,2.1,3.1,4.6,15.0,5.0,4.2,4.3,5.0,1.7,0.92,3.0,0.104522489879335
14.0,9.4,13.0,26.0,6.8,35.2,0.0,0.51,14.0,15.0,0.14,0.06,2.0,28.0,0.14,0.03,0.1,0.06,0.8,0.6,4.3,3.1,15.0,6.0,1.5,2.8,3.8,2.9,0.51,1.4,0.197631956333985
21.2,2.2,11.8,24.8,15.2,30.4,0.0,0.51,14.0,24.0,0.14,0.05,2.0,24.0,0.14,0.01,0.1,0.34,1.8,1.7,4.9,2.4,20.0,1.0,4.0,4.9,0.6,4.6,1.33,2.1,0.422902749125319
45.2,13.0,13.0,18.8,6.8,16.0,0.0,0.51,14.0,24.0,0.07,0.06,2.0,11.0,0.14,0.09,0.1,0.4,0.4,2.7,3.5,5.0,18.0,16.0,1.6,4.3,4.5,1.8,0.11,2.2,0.174673505165891
33.2,1.0,8.2,12.8,14.0,12.4,0.0,0.51,14.0,20.0,0.175,0.02,2.0,5.0,0.07,0.06,0.1,0.04,1.5,2.1,3.9,1.9,21.0,12.0,4.9,5.0,4.5,3.5,1.39,1.7,1.59766113065102
36.8,13.0,5.8,22.4,20.0,17.2,0.0,0.5,14.0,23.0,0.105,0.09,2.0,19.0,0.175,0.07,0.1,0.47,1.0,3.0,4.3,4.0,30.0,11.0,3.9,0.6,3.2,4.6,0.73,2.3,0.0540580676574061
51.2,5.8,4.6,4.4,15.2,34.0,0.0,0.51,14.0,20.0,0.175,0.08,2.0,7.0,0.14,0.09,0.1,0.46,0.9,1.6,4.7,4.7,14.0,1.0,1.3,0.7,3.7,2.8,0.7,1.1,0.54628860244092
45.2,2.2,8.2,11.6,20.0,50.8,0.0,0.51,14.0,33.0,0.14,0.07,2.0,9.0,0.14,0.03,0.1,0.5,1.5,3.9,3.4,4.6,21.0,18.0,2.1,3.5,1.1,4.4,0.22,2.9,0.494722877370681
26.0,7.0,3.4,17.6,9.2,10.0,0.0,0.5,14.0,18.0,0.14,0.07,2.0,33.0,0.14,0.05,0.1,0.49,1.1,0.8,3.7,2.3,10.0,29.0,2.8,0.3,4.1,4.0,0.33,1.7,0.141405299376758
47.6,10.6,2.2,24.8,3.2,8.8,0.0,0.5,14.0,35.0,0.105,0.09,2.0,33.0,0.175,0.1,0.1,0.1,0.3,2.0,1.7,4.6,2.0,26.0,0.8,2.1,1.7,4.9,0.15,1.2,0.0816739613978934
48.8,10.6,3.4,26.0,9.2,22.0,0.0,0.5,14.0,34.0,0.175,0.09,2.0,35.0,0.07,0.02,0.1,0.29,0.8,2.9,2.6,4.0,30.0,3.0,3.7,2.6,0.4,1.4,0.17,2.1,0.050024464775273
15.2,10.6,8.2,22.4,11.6,44.8,0.0,0.51,14.0,12.0,0.175,0.07,2.0,7.0,0.175,0.08,0.1,0.34,1.5,0.6,3.1,4.7,29.0,3.0,4.8,0.4,2.2,3.5,0.45,1.3,0.201977889546066
33.2,8.2,8.2,24.8,6.8,30.4,0.0,0.51,14.0,34.0,0.175,0.07,2.0,26.0,0.105,0.09,0.1,0.05,0.7,3.4,4.8,4.4,20.0,20.0,2.5,1.1,0.6,4.3,0.11,1.7,0.176788290179765
21.2,13.0,3.4,15.2,6.8,30.4,0.0,0.51,14.0,22.0,0.175,0.05,2.0,10.0,0.07,0.01,0.1,0.29,0.7,1.2,3.8,1.7,28.0,16.0,4.9,2.2,0.6,3.8,0.62,1.5,0.198507931974381
45.2,13.0,9.4,14.0,18.8,14.8,0.0,0.5,14.0,32.0,0.105,0.05,2.0,32.0,0.175,0.06,0.1,0.34,1.6,2.3,4.6,3.6,1.0,16.0,3.6,4.8,0.5,1.7,1.2,1.9,0.0990201688299051
52.4,8.2,10.6,14.0,21.2,23.2,0.0,0.5,14.0,15.0,0.14,0.06,2.0,22.0,0.14,0.03,0.1,0.4,2.3,1.8,5.0,4.7,30.0,17.0,4.5,1.3,0.3,4.8,0.77,3.7,0.0667153574103383
22.4,7.0,8.2,20.0,8.0,25.6,0.0,0.51,14.0,33.0,0.14,0.09,2.0,29.0,0.07,0.07,0.1,0.49,0.7,1.3,3.9,2.4,23.0,17.0,4.5,1.3,2.0,3.0,0.16,1.0,0.295560700627211
24.8,5.8,2.2,9.2,11.6,37.6,0.0,0.5,14.0,20.0,0.14,0.09,2.0,19.0,0.105,0.03,0.1,0.02,0.9,0.9,3.0,1.8,8.0,9.0,0.9,2.4,2.9,4.5,0.62,1.0,0.378003878203005
23.6,2.2,9.4,6.8,24.8,48.4,0.0,0.5,14.0,32.0,0.07,0.06,2.0,34.0,0.14,0.05,0.1,0.34,1.8,3.0,4.8,5.0,12.0,4.0,2.0,4.1,4.6,1.8,1.18,2.9,1.26635673878564
33.2,9.4,3.4,5.6,3.2,52.0,0.0,0.51,14.0,30.0,0.175,0.1,2.0,11.0,0.105,0.06,0.1,0.17,0.4,1.5,1.2,2.0,18.0,5.0,3.8,4.2,1.0,1.8,0.23,1.1,0.393412920527589
50.0,8.2,10.6,6.8,8.0,10.0,0.0,0.5,14.0,28.0,0.175,0.04,2.0,26.0,0.14,0.1,0.1,0.16,0.6,2.8,3.4,3.3,9.0,5.0,5.0,1.0,2.2,1.8,0.12,2.2,0.266407574228569
34.4,4.6,10.6,23.6,26.0,40.0,0.0,0.51,14.0,30.0,0.175,0.04,2.0,31.0,0.14,0.07,0.1,0.44,1.3,1.2,4.4,4.2,10.0,21.0,4.7,3.9,1.6,3.2,0.54,3.6,0.0859861437386371
36.8,7.0,7.0,18.8,3.2,23.2,0.0,0.51,14.0,34.0,0.14,0.03,2.0,35.0,0.035,0.03,0.1,0.4,0.4,3.6,1.7,2.8,22.0,9.0,2.7,1.1,0.6,2.6,0.23,1.2,0.133082073003755
51.2,10.6,7.0,18.8,20.0,30.4,0.0,0.5,14.0,14.0,0.14,0.08,2.0,10.0,0.105,0.07,0.1,0.15,2.1,1.5,4.5,3.5,29.0,16.0,1.1,2.1,4.6,3.9,0.89,3.3,0.0416815016724736
16.4,10.6,3.4,8.0,11.6,32.8,0.0,0.51,14.0,34.0,0.14,0.06,2.0,32.0,0.105,0.01,0.1,0.08,1.2,3.2,2.9,3.6,5.0,27.0,1.8,4.6,1.5,4.3,0.43,1.8,0.660445925284919
22.4,4.6,7.0,14.0,9.2,52.0,0.0,0.51,14.0,23.0,0.175,0.04,2.0,34.0,0.14,0.04,0.1,0.34,0.7,1.2,4.5,4.0,7.0,14.0,1.0,2.5,0.7,3.1,0.65,2.7,0.283312649993659
52.4,4.6,2.2,4.4,16.4,19.6,0.0,0.51,14.0,24.0,0.035,0.01,2.0,18.0,0.07,0.03,0.1,0.26,1.2,0.9,4.0,3.4,19.0,30.0,4.8,4.5,0.9,2.3,0.44,2.5,0.840225688491496
8.0,8.2,5.8,20.0,11.6,11.2,0.0,0.5,14.0,34.0,0.175,0.06,2.0,25.0,0.175,0.04,0.1,0.16,1.1,4.5,3.8,2.5,16.0,2.0,1.2,3.7,3.8,4.9,0.52,2.4,0.743750268007931
52.4,7.0,3.4,11.6,16.4,16.0,0.0,0.51,14.0,16.0,0.105,0.02,2.0,22.0,0.14,0.08,0.1,0.08,0.9,0.5,2.8,3.6,10.0,30.0,2.1,3.4,4.7,4.1,0.36,2.7,0.104302541223939
39.2,10.6,7.0,26.0,23.6,28.0,0.0,0.51,14.0,35.0,0.105,0.1,2.0,25.0,0.035,0.03,0.1,0.23,3.2,2.8,4.5,4.2,5.0,27.0,5.0,4.5,2.1,0.2,0.33,3.6,0.0798279668180636
40.4,4.6,11.8,4.4,9.2,19.6,0.0,0.51,14.0,20.0,0.035,0.02,2.0,7.0,0.175,0.04,0.1,0.42,0.5,2.6,3.9,4.2,30.0,19.0,4.7,4.6,1.8,0.6,0.17,1.0,0.190329650139484
16.4,3.4,2.2,22.4,16.4,12.4,0.0,0.51,14.0,21.0,0.175,0.04,2.0,25.0,0.105,0.05,0.1,0.11,0.9,2.3,4.7,4.6,17.0,30.0,2.4,2.1,2.6,2.6,0.72,2.1,0.401777399707592
17.6,11.8,7.0,9.2,12.8,26.8,0.0,0.5,14.0,35.0,0.14,0.08,2.0,21.0,0.035,0.03,0.1,0.4,0.7,3.2,4.0,4.6,2.0,11.0,2.5,4.3,5.0,0.5,0.15,2.9,0.849121391339076
12.8,4.6,4.6,17.6,4.4,31.6,0.0,0.51,14.0,35.0,0.105,0.04,2.0,32.0,0.14,0.07,0.1,0.42,0.5,0.3,2.8,2.7,5.0,3.0,4.9,3.7,1.8,4.5,0.21,1.2,1.1100656021302
24.8,8.2,2.2,16.4,22.4,41.2,0.0,0.5,14.0,15.0,0.105,0.08,2.0,31.0,0.14,0.02,0.1,0.23,2.5,1.8,4.9,3.9,18.0,14.0,2.0,4.5,2.9,4.9,0.88,2.7,0.210375275643643
44.0,3.4,3.4,6.8,10.4,10.0,0.0,0.51,14.0,21.0,0.14,0.08,2.0,4.0,0.035,0.02,0.1,0.37,1.3,1.4,2.8,2.4,17.0,4.0,3.9,3.7,1.0,2.3,0.57,1.3,0.317322680451797
32.0,13.0,13.0,5.6,12.8,17.2,0.0,0.5,14.0,30.0,0.14,0.06,2.0,29.0,0.175,0.03,0.1,0.06,0.9,3.2,4.0,4.1,3.0,17.0,2.1,1.7,2.6,0.2,0.26,1.9,0.419453792493549
39.2,10.6,8.2,16.4,17.6,18.4,0.0,0.51,14.0,32.0,0.07,0.01,2.0,20.0,0.105,0.08,0.1,0.1,0.8,2.2,4.6,4.2,19.0,17.0,3.2,3.1,4.3,2.0,0.37,3.5,0.115298464078458
45.2,11.8,5.8,20.0,14.0,50.8,0.0,0.51,14.0,24.0,0.175,0.03,2.0,21.0,0.14,0.1,0.1,0.25,0.9,1.5,4.7,2.7,2.0,11.0,4.0,3.7,1.3,1.0,0.48,2.3,0.043472211768358
27.2,5.8,1.0,5.6,14.0,42.4,0.0,0.51,14.0,15.0,0.175,0.01,2.0,35.0,0.14,0.09,0.1,0.36,1.8,0.9,3.5,3.1,10.0,7.0,3.5,0.4,1.4,1.5,0.6,2.1,0.894030511014902
38.0,10.6,2.2,16.4,18.8,49.6,0.0,0.5,14.0,8.0,0.105,0.07,2.0,24.0,0.035,0.01,0.1,0.44,1.9,0.4,4.9,2.7,26.0,13.0,4.7,3.2,0.8,3.4,0.26,1.5,0.153983147737255
15.2,4.6,5.8,23.6,23.6,25.6,0.0,0.5,14.0,29.0,0.105,0.06,2.0,33.0,0.175,0.08,0.1,0.15,2.7,3.6,4.8,3.5,9.0,5.0,1.5,0.2,4.7,1.1,1.47,3.3,0.366947233856995
33.2,9.4,5.8,22.4,11.6,52.0,0.0,0.5,14.0,33.0,0.105,0.09,2.0,23.0,0.175,0.02,0.1,0.38,0.6,4.0,3.2,3.1,18.0,22.0,2.9,0.1,0.3,2.1,0.21,1.9,0.170082008277029
26.0,11.8,11.8,17.6,11.6,34.0,0.0,0.5,14.0,28.0,0.14,0.04,2.0,28.0,0.105,0.01,0.1,0.48,0.6,1.0,2.5,3.2,11.0,17.0,0.8,1.1,1.1,3.5,0.14,1.9,0.185589841329369
8.0,13.0,7.0,16.4,10.4,36.4,0.0,0.51,14.0,27.0,0.105,0.03,2.0,19.0,0.105,0.01,0.1,0.09,1.0,1.9,4.2,4.3,24.0,10.0,1.5,1.7,0.7,3.0,0.4,2.7,0.993471096362486
11.6,1.0,5.8,23.6,11.6,28.0,0.0,0.5,14.0,19.0,0.14,0.1,2.0,11.0,0.14,0.03,0.1,0.34,1.3,1.6,3.5,4.6,9.0,0.0,3.9,1.5,3.0,1.3,0.9,3.0,2.12119250715184
23.6,3.4,4.6,9.2,15.2,48.4,0.0,0.5,14.0,30.0,0.07,0.01,2.0,28.0,0.105,0.07,0.1,0.25,1.2,1.3,3.4,3.9,16.0,22.0,1.0,3.4,1.0,2.6,1.19,1.3,0.809908105530712
42.8,4.6,9.4,18.8,22.4,43.6,0.0,0.51,14.0,35.0,0.07,0.01,2.0,21.0,0.14,0.07,0.1,0.24,1.5,3.5,4.1,3.5,23.0,4.0,1.2,5.0,3.7,3.4,0.69,2.8,0.137617641069589
26.0,13.0,13.0,5.6,11.6,28.0,0.0,0.51,14.0,25.0,0.14,0.05,2.0,21.0,0.07,0.07,0.1,0.29,1.3,2.0,2.6,3.8,15.0,6.0,4.4,3.0,4.2,4.0,1.0,2.3,0.915577475173596
41.6,13.0,3.4,15.2,6.8,32.8,0.0,0.5,14.0,24.0,0.175,0.04,2.0,15.0,0.105,0.03,0.1,0.32,0.6,2.7,3.3,4.9,12.0,21.0,3.1,1.5,3.6,3.3,0.4,2.3,0.0674903264769735
12.8,9.4,7.0,10.4,24.8,17.2,0.0,0.5,14.0,34.0,0.105,0.04,2.0,22.0,0.14,0.01,0.1,0.39,1.9,3.7,5.0,3.8,26.0,2.0,0.6,2.0,2.5,3.1,1.02,2.9,1.00263770070735
45.2,3.4,2.2,6.8,12.8,10.0,0.0,0.51,14.0,20.0,0.07,0.03,2.0,34.0,0.14,0.1,0.1,0.37,1.3,2.0,4.4,2.5,8.0,19.0,1.1,3.2,2.6,2.3,0.38,1.5,0.494502733396496
28.4,5.8,13.0,14.0,16.4,36.4,0.0,0.5,14.0,30.0,0.07,0.01,2.0,19.0,0.07,0.01,0.1,0.3,1.6,3.7,4.4,5.0,21.0,21.0,4.7,3.8,4.2,3.1,0.47,3.4,0.07758852047128
23.6,10.6,1.0,3.2,6.8,52.0,0.0,0.5,14.0,7.0,0.14,0.03,2.0,31.0,0.14,0.08,0.1,0.07,0.5,0.5,4.0,2.5,23.0,13.0,4.6,3.1,3.9,3.5,0.35,1.0,1.74369880865695
23.6,9.4,11.8,21.2,5.6,42.4,0.0,0.5,14.0,33.0,0.14,0.09,2.0,18.0,0.14,0.09,0.1,0.13,0.3,3.3,2.7,3.3,25.0,17.0,4.7,2.4,1.8,1.3,0.17,1.7,0.232837624157286
24.8,2.2,10.6,20.0,6.8,40.0,0.0,0.51,14.0,32.0,0.105,0.1,2.0,17.0,0.175,0.02,0.1,0.33,0.3,0.3,2.1,5.0,23.0,17.0,3.4,0.5,1.1,3.4,0.13,1.1,1.26807569440961
20.0,5.8,13.0,9.2,26.0,26.8,0.0,0.51,14.0,22.0,0.105,0.1,2.0,26.0,0.105,0.04,0.1,0.39,2.9,2.2,4.4,3.8,3.0,0.0,2.5,2.8,2.6,2.9,0.59,3.7,0.548140183913578
38.0,4.6,3.4,5.6,21.2,35.2,0.0,0.5,14.0,33.0,0.105,0.08,2.0,30.0,0.14,0.02,0.1,0.21,2.2,1.3,3.6,3.5,18.0,19.0,2.5,0.3,4.8,0.6,0.57,2.9,0.486908581496307
12.8,8.2,13.0,26.0,8.0,40.0,0.0,0.51,14.0,22.0,0.105,0.03,2.0,20.0,0.07,0.03,0.1,0.23,1.0,0.8,3.0,2.8,21.0,27.0,1.1,3.4,4.8,4.8,0.74,1.4,0.380576714335444
50.0,5.8,5.8,5.6,5.6,26.8,0.0,0.51,14.0,34.0,0.07,0.01,2.0,16.0,0.07,0.04,0.1,0.41,0.5,2.7,2.5,4.1,1.0,4.0,3.4,2.4,1.0,4.3,0.23,2.1,0.590058646513332
28.4,4.6,2.2,5.6,10.4,29.2,0.0,0.51,14.0,35.0,0.105,0.09,2.0,18.0,0.035,0.01,0.1,0.14,1.1,3.1,3.6,3.5,30.0,16.0,1.4,1.9,1.4,1.4,0.7,3.4,0.141809330867058
22.4,7.0,5.8,5.6,5.6,26.8,0.0,0.5,14.0,10.0,0.035,0.01,2.0,32.0,0.105,0.02,0.1,0.22,0.6,0.6,3.1,3.3,23.0,23.0,4.5,2.4,2.2,2.4,0.38,2.2,1.58677464119231
