w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Coreloss_W
21.2,4.6,4.6,12.8,18.8,35.2,0.0,0.5,14.0,26.0,0.14,0.1,2.0,24.0,0.175,0.08,0.1,0.4,2.3,3.3,4.4,4.9,13.0,28.0,1.0,3.0,2.4,3.1,1.9,3.2,3.49508
41.6,11.8,11.8,6.8,24.8,10.0,0.0,0.5,14.0,33.0,0.14,0.04,2.0,34.0,0.14,0.08,0.1,0.22,1.7,0.9,4.9,4.9,23.0,9.0,0.3,0.4,4.6,4.2,0.1,3.9,0.000417107
32.0,1.0,3.4,12.8,14.0,19.6,0.0,0.51,14.0,22.0,0.175,0.05,2.0,19.0,0.07,0.04,0.1,0.41,1.7,2.0,4.1,4.6,5.0,12.0,1.8,2.8,3.9,3.4,0.55,3.6,4.86642
21.2,5.8,13.0,8.0,24.8,40.0,0.0,0.5,14.0,6.0,0.07,0.01,2.0,31.0,0.07,0.02,0.1,0.25,3.1,0.6,5.0,4.5,9.0,19.0,0.8,2.5,0.8,2.5,0.11,2.6,3.39572
8.0,10.6,13.0,9.2,12.8,32.8,0.0,0.51,14.0,35.0,0.105,0.04,2.0,30.0,0.14,0.04,0.1,0.26,1.5,2.2,3.7,3.7,16.0,9.0,4.6,0.9,2.4,2.1,1.28,2.3,10.5172
52.4,7.0,11.8,14.0,26.0,16.0,0.0,0.5,14.0,28.0,0.175,0.06,2.0,15.0,0.14,0.1,0.1,0.2,2.0,3.0,4.4,4.0,9.0,28.0,2.3,0.9,0.3,4.6,0.36,3.6,0.00023326
44.0,8.2,7.0,21.2,26.0,17.2,0.0,0.51,14.0,30.0,0.07,0.06,2.0,31.0,0.14,0.09,0.1,0.32,3.5,2.1,4.5,4.9,20.0,7.0,1.6,3.8,3.8,5.0,0.39,4.2,0.000431204
39.2,11.8,3.4,16.4,10.4,41.2,0.0,0.5,14.0,33.0,0.14,0.07,2.0,26.0,0.035,0.01,0.1,0.49,0.9,2.6,3.6,4.4,6.0,16.0,1.3,1.5,5.0,3.5,0.7,2.7,0.000851097
17.6,3.4,8.2,16.4,18.8,44.8,0.0,0.5,14.0,29.0,0.105,0.04,2.0,15.0,0.14,0.07,0.1,0.2,1.8,2.8,4.6,2.9,13.0,13.0,2.3,4.3,2.6,3.4,1.78,1.1,5.79186
23.6,7.0,11.8,10.4,5.6,41.2,0.0,0.51,14.0,19.0,0.14,0.09,2.0,25.0,0.175,0.05,0.1,0.39,0.7,1.7,4.4,3.0,27.0,9.0,1.7,0.2,5.0,0.6,0.16,1.0,1.84593
52.4,13.0,13.0,16.4,18.8,6.4,0.0,0.5,14.0,22.0,0.07,0.05,2.0,12.0,0.07,0.06,0.1,0.22,0.9,1.5,3.5,4.3,1.0,13.0,3.1,0.6,1.4,1.6,0.65,2.6,0.000106155
17.6,11.8,7.0,24.8,4.4,18.4,0.0,0.51,14.0,9.0,0.14,0.07,2.0,35.0,0.035,0.02,0.1,0.13,0.3,0.8,1.9,4.6,17.0,11.0,0.3,4.5,2.7,5.0,0.11,1.3,0.000879632
28.4,3.4,11.8,3.2,16.4,38.8,0.0,0.5,14.0,28.0,0.175,0.05,2.0,32.0,0.105,0.1,0.1,0.18,1.1,3.4,4.8,4.3,18.0,7.0,2.1,2.2,2.1,3.6,0.62,4.0,6.95444
30.8,2.2,2.2,11.6,6.8,4.0,0.0,0.5,14.0,32.0,0.14,0.1,2.0,10.0,0.14,0.08,0.1,0.25,0.8,1.9,2.9,2.6,10.0,27.0,4.0,3.4,4.7,4.0,0.63,1.7,1.46349
40.4,3.4,10.6,5.6,10.4,49.6,0.0,0.51,14.0,25.0,0.105,0.06,2.0,18.0,0.175,0.08,0.1,0.49,0.9,2.2,3.6,3.7,12.0,28.0,1.1,2.3,2.8,2.5,0.26,1.2,2.50129
15.2,7.0,11.8,6.8,15.2,16.0,0.0,0.5,14.0,22.0,0.175,0.07,2.0,28.0,0.14,0.06,0.1,0.38,0.7,2.0,4.0,4.2,4.0,30.0,4.3,0.1,3.0,1.9,0.13,1.4,3.22087
20.0,13.0,3.4,10.4,5.6,44.8,0.0,0.51,14.0,16.0,0.14,0.01,2.0,31.0,0.07,0.05,0.1,0.12,0.6,1.0,2.5,4.1,15.0,24.0,2.7,4.3,2.0,4.3,0.41,2.0,2.82514
23.6,8.2,8.2,10.4,26.0,52.0,0.0,0.51,14.0,34.0,0.14,0.02,2.0,18.0,0.07,0.04,0.1,0.46,3.2,2.2,4.6,3.4,8.0,4.0,3.7,3.4,0.4,0.7,0.34,3.3,2.62527
29.6,4.6,8.2,24.8,23.6,11.2,0.0,0.51,14.0,16.0,0.105,0.09,2.0,31.0,0.105,0.02,0.1,0.14,2.6,1.9,3.9,4.2,19.0,22.0,2.9,3.1,4.9,2.6,0.77,3.2,0.00075806
40.4,10.6,9.4,11.6,10.4,53.2,0.0,0.5,14.0,26.0,0.07,0.04,2.0,17.0,0.14,0.01,0.1,0.47,1.0,3.5,1.9,2.5,14.0,11.0,0.8,3.5,2.9,2.4,0.19,1.5,0.000691138
11.6,8.2,8.2,11.6,18.8,12.4,0.0,0.5,14.0,34.0,0.175,0.08,2.0,16.0,0.035,0.03,0.1,0.27,2.0,1.9,4.8,2.9,21.0,18.0,0.5,0.1,0.6,4.7,1.33,2.5,3.63502
15.2,8.2,11.8,8.0,12.8,40.0,0.0,0.5,14.0,31.0,0.175,0.07,2.0,35.0,0.105,0.03,0.1,0.11,0.8,1.0,3.7,2.1,29.0,24.0,1.8,3.0,2.2,4.8,0.19,1.2,5.04366
15.2,9.4,9.4,9.2,21.2,28.0,0.0,0.5,14.0,28.0,0.105,0.08,2.0,20.0,0.105,0.1,0.1,0.33,1.6,3.1,4.4,4.4,12.0,30.0,4.3,1.5,4.8,0.9,0.73,2.6,3.35769
12.8,9.4,8.2,24.8,15.2,22.0,0.0,0.51,14.0,27.0,0.105,0.01,2.0,28.0,0.105,0.06,0.1,0.46,1.9,2.9,4.6,3.5,6.0,0.0,4.5,3.0,2.0,2.1,1.44,2.0,2.34897
44.0,11.8,13.0,17.6,21.2,47.2,0.0,0.51,14.0,31.0,0.14,0.1,2.0,34.0,0.07,0.02,0.1,0.34,2.0,2.0,3.4,4.6,17.0,6.0,3.8,1.3,3.2,3.3,0.11,3.0,0.000367021
30.8,11.8,7.0,23.6,9.2,31.6,0.0,0.51,14.0,29.0,0.105,0.04,2.0,12.0,0.035,0.02,0.1,0.47,1.2,1.2,4.9,4.9,1.0,21.0,1.1,2.8,3.4,0.6,0.18,2.5,0.000518214
44.0,13.0,9.4,12.8,17.6,41.2,0.0,0.51,14.0,34.0,0.105,0.01,2.0,9.0,0.07,0.03,0.1,0.23,1.5,1.9,3.8,2.8,1.0,16.0,0.6,1.4,3.2,0.9,0.33,2.1,0.000461265
50.0,2.2,8.2,18.8,10.4,4.0,0.0,0.51,14.0,22.0,0.14,0.02,2.0,16.0,0.105,0.01,0.1,0.37,0.7,2.1,4.4,4.8,13.0,21.0,4.5,3.4,2.8,3.1,0.34,3.1,0.000252385
41.6,5.8,11.8,21.2,17.6,17.2,0.0,0.5,14.0,35.0,0.105,0.05,2.0,8.0,0.14,0.03,0.1,0.4,2.2,2.7,4.3,3.6,18.0,30.0,1.1,4.3,3.0,3.3,1.56,1.2,0.000322312
32.0,10.6,2.2,9.2,16.4,32.8,0.0,0.51,14.0,26.0,0.105,0.1,2.0,8.0,0.07,0.05,0.1,0.39,2.1,2.6,4.5,2.9,18.0,21.0,2.7,4.4,1.9,2.4,0.72,1.0,3.09411
28.4,11.8,3.4,21.2,8.0,26.8,0.0,0.51,14.0,35.0,0.105,0.03,2.0,34.0,0.175,0.06,0.1,0.23,0.4,0.3,3.3,3.4,27.0,17.0,3.1,4.2,4.9,3.3,0.29,1.0,1.04021
10.4,13.0,13.0,10.4,26.0,4.0,0.0,0.51,14.0,34.0,0.175,0.01,2.0,9.0,0.07,0.06,0.1,0.2,2.0,3.5,4.9,3.5,0.0,28.0,4.4,4.4,2.8,1.1,1.13,3.4,2.49002
17.6,3.4,8.2,14.0,23.6,41.2,0.0,0.5,14.0,27.0,0.07,0.03,2.0,22.0,0.14,0.06,0.1,0.48,2.8,2.1,4.2,4.2,30.0,22.0,2.3,3.7,1.1,0.8,0.76,2.9,5.36288
16.4,11.8,4.6,5.6,4.4,49.6,0.0,0.5,14.0,12.0,0.07,0.02,2.0,15.0,0.14,0.01,0.1,0.36,0.3,0.2,2.0,4.4,26.0,5.0,3.4,4.8,2.6,3.5,0.15,1.1,8.60067
42.8,5.8,1.0,15.2,4.4,24.4,0.0,0.51,14.0,21.0,0.07,0.06,2.0,18.0,0.175,0.06,0.1,0.31,0.3,2.3,2.6,1.7,16.0,21.0,1.2,3.9,3.3,1.1,0.29,1.3,1.79855
42.8,13.0,10.6,20.0,8.0,43.6,0.0,0.51,14.0,20.0,0.175,0.07,2.0,22.0,0.175,0.03,0.1,0.34,0.5,2.3,2.9,2.1,22.0,19.0,2.7,4.5,0.9,3.6,0.19,1.6,0.000279434
23.6,3.4,3.4,10.4,14.0,17.2,0.0,0.5,14.0,33.0,0.07,0.05,2.0,17.0,0.07,0.01,0.1,0.32,1.4,3.0,4.3,5.0,16.0,10.0,3.1,2.5,3.1,0.9,0.16,1.1,2.97762
44.0,3.4,11.8,26.0,23.6,35.2,0.0,0.5,14.0,32.0,0.07,0.05,2.0,22.0,0.175,0.09,0.1,0.43,2.4,1.6,5.0,4.2,27.0,19.0,3.5,0.9,0.2,4.9,0.39,3.6,0.000744072
46.4,3.4,2.2,26.0,18.8,22.0,0.0,0.5,14.0,26.0,0.175,0.05,2.0,15.0,0.105,0.02,0.1,0.18,1.2,0.9,4.1,4.8,24.0,29.0,1.2,1.7,1.7,2.6,0.34,2.4,1.84096
51.2,13.0,7.0,26.0,15.2,4.0,0.0,0.5,14.0,35.0,0.105,0.03,2.0,31.0,0.14,0.03,0.1,0.19,1.1,1.3,4.0,3.0,28.0,11.0,1.7,0.2,4.5,0.3,0.77,2.9,0.000173984
44.0,1.0,3.4,4.4,16.4,41.2,0.0,0.5,14.0,30.0,0.175,0.05,2.0,12.0,0.105,0.01,0.1,0.3,2.0,3.2,3.8,3.5,26.0,12.0,2.9,2.6,1.2,2.2,0.42,3.2,7.36899
51.2,8.2,8.2,22.4,24.8,41.2,0.0,0.51,14.0,23.0,0.14,0.1,2.0,20.0,0.14,0.09,0.1,0.32,2.6,2.6,4.7,4.6,2.0,9.0,3.8,0.6,3.2,2.6,0.58,3.1,0.000399775
38.0,8.2,9.4,6.8,12.8,46.0,0.0,0.51,14.0,21.0,0.14,0.03,2.0,19.0,0.07,0.06,0.1,0.22,1.2,1.6,3.3,2.0,24.0,23.0,4.2,2.9,0.2,0.4,0.16,1.1,1.48461
34.4,7.0,2.2,3.2,14.0,22.0,0.0,0.51,14.0,26.0,0.14,0.01,2.0,25.0,0.07,0.07,0.1,0.26,1.2,2.2,4.2,4.1,0.0,29.0,3.6,3.3,1.6,4.1,0.81,1.3,4.41432
36.8,7.0,8.2,26.0,5.6,44.8,0.0,0.5,14.0,5.0,0.175,0.05,2.0,18.0,0.035,0.03,0.1,0.01,0.5,0.6,3.0,2.3,9.0,13.0,3.3,4.6,4.9,3.1,0.28,1.1,0.000495539
10.4,5.8,8.2,14.0,12.8,10.0,0.0,0.5,14.0,32.0,0.14,0.09,2.0,10.0,0.175,0.05,0.1,0.34,0.9,0.9,4.2,2.7,28.0,10.0,4.1,1.0,2.8,2.5,0.37,1.3,3.31602
29.6,1.0,2.2,5.6,3.2,14.8,0.0,0.5,14.0,16.0,0.14,0.08,2.0,14.0,0.105,0.02,0.1,0.24,0.2,0.2,1.4,2.7,0.0,18.0,0.1,2.7,0.7,0.3,0.19,1.1,5.26189
48.8,10.6,9.4,16.4,5.6,52.0,0.0,0.51,14.0,34.0,0.175,0.04,2.0,34.0,0.07,0.05,0.1,0.4,0.3,3.4,3.4,4.7,29.0,4.0,3.8,0.3,3.2,0.6,0.25,1.8,0.000331178
10.4,13.0,9.4,8.0,15.2,25.6,0.0,0.51,14.0,24.0,0.14,0.1,2.0,22.0,0.105,0.02,0.1,0.39,1.4,1.6,3.6,3.4,17.0,16.0,4.7,0.8,1.8,4.3,0.11,1.5,7.12228
44.0,2.2,9.4,24.8,24.8,30.4,0.0,0.51,14.0,28.0,0.105,0.01,2.0,22.0,0.105,0.08,0.1,0.43,2.4,2.0,4.8,4.2,16.0,14.0,0.4,0.2,0.2,5.0,1.81,3.1,1.1664
36.8,7.0,2.2,4.4,16.4,29.2,0.0,0.51,14.0,34.0,0.105,0.01,2.0,8.0,0.175,0.09,0.1,0.33,1.7,3.1,4.8,3.9,18.0,25.0,4.4,3.7,3.6,3.0,0.9,1.4,3.58205
27.2,4.6,13.0,9.2,5.6,26.8,0.0,0.5,14.0,31.0,0.14,0.03,2.0,25.0,0.105,0.03,0.1,0.41,0.3,0.7,2.2,3.5,30.0,16.0,1.7,1.6,2.3,3.4,0.14,1.8,1.4017
46.4,7.0,11.8,16.4,17.6,38.8,0.0,0.5,14.0,8.0,0.14,0.03,2.0,32.0,0.105,0.08,0.1,0.48,2.3,1.0,4.4,3.1,21.0,19.0,3.4,4.3,4.3,3.6,0.31,1.3,0.000401843
16.4,13.0,4.6,5.6,14.0,25.6,0.0,0.5,14.0,25.0,0.175,0.06,2.0,18.0,0.105,0.01,0.1,0.39,1.1,2.7,2.9,1.9,7.0,29.0,2.9,0.7,3.0,4.4,0.21,1.8,5.98703
45.2,10.6,11.8,26.0,8.0,50.8,0.0,0.51,14.0,34.0,0.105,0.09,2.0,34.0,0.14,0.01,0.1,0.33,1.0,1.6,2.3,3.1,12.0,18.0,0.5,4.0,4.0,2.7,0.75,1.5,0.000247133
39.2,10.6,3.4,21.2,5.6,52.0,0.0,0.5,14.0,33.0,0.14,0.03,2.0,25.0,0.175,0.1,0.1,0.26,0.5,1.2,1.5,1.7,26.0,24.0,4.0,3.5,2.2,1.2,0.32,1.4,0.000617157
38.0,4.6,5.8,26.0,4.4,5.2,0.0,0.51,14.0,35.0,0.14,0.09,2.0,33.0,0.105,0.02,0.1,0.36,0.5,3.6,2.5,4.1,26.0,12.0,2.6,4.7,3.7,4.4,0.31,1.1,0.000268113
14.0,10.6,11.8,18.8,17.6,6.4,0.0,0.51,14.0,30.0,0.175,0.02,2.0,33.0,0.175,0.01,0.1,0.28,2.0,3.6,5.0,4.2,7.0,21.0,3.9,4.6,3.5,3.5,1.41,2.1,1.15216
21.2,11.8,2.2,15.2,18.8,37.6,0.0,0.5,14.0,24.0,0.175,0.03,2.0,32.0,0.105,0.05,0.1,0.25,1.9,1.6,4.8,4.5,25.0,16.0,0.6,3.6,4.1,0.3,0.97,4.4,6.06222
50.0,1.0,2.2,24.8,10.4,5.2,0.0,0.51,14.0,14.0,0.14,0.02,2.0,22.0,0.175,0.06,0.1,0.41,0.7,0.6,2.3,2.8,27.0,2.0,2.2,2.2,3.7,1.1,0.37,1.4,1.09225
26.0,4.6,8.2,15.2,21.2,14.8,0.0,0.51,14.0,22.0,0.07,0.01,2.0,24.0,0.175,0.01,0.1,0.28,1.6,2.2,4.3,4.8,10.0,2.0,3.5,4.1,3.9,0.8,0.48,2.4,1.23997
18.8,4.6,7.0,22.4,24.8,37.6,0.0,0.5,14.0,30.0,0.14,0.1,2.0,28.0,0.105,0.01,0.1,0.12,1.6,1.5,4.0,5.0,6.0,19.0,1.8,0.3,4.6,2.0,0.22,3.9,2.95426
30.8,4.6,11.8,22.4,14.0,44.8,0.0,0.51,14.0,35.0,0.07,0.01,2.0,18.0,0.035,0.01,0.1,0.5,0.8,3.3,3.4,4.2,2.0,29.0,4.1,4.6,2.4,0.1,0.66,1.3,1.16489
41.6,10.6,3.4,8.0,10.4,5.2,0.0,0.51,14.0,24.0,0.175,0.02,2.0,33.0,0.14,0.07,0.1,0.48,0.7,0.4,3.0,4.7,19.0,20.0,4.3,3.2,1.5,2.6,0.16,1.1,0.00060794
26.0,3.4,13.0,12.8,10.4,40.0,0.0,0.5,14.0,22.0,0.07,0.04,2.0,20.0,0.07,0.07,0.1,0.47,0.6,1.9,3.0,1.3,15.0,8.0,3.6,3.6,2.2,1.1,0.52,1.1,2.61672
20.0,8.2,3.4,23.6,24.8,37.6,0.0,0.5,14.0,32.0,0.14,0.05,2.0,20.0,0.14,0.07,0.1,0.43,2.9,1.4,5.0,4.5,15.0,1.0,0.3,2.0,2.8,1.0,0.62,3.1,4.67803
45.2,11.8,13.0,10.4,17.6,20.8,0.0,0.51,14.0,23.0,0.105,0.09,2.0,18.0,0.14,0.05,0.1,0.26,1.9,2.9,3.6,4.1,19.0,25.0,1.5,4.9,0.4,0.4,1.75,2.8,0.000318018
23.6,2.2,5.8,8.0,24.8,24.4,0.0,0.51,14.0,34.0,0.07,0.07,2.0,26.0,0.14,0.05,0.1,0.36,1.2,2.2,4.7,3.7,11.0,23.0,2.4,2.0,4.4,2.8,0.38,3.5,4.22173
27.2,7.0,4.6,4.4,5.6,26.8,0.0,0.5,14.0,33.0,0.175,0.05,2.0,8.0,0.175,0.01,0.1,0.15,0.5,1.7,3.1,2.6,14.0,11.0,4.8,1.5,2.1,0.6,0.17,1.0,3.20329
18.8,11.8,13.0,17.6,3.2,19.6,0.0,0.51,14.0,13.0,0.175,0.1,2.0,27.0,0.14,0.05,0.1,0.28,0.3,0.5,1.9,3.1,8.0,16.0,3.1,3.5,1.5,4.3,0.28,1.2,0.000777523
52.4,2.2,7.0,5.6,21.2,11.2,0.0,0.5,14.0,18.0,0.105,0.02,2.0,30.0,0.175,0.03,0.1,0.21,2.5,0.9,4.7,4.3,0.0,24.0,2.8,3.2,0.6,4.5,0.79,3.6,0.0007691359999999
8.0,11.8,8.2,14.0,9.2,36.4,0.0,0.5,14.0,30.0,0.105,0.04,2.0,28.0,0.105,0.01,0.1,0.09,1.1,3.9,4.5,3.6,20.0,23.0,1.9,4.9,4.6,3.0,1.05,1.2,7.9016
27.2,2.2,8.2,21.2,21.2,22.0,0.0,0.5,14.0,16.0,0.105,0.02,2.0,20.0,0.105,0.06,0.1,0.16,1.2,1.9,4.8,4.5,13.0,20.0,2.9,1.4,0.7,1.5,0.67,1.8,1.81911
45.2,11.8,13.0,9.2,3.2,18.4,0.0,0.51,14.0,35.0,0.175,0.04,2.0,22.0,0.105,0.06,0.1,0.18,0.3,3.9,1.5,4.1,19.0,5.0,3.8,2.9,1.3,1.0,0.2,1.4,0.0002851739999999
45.2,2.2,10.6,12.8,23.6,29.2,0.0,0.5,14.0,25.0,0.175,0.07,2.0,10.0,0.07,0.05,0.1,0.44,2.6,1.5,4.7,3.7,16.0,27.0,0.1,2.7,4.5,1.5,0.78,3.4,1.07393
51.2,3.4,3.4,20.0,9.2,18.4,0.0,0.5,14.0,18.0,0.105,0.02,2.0,25.0,0.105,0.08,0.1,0.45,1.1,2.3,4.5,3.7,30.0,10.0,1.6,2.2,5.0,3.3,0.34,2.7,0.000588308
22.4,8.2,11.8,8.0,8.0,50.8,0.0,0.51,14.0,30.0,0.14,0.06,2.0,25.0,0.035,0.01,0.1,0.33,0.5,2.2,3.3,3.3,24.0,15.0,3.1,4.6,2.4,1.4,0.49,1.7,3.08456
24.8,2.2,11.8,4.4,18.8,13.6,0.0,0.51,14.0,27.0,0.175,0.09,2.0,32.0,0.175,0.09,0.1,0.44,1.2,0.9,3.6,3.7,17.0,17.0,1.4,4.0,5.0,0.3,0.16,2.2,2.98421
36.8,7.0,8.2,21.2,15.2,49.6,0.0,0.51,14.0,27.0,0.14,0.03,2.0,14.0,0.07,0.04,0.1,0.26,0.8,3.5,4.2,4.1,2.0,28.0,3.3,2.3,3.8,1.1,0.16,1.2,0.000733969
39.2,2.2,11.8,4.4,11.6,42.4,0.0,0.51,14.0,15.0,0.175,0.06,2.0,15.0,0.175,0.01,0.1,0.33,0.9,1.6,3.1,4.2,11.0,17.0,2.7,1.6,5.0,3.8,0.26,1.2,4.05016
45.2,8.2,8.2,23.6,16.4,48.4,0.0,0.51,14.0,22.0,0.175,0.01,2.0,11.0,0.07,0.01,0.1,0.31,1.7,2.1,4.7,2.7,17.0,12.0,4.6,2.5,0.8,3.7,0.51,1.4,0.000398658
24.8,10.6,4.6,16.4,4.4,19.6,0.0,0.51,14.0,21.0,0.14,0.05,2.0,13.0,0.14,0.03,0.1,0.44,0.5,0.9,2.1,1.8,4.0,10.0,1.9,2.4,1.5,1.8,0.45,1.4,0.000744709
28.4,2.2,9.4,26.0,12.8,36.4,0.0,0.51,14.0,27.0,0.14,0.08,2.0,22.0,0.07,0.01,0.1,0.47,1.6,0.6,3.0,3.2,18.0,13.0,0.4,2.8,1.4,3.7,0.15,1.6,2.72063
27.2,4.6,10.6,6.8,6.8,4.0,0.0,0.5,14.0,27.0,0.105,0.06,2.0,24.0,0.105,0.1,0.1,0.36,0.5,3.2,3.2,2.9,2.0,9.0,2.5,1.9,4.5,2.1,0.39,2.0,0.0006076699999999
26.0,11.8,10.6,16.4,8.0,50.8,0.0,0.51,14.0,33.0,0.175,0.1,2.0,25.0,0.14,0.07,0.1,0.47,0.7,2.9,3.9,1.9,19.0,12.0,0.9,3.9,0.8,0.2,0.59,1.3,0.0009471309999999
48.8,3.4,9.4,16.4,4.4,36.4,0.0,0.5,14.0,23.0,0.105,0.06,2.0,7.0,0.175,0.1,0.1,0.44,0.4,2.2,2.0,4.6,9.0,27.0,1.7,1.7,2.7,0.5,0.1,1.3,0.00061192
12.8,5.8,9.4,9.2,11.6,18.4,0.0,0.5,14.0,22.0,0.07,0.07,2.0,8.0,0.105,0.08,0.1,0.2,0.8,1.9,3.9,3.3,8.0,4.0,3.5,2.0,0.3,1.2,0.79,3.2,4.01843
41.6,4.6,8.2,12.8,8.0,47.2,0.0,0.51,14.0,32.0,0.14,0.05,2.0,26.0,0.105,0.09,0.1,0.22,1.0,4.3,3.5,4.5,19.0,11.0,2.5,0.3,3.3,3.1,0.29,3.0,0.000869711
39.2,10.6,7.0,20.0,22.4,40.0,0.0,0.51,14.0,22.0,0.105,0.09,2.0,22.0,0.105,0.04,0.1,0.23,2.7,1.5,4.0,4.7,21.0,29.0,4.8,1.6,3.5,4.7,0.73,3.5,0.000569217
47.6,3.4,7.0,24.8,5.6,29.2,0.0,0.5,14.0,23.0,0.07,0.05,2.0,10.0,0.175,0.08,0.1,0.44,0.3,1.0,3.0,2.8,30.0,29.0,3.0,2.1,4.7,3.9,0.26,2.4,0.000571052
17.6,8.2,10.6,24.8,14.0,50.8,0.0,0.5,14.0,8.0,0.14,0.06,2.0,13.0,0.175,0.04,0.1,0.44,1.7,0.6,3.7,4.5,18.0,18.0,1.5,4.6,1.2,1.5,0.59,2.7,1.8897
26.0,3.4,10.6,10.4,11.6,13.6,0.0,0.51,14.0,25.0,0.14,0.07,2.0,19.0,0.035,0.03,0.1,0.11,0.7,2.5,2.3,3.9,16.0,17.0,0.9,1.0,0.5,1.3,0.47,1.4,1.1611
36.8,11.8,5.8,26.0,10.4,41.2,0.0,0.5,14.0,21.0,0.175,0.01,2.0,6.0,0.175,0.1,0.1,0.21,0.5,0.8,2.3,4.5,21.0,28.0,3.8,3.6,2.3,4.1,0.21,1.3,0.000457551
33.2,10.6,13.0,16.4,8.0,24.4,0.0,0.5,14.0,18.0,0.14,0.08,2.0,21.0,0.035,0.03,0.1,0.23,0.5,0.5,4.8,4.0,9.0,3.0,2.3,2.4,3.3,0.6,0.31,2.9,0.000380019
27.2,5.8,2.2,16.4,11.6,24.4,0.0,0.5,14.0,15.0,0.14,0.04,2.0,6.0,0.175,0.06,0.1,0.43,1.4,1.3,3.4,2.1,7.0,23.0,1.2,2.9,3.2,1.5,0.65,1.2,3.04313
45.2,8.2,3.4,18.8,18.8,22.0,0.0,0.5,14.0,32.0,0.14,0.02,2.0,13.0,0.035,0.02,0.1,0.46,1.4,3.4,4.3,3.5,11.0,26.0,3.2,4.2,2.3,2.2,0.72,1.9,0.000840084
22.4,3.4,7.0,20.0,12.8,40.0,0.0,0.5,14.0,22.0,0.035,0.03,2.0,26.0,0.07,0.01,0.1,0.13,0.8,2.5,3.8,5.0,24.0,6.0,4.3,3.0,0.6,2.3,0.35,3.0,2.77313
24.8,9.4,7.0,15.2,17.6,12.4,0.0,0.51,14.0,19.0,0.14,0.07,2.0,34.0,0.105,0.04,0.1,0.11,0.8,1.2,4.1,2.3,28.0,10.0,0.9,0.1,2.5,1.8,0.25,2.2,0.000874827
35.6,3.4,13.0,15.2,26.0,52.0,0.0,0.5,14.0,26.0,0.175,0.1,2.0,31.0,0.175,0.04,0.1,0.38,1.7,1.3,4.7,4.1,9.0,2.0,1.5,0.6,1.9,0.7,0.66,3.3,1.77019
18.8,5.8,3.4,23.6,26.0,16.0,0.0,0.51,14.0,33.0,0.14,0.04,2.0,21.0,0.175,0.08,0.1,0.35,1.8,0.8,5.0,4.0,5.0,5.0,0.2,0.3,1.7,3.2,0.34,3.2,5.13088
48.8,13.0,10.6,24.8,24.8,43.6,0.0,0.5,14.0,8.0,0.105,0.01,2.0,25.0,0.14,0.1,0.1,0.41,2.0,0.7,4.9,4.8,18.0,2.0,2.5,0.1,4.2,1.9,0.5,3.2,0.00026111
24.8,8.2,13.0,4.4,8.0,10.0,0.0,0.51,14.0,35.0,0.14,0.05,2.0,27.0,0.14,0.02,0.1,0.14,0.7,0.9,4.8,2.8,0.0,22.0,4.9,0.5,1.8,2.2,0.36,2.7,1.56889
12.8,4.6,5.8,10.4,6.8,5.2,0.0,0.5,14.0,26.0,0.14,0.02,2.0,7.0,0.07,0.02,0.1,0.09,0.3,3.3,4.0,3.7,20.0,14.0,4.9,3.5,1.5,1.6,0.1,2.4,2.40734
52.4,13.0,3.4,3.2,4.4,13.6,0.0,0.5,14.0,34.0,0.035,0.01,2.0,21.0,0.07,0.05,0.1,0.11,0.5,3.6,2.1,3.9,18.0,0.0,2.5,0.1,2.6,5.0,0.1,1.2,0.000865332
5.6,8.2,9.4,10.4,3.2,16.0,0.0,0.5,14.0,32.0,0.105,0.09,2.0,12.0,0.14,0.01,0.1,0.44,0.3,1.7,1.3,2.5,17.0,17.0,0.8,2.9,3.0,2.0,0.24,1.0,10.7739
15.2,2.2,10.6,11.6,4.4,38.8,0.0,0.51,14.0,13.0,0.175,0.04,2.0,18.0,0.07,0.03,0.1,0.47,0.5,1.2,2.2,2.9,8.0,14.0,4.2,4.4,1.4,3.0,0.38,1.2,9.24883
46.4,4.6,4.6,20.0,17.6,25.6,0.0,0.51,14.0,31.0,0.14,0.04,2.0,20.0,0.07,0.06,0.1,0.46,2.2,2.5,4.6,3.9,14.0,19.0,1.9,2.1,1.2,0.5,0.36,2.7,0.000675254
36.8,3.4,9.4,4.4,5.6,4.0,0.0,0.51,14.0,34.0,0.175,0.02,2.0,29.0,0.07,0.04,0.1,0.22,0.3,3.2,4.0,1.4,29.0,7.0,2.2,4.8,0.8,1.2,0.2,1.2,0.000571491
10.4,5.8,9.4,21.2,26.0,17.2,0.0,0.5,14.0,21.0,0.105,0.03,2.0,34.0,0.035,0.01,0.1,0.08,2.8,1.2,5.0,4.8,9.0,21.0,3.0,3.3,2.8,3.8,1.0,3.9,4.42085
