w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmr1_uH
48.8,13.0,2.2,14.0,15.2,29.2,0.0,0.51,14.0,30.0,0.175,0.07,2.0,35.0,0.07,0.03,0.1,0.27,2.0,1.5,3.6,1.9,3.0,18.0,1.0,4.9,2.4,4.8,0.3,1.6,38.6551836242927
40.4,10.6,3.4,10.4,9.2,46.0,0.0,0.51,14.0,31.0,0.07,0.07,2.0,11.0,0.14,0.09,0.1,0.23,1.1,3.0,3.9,4.5,18.0,22.0,3.2,3.0,1.1,2.7,0.85,3.5,26.9527874856184
15.2,9.4,4.6,24.8,5.6,38.8,0.0,0.51,14.0,33.0,0.175,0.09,2.0,12.0,0.105,0.07,0.1,0.4,0.6,1.6,2.0,3.5,22.0,8.0,3.0,2.1,1.5,1.2,0.14,1.0,16.5113779786006
50.0,4.6,5.8,9.2,3.2,48.4,0.0,0.5,14.0,26.0,0.14,0.09,2.0,34.0,0.175,0.01,0.1,0.45,0.4,0.4,1.3,5.0,0.0,16.0,4.3,0.6,3.2,2.3,0.27,1.2,23.8302971166681
41.6,7.0,2.2,3.2,3.2,44.8,0.0,0.5,14.0,31.0,0.175,0.06,2.0,11.0,0.105,0.01,0.1,0.19,0.3,4.0,1.1,2.7,21.0,5.0,2.1,3.2,1.0,2.4,0.2,1.0,11.2661922128446
12.8,1.0,8.2,24.8,10.4,31.6,0.0,0.5,14.0,26.0,0.07,0.05,2.0,27.0,0.07,0.07,0.1,0.34,1.0,2.3,4.8,4.4,4.0,29.0,2.7,0.6,3.8,4.8,0.68,2.8,4.2758999585222
50.0,1.0,2.2,11.6,12.8,28.0,0.0,0.51,14.0,17.0,0.105,0.09,2.0,27.0,0.14,0.08,0.1,0.2,1.6,2.2,3.3,2.2,18.0,7.0,0.8,2.5,1.9,2.1,0.16,1.1,12.141751387591
26.0,1.0,3.4,10.4,11.6,52.0,0.0,0.5,14.0,32.0,0.14,0.05,2.0,21.0,0.175,0.07,0.1,0.24,1.3,3.4,3.0,3.7,0.0,11.0,3.3,3.1,0.9,2.5,0.39,2.7,6.22470026112192
10.4,11.8,4.6,16.4,26.0,25.6,0.0,0.5,14.0,11.0,0.14,0.1,2.0,26.0,0.07,0.02,0.1,0.35,3.5,0.5,4.5,4.5,27.0,10.0,2.0,3.0,4.6,0.5,0.12,3.8,9.25215288998899
9.2,3.4,13.0,6.8,17.6,22.0,0.0,0.51,14.0,13.0,0.07,0.04,2.0,17.0,0.035,0.01,0.1,0.4,2.0,1.2,4.8,5.0,14.0,9.0,1.4,3.1,4.1,2.4,0.54,2.3,3.90715652700584
18.8,10.6,9.4,21.2,26.0,36.4,0.0,0.5,14.0,28.0,0.035,0.01,2.0,31.0,0.07,0.07,0.1,0.26,2.3,2.8,4.9,4.5,1.0,30.0,1.7,3.2,4.9,2.0,0.97,2.9,19.6296204018085
20.0,1.0,2.2,10.4,3.2,36.4,0.0,0.5,14.0,33.0,0.105,0.02,2.0,31.0,0.07,0.04,0.1,0.42,0.3,0.9,1.1,1.9,7.0,13.0,0.4,4.2,1.7,1.2,0.21,1.0,4.93558816431851
16.4,9.4,2.2,21.2,10.4,41.2,0.0,0.5,14.0,29.0,0.175,0.01,2.0,12.0,0.105,0.08,0.1,0.46,1.1,2.7,4.7,1.7,23.0,26.0,3.6,3.9,0.5,1.0,0.73,1.0,14.7881470630198
33.2,8.2,4.6,6.8,8.0,16.0,0.0,0.51,14.0,24.0,0.175,0.09,2.0,17.0,0.175,0.08,0.1,0.48,0.8,1.9,3.2,3.1,19.0,2.0,3.2,2.5,3.2,1.6,0.4,2.7,17.723898086718
8.0,3.4,3.4,10.4,20.0,52.0,0.0,0.51,14.0,33.0,0.175,0.01,2.0,14.0,0.07,0.07,0.1,0.38,1.1,2.3,4.5,3.6,5.0,25.0,4.9,1.7,2.3,4.3,1.02,2.8,3.75646122634356
12.8,7.0,4.6,23.6,20.0,49.6,0.0,0.51,14.0,31.0,0.14,0.04,2.0,19.0,0.035,0.02,0.1,0.05,2.4,2.9,4.6,2.4,27.0,30.0,1.5,3.5,2.5,1.3,1.24,1.6,10.7531011239568
16.4,3.4,4.6,18.8,3.2,20.8,0.0,0.51,14.0,18.0,0.175,0.07,2.0,7.0,0.07,0.01,0.1,0.5,0.3,1.2,1.2,2.8,23.0,16.0,2.3,2.6,1.1,3.3,0.24,1.0,10.0390428351081
14.0,1.0,3.4,20.0,9.2,34.0,0.0,0.5,14.0,19.0,0.105,0.03,2.0,22.0,0.14,0.04,0.1,0.41,0.5,1.7,2.8,1.3,17.0,13.0,2.5,2.2,1.3,3.3,0.39,1.1,4.31077898682795
45.2,5.8,8.2,8.0,5.6,32.8,0.0,0.5,14.0,33.0,0.105,0.01,2.0,33.0,0.105,0.05,0.1,0.42,0.4,0.9,3.5,1.8,1.0,24.0,4.4,0.4,0.4,4.6,0.22,1.3,22.9969554871464
11.6,2.2,4.6,20.0,17.6,5.2,0.0,0.5,14.0,28.0,0.07,0.04,2.0,31.0,0.14,0.07,0.1,0.37,1.8,1.7,4.6,4.2,0.0,12.0,4.2,3.5,3.3,2.6,0.54,1.4,5.99982663335008
45.2,3.4,5.8,3.2,6.8,25.6,0.0,0.51,14.0,27.0,0.14,0.03,2.0,31.0,0.07,0.05,0.1,0.19,0.7,2.1,3.8,2.6,21.0,3.0,0.6,3.7,1.9,4.5,0.56,2.3,11.2084272159305
51.2,9.4,8.2,8.0,20.0,41.2,0.0,0.51,14.0,32.0,0.07,0.02,2.0,9.0,0.07,0.04,0.1,0.34,2.4,2.4,5.0,4.3,25.0,9.0,2.8,1.9,4.4,0.8,1.15,1.7,28.4883280540692
6.8,13.0,8.2,14.0,4.4,38.8,0.0,0.5,14.0,8.0,0.105,0.04,2.0,20.0,0.105,0.1,0.1,0.21,0.5,0.5,2.1,2.1,2.0,19.0,5.0,2.8,2.4,0.8,0.29,1.0,6.55365805860052
22.4,2.2,7.0,3.2,10.4,43.6,0.0,0.51,14.0,34.0,0.07,0.01,2.0,33.0,0.14,0.04,0.1,0.34,0.9,4.3,2.2,4.3,23.0,19.0,1.4,1.5,3.7,4.2,0.29,1.5,4.71230730511731
11.6,8.2,5.8,21.2,5.6,24.4,0.0,0.51,14.0,21.0,0.175,0.1,2.0,33.0,0.175,0.05,0.1,0.38,0.4,0.6,2.4,3.3,23.0,3.0,1.2,0.7,3.2,2.4,0.35,1.3,12.1626438755189
48.8,5.8,9.4,21.2,4.4,12.4,0.0,0.51,14.0,5.0,0.105,0.06,2.0,35.0,0.175,0.06,0.1,0.3,0.5,0.5,2.7,2.2,24.0,20.0,3.7,1.4,0.1,4.1,0.48,1.3,42.1419696351273
9.2,11.8,11.8,9.2,26.0,11.2,0.0,0.5,14.0,24.0,0.175,0.03,2.0,34.0,0.07,0.03,0.1,0.45,2.0,2.4,4.7,4.8,19.0,22.0,3.0,4.8,4.2,3.2,0.99,3.2,6.78205320322561
22.4,3.4,7.0,14.0,12.8,22.0,0.0,0.5,14.0,11.0,0.07,0.04,2.0,12.0,0.105,0.1,0.1,0.36,1.2,0.6,3.8,3.8,20.0,1.0,3.7,4.4,4.2,1.2,0.46,1.4,12.371273056342
36.8,10.6,7.0,15.2,8.0,32.8,0.0,0.51,14.0,19.0,0.14,0.04,2.0,8.0,0.14,0.02,0.1,0.37,0.4,1.0,4.8,1.7,15.0,18.0,2.5,5.0,1.3,1.2,0.17,1.3,33.2112547450048
44.0,9.4,3.4,14.0,10.4,42.4,0.0,0.5,14.0,14.0,0.175,0.06,2.0,29.0,0.105,0.04,0.1,0.41,1.1,1.8,1.7,4.3,30.0,19.0,1.4,1.7,2.9,3.8,0.79,1.5,34.4796441328015
38.0,13.0,11.8,21.2,16.4,28.0,0.0,0.5,14.0,25.0,0.035,0.03,2.0,31.0,0.035,0.01,0.1,0.12,1.7,3.0,4.7,3.4,12.0,12.0,0.3,3.1,3.1,0.8,1.64,2.2,44.7372540862389
23.6,13.0,3.4,5.6,4.4,7.6,0.0,0.5,14.0,23.0,0.14,0.06,2.0,15.0,0.14,0.08,0.1,0.17,0.3,2.8,1.7,1.6,5.0,18.0,4.8,0.8,4.1,3.3,0.29,1.3,12.1584083205645
8.0,7.0,4.6,11.6,16.4,24.4,0.0,0.5,14.0,18.0,0.175,0.03,2.0,26.0,0.175,0.02,0.1,0.28,1.1,1.3,3.4,3.9,24.0,15.0,4.9,3.7,1.5,4.0,0.48,2.5,5.68404317938592
11.6,2.2,10.6,14.0,21.2,44.8,0.0,0.51,14.0,18.0,0.175,0.03,2.0,27.0,0.07,0.01,0.1,0.34,1.9,1.4,4.9,3.1,23.0,16.0,2.5,4.7,3.9,2.2,1.17,2.8,5.45069712462584
45.2,2.2,9.4,21.2,18.8,50.8,0.0,0.51,14.0,11.0,0.14,0.07,2.0,24.0,0.175,0.05,0.1,0.18,1.9,1.3,4.8,3.4,23.0,14.0,0.6,1.3,0.7,4.3,1.09,2.5,19.8956694159352
33.2,3.4,10.6,16.4,14.0,11.2,0.0,0.5,14.0,21.0,0.07,0.03,2.0,31.0,0.105,0.09,0.1,0.28,1.6,1.1,3.8,4.6,0.0,0.0,2.3,1.4,4.2,1.0,0.54,1.1,19.6930013680571
20.0,5.8,2.2,23.6,11.6,7.6,0.0,0.51,14.0,31.0,0.105,0.09,2.0,30.0,0.07,0.02,0.1,0.36,0.8,2.2,4.4,4.6,20.0,2.0,5.0,2.8,2.2,3.8,0.62,4.3,16.5049379946048
38.0,11.8,11.8,23.6,6.8,46.0,0.0,0.51,14.0,8.0,0.07,0.03,2.0,25.0,0.07,0.06,0.1,0.17,0.7,0.9,3.3,3.0,19.0,26.0,0.5,2.2,3.1,0.2,0.15,2.9,43.9919741779284
34.4,11.8,7.0,24.8,3.2,19.6,0.0,0.5,14.0,26.0,0.105,0.06,2.0,26.0,0.175,0.03,0.1,0.44,0.4,1.8,1.5,4.4,10.0,9.0,2.9,1.5,1.8,4.9,0.24,1.2,45.0147708374762
33.2,1.0,7.0,24.8,9.2,52.0,0.0,0.5,14.0,31.0,0.175,0.05,2.0,16.0,0.14,0.06,0.1,0.3,1.0,1.0,1.7,4.4,0.0,29.0,3.1,3.3,0.9,2.4,0.5,1.6,9.64958735737181
39.2,1.0,1.0,18.8,12.8,40.0,0.0,0.5,14.0,33.0,0.07,0.04,2.0,31.0,0.175,0.09,0.1,0.39,0.6,0.9,4.6,2.2,17.0,14.0,0.1,4.1,0.9,2.5,0.25,1.3,10.0056782705465
11.6,11.8,9.4,12.8,11.6,19.6,0.0,0.5,14.0,20.0,0.175,0.02,2.0,32.0,0.07,0.04,0.1,0.34,1.2,1.4,4.6,4.9,0.0,11.0,2.0,0.7,3.0,1.7,0.8,2.1,10.6088501163011
41.6,13.0,10.6,10.4,14.0,40.0,0.0,0.5,14.0,24.0,0.035,0.02,2.0,7.0,0.105,0.01,0.1,0.46,1.7,1.4,3.5,3.3,0.0,5.0,2.2,1.2,4.1,3.5,0.36,1.1,30.4941778249186
28.4,10.6,13.0,17.6,8.0,48.4,0.0,0.5,14.0,32.0,0.14,0.04,2.0,33.0,0.14,0.03,0.1,0.22,1.0,3.5,3.5,2.5,7.0,9.0,2.7,4.2,0.3,2.3,0.7,1.6,27.3143090428659
14.0,1.0,9.4,9.2,14.0,29.2,0.0,0.51,14.0,15.0,0.105,0.09,2.0,22.0,0.175,0.03,0.1,0.34,1.6,1.7,4.1,4.2,9.0,7.0,0.1,1.4,1.4,4.3,1.35,1.1,3.77546205666918
26.0,8.2,13.0,9.2,18.8,6.4,0.0,0.51,14.0,27.0,0.14,0.07,2.0,27.0,0.07,0.02,0.1,0.19,1.5,3.5,5.0,2.9,6.0,5.0,4.1,2.5,3.7,3.8,1.17,1.3,17.425841686859
34.4,11.8,10.6,17.6,21.2,10.0,0.0,0.51,14.0,11.0,0.14,0.1,2.0,9.0,0.105,0.06,0.1,0.35,0.9,1.0,4.9,3.5,1.0,28.0,1.1,0.7,0.3,3.7,0.29,3.0,38.2712865901113
15.2,9.4,11.8,11.6,12.8,22.0,0.0,0.5,14.0,33.0,0.175,0.06,2.0,17.0,0.105,0.06,0.1,0.33,1.5,2.9,3.3,2.5,17.0,30.0,1.9,3.9,0.4,3.5,0.43,1.8,12.0636284290097
22.4,9.4,1.0,6.8,8.0,29.2,0.0,0.51,14.0,30.0,0.035,0.01,2.0,28.0,0.105,0.05,0.1,0.44,0.8,1.3,3.9,1.3,7.0,18.0,4.6,3.0,1.6,1.0,0.45,1.2,10.6189907154076
11.6,9.4,9.4,4.4,6.8,16.0,0.0,0.51,14.0,30.0,0.035,0.03,2.0,30.0,0.175,0.09,0.1,0.5,0.8,3.2,4.9,3.8,4.0,24.0,1.2,4.1,1.7,2.1,0.56,1.4,4.754179303601
42.8,2.2,10.6,5.6,26.0,19.6,0.0,0.51,14.0,17.0,0.105,0.1,2.0,22.0,0.07,0.02,0.1,0.23,2.1,1.8,4.3,5.0,11.0,6.0,2.1,4.1,3.2,4.8,0.18,4.0,13.1348948364288
34.4,5.8,11.8,18.8,18.8,13.6,0.0,0.5,14.0,28.0,0.105,0.01,2.0,26.0,0.07,0.03,0.1,0.43,1.8,2.7,4.7,4.3,2.0,16.0,1.0,4.1,2.7,2.6,0.71,3.0,27.9622735494907
6.8,13.0,11.8,4.4,10.4,8.8,0.0,0.51,14.0,34.0,0.105,0.08,2.0,9.0,0.175,0.04,0.1,0.27,1.1,4.6,3.0,4.1,2.0,21.0,1.8,3.9,2.9,0.1,0.34,2.0,2.94427184017205
22.4,13.0,7.0,6.8,12.8,38.8,0.0,0.5,14.0,32.0,0.14,0.03,2.0,34.0,0.14,0.04,0.1,0.49,1.5,3.6,3.9,2.1,12.0,6.0,0.3,0.8,4.9,1.0,0.23,1.8,12.2191457155267
40.4,9.4,9.4,20.0,21.2,5.2,0.0,0.5,14.0,14.0,0.07,0.07,2.0,13.0,0.105,0.04,0.1,0.17,2.2,0.9,3.5,4.2,12.0,11.0,4.7,2.8,1.0,3.8,0.53,3.1,42.6397696578668
38.0,13.0,5.8,20.0,15.2,13.6,0.0,0.51,14.0,35.0,0.105,0.04,2.0,32.0,0.07,0.02,0.1,0.44,1.2,3.3,4.3,4.7,20.0,1.0,2.6,0.9,0.2,0.8,0.53,3.5,43.4291993677902
12.8,8.2,7.0,4.4,15.2,13.6,0.0,0.51,14.0,27.0,0.175,0.03,2.0,32.0,0.175,0.05,0.1,0.45,1.4,3.5,4.5,4.3,5.0,0.0,1.1,2.5,4.4,4.0,0.18,3.4,5.04337586475185
45.2,8.2,8.2,6.8,20.0,16.0,0.0,0.51,14.0,33.0,0.035,0.01,2.0,14.0,0.175,0.1,0.1,0.4,1.2,2.8,4.0,4.4,22.0,27.0,2.6,0.2,4.1,0.1,0.96,2.4,23.7580606324967
26.0,1.0,3.4,2.0,8.0,52.0,0.0,0.5,14.0,24.0,0.105,0.04,2.0,14.0,0.07,0.07,0.1,0.24,0.8,0.8,4.5,3.6,28.0,23.0,3.5,0.5,1.7,4.3,0.52,2.2,3.27851954038895
44.0,5.8,4.6,16.4,14.0,37.6,0.0,0.5,14.0,14.0,0.105,0.01,2.0,24.0,0.14,0.01,0.1,0.44,0.6,1.5,4.6,2.6,19.0,28.0,0.3,1.1,1.0,3.5,0.22,1.8,30.9103015934654
22.4,1.0,3.4,4.4,8.0,22.0,0.0,0.5,14.0,25.0,0.07,0.02,2.0,19.0,0.14,0.01,0.1,0.37,1.0,2.0,3.6,3.8,13.0,5.0,1.2,2.2,4.7,3.1,0.19,2.4,4.34729652139167
52.4,1.0,4.6,3.2,14.0,25.6,0.0,0.5,14.0,20.0,0.14,0.08,2.0,18.0,0.07,0.02,0.1,0.5,0.6,1.2,2.8,4.4,14.0,30.0,2.1,1.0,4.2,0.3,0.49,1.7,9.41959709881536
21.2,10.6,4.6,10.4,5.6,11.2,0.0,0.51,14.0,29.0,0.175,0.07,2.0,17.0,0.14,0.07,0.1,0.23,0.5,1.0,2.2,1.6,25.0,17.0,2.3,4.1,3.1,2.3,0.14,1.2,16.3304177270244
23.6,5.8,5.8,15.2,18.8,41.2,0.0,0.51,14.0,25.0,0.07,0.03,2.0,27.0,0.14,0.03,0.1,0.26,2.0,2.8,3.9,4.4,3.0,21.0,0.7,0.9,3.4,0.6,0.83,3.4,15.7416578697471
23.6,5.8,5.8,6.8,15.2,36.4,0.0,0.51,14.0,18.0,0.14,0.08,2.0,26.0,0.07,0.07,0.1,0.39,1.4,2.1,3.6,2.2,11.0,26.0,2.4,3.8,3.8,2.9,1.13,1.1,10.9886041671203
40.4,5.8,9.4,5.6,8.0,11.2,0.0,0.5,14.0,25.0,0.175,0.08,2.0,32.0,0.07,0.02,0.1,0.5,0.7,3.0,3.0,3.4,8.0,26.0,0.1,1.8,3.0,4.5,0.51,2.2,17.6856516217535
24.8,5.8,13.0,16.4,11.6,53.2,0.0,0.5,14.0,35.0,0.105,0.01,2.0,24.0,0.105,0.08,0.1,0.33,0.6,2.3,3.6,4.9,27.0,17.0,3.5,3.8,4.6,0.6,0.56,3.4,17.5067968211977
30.8,13.0,11.8,12.8,22.4,20.8,0.0,0.5,14.0,21.0,0.14,0.02,2.0,20.0,0.105,0.03,0.1,0.33,2.5,1.8,4.5,3.8,24.0,20.0,2.1,4.6,2.0,3.3,0.92,3.4,27.6435344193399
44.0,7.0,10.6,16.4,5.6,20.8,0.0,0.5,14.0,16.0,0.105,0.09,2.0,27.0,0.035,0.03,0.1,0.35,0.7,2.1,2.3,3.2,7.0,8.0,1.7,4.6,1.1,4.1,0.16,1.5,36.1520130764973
34.4,13.0,2.2,5.6,4.4,48.4,0.0,0.5,14.0,15.0,0.175,0.04,2.0,21.0,0.14,0.06,0.1,0.44,0.5,0.9,2.2,2.0,30.0,22.0,2.9,1.2,3.5,3.0,0.27,1.6,15.7387382529818
23.6,11.8,5.8,22.4,3.2,11.2,0.0,0.5,14.0,35.0,0.105,0.1,2.0,5.0,0.14,0.09,0.1,0.41,0.3,1.1,1.3,3.1,27.0,30.0,0.5,0.3,4.1,2.6,0.26,1.0,30.3164474109627
26.0,8.2,5.8,6.8,3.2,40.0,0.0,0.51,14.0,19.0,0.07,0.03,2.0,8.0,0.035,0.02,0.1,0.45,0.2,1.1,1.5,2.7,22.0,29.0,1.2,0.3,3.5,0.5,0.18,1.0,13.0010043971663
30.8,2.2,9.4,14.0,22.4,36.4,0.0,0.5,14.0,18.0,0.105,0.01,2.0,27.0,0.14,0.07,0.1,0.35,2.3,1.9,4.7,5.0,2.0,30.0,2.8,4.3,3.5,2.0,0.95,3.3,13.0713237251212
24.8,11.8,7.0,12.8,4.4,42.4,0.0,0.51,14.0,22.0,0.14,0.07,2.0,13.0,0.035,0.02,0.1,0.47,0.5,0.8,2.3,3.5,27.0,25.0,3.4,0.8,4.7,4.1,0.26,1.0,20.8481082647035
46.4,5.8,10.6,21.2,22.4,19.6,0.0,0.51,14.0,17.0,0.105,0.02,2.0,19.0,0.175,0.07,0.1,0.49,2.9,1.3,5.0,5.0,19.0,0.0,1.0,1.3,2.6,0.4,0.14,4.5,38.0661207725348
32.0,2.2,4.6,26.0,26.0,47.2,0.0,0.5,14.0,35.0,0.175,0.04,2.0,33.0,0.105,0.03,0.1,0.46,2.3,4.2,4.8,5.0,12.0,11.0,0.8,4.5,1.2,4.6,0.11,3.5,14.2919074174057
16.4,5.8,3.4,3.2,9.2,44.8,0.0,0.5,14.0,12.0,0.035,0.03,2.0,27.0,0.105,0.07,0.1,0.38,0.8,0.9,3.7,3.1,18.0,11.0,2.0,2.5,0.8,3.1,0.33,1.5,4.4000381798306
48.8,7.0,5.8,5.6,3.2,17.2,0.0,0.51,14.0,27.0,0.175,0.01,2.0,15.0,0.14,0.03,0.1,0.32,0.4,1.8,1.7,3.7,14.0,27.0,0.7,2.7,1.8,2.5,0.18,1.3,21.7261247309729
42.8,10.6,4.6,24.8,23.6,12.4,0.0,0.51,14.0,22.0,0.035,0.03,2.0,7.0,0.175,0.09,0.1,0.35,1.5,1.2,4.9,3.2,14.0,9.0,1.9,4.5,1.2,0.3,0.8,2.5,46.7852956903437
36.8,7.0,8.2,12.8,15.2,22.0,0.0,0.5,14.0,21.0,0.07,0.04,2.0,27.0,0.14,0.04,0.1,0.5,0.8,1.0,3.4,2.8,19.0,5.0,1.8,4.5,3.7,0.3,0.72,1.7,26.7049483627454
32.0,11.8,13.0,23.6,26.0,50.8,0.0,0.51,14.0,7.0,0.105,0.06,2.0,14.0,0.14,0.02,0.1,0.33,3.4,0.3,4.7,4.7,8.0,30.0,4.7,3.5,2.2,1.7,0.22,3.3,34.9665863040033
15.2,13.0,3.4,21.2,4.4,40.0,0.0,0.51,14.0,21.0,0.105,0.02,2.0,28.0,0.07,0.06,0.1,0.42,0.3,1.0,2.4,3.8,23.0,6.0,2.4,3.8,3.7,2.2,0.26,1.2,17.4857291238733
20.0,5.8,7.0,16.4,26.0,10.0,0.0,0.51,14.0,20.0,0.14,0.06,2.0,30.0,0.07,0.03,0.1,0.18,3.0,1.8,4.8,3.8,17.0,1.0,2.8,4.3,3.8,4.4,0.17,3.6,14.9257803929383
26.0,7.0,1.0,6.8,8.0,31.6,0.0,0.5,14.0,28.0,0.14,0.07,2.0,29.0,0.07,0.03,0.1,0.45,0.6,3.6,3.1,2.2,15.0,8.0,1.3,1.5,2.0,2.6,0.54,1.4,11.5394913282986
50.0,13.0,2.2,17.6,22.4,13.6,0.0,0.51,14.0,18.0,0.105,0.05,2.0,9.0,0.14,0.04,0.1,0.37,2.9,0.9,4.2,4.2,16.0,1.0,2.3,4.9,1.4,4.4,0.54,2.6,42.3203037423225
48.8,13.0,13.0,17.6,18.8,34.0,0.0,0.5,14.0,34.0,0.14,0.03,2.0,23.0,0.07,0.07,0.1,0.16,2.5,1.6,5.0,1.7,16.0,18.0,4.0,3.7,1.7,0.7,0.4,1.0,50.9854438057651
48.8,8.2,11.8,15.2,3.2,14.8,0.0,0.5,14.0,34.0,0.105,0.09,2.0,32.0,0.105,0.04,0.1,0.18,0.4,2.2,1.2,4.3,17.0,29.0,3.5,1.1,2.1,1.6,0.17,1.0,42.9310784277723
40.4,13.0,10.6,22.4,5.6,49.6,0.0,0.5,14.0,30.0,0.105,0.05,2.0,18.0,0.105,0.05,0.1,0.17,0.7,1.1,2.5,2.8,9.0,22.0,4.2,0.3,1.0,2.5,0.44,2.0,47.4504119266045
51.2,3.4,9.4,10.4,20.0,10.0,0.0,0.51,14.0,32.0,0.035,0.01,2.0,26.0,0.07,0.06,0.1,0.42,1.9,3.3,3.7,2.9,18.0,23.0,2.9,4.1,0.7,2.0,0.26,2.6,25.2423042426026
51.2,7.0,3.4,22.4,6.8,23.2,0.0,0.51,14.0,26.0,0.035,0.03,2.0,20.0,0.105,0.1,0.1,0.5,0.6,2.0,2.0,2.1,29.0,2.0,0.2,5.0,4.3,0.1,0.29,1.1,46.5181405000435
41.6,5.8,9.4,26.0,16.4,49.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,5.0,0.07,0.07,0.1,0.21,2.2,0.5,5.0,3.0,13.0,6.0,3.3,3.8,0.6,1.0,0.18,1.7,33.4656390296641
29.6,1.0,11.8,17.6,14.0,26.8,0.0,0.51,14.0,32.0,0.105,0.01,2.0,17.0,0.105,0.08,0.1,0.4,1.3,4.2,4.0,3.4,15.0,19.0,0.7,4.1,3.0,0.1,0.9,2.8,8.87842199987554
47.6,10.6,1.0,5.6,10.4,25.6,0.0,0.51,14.0,12.0,0.035,0.02,2.0,17.0,0.105,0.07,0.1,0.24,0.6,0.7,4.2,2.2,18.0,2.0,3.0,0.9,0.4,0.8,0.28,1.1,19.8504738431758
15.2,7.0,1.0,18.8,3.2,11.2,0.0,0.5,14.0,8.0,0.175,0.1,2.0,12.0,0.14,0.01,0.1,0.33,0.4,0.6,1.3,2.2,6.0,17.0,1.1,3.4,2.5,4.8,0.11,1.2,12.8122091201526
27.2,9.4,5.8,4.4,12.8,48.4,0.0,0.51,14.0,25.0,0.175,0.05,2.0,21.0,0.14,0.08,0.1,0.24,1.3,2.3,2.9,3.0,16.0,6.0,1.1,0.7,1.9,2.7,0.24,2.2,9.75783936294062
20.0,8.2,2.2,10.4,4.4,48.4,0.0,0.51,14.0,35.0,0.07,0.01,2.0,15.0,0.14,0.03,0.1,0.41,0.5,3.2,1.1,4.5,15.0,8.0,1.7,4.9,2.0,3.4,0.39,1.0,12.5865922366973
33.2,8.2,9.4,9.2,4.4,52.0,0.0,0.51,14.0,23.0,0.175,0.09,2.0,9.0,0.14,0.1,0.1,0.22,0.3,1.2,1.7,3.1,15.0,9.0,4.9,0.1,2.4,0.3,0.24,1.4,19.6542988523508
51.2,1.0,10.6,14.0,11.6,11.2,0.0,0.5,14.0,33.0,0.14,0.06,2.0,14.0,0.105,0.1,0.1,0.45,1.2,0.4,4.9,3.6,7.0,22.0,4.9,0.5,3.8,0.4,0.25,2.1,14.3856140828927
24.8,8.2,5.8,6.8,4.4,14.8,0.0,0.51,14.0,25.0,0.14,0.04,2.0,13.0,0.105,0.07,0.1,0.35,0.4,1.5,2.2,4.4,3.0,25.0,4.1,2.8,4.8,0.6,0.34,1.0,13.5393607365788
15.2,7.0,9.4,12.8,15.2,52.0,0.0,0.51,14.0,15.0,0.175,0.07,2.0,35.0,0.14,0.09,0.1,0.33,0.7,0.6,4.8,2.4,4.0,10.0,4.3,1.1,4.0,2.2,0.2,1.9,10.6166293628028
21.2,8.2,3.4,14.0,10.4,52.0,0.0,0.5,14.0,33.0,0.14,0.04,2.0,9.0,0.175,0.02,0.1,0.43,1.0,2.0,2.9,4.0,26.0,15.0,3.0,2.4,2.2,0.3,0.68,1.1,15.5010120743575
10.4,13.0,5.8,20.0,16.4,19.6,0.0,0.5,14.0,26.0,0.175,0.01,2.0,7.0,0.14,0.07,0.1,0.14,1.5,0.5,4.4,4.1,23.0,8.0,4.9,3.3,3.2,4.0,0.16,2.0,11.7622476732807
17.6,8.2,10.6,24.8,14.0,50.8,0.0,0.5,14.0,30.0,0.105,0.06,2.0,15.0,0.105,0.09,0.1,0.46,1.1,1.1,3.4,4.4,20.0,9.0,2.0,3.4,3.0,3.1,0.11,2.2,18.5528998336747
41.6,2.2,2.2,6.8,24.8,22.0,0.0,0.51,14.0,33.0,0.105,0.08,2.0,32.0,0.175,0.02,0.1,0.41,2.6,2.4,4.8,4.4,30.0,23.0,1.2,2.6,1.1,4.2,1.52,4.3,13.2936307763836
52.4,9.4,9.4,5.6,26.0,23.2,0.0,0.5,14.0,29.0,0.105,0.03,2.0,15.0,0.175,0.05,0.1,0.39,2.1,2.6,4.5,4.6,0.0,13.0,2.5,0.1,4.9,3.3,1.44,3.8,23.9730489612116
47.6,11.8,2.2,18.8,20.0,20.8,0.0,0.51,14.0,23.0,0.07,0.01,2.0,33.0,0.105,0.03,0.1,0.19,2.0,2.9,3.9,2.9,2.0,5.0,1.7,4.9,0.1,0.5,0.9,2.7,40.8265827593439
47.6,10.6,8.2,4.4,4.4,7.6,0.0,0.51,14.0,24.0,0.175,0.09,2.0,15.0,0.035,0.02,0.1,0.08,0.3,0.7,2.6,2.8,18.0,20.0,2.2,3.5,3.2,2.0,0.19,1.6,19.947230169021
