w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P1_Rx2_W
40.4,2.2,9.4,9.2,6.8,16.0,0.0,0.51,14.0,17.0,0.175,0.08,2.0,6.0,0.105,0.05,0.1,0.45,0.7,1.5,1.7,2.4,5.0,14.0,1.5,2.4,0.2,2.5,0.68,1.3,0.30015782000633
30.8,10.6,10.6,18.8,22.4,49.6,0.0,0.5,14.0,7.0,0.105,0.01,2.0,18.0,0.07,0.04,0.1,0.27,1.5,0.5,5.0,2.5,2.0,6.0,2.4,4.7,0.6,0.4,0.2,1.9,1.04039651394275
40.4,11.8,10.6,21.2,16.4,5.2,0.0,0.5,14.0,11.0,0.105,0.01,2.0,8.0,0.175,0.08,0.1,0.27,1.3,1.0,3.0,5.0,10.0,29.0,2.9,3.6,3.2,4.1,0.58,2.5,1.12090140649089
28.4,2.2,3.4,9.2,22.4,24.4,0.0,0.5,14.0,29.0,0.035,0.03,2.0,16.0,0.07,0.04,0.1,0.11,2.9,1.8,4.3,4.8,16.0,2.0,0.8,4.9,1.1,4.0,1.14,3.5,0.698943187537631
47.6,5.8,10.6,23.6,20.0,24.4,0.0,0.51,14.0,26.0,0.14,0.03,2.0,35.0,0.175,0.09,0.1,0.27,2.4,3.5,4.8,4.4,8.0,15.0,1.1,1.8,4.5,4.8,0.51,3.1,0.812640286995197
41.6,9.4,8.2,22.4,22.4,16.0,0.0,0.5,14.0,17.0,0.175,0.07,2.0,34.0,0.175,0.05,0.1,0.47,1.5,1.5,4.5,4.7,27.0,28.0,4.9,1.2,0.4,3.1,0.48,3.1,0.493013283897731
27.2,5.8,5.8,15.2,24.8,40.0,0.0,0.51,14.0,35.0,0.105,0.07,2.0,8.0,0.175,0.08,0.1,0.29,3.3,3.1,4.8,3.1,28.0,0.0,1.1,3.7,3.5,0.1,0.11,2.8,0.54300891863277
27.2,9.4,10.6,22.4,24.8,19.6,0.0,0.5,14.0,35.0,0.105,0.06,2.0,35.0,0.175,0.04,0.1,0.38,2.8,2.9,4.8,2.8,0.0,3.0,3.8,0.1,2.6,4.4,2.2,2.7,0.638015475608279
18.8,11.8,13.0,6.8,26.0,47.2,0.0,0.51,14.0,26.0,0.105,0.04,2.0,32.0,0.07,0.05,0.1,0.28,3.1,1.3,4.9,5.0,20.0,19.0,4.5,4.3,4.6,3.6,0.26,3.2,0.84934827278067
50.0,1.0,7.0,5.6,20.0,53.2,0.0,0.5,14.0,23.0,0.175,0.03,2.0,29.0,0.105,0.08,0.1,0.16,1.8,0.7,4.6,4.6,10.0,16.0,5.0,4.1,3.1,0.6,0.55,2.0,0.75607510530967
42.8,13.0,10.6,16.4,18.8,32.8,0.0,0.5,14.0,34.0,0.14,0.03,2.0,31.0,0.105,0.1,0.1,0.42,1.9,1.9,4.1,2.7,9.0,22.0,4.5,0.6,1.5,4.1,1.63,2.6,1.01836711484096
29.6,10.6,7.0,11.6,18.8,25.6,0.0,0.5,14.0,32.0,0.14,0.03,2.0,19.0,0.105,0.05,0.1,0.38,1.9,2.5,4.9,4.6,26.0,3.0,0.7,3.7,3.3,2.9,1.45,1.5,0.350483435811519
26.0,4.6,2.2,18.8,24.8,43.6,0.0,0.5,14.0,33.0,0.14,0.07,2.0,32.0,0.175,0.07,0.1,0.42,1.5,1.6,5.0,5.0,20.0,14.0,3.1,3.7,0.2,1.1,0.72,3.2,0.254962769255397
8.0,2.2,7.0,6.8,17.6,50.8,0.0,0.51,14.0,28.0,0.105,0.05,2.0,21.0,0.035,0.02,0.1,0.39,2.0,1.6,4.5,4.3,6.0,10.0,4.3,1.4,0.7,4.2,0.75,1.3,0.0728288616268845
24.8,7.0,5.8,5.6,5.6,23.2,0.0,0.51,14.0,25.0,0.035,0.01,2.0,9.0,0.105,0.04,0.1,0.26,0.7,0.4,3.9,3.3,1.0,24.0,1.0,2.5,3.4,1.3,0.1,1.0,0.814554541970514
27.2,5.8,10.6,6.8,8.0,16.0,0.0,0.51,14.0,26.0,0.175,0.07,2.0,10.0,0.07,0.05,0.1,0.26,0.9,1.6,3.8,4.4,18.0,2.0,0.6,3.7,4.0,0.5,0.76,3.2,0.762142696682206
50.0,9.4,3.4,23.6,16.4,10.0,0.0,0.51,14.0,28.0,0.175,0.02,2.0,13.0,0.07,0.06,0.1,0.46,1.9,2.3,4.9,3.4,10.0,10.0,0.4,1.8,0.7,5.0,0.73,1.0,0.160669870678925
26.0,4.6,7.0,17.6,24.8,47.2,0.0,0.5,14.0,21.0,0.07,0.05,2.0,29.0,0.07,0.07,0.1,0.46,2.4,2.2,4.3,4.3,5.0,10.0,3.0,3.6,4.3,1.2,1.61,3.2,0.600450408688517
28.4,5.8,1.0,8.0,9.2,11.2,0.0,0.5,14.0,33.0,0.07,0.06,2.0,14.0,0.175,0.06,0.1,0.24,0.6,2.2,2.9,4.3,26.0,21.0,0.4,2.7,1.2,3.9,0.47,2.0,0.845822157412109
16.4,11.8,13.0,11.6,15.2,48.4,0.0,0.5,14.0,32.0,0.14,0.02,2.0,13.0,0.07,0.07,0.1,0.27,1.9,0.8,5.0,3.9,19.0,25.0,1.7,0.3,2.7,1.3,0.32,2.9,0.852938249293227
40.4,3.4,13.0,16.4,23.6,52.0,0.0,0.51,14.0,21.0,0.105,0.04,2.0,22.0,0.035,0.03,0.1,0.23,2.6,1.6,4.9,4.0,7.0,2.0,1.2,1.2,0.1,0.1,1.22,3.9,0.919546452513141
9.2,9.4,11.8,14.0,8.0,41.2,0.0,0.5,14.0,29.0,0.07,0.05,2.0,26.0,0.14,0.07,0.1,0.28,0.8,1.8,5.0,3.4,27.0,30.0,0.4,3.9,2.0,3.2,0.29,1.3,0.500384343167023
22.4,13.0,5.8,16.4,23.6,19.6,0.0,0.5,14.0,35.0,0.105,0.03,2.0,23.0,0.14,0.06,0.1,0.44,2.8,3.8,4.4,4.5,2.0,25.0,3.9,4.8,3.8,1.7,1.21,3.1,0.651907171345467
51.2,13.0,10.6,5.6,18.8,38.8,0.0,0.51,14.0,22.0,0.105,0.07,2.0,31.0,0.035,0.01,0.1,0.49,0.8,1.0,4.9,4.4,25.0,25.0,3.0,0.4,3.7,1.4,0.64,1.4,0.503565183381981
39.2,4.6,11.8,23.6,10.4,49.6,0.0,0.51,14.0,33.0,0.07,0.03,2.0,6.0,0.035,0.02,0.1,0.4,1.1,2.5,3.3,3.3,27.0,1.0,4.9,4.5,1.2,1.2,0.78,1.0,0.0647428650895488
24.8,4.6,9.4,22.4,23.6,16.0,0.0,0.51,14.0,23.0,0.14,0.09,2.0,30.0,0.07,0.04,0.1,0.36,1.5,1.3,4.3,4.9,1.0,28.0,2.6,1.2,3.3,3.4,0.52,2.8,0.379830956112643
35.6,5.8,13.0,9.2,14.0,13.6,0.0,0.5,14.0,29.0,0.14,0.1,2.0,20.0,0.105,0.03,0.1,0.22,1.7,3.0,4.9,4.7,17.0,0.0,4.7,0.6,2.8,0.8,1.27,3.8,0.855433859052604
45.2,11.8,11.8,8.0,10.4,35.2,0.0,0.51,14.0,33.0,0.14,0.04,2.0,22.0,0.07,0.01,0.1,0.12,0.5,2.7,2.2,3.8,19.0,24.0,1.0,4.7,3.0,1.2,0.29,1.4,1.26042834872518
46.4,13.0,4.6,18.8,3.2,8.8,0.0,0.5,14.0,22.0,0.175,0.04,2.0,22.0,0.105,0.08,0.1,0.48,0.3,2.3,1.5,5.0,19.0,21.0,4.8,2.6,4.4,1.8,0.19,1.1,0.550554445924082
6.8,4.6,9.4,12.8,22.4,46.0,0.0,0.5,14.0,21.0,0.07,0.07,2.0,10.0,0.14,0.05,0.1,0.33,2.4,0.4,4.9,3.8,3.0,20.0,1.6,1.9,3.1,0.6,0.13,3.3,0.930989374418118
20.0,11.8,9.4,22.4,4.4,14.8,0.0,0.5,14.0,25.0,0.07,0.07,2.0,19.0,0.105,0.02,0.1,0.17,0.5,1.1,2.8,3.4,26.0,30.0,2.7,1.2,1.2,3.1,0.24,1.1,0.978084432366206
46.4,11.8,10.6,16.4,16.4,17.2,0.0,0.51,14.0,11.0,0.175,0.08,2.0,7.0,0.105,0.02,0.1,0.48,2.1,0.9,3.4,3.5,27.0,3.0,1.8,2.0,0.7,4.6,0.51,3.2,1.08420579822562
16.4,8.2,9.4,11.6,16.4,20.8,0.0,0.51,14.0,33.0,0.14,0.1,2.0,15.0,0.105,0.01,0.1,0.5,1.9,3.3,3.5,4.1,22.0,17.0,3.2,2.8,1.7,1.6,1.81,2.8,0.586599778909741
46.4,1.0,8.2,20.0,12.8,12.4,0.0,0.5,14.0,32.0,0.105,0.02,2.0,9.0,0.175,0.03,0.1,0.5,1.3,4.1,4.3,3.2,1.0,29.0,3.3,4.7,2.0,4.3,0.78,2.3,0.228570753016104
35.6,10.6,2.2,6.8,26.0,31.6,0.0,0.51,14.0,34.0,0.175,0.1,2.0,16.0,0.07,0.06,0.1,0.49,1.2,1.6,5.0,4.3,22.0,4.0,3.3,0.9,1.9,4.2,1.13,3.5,0.729841198809398
40.4,11.8,11.8,14.0,22.4,12.4,0.0,0.5,14.0,18.0,0.14,0.02,2.0,12.0,0.14,0.04,0.1,0.44,1.7,1.4,4.0,4.6,11.0,20.0,4.4,4.8,0.3,1.7,0.23,3.8,0.822217946043551
35.6,2.2,9.4,5.6,5.6,17.2,0.0,0.51,14.0,23.0,0.07,0.02,2.0,24.0,0.175,0.05,0.1,0.22,0.5,0.8,2.1,3.0,26.0,27.0,4.8,4.8,3.3,1.2,0.28,1.5,0.657977002562211
35.6,1.0,5.8,21.2,11.6,14.8,0.0,0.5,14.0,34.0,0.175,0.03,2.0,28.0,0.105,0.04,0.1,0.31,0.7,3.3,2.9,2.6,24.0,2.0,3.2,3.2,0.6,2.0,0.3,1.9,0.296125267910846
39.2,3.4,7.0,20.0,14.0,37.6,0.0,0.5,14.0,18.0,0.175,0.04,2.0,20.0,0.14,0.06,0.1,0.2,1.8,1.3,3.1,2.7,15.0,7.0,3.1,1.4,2.3,2.5,0.8,2.0,0.448670436126619
14.0,13.0,8.2,26.0,15.2,42.4,0.0,0.5,14.0,20.0,0.07,0.04,2.0,24.0,0.105,0.06,0.1,0.36,1.4,2.1,4.9,4.1,12.0,26.0,3.8,1.8,3.3,1.3,0.17,3.8,0.50821139546929
29.6,8.2,11.8,15.2,10.4,6.4,0.0,0.5,14.0,30.0,0.07,0.07,2.0,15.0,0.175,0.07,0.1,0.31,1.4,1.4,2.7,1.8,21.0,4.0,0.2,0.3,4.8,3.3,0.17,1.7,1.08506209112939
11.6,2.2,11.8,8.0,17.6,22.0,0.0,0.51,14.0,35.0,0.14,0.03,2.0,9.0,0.07,0.02,0.1,0.38,1.3,3.4,5.0,2.5,26.0,7.0,2.9,1.2,3.7,2.0,1.01,1.4,0.193747421468274
22.4,2.2,2.2,24.8,26.0,23.2,0.0,0.51,14.0,31.0,0.14,0.09,2.0,34.0,0.175,0.02,0.1,0.22,2.9,2.4,5.0,4.0,22.0,29.0,4.1,2.6,2.3,3.9,2.09,3.1,0.334131439774366
30.8,5.8,1.0,16.4,4.4,35.2,0.0,0.5,14.0,28.0,0.035,0.03,2.0,14.0,0.105,0.04,0.1,0.4,0.4,1.6,2.2,3.8,21.0,8.0,2.0,3.3,1.7,1.3,0.35,1.9,1.38785864381943
50.0,13.0,9.4,18.8,4.4,52.0,0.0,0.51,14.0,33.0,0.175,0.09,2.0,16.0,0.105,0.03,0.1,0.14,0.5,0.8,2.3,3.5,9.0,23.0,3.3,3.2,4.9,1.0,0.15,1.7,1.19539509513833
10.4,11.8,5.8,8.0,20.0,12.4,0.0,0.51,14.0,30.0,0.14,0.01,2.0,25.0,0.105,0.02,0.1,0.21,2.3,2.7,4.3,3.0,26.0,8.0,1.2,3.8,2.8,4.8,0.48,2.5,0.701284678772293
34.4,5.8,11.8,16.4,3.2,18.4,0.0,0.5,14.0,12.0,0.14,0.05,2.0,30.0,0.105,0.08,0.1,0.34,0.2,1.3,1.6,2.7,26.0,28.0,0.1,2.2,0.9,4.2,0.15,1.2,1.49287609106397
8.0,8.2,13.0,22.4,12.8,44.8,0.0,0.5,14.0,27.0,0.105,0.05,2.0,7.0,0.175,0.03,0.1,0.22,1.7,0.7,2.8,4.0,3.0,19.0,1.6,0.6,2.5,2.9,0.19,2.6,0.748168974420628
46.4,10.6,2.2,8.0,26.0,28.0,0.0,0.51,14.0,29.0,0.175,0.08,2.0,34.0,0.105,0.03,0.1,0.28,2.3,2.1,5.0,4.2,9.0,26.0,3.3,4.5,4.0,0.7,0.8,3.6,0.907950955605551
6.8,2.2,8.2,8.0,15.2,16.0,0.0,0.51,14.0,23.0,0.07,0.03,2.0,21.0,0.175,0.07,0.1,0.48,1.0,2.3,4.6,3.0,7.0,1.0,1.4,1.2,0.7,4.8,0.1,2.7,0.253919766632446
34.4,11.8,10.6,10.4,23.6,52.0,0.0,0.5,14.0,27.0,0.105,0.1,2.0,34.0,0.07,0.02,0.1,0.39,1.1,2.2,4.7,5.0,5.0,27.0,0.5,0.4,2.3,1.2,0.83,2.9,1.02265823521557
51.2,7.0,11.8,10.4,6.8,43.6,0.0,0.5,14.0,21.0,0.105,0.03,2.0,23.0,0.175,0.01,0.1,0.41,0.5,2.7,3.4,2.3,23.0,16.0,3.5,1.3,0.6,1.3,0.14,1.3,1.26541899286465
42.8,10.6,7.0,11.6,11.6,46.0,0.0,0.51,14.0,34.0,0.14,0.09,2.0,22.0,0.07,0.01,0.1,0.4,1.3,3.8,4.1,3.8,5.0,15.0,1.3,0.4,4.4,4.3,0.27,3.0,1.07870285972194
14.0,3.4,5.8,14.0,10.4,35.2,0.0,0.5,14.0,25.0,0.105,0.04,2.0,31.0,0.175,0.09,0.1,0.36,0.8,0.6,3.3,4.1,6.0,11.0,3.0,3.8,4.6,0.4,0.36,1.6,0.496324788474642
42.8,8.2,5.8,12.8,9.2,32.8,0.0,0.51,14.0,22.0,0.105,0.08,2.0,26.0,0.07,0.07,0.1,0.26,0.6,1.2,1.7,2.0,9.0,18.0,2.2,2.2,0.3,2.4,0.49,1.1,0.627078398842915
28.4,8.2,13.0,8.0,23.6,12.4,0.0,0.5,14.0,14.0,0.175,0.01,2.0,26.0,0.175,0.01,0.1,0.41,2.0,1.8,4.1,3.9,8.0,1.0,1.3,2.3,2.8,4.5,0.67,3.3,0.659548185663471
17.6,8.2,3.4,23.6,26.0,12.4,0.0,0.51,14.0,35.0,0.175,0.08,2.0,26.0,0.07,0.03,0.1,0.42,1.6,4.1,4.4,4.2,2.0,14.0,0.9,4.3,0.6,3.3,1.48,3.6,0.586473997357923
36.8,5.8,11.8,8.0,20.0,28.0,0.0,0.5,14.0,27.0,0.14,0.09,2.0,12.0,0.175,0.08,0.1,0.43,1.0,2.1,4.7,2.8,12.0,4.0,1.4,3.6,3.3,3.7,0.77,1.5,0.576505219213356
36.8,8.2,3.4,10.4,9.2,12.4,0.0,0.51,14.0,33.0,0.105,0.05,2.0,16.0,0.07,0.07,0.1,0.31,0.6,2.2,4.5,4.6,3.0,23.0,4.7,1.3,1.8,4.6,0.52,1.8,1.62999907584076
52.4,9.4,5.8,11.6,23.6,25.6,0.0,0.5,14.0,33.0,0.175,0.06,2.0,6.0,0.105,0.1,0.1,0.27,1.3,3.1,4.5,3.0,14.0,4.0,4.4,1.7,1.6,4.2,1.27,2.6,1.07674050250679
15.2,10.6,11.8,16.4,26.0,22.0,0.0,0.5,14.0,25.0,0.175,0.04,2.0,15.0,0.105,0.04,0.1,0.15,3.3,1.3,4.1,4.5,8.0,8.0,4.9,0.1,4.4,3.0,1.08,3.9,0.668555168060107
47.6,1.0,3.4,23.6,10.4,26.8,0.0,0.5,14.0,14.0,0.175,0.05,2.0,11.0,0.035,0.01,0.1,0.27,1.1,1.7,3.9,3.8,11.0,0.0,2.0,1.7,4.3,3.3,0.14,3.3,0.442393670846461
30.8,4.6,4.6,23.6,26.0,50.8,0.0,0.5,14.0,27.0,0.07,0.03,2.0,8.0,0.175,0.04,0.1,0.44,2.1,3.2,4.8,4.3,15.0,1.0,4.2,1.2,4.8,2.8,0.62,3.3,0.373071620875059
50.0,2.2,8.2,3.2,10.4,40.0,0.0,0.51,14.0,33.0,0.14,0.02,2.0,19.0,0.07,0.03,0.1,0.36,1.2,2.2,4.6,3.7,30.0,27.0,1.0,1.9,2.7,4.7,0.66,2.1,0.885288764404447
10.4,13.0,3.4,23.6,21.2,31.6,0.0,0.5,14.0,34.0,0.175,0.1,2.0,24.0,0.175,0.05,0.1,0.34,2.2,4.2,4.6,4.7,8.0,21.0,0.8,4.9,4.2,3.2,0.67,4.5,0.547829862535112
50.0,9.4,11.8,11.6,9.2,29.2,0.0,0.51,14.0,30.0,0.105,0.01,2.0,8.0,0.175,0.08,0.1,0.37,1.1,1.4,4.2,4.3,10.0,10.0,3.7,1.6,2.0,4.2,0.29,1.3,0.767729143440944
26.0,4.6,7.0,11.6,15.2,42.4,0.0,0.51,14.0,19.0,0.14,0.08,2.0,16.0,0.175,0.1,0.1,0.26,1.6,2.1,4.6,3.9,19.0,27.0,1.4,3.8,3.0,2.9,1.32,2.7,0.468100873107068
40.4,7.0,11.8,20.0,12.8,14.8,0.0,0.5,14.0,24.0,0.105,0.02,2.0,7.0,0.14,0.03,0.1,0.26,1.1,0.7,4.8,4.7,0.0,11.0,2.6,0.1,2.0,3.9,0.2,1.0,0.632672625456673
50.0,10.6,11.8,15.2,10.4,48.4,0.0,0.5,14.0,15.0,0.105,0.03,2.0,21.0,0.175,0.01,0.1,0.25,1.0,1.4,2.2,4.5,12.0,13.0,0.3,2.9,3.6,2.7,0.49,1.8,1.19383464083983
23.6,1.0,5.8,10.4,10.4,41.2,0.0,0.5,14.0,26.0,0.07,0.03,2.0,32.0,0.175,0.1,0.1,0.46,0.6,1.7,4.5,3.7,29.0,11.0,2.3,2.1,3.2,3.9,0.29,1.0,0.446959688387894
17.6,3.4,4.6,21.2,6.8,35.2,0.0,0.5,14.0,26.0,0.175,0.01,2.0,20.0,0.07,0.02,0.1,0.42,0.6,0.6,2.8,3.1,23.0,21.0,2.8,4.9,4.4,0.5,0.42,1.9,0.483865922783249
51.2,9.4,11.8,3.2,4.4,6.4,0.0,0.5,14.0,19.0,0.14,0.07,2.0,13.0,0.175,0.07,0.1,0.29,0.2,2.3,3.1,1.5,4.0,9.0,1.7,1.1,3.0,1.6,0.16,1.0,1.13234838681495
41.6,5.8,8.2,22.4,20.0,44.8,0.0,0.51,14.0,32.0,0.07,0.04,2.0,32.0,0.175,0.01,0.1,0.23,1.4,1.9,4.4,4.4,5.0,8.0,2.6,2.6,1.5,2.8,0.75,1.8,0.715104559230876
48.8,7.0,9.4,10.4,4.4,43.6,0.0,0.51,14.0,31.0,0.105,0.04,2.0,29.0,0.035,0.02,0.1,0.23,0.3,0.4,3.0,3.0,5.0,14.0,4.9,0.3,0.4,4.0,0.21,1.1,0.759620491777701
29.6,13.0,11.8,14.0,4.4,20.8,0.0,0.51,14.0,28.0,0.14,0.03,2.0,10.0,0.105,0.08,0.1,0.35,0.5,1.3,1.8,1.7,14.0,14.0,0.4,4.7,2.5,1.8,0.33,1.3,0.61174743667311
48.8,1.0,11.8,22.4,9.2,18.4,0.0,0.5,14.0,21.0,0.14,0.04,2.0,13.0,0.14,0.04,0.1,0.15,1.1,2.8,2.7,4.7,13.0,13.0,4.0,3.4,1.0,3.3,0.13,1.4,0.275455344335194
12.8,8.2,9.4,22.4,23.6,24.4,0.0,0.5,14.0,32.0,0.105,0.03,2.0,15.0,0.105,0.1,0.1,0.3,0.9,4.0,4.4,4.0,12.0,10.0,4.8,0.7,4.2,2.1,0.89,3.0,0.559781385807493
15.2,1.0,8.2,3.2,17.6,7.6,0.0,0.5,14.0,32.0,0.07,0.05,2.0,33.0,0.105,0.04,0.1,0.47,1.2,1.2,4.4,4.8,25.0,28.0,3.2,0.1,2.9,3.6,0.89,2.2,0.295167944592274
11.6,1.0,5.8,10.4,3.2,43.6,0.0,0.5,14.0,23.0,0.105,0.03,2.0,23.0,0.105,0.02,0.1,0.18,0.4,3.0,1.7,4.6,24.0,26.0,2.3,1.4,3.3,3.4,0.17,1.0,0.225714782009209
11.6,7.0,4.6,11.6,12.8,40.0,0.0,0.51,14.0,26.0,0.105,0.1,2.0,16.0,0.105,0.01,0.1,0.25,1.5,1.5,5.0,3.2,22.0,15.0,1.9,4.6,0.4,4.6,0.67,1.7,0.424915979477565
28.4,3.4,9.4,10.4,26.0,28.0,0.0,0.51,14.0,16.0,0.175,0.08,2.0,33.0,0.105,0.07,0.1,0.44,1.7,1.5,4.9,3.9,18.0,9.0,1.3,3.5,4.9,0.4,0.12,3.8,0.377401737088487
35.6,8.2,10.6,22.4,14.0,20.8,0.0,0.5,14.0,33.0,0.105,0.08,2.0,29.0,0.14,0.1,0.1,0.23,1.2,1.2,4.9,4.1,12.0,25.0,4.3,2.1,0.6,4.6,0.35,3.1,0.620870237969986
23.6,8.2,13.0,10.4,16.4,4.0,0.0,0.5,14.0,13.0,0.14,0.06,2.0,19.0,0.14,0.08,0.1,0.5,1.1,1.2,3.5,4.3,26.0,20.0,2.5,3.5,2.4,0.8,1.02,2.6,0.605069500834528
42.8,13.0,5.8,26.0,16.4,50.8,0.0,0.5,14.0,28.0,0.14,0.01,2.0,34.0,0.175,0.06,0.1,0.41,1.9,1.3,4.5,4.3,25.0,14.0,3.5,5.0,3.3,4.0,0.67,3.9,0.544119709494727
27.2,5.8,10.6,24.8,6.8,6.4,0.0,0.5,14.0,22.0,0.105,0.07,2.0,8.0,0.105,0.09,0.1,0.39,0.6,2.4,2.7,3.1,30.0,3.0,2.0,4.9,4.6,0.3,0.24,1.7,0.569958973291187
39.2,2.2,8.2,14.0,17.6,49.6,0.0,0.5,14.0,30.0,0.14,0.07,2.0,11.0,0.14,0.04,0.1,0.4,1.5,1.7,4.0,3.2,25.0,25.0,3.0,2.8,1.0,4.5,1.17,1.8,0.298463216738954
20.0,7.0,3.4,10.4,20.0,23.2,0.0,0.51,14.0,26.0,0.035,0.02,2.0,8.0,0.035,0.03,0.1,0.43,1.5,2.6,5.0,3.3,30.0,24.0,1.5,4.9,2.1,3.3,0.81,1.6,0.347929504892945
35.6,11.8,10.6,20.0,17.6,19.6,0.0,0.5,14.0,30.0,0.105,0.04,2.0,8.0,0.105,0.06,0.1,0.24,2.2,0.9,4.4,3.6,2.0,29.0,2.5,0.5,3.1,1.4,0.3,2.2,0.975160834349241
41.6,1.0,8.2,21.2,9.2,28.0,0.0,0.5,14.0,19.0,0.14,0.04,2.0,17.0,0.105,0.01,0.1,0.31,0.8,1.5,4.7,2.9,9.0,26.0,0.3,4.3,4.4,2.7,0.2,2.8,1.25984144795978
38.0,11.8,2.2,5.6,21.2,50.8,0.0,0.5,14.0,31.0,0.105,0.03,2.0,23.0,0.105,0.03,0.1,0.48,1.9,2.6,4.8,4.5,27.0,0.0,2.6,1.0,3.7,2.6,1.27,1.6,0.552941176332405
17.6,10.6,13.0,5.6,26.0,11.2,0.0,0.51,14.0,29.0,0.175,0.09,2.0,16.0,0.14,0.04,0.1,0.24,3.3,2.6,4.9,4.3,11.0,10.0,2.1,3.9,3.1,2.0,2.07,3.3,0.902841832459995
6.8,3.4,3.4,12.8,10.4,6.4,0.0,0.5,14.0,35.0,0.175,0.04,2.0,17.0,0.175,0.08,0.1,0.41,1.0,0.8,2.8,2.9,2.0,17.0,0.3,2.8,3.3,5.0,0.73,2.0,0.203867847683409
23.6,10.6,7.0,21.2,9.2,37.6,0.0,0.5,14.0,25.0,0.07,0.04,2.0,10.0,0.07,0.03,0.1,0.43,0.9,1.0,4.5,2.0,26.0,27.0,2.3,1.0,1.1,1.4,0.38,1.5,0.472989973605092
21.2,13.0,11.8,11.6,4.4,18.4,0.0,0.5,14.0,32.0,0.07,0.04,2.0,16.0,0.105,0.07,0.1,0.17,0.4,1.0,1.7,4.1,11.0,10.0,3.1,3.6,3.9,2.1,0.12,1.6,0.888759543346901
8.0,3.4,11.8,15.2,24.8,8.8,0.0,0.5,14.0,31.0,0.175,0.03,2.0,11.0,0.175,0.06,0.1,0.44,1.5,1.4,4.8,4.4,18.0,2.0,3.5,2.1,2.8,1.6,0.97,2.8,0.207464153292285
21.2,11.8,13.0,12.8,17.6,37.6,0.0,0.5,14.0,21.0,0.175,0.04,2.0,7.0,0.105,0.05,0.1,0.18,2.1,2.7,4.7,3.2,13.0,22.0,1.6,5.0,3.6,1.5,1.11,1.0,0.213941726647419
14.0,7.0,5.8,24.8,17.6,42.4,0.0,0.5,14.0,24.0,0.175,0.04,2.0,8.0,0.07,0.06,0.1,0.36,2.2,0.7,4.6,3.9,13.0,2.0,1.4,4.7,4.1,3.5,0.3,3.5,1.0765449431544
46.4,5.8,8.2,8.0,11.6,4.0,0.0,0.51,14.0,19.0,0.14,0.01,2.0,21.0,0.14,0.09,0.1,0.44,1.3,2.4,3.9,2.1,11.0,8.0,2.7,3.8,0.8,2.9,0.32,1.0,0.588548984054041
40.4,7.0,13.0,10.4,15.2,17.2,0.0,0.5,14.0,26.0,0.14,0.03,2.0,27.0,0.035,0.02,0.1,0.27,1.8,2.9,3.3,4.9,4.0,28.0,0.5,1.8,0.9,2.5,1.79,2.9,1.36753194414412
27.2,7.0,5.8,18.8,10.4,30.4,0.0,0.5,14.0,34.0,0.14,0.06,2.0,34.0,0.105,0.02,0.1,0.11,1.1,2.7,4.0,4.8,3.0,4.0,3.1,3.8,4.5,5.0,1.09,3.2,0.626842177850615
5.6,8.2,10.6,24.8,4.4,38.8,0.0,0.5,14.0,32.0,0.14,0.04,2.0,35.0,0.105,0.1,0.1,0.35,0.2,2.2,2.1,1.4,1.0,18.0,2.4,3.3,1.6,1.9,0.15,1.2,0.643040105865046
45.2,7.0,8.2,23.6,17.6,46.0,0.0,0.5,14.0,35.0,0.175,0.02,2.0,25.0,0.14,0.03,0.1,0.24,1.4,1.0,4.7,3.1,2.0,15.0,1.3,2.2,2.4,2.3,0.84,1.5,0.44881055312084
44.0,4.6,8.2,24.8,18.8,31.6,0.0,0.51,14.0,30.0,0.07,0.07,2.0,17.0,0.105,0.1,0.1,0.23,1.3,3.9,4.3,2.3,1.0,29.0,1.0,4.0,3.1,4.5,0.36,1.7,0.789723748850047
28.4,8.2,7.0,11.6,16.4,37.6,0.0,0.51,14.0,35.0,0.105,0.1,2.0,28.0,0.105,0.03,0.1,0.15,0.8,4.0,4.9,2.4,18.0,15.0,3.4,1.9,3.7,1.4,0.14,1.4,1.15159346345451
28.4,9.4,3.4,26.0,23.6,19.6,0.0,0.51,14.0,35.0,0.175,0.07,2.0,26.0,0.07,0.02,0.1,0.34,1.2,2.8,5.0,3.3,7.0,9.0,0.9,1.7,0.5,3.8,0.86,3.2,0.698855076419991
32.0,13.0,4.6,17.6,14.0,7.6,0.0,0.51,14.0,33.0,0.175,0.09,2.0,9.0,0.14,0.07,0.1,0.22,0.9,1.7,2.6,4.2,0.0,16.0,0.2,3.5,4.0,4.5,0.84,2.0,0.943155455001326
47.6,4.6,7.0,8.0,15.2,49.6,0.0,0.51,14.0,13.0,0.07,0.01,2.0,12.0,0.105,0.07,0.1,0.49,1.5,1.5,3.7,3.6,12.0,4.0,3.8,0.1,4.4,3.7,0.47,2.1,0.79161314547262
