w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmr2_uH
9.2,2.2,13.0,15.2,11.6,32.8,0.0,0.5,14.0,17.0,0.175,0.09,2.0,10.0,0.07,0.02,0.1,0.2,1.1,1.7,4.3,3.6,18.0,1.0,3.1,4.9,0.2,3.8,0.92,2.2,4.49755465857931
27.2,11.8,5.8,21.2,3.2,17.2,0.0,0.51,14.0,30.0,0.175,0.01,2.0,10.0,0.105,0.09,0.1,0.21,0.4,1.0,1.6,4.8,26.0,20.0,0.2,1.1,1.5,1.3,0.3,1.1,32.5408550344318
48.8,4.6,4.6,11.6,5.6,17.2,0.0,0.51,14.0,26.0,0.07,0.03,2.0,14.0,0.14,0.02,0.1,0.27,0.6,2.2,3.8,4.3,16.0,12.0,4.3,1.9,1.4,1.8,0.32,1.2,28.4953216976879
50.0,3.4,1.0,18.8,5.6,6.4,0.0,0.51,14.0,15.0,0.175,0.02,2.0,34.0,0.105,0.02,0.1,0.2,0.4,1.1,2.0,2.1,9.0,2.0,0.4,1.7,1.5,1.0,0.31,1.0,29.021677656314
23.6,4.6,8.2,10.4,17.6,42.4,0.0,0.5,14.0,32.0,0.035,0.03,2.0,33.0,0.175,0.03,0.1,0.37,2.2,2.9,3.1,4.2,27.0,15.0,4.6,3.3,2.2,1.1,0.73,3.0,12.1184635404426
9.2,9.4,8.2,21.2,21.2,13.6,0.0,0.5,14.0,14.0,0.105,0.06,2.0,34.0,0.07,0.04,0.1,0.4,2.4,1.7,4.8,2.6,11.0,2.0,2.0,3.3,3.3,4.9,0.51,1.6,10.0322683261778
41.6,5.8,13.0,4.4,5.6,52.0,0.0,0.5,14.0,11.0,0.105,0.01,2.0,29.0,0.105,0.04,0.1,0.27,0.7,1.2,3.3,3.7,27.0,29.0,3.6,2.2,4.5,1.6,0.36,1.9,13.6373361998752
47.6,13.0,9.4,21.2,8.0,49.6,0.0,0.5,14.0,24.0,0.14,0.09,2.0,25.0,0.105,0.05,0.1,0.4,0.4,1.9,3.1,4.3,17.0,30.0,4.1,2.7,0.2,0.3,0.38,3.0,53.7626723298084
48.8,10.6,10.6,15.2,20.0,26.8,0.0,0.51,14.0,24.0,0.035,0.01,2.0,31.0,0.175,0.06,0.1,0.27,1.6,1.2,4.0,4.7,24.0,27.0,5.0,3.3,1.3,0.3,0.97,3.0,44.3647846636125
46.4,7.0,11.8,11.6,22.4,26.8,0.0,0.51,14.0,19.0,0.175,0.04,2.0,29.0,0.175,0.05,0.1,0.43,2.3,2.0,5.0,3.6,16.0,18.0,2.7,1.8,0.8,3.1,1.2,3.0,31.7080918250622
16.4,2.2,7.0,11.6,11.6,42.4,0.0,0.51,14.0,33.0,0.07,0.06,2.0,33.0,0.035,0.01,0.1,0.43,1.3,2.3,3.1,4.7,7.0,14.0,3.5,1.7,4.8,3.9,0.89,1.6,6.56481989892214
47.6,2.2,8.2,9.2,5.6,25.6,0.0,0.51,14.0,16.0,0.14,0.08,2.0,11.0,0.105,0.02,0.1,0.5,0.7,2.1,3.0,3.2,15.0,16.0,1.3,1.0,1.6,3.8,0.33,2.0,17.3191777441477
10.4,2.2,11.8,8.0,11.6,37.6,0.0,0.51,14.0,25.0,0.175,0.08,2.0,30.0,0.175,0.07,0.1,0.37,0.8,2.6,2.5,3.6,8.0,2.0,3.3,0.9,1.8,1.9,0.37,2.2,3.95466380932728
17.6,9.4,10.6,23.6,17.6,10.0,0.0,0.5,14.0,28.0,0.07,0.06,2.0,29.0,0.105,0.01,0.1,0.25,1.5,3.4,4.5,3.4,19.0,21.0,2.9,1.5,1.2,3.9,0.58,1.7,20.6869974807548
52.4,4.6,13.0,26.0,24.8,47.2,0.0,0.5,14.0,28.0,0.175,0.06,2.0,22.0,0.175,0.02,0.1,0.35,1.9,2.4,4.9,4.9,5.0,25.0,1.2,2.3,1.2,4.8,0.46,2.9,37.4277023108473
10.4,2.2,8.2,12.8,22.4,24.4,0.0,0.51,14.0,19.0,0.105,0.07,2.0,11.0,0.175,0.02,0.1,0.46,1.9,1.5,5.0,4.7,30.0,13.0,4.2,0.4,3.0,3.2,1.37,2.9,4.84740151279847
9.2,8.2,3.4,10.4,24.8,36.4,0.0,0.51,14.0,32.0,0.14,0.1,2.0,16.0,0.14,0.09,0.1,0.43,2.1,2.6,4.1,4.0,15.0,10.0,4.8,3.2,2.5,3.4,0.39,3.7,5.69455708467694
29.6,5.8,7.0,12.8,12.8,32.8,0.0,0.51,14.0,33.0,0.175,0.06,2.0,7.0,0.07,0.06,0.1,0.22,1.4,4.2,3.7,3.5,20.0,22.0,4.1,0.7,3.7,3.0,1.26,1.8,19.1228124128053
24.8,2.2,5.8,17.6,17.6,29.2,0.0,0.5,14.0,25.0,0.07,0.07,2.0,28.0,0.105,0.03,0.1,0.48,1.0,1.1,4.5,3.6,13.0,6.0,2.2,4.6,3.6,3.2,0.37,3.0,11.2007171456937
34.4,13.0,3.4,14.0,23.6,41.2,0.0,0.51,14.0,32.0,0.105,0.05,2.0,7.0,0.105,0.02,0.1,0.3,2.1,3.3,4.9,3.8,5.0,20.0,4.8,2.0,3.5,3.4,0.21,2.9,27.0228431871371
26.0,7.0,5.8,14.0,16.4,26.8,0.0,0.5,14.0,35.0,0.14,0.04,2.0,18.0,0.175,0.02,0.1,0.5,1.5,1.7,3.8,4.2,16.0,3.0,3.6,1.8,0.7,2.0,1.14,1.6,19.5467285283801
45.2,2.2,5.8,23.6,26.0,47.2,0.0,0.5,14.0,29.0,0.175,0.1,2.0,19.0,0.14,0.1,0.1,0.26,2.5,2.8,4.8,4.3,13.0,0.0,4.8,4.3,4.0,2.4,1.07,3.5,20.6788352251013
52.4,8.2,10.6,24.8,16.4,44.8,0.0,0.51,14.0,28.0,0.07,0.03,2.0,33.0,0.14,0.07,0.1,0.19,0.8,3.5,3.1,3.0,30.0,29.0,3.1,2.4,4.7,4.1,0.54,2.6,53.2412109452684
48.8,13.0,10.6,16.4,9.2,35.2,0.0,0.51,14.0,27.0,0.14,0.04,2.0,35.0,0.175,0.07,0.1,0.47,0.8,0.9,3.7,3.2,5.0,12.0,3.5,1.2,2.6,3.3,0.47,2.1,50.579426913175
45.2,7.0,11.8,8.0,22.4,30.4,0.0,0.51,14.0,30.0,0.14,0.03,2.0,28.0,0.07,0.05,0.1,0.08,2.7,3.3,4.0,4.5,21.0,0.0,0.5,0.6,1.1,3.4,0.44,3.6,24.0205354525226
11.6,3.4,3.4,8.0,17.6,41.2,0.0,0.5,14.0,22.0,0.14,0.07,2.0,27.0,0.175,0.09,0.1,0.35,1.8,1.2,3.4,2.7,12.0,7.0,2.8,4.3,1.2,3.1,0.46,2.4,4.78065966945641
45.2,3.4,7.0,10.4,17.6,13.6,0.0,0.51,14.0,14.0,0.175,0.04,2.0,21.0,0.07,0.07,0.1,0.1,1.3,0.9,3.8,2.7,10.0,7.0,0.3,0.5,2.0,4.8,0.21,1.9,22.068431922879
46.4,4.6,5.8,11.6,3.2,17.2,0.0,0.51,14.0,27.0,0.175,0.08,2.0,22.0,0.105,0.03,0.1,0.41,0.3,0.3,2.0,2.6,27.0,23.0,2.6,5.0,0.4,1.9,0.23,1.0,27.1718175428686
21.2,3.4,1.0,9.2,10.4,20.8,0.0,0.51,14.0,20.0,0.14,0.07,2.0,16.0,0.105,0.09,0.1,0.13,0.9,2.3,3.6,3.1,26.0,10.0,1.4,3.7,0.2,4.2,0.76,1.4,8.62507556686199
48.8,3.4,9.4,8.0,15.2,18.4,0.0,0.51,14.0,29.0,0.175,0.07,2.0,7.0,0.175,0.1,0.1,0.43,1.9,1.6,4.2,3.2,9.0,7.0,2.0,2.1,1.8,2.8,0.82,2.3,21.0992116589696
44.0,3.4,2.2,4.4,14.0,31.6,0.0,0.51,14.0,28.0,0.105,0.07,2.0,22.0,0.07,0.02,0.1,0.25,1.6,3.6,4.0,4.9,14.0,5.0,4.3,4.4,1.3,3.0,0.73,1.6,12.6442395080481
46.4,8.2,8.2,10.4,24.8,41.2,0.0,0.51,14.0,10.0,0.035,0.03,2.0,21.0,0.14,0.06,0.1,0.42,2.6,0.9,4.9,3.6,7.0,21.0,1.9,3.3,4.4,2.5,0.17,3.3,29.2111396573921
15.2,7.0,5.8,15.2,17.6,16.0,0.0,0.51,14.0,26.0,0.175,0.01,2.0,27.0,0.07,0.05,0.1,0.46,1.5,1.7,4.6,2.5,20.0,6.0,4.7,1.9,4.2,3.1,0.67,1.7,12.3468870715863
9.2,3.4,8.2,14.0,11.6,42.4,0.0,0.51,14.0,27.0,0.175,0.04,2.0,14.0,0.175,0.05,0.1,0.22,1.5,2.2,3.4,2.7,23.0,0.0,4.9,0.7,4.6,3.1,0.64,1.5,4.99738025224108
50.0,3.4,5.8,11.6,24.8,11.2,0.0,0.5,14.0,30.0,0.035,0.03,2.0,17.0,0.035,0.03,0.1,0.47,2.8,3.6,4.9,3.2,28.0,1.0,3.5,4.0,2.0,1.2,2.23,3.1,24.7770362484613
38.0,10.6,8.2,20.0,23.6,31.6,0.0,0.5,14.0,28.0,0.14,0.01,2.0,17.0,0.105,0.1,0.1,0.47,1.2,0.6,4.5,3.5,29.0,11.0,1.0,0.9,1.9,3.4,0.59,2.9,38.4867826648626
38.0,4.6,13.0,8.0,12.8,24.4,0.0,0.5,14.0,20.0,0.175,0.03,2.0,14.0,0.14,0.1,0.1,0.33,1.5,1.9,2.8,4.0,9.0,20.0,4.5,3.9,0.9,3.6,0.24,1.7,18.2791379643778
33.2,5.8,4.6,4.4,10.4,22.0,0.0,0.5,14.0,9.0,0.14,0.03,2.0,31.0,0.14,0.03,0.1,0.45,0.6,0.4,3.2,2.9,5.0,19.0,2.7,2.5,3.6,1.7,0.23,2.0,11.7884169483888
15.2,4.6,9.4,4.4,10.4,50.8,0.0,0.5,14.0,14.0,0.105,0.08,2.0,33.0,0.175,0.05,0.1,0.47,0.9,1.2,2.5,1.8,5.0,11.0,5.0,2.5,0.7,1.4,0.42,1.3,4.88154468126812
15.2,3.4,7.0,12.8,21.2,50.8,0.0,0.5,14.0,27.0,0.14,0.05,2.0,32.0,0.07,0.07,0.1,0.26,2.3,1.9,4.9,4.9,12.0,22.0,3.3,1.3,4.7,1.6,1.25,1.5,7.60525097158466
52.4,3.4,13.0,5.6,12.8,12.4,0.0,0.51,14.0,22.0,0.14,0.05,2.0,31.0,0.14,0.02,0.1,0.5,1.1,0.9,4.9,4.3,25.0,29.0,2.7,4.2,4.9,0.9,0.88,2.3,20.018169687426
14.0,13.0,11.8,21.2,5.6,19.6,0.0,0.5,14.0,21.0,0.035,0.01,2.0,9.0,0.105,0.02,0.1,0.12,0.5,1.6,1.9,3.5,28.0,18.0,3.1,1.1,3.2,1.0,0.43,1.8,17.896825872486
12.8,4.6,7.0,12.8,10.4,50.8,0.0,0.5,14.0,32.0,0.175,0.05,2.0,18.0,0.105,0.1,0.1,0.3,1.1,2.5,4.9,2.0,5.0,6.0,3.4,0.1,2.2,2.3,0.67,1.2,7.49792716511899
32.0,7.0,7.0,3.2,11.6,43.6,0.0,0.5,14.0,29.0,0.07,0.02,2.0,10.0,0.105,0.02,0.1,0.35,1.1,2.4,5.0,4.9,8.0,30.0,2.6,4.0,3.4,3.2,0.84,3.9,8.78330770174219
42.8,9.4,3.4,6.8,14.0,52.0,0.0,0.5,14.0,33.0,0.14,0.02,2.0,25.0,0.175,0.01,0.1,0.35,1.8,0.5,5.0,4.9,30.0,14.0,4.2,4.5,4.0,2.0,0.26,3.1,20.0937905342815
52.4,2.2,5.8,20.0,26.0,20.8,0.0,0.51,14.0,25.0,0.175,0.07,2.0,26.0,0.175,0.05,0.1,0.43,2.1,2.8,4.3,4.9,9.0,4.0,4.0,4.4,4.8,3.4,1.9,4.2,24.1069446578124
32.0,9.4,11.8,5.6,17.6,48.4,0.0,0.51,14.0,25.0,0.07,0.05,2.0,31.0,0.105,0.09,0.1,0.49,2.0,2.3,4.4,3.1,20.0,9.0,3.8,2.7,0.4,1.4,1.0,2.8,13.8324808758777
10.4,4.6,4.6,14.0,3.2,12.4,0.0,0.5,14.0,21.0,0.175,0.1,2.0,12.0,0.14,0.08,0.1,0.35,0.4,2.8,1.9,2.0,14.0,17.0,1.5,1.5,5.0,0.3,0.22,1.1,6.93785215698787
50.0,9.4,8.2,24.8,18.8,38.8,0.0,0.5,14.0,10.0,0.175,0.08,2.0,31.0,0.105,0.02,0.1,0.25,1.6,0.9,5.0,4.7,29.0,22.0,4.3,4.1,4.5,3.7,0.45,4.4,53.2500463077146
29.6,2.2,11.8,22.4,6.8,48.4,0.0,0.5,14.0,21.0,0.175,0.07,2.0,11.0,0.105,0.08,0.1,0.12,0.3,0.2,3.5,2.0,5.0,7.0,3.1,4.1,2.8,3.6,0.17,1.1,13.7470368100701
9.2,8.2,10.6,10.4,17.6,14.8,0.0,0.5,14.0,30.0,0.175,0.09,2.0,9.0,0.14,0.04,0.1,0.24,1.7,1.5,4.5,4.4,6.0,28.0,3.4,1.5,3.9,4.8,0.19,2.4,6.88816871434454
34.4,5.8,5.8,22.4,23.6,29.2,0.0,0.51,14.0,35.0,0.105,0.05,2.0,19.0,0.105,0.05,0.1,0.26,2.9,4.4,4.8,4.6,25.0,21.0,2.7,0.9,1.4,4.7,1.72,3.3,26.8969694984334
11.6,5.8,11.8,8.0,15.2,34.0,0.0,0.5,14.0,33.0,0.07,0.04,2.0,7.0,0.07,0.04,0.1,0.14,1.3,3.1,3.8,3.0,22.0,16.0,3.3,0.2,4.4,2.0,1.29,2.4,6.07229864961708
26.0,3.4,10.6,20.0,18.8,46.0,0.0,0.5,14.0,35.0,0.035,0.01,2.0,19.0,0.035,0.03,0.1,0.07,1.9,3.2,4.1,4.3,28.0,4.0,4.1,0.8,2.5,1.5,0.11,2.3,14.8222024644672
50.0,4.6,10.6,18.8,26.0,26.8,0.0,0.51,14.0,27.0,0.175,0.02,2.0,29.0,0.105,0.02,0.1,0.25,2.7,2.9,5.0,4.8,1.0,5.0,4.2,3.1,2.6,2.7,0.18,3.6,34.5321153413378
51.2,4.6,3.4,23.6,9.2,46.0,0.0,0.5,14.0,32.0,0.14,0.03,2.0,16.0,0.035,0.02,0.1,0.16,1.0,4.2,1.8,4.0,11.0,13.0,3.5,0.3,5.0,3.3,0.7,1.7,34.8710582726477
6.8,13.0,10.6,16.4,11.6,28.0,0.0,0.51,14.0,30.0,0.07,0.03,2.0,15.0,0.14,0.05,0.1,0.39,0.9,1.0,3.0,4.9,12.0,23.0,4.8,2.9,2.4,4.4,0.19,2.2,7.46690320475926
29.6,8.2,10.6,14.0,8.0,12.4,0.0,0.51,14.0,29.0,0.175,0.02,2.0,10.0,0.14,0.04,0.1,0.36,0.5,2.2,3.9,4.8,0.0,10.0,0.7,3.7,0.8,1.4,0.47,3.3,25.0705576989688
32.0,9.4,9.4,20.0,14.0,46.0,0.0,0.5,14.0,32.0,0.175,0.09,2.0,20.0,0.175,0.04,0.1,0.23,1.3,2.7,4.1,1.9,14.0,16.0,1.6,4.9,1.8,0.8,0.9,1.0,31.1384170153282
40.4,13.0,8.2,9.2,15.2,10.0,0.0,0.5,14.0,21.0,0.105,0.08,2.0,31.0,0.14,0.05,0.1,0.34,1.3,1.9,4.7,3.5,19.0,2.0,3.7,4.1,0.8,0.8,0.91,2.8,30.0928902961818
35.6,3.4,8.2,17.6,14.0,12.4,0.0,0.5,14.0,32.0,0.105,0.05,2.0,9.0,0.14,0.04,0.1,0.34,0.7,0.8,3.4,3.0,1.0,20.0,5.0,0.5,0.7,0.3,0.28,2.3,22.4664482552566
21.2,13.0,5.8,21.2,4.4,10.0,0.0,0.5,14.0,27.0,0.14,0.01,2.0,24.0,0.175,0.1,0.1,0.32,0.2,0.4,3.0,2.8,9.0,22.0,1.1,0.6,3.8,0.3,0.12,1.1,26.4370620168608
47.6,13.0,13.0,5.6,12.8,34.0,0.0,0.5,14.0,13.0,0.105,0.06,2.0,13.0,0.14,0.04,0.1,0.23,0.6,1.3,3.5,3.2,11.0,21.0,3.4,3.9,0.7,2.6,0.56,1.8,22.9534947890486
26.0,4.6,10.6,9.2,26.0,36.4,0.0,0.51,14.0,24.0,0.035,0.03,2.0,25.0,0.175,0.08,0.1,0.45,2.4,1.3,4.2,4.8,8.0,9.0,3.9,3.3,4.5,2.6,0.94,3.8,13.2080151762459
17.6,10.6,8.2,17.6,15.2,25.6,0.0,0.51,14.0,29.0,0.175,0.06,2.0,26.0,0.105,0.09,0.1,0.17,1.4,1.5,3.8,4.4,2.0,28.0,2.0,1.0,1.3,3.5,0.51,1.9,17.8822283030724
21.2,5.8,2.2,8.0,17.6,10.0,0.0,0.5,14.0,30.0,0.175,0.06,2.0,19.0,0.175,0.03,0.1,0.49,2.3,1.6,4.5,4.4,24.0,19.0,4.8,1.8,4.3,4.6,0.33,4.0,10.5773916420069
28.4,7.0,9.4,21.2,6.8,29.2,0.0,0.5,14.0,27.0,0.07,0.04,2.0,5.0,0.14,0.08,0.1,0.25,0.4,2.6,2.1,2.1,2.0,15.0,2.4,3.6,2.1,1.7,0.17,1.0,26.2393605915157
46.4,10.6,9.4,22.4,18.8,32.8,0.0,0.5,14.0,31.0,0.14,0.05,2.0,33.0,0.105,0.01,0.1,0.33,1.7,4.2,4.3,2.5,27.0,16.0,3.7,4.9,1.7,2.8,0.62,2.2,51.1554547742253
46.4,7.0,3.4,15.2,10.4,19.6,0.0,0.5,14.0,20.0,0.175,0.05,2.0,29.0,0.07,0.04,0.1,0.15,1.0,1.5,3.3,2.5,19.0,5.0,3.8,0.6,0.3,3.5,0.48,2.0,36.5464848459948
16.4,10.6,5.8,22.4,23.6,19.6,0.0,0.5,14.0,19.0,0.105,0.09,2.0,24.0,0.035,0.01,0.1,0.16,1.5,1.0,4.0,5.0,11.0,12.0,1.6,4.8,3.5,2.1,0.64,3.4,17.7803165840435
26.0,3.4,2.2,12.8,4.4,10.0,0.0,0.51,14.0,25.0,0.14,0.08,2.0,7.0,0.07,0.04,0.1,0.39,0.4,1.8,1.9,3.0,13.0,16.0,0.1,1.5,1.3,0.8,0.3,1.2,13.8863302942126
9.2,7.0,7.0,15.2,11.6,11.2,0.0,0.5,14.0,24.0,0.14,0.02,2.0,12.0,0.105,0.1,0.1,0.34,0.8,2.9,3.1,3.1,15.0,17.0,1.3,4.3,1.3,4.1,0.2,1.1,7.6361686144766
21.2,11.8,3.4,11.6,21.2,18.4,0.0,0.51,14.0,24.0,0.105,0.07,2.0,9.0,0.14,0.04,0.1,0.32,2.4,2.7,4.7,3.2,30.0,1.0,1.6,2.2,1.7,4.3,1.15,2.4,15.697415745034
42.8,13.0,8.2,17.6,14.0,12.4,0.0,0.5,14.0,18.0,0.14,0.03,2.0,5.0,0.035,0.03,0.1,0.34,1.1,0.5,3.7,3.4,5.0,3.0,0.9,0.8,1.3,2.2,0.43,1.3,48.261205512013
45.2,4.6,7.0,22.4,18.8,20.8,0.0,0.5,14.0,15.0,0.105,0.02,2.0,19.0,0.14,0.06,0.1,0.26,1.7,1.8,3.7,3.3,12.0,16.0,3.3,1.9,1.1,3.6,1.01,2.1,33.2661178313708
23.6,5.8,8.2,26.0,16.4,34.0,0.0,0.5,14.0,20.0,0.035,0.02,2.0,25.0,0.07,0.06,0.1,0.37,1.0,2.5,4.5,3.5,10.0,0.0,0.5,1.8,3.4,1.0,0.3,2.0,20.2702356726787
46.4,1.0,4.6,16.4,6.8,50.8,0.0,0.51,14.0,11.0,0.105,0.1,2.0,34.0,0.175,0.1,0.1,0.38,0.8,0.5,2.5,3.3,0.0,27.0,1.7,2.3,2.9,2.6,0.1,1.7,11.6923378114092
20.0,1.0,11.8,9.2,16.4,53.2,0.0,0.51,14.0,20.0,0.07,0.03,2.0,33.0,0.14,0.07,0.1,0.3,1.4,0.7,4.3,3.9,30.0,20.0,4.2,2.1,2.2,3.7,0.44,2.3,5.15432103536016
51.2,9.4,5.8,14.0,8.0,4.0,0.0,0.51,14.0,20.0,0.07,0.04,2.0,27.0,0.07,0.01,0.1,0.4,0.7,1.3,4.2,3.6,10.0,8.0,4.1,0.5,2.7,2.1,0.58,3.2,45.7548045983373
8.0,2.2,11.8,17.6,8.0,41.2,0.0,0.5,14.0,23.0,0.175,0.05,2.0,32.0,0.105,0.03,0.1,0.43,0.7,3.0,1.6,4.7,20.0,4.0,1.0,2.8,1.5,1.7,0.33,1.1,3.95914106361459
44.0,8.2,8.2,12.8,11.6,14.8,0.0,0.51,14.0,27.0,0.14,0.05,2.0,28.0,0.105,0.02,0.1,0.2,0.6,1.5,3.1,4.7,23.0,5.0,1.5,3.9,4.7,3.5,0.56,2.5,35.5491541002595
35.6,13.0,2.2,22.4,14.0,22.0,0.0,0.5,14.0,20.0,0.07,0.03,2.0,28.0,0.105,0.09,0.1,0.16,1.9,2.7,4.8,3.8,5.0,15.0,0.5,3.3,1.2,3.2,0.1,1.2,36.1437756494757
24.8,10.6,10.6,12.8,18.8,12.4,0.0,0.51,14.0,25.0,0.105,0.03,2.0,29.0,0.14,0.02,0.1,0.18,1.1,1.2,4.8,3.8,3.0,27.0,4.5,2.8,3.7,3.6,0.52,1.0,21.9560777321237
10.4,8.2,5.8,8.0,20.0,52.0,0.0,0.5,14.0,29.0,0.105,0.01,2.0,22.0,0.105,0.05,0.1,0.25,2.3,3.4,4.5,4.3,10.0,27.0,3.0,1.3,2.2,2.8,1.11,3.7,5.44779002972425
28.4,4.6,11.8,6.8,26.0,48.4,0.0,0.5,14.0,35.0,0.175,0.04,2.0,13.0,0.07,0.01,0.1,0.04,1.6,3.9,5.0,3.4,30.0,2.0,1.4,0.7,4.2,0.5,1.24,3.1,11.9533209725336
21.2,13.0,8.2,20.0,22.4,52.0,0.0,0.5,14.0,35.0,0.105,0.02,2.0,15.0,0.07,0.03,0.1,0.3,1.8,3.8,4.8,4.4,23.0,6.0,1.0,3.9,2.2,2.2,1.6,2.9,22.1377962444748
39.2,10.6,4.6,15.2,15.2,37.6,0.0,0.51,14.0,30.0,0.035,0.02,2.0,24.0,0.07,0.01,0.1,0.12,1.5,1.0,4.5,4.1,6.0,3.0,3.6,2.2,1.3,1.1,0.47,1.8,33.0992611163032
17.6,13.0,4.6,9.2,9.2,52.0,0.0,0.51,14.0,31.0,0.14,0.08,2.0,17.0,0.14,0.09,0.1,0.18,1.0,1.4,4.3,4.5,4.0,2.0,3.6,3.2,0.6,3.9,0.46,1.6,11.6416095987442
38.0,7.0,2.2,20.0,5.6,35.2,0.0,0.5,14.0,31.0,0.07,0.01,2.0,16.0,0.14,0.1,0.1,0.42,0.5,2.5,3.4,3.6,4.0,14.0,0.4,2.5,1.9,1.7,0.45,1.2,31.1514142362753
26.0,2.2,7.0,10.4,5.6,26.8,0.0,0.5,14.0,35.0,0.175,0.01,2.0,34.0,0.175,0.05,0.1,0.16,0.4,4.1,3.6,3.7,16.0,10.0,4.4,2.2,1.5,0.9,0.29,1.3,9.71882127167393
40.4,2.2,8.2,15.2,5.6,52.0,0.0,0.51,14.0,25.0,0.035,0.02,2.0,26.0,0.105,0.06,0.1,0.19,0.5,0.3,2.9,2.3,8.0,15.0,2.4,3.9,4.4,4.8,0.22,2.2,15.6427201858544
39.2,11.8,5.8,6.8,20.0,6.4,0.0,0.5,14.0,13.0,0.175,0.07,2.0,23.0,0.105,0.02,0.1,0.49,2.2,0.6,3.8,4.5,11.0,15.0,0.7,0.6,2.2,0.8,0.15,2.6,22.3723531035105
38.0,9.4,5.8,17.6,9.2,40.0,0.0,0.5,14.0,34.0,0.105,0.08,2.0,23.0,0.175,0.01,0.1,0.32,1.0,4.5,4.3,2.3,22.0,5.0,4.8,1.9,1.1,2.6,0.53,1.7,34.2012422015655
30.8,3.4,10.6,4.4,18.8,41.2,0.0,0.51,14.0,28.0,0.14,0.05,2.0,28.0,0.14,0.08,0.1,0.15,1.2,1.5,4.8,4.2,27.0,14.0,4.3,1.4,3.0,1.5,1.16,1.6,9.06287590769955
47.6,13.0,5.8,8.0,11.6,4.0,0.0,0.51,14.0,32.0,0.175,0.02,2.0,14.0,0.035,0.02,0.1,0.26,1.3,1.5,4.6,2.5,10.0,21.0,3.6,0.9,2.1,2.0,0.56,2.3,32.1706761583124
27.2,11.8,8.2,26.0,8.0,4.0,0.0,0.5,14.0,20.0,0.035,0.01,2.0,19.0,0.175,0.09,0.1,0.34,0.9,1.1,3.2,4.9,7.0,19.0,2.0,4.3,1.6,1.1,0.58,2.4,36.7416514346494
44.0,4.6,5.8,18.8,17.6,36.4,0.0,0.51,14.0,14.0,0.105,0.05,2.0,17.0,0.14,0.02,0.1,0.35,1.9,1.6,4.6,5.0,25.0,1.0,3.7,0.5,3.0,2.9,0.37,4.2,29.4894246952706
32.0,8.2,9.4,20.0,26.0,22.0,0.0,0.5,14.0,14.0,0.14,0.01,2.0,35.0,0.175,0.06,0.1,0.38,1.4,1.3,4.6,4.7,17.0,27.0,3.4,3.8,1.4,0.3,0.54,4.2,31.5550983385564
44.0,4.6,8.2,18.8,4.4,14.8,0.0,0.51,14.0,10.0,0.07,0.01,2.0,32.0,0.07,0.07,0.1,0.46,0.3,0.7,2.2,1.9,6.0,24.0,3.5,5.0,4.6,1.1,0.14,1.0,31.541292520254
29.6,9.4,1.0,4.4,3.2,30.4,0.0,0.5,14.0,34.0,0.175,0.03,2.0,27.0,0.07,0.04,0.1,0.05,0.3,3.6,1.5,3.1,7.0,9.0,0.2,3.7,4.3,1.9,0.13,1.1,10.8984468854668
51.2,2.2,11.8,15.2,18.8,41.2,0.0,0.5,14.0,35.0,0.14,0.04,2.0,21.0,0.07,0.01,0.1,0.39,1.5,4.1,3.8,4.0,19.0,4.0,2.2,1.4,2.5,1.8,1.27,2.2,22.121438550853
21.2,2.2,7.0,6.8,18.8,46.0,0.0,0.5,14.0,25.0,0.14,0.05,2.0,16.0,0.175,0.02,0.1,0.35,2.1,2.3,5.0,2.5,13.0,22.0,2.8,4.6,4.6,0.2,0.37,1.8,6.68239862897843
5.6,5.8,3.4,8.0,11.6,30.4,0.0,0.5,14.0,35.0,0.175,0.08,2.0,10.0,0.14,0.04,0.1,0.38,1.3,0.6,3.8,4.4,9.0,23.0,3.7,1.6,1.2,4.9,0.13,2.2,3.00171360077448
18.8,8.2,4.6,18.8,8.0,10.0,0.0,0.51,14.0,24.0,0.035,0.01,2.0,6.0,0.07,0.03,0.1,0.45,0.8,0.8,4.8,2.8,5.0,15.0,1.3,2.5,1.6,3.9,0.76,2.7,17.7496021304295
41.6,4.6,3.4,12.8,18.8,42.4,0.0,0.51,14.0,28.0,0.035,0.01,2.0,34.0,0.175,0.01,0.1,0.24,1.9,3.3,4.0,4.3,12.0,7.0,3.6,3.5,4.1,0.8,0.22,1.8,21.9235766046665
47.6,13.0,9.4,11.6,10.4,29.2,0.0,0.5,14.0,19.0,0.175,0.03,2.0,18.0,0.07,0.02,0.1,0.05,1.1,1.0,3.2,4.0,14.0,2.0,4.9,4.2,4.8,1.7,0.42,2.7,39.4671300189454
48.8,2.2,10.6,11.6,17.6,47.2,0.0,0.51,14.0,19.0,0.105,0.08,2.0,35.0,0.175,0.06,0.1,0.4,2.3,1.6,3.7,3.0,14.0,1.0,0.2,1.0,2.2,3.2,0.12,2.0,18.0126558033719
