w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lrx1_uH
27.2,11.8,4.6,15.2,3.2,8.8,0.0,0.51,14.0,30.0,0.105,0.09,2.0,18.0,0.105,0.09,0.1,0.14,0.4,3.5,1.9,2.9,10.0,23.0,2.8,1.7,1.1,4.5,0.14,1.0,27.905193912428
44.0,2.2,9.4,10.4,16.4,23.2,0.0,0.51,14.0,21.0,0.14,0.09,2.0,10.0,0.07,0.03,0.1,0.25,1.5,2.1,4.2,4.4,5.0,23.0,3.4,2.6,3.8,2.9,0.83,2.1,17.9802872566078
45.2,10.6,13.0,17.6,10.4,13.6,0.0,0.5,14.0,14.0,0.175,0.05,2.0,16.0,0.105,0.05,0.1,0.39,1.1,0.8,3.8,3.7,29.0,3.0,2.3,2.6,1.7,1.9,0.11,1.7,48.7498504986141
47.6,8.2,9.4,9.2,10.4,53.2,0.0,0.51,14.0,20.0,0.07,0.01,2.0,26.0,0.175,0.02,0.1,0.04,0.9,1.3,4.2,3.2,27.0,20.0,2.2,1.5,1.2,0.7,0.75,2.7,28.1050381790642
14.0,3.4,8.2,12.8,18.8,49.6,0.0,0.51,14.0,17.0,0.175,0.1,2.0,12.0,0.14,0.04,0.1,0.33,1.4,1.2,3.9,4.0,24.0,12.0,5.0,2.8,2.1,0.3,0.35,2.7,7.83976625687756
50.0,9.4,7.0,11.6,15.2,47.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,16.0,0.07,0.01,0.1,0.46,1.4,3.5,3.9,4.0,21.0,3.0,2.1,0.6,3.6,4.1,0.19,2.1,35.3547996806291
41.6,5.8,7.0,3.2,9.2,38.8,0.0,0.51,14.0,23.0,0.14,0.07,2.0,16.0,0.175,0.08,0.1,0.35,1.0,1.4,4.4,4.9,22.0,14.0,2.3,1.2,1.5,1.5,0.1,3.1,11.6228041740453
47.6,4.6,9.4,8.0,16.4,52.0,0.0,0.51,14.0,30.0,0.14,0.05,2.0,9.0,0.07,0.06,0.1,0.21,1.5,3.6,3.5,4.2,15.0,16.0,4.5,4.5,2.4,4.5,0.81,2.3,21.5005900015942
35.6,9.4,9.4,22.4,12.8,37.6,0.0,0.51,14.0,34.0,0.175,0.03,2.0,31.0,0.105,0.1,0.1,0.49,1.4,1.7,3.4,4.4,9.0,4.0,2.4,4.6,2.8,2.6,0.72,1.2,38.6339979561232
41.6,10.6,4.6,18.8,5.6,28.0,0.0,0.51,14.0,33.0,0.175,0.07,2.0,35.0,0.175,0.07,0.1,0.1,0.5,0.8,3.1,2.2,26.0,19.0,2.8,5.0,3.1,0.1,0.32,1.3,42.6405398644685
12.8,2.2,3.4,9.2,12.8,17.2,0.0,0.5,14.0,18.0,0.14,0.1,2.0,11.0,0.175,0.02,0.1,0.38,1.2,1.8,4.7,4.5,5.0,25.0,1.7,2.1,5.0,1.2,0.17,2.8,5.33771595507065
32.0,3.4,8.2,14.0,3.2,52.0,0.0,0.51,14.0,18.0,0.175,0.04,2.0,10.0,0.14,0.09,0.1,0.34,0.4,2.2,1.6,3.3,5.0,24.0,0.1,1.4,4.1,3.5,0.26,1.2,16.5288263990969
32.0,8.2,11.8,15.2,10.4,37.6,0.0,0.5,14.0,18.0,0.14,0.05,2.0,7.0,0.175,0.08,0.1,0.31,1.0,2.3,4.6,4.7,14.0,18.0,0.7,1.2,3.4,3.3,0.17,1.4,26.9720031228607
50.0,13.0,1.0,8.0,5.6,28.0,0.0,0.51,14.0,24.0,0.105,0.1,2.0,26.0,0.07,0.05,0.1,0.5,0.7,0.4,1.7,3.2,26.0,5.0,1.0,4.5,4.8,5.0,0.13,1.3,29.4304255058253
35.6,2.2,11.8,20.0,5.6,44.8,0.0,0.5,14.0,34.0,0.14,0.09,2.0,23.0,0.07,0.07,0.1,0.27,0.7,3.0,2.1,3.2,2.0,28.0,2.2,4.8,2.3,2.1,0.1,1.7,15.8839804124574
28.4,10.6,10.6,17.6,21.2,36.4,0.0,0.51,14.0,23.0,0.175,0.07,2.0,25.0,0.105,0.02,0.1,0.43,1.0,3.0,4.8,3.1,29.0,11.0,1.6,4.2,3.1,1.2,0.49,2.0,28.8414231865237
23.6,5.8,5.8,6.8,16.4,22.0,0.0,0.5,14.0,35.0,0.14,0.03,2.0,7.0,0.14,0.01,0.1,0.41,1.7,1.8,4.9,3.2,6.0,22.0,3.8,2.8,0.5,4.9,1.47,1.9,11.5850576597947
20.0,2.2,10.6,24.8,24.8,7.6,0.0,0.51,14.0,32.0,0.175,0.07,2.0,29.0,0.105,0.1,0.1,0.2,1.4,1.5,4.4,4.7,22.0,9.0,3.7,1.0,4.2,2.5,1.31,3.4,11.7048988364123
18.8,10.6,7.0,26.0,3.2,53.2,0.0,0.5,14.0,8.0,0.14,0.08,2.0,22.0,0.105,0.02,0.1,0.48,0.3,1.0,1.6,3.2,19.0,22.0,3.7,4.8,1.3,3.2,0.23,1.5,22.254318866224
27.2,10.6,5.8,24.8,6.8,48.4,0.0,0.51,14.0,23.0,0.175,0.05,2.0,24.0,0.105,0.07,0.1,0.07,0.4,0.7,3.6,4.7,5.0,24.0,3.6,4.8,3.1,4.5,0.2,1.0,32.0434880063936
29.6,13.0,11.8,4.4,4.4,28.0,0.0,0.51,14.0,33.0,0.175,0.04,2.0,22.0,0.175,0.02,0.1,0.49,0.4,2.5,1.8,3.0,30.0,1.0,3.9,1.8,4.5,3.3,0.14,1.6,12.4640213644864
11.6,4.6,9.4,23.6,15.2,20.8,0.0,0.51,14.0,18.0,0.14,0.06,2.0,20.0,0.14,0.01,0.1,0.06,1.0,1.9,4.9,3.5,24.0,17.0,0.4,3.8,4.5,1.1,0.65,1.9,9.88522365595491
18.8,2.2,8.2,22.4,14.0,26.8,0.0,0.51,14.0,6.0,0.07,0.05,2.0,31.0,0.175,0.01,0.1,0.21,0.6,0.6,4.0,4.0,9.0,26.0,3.9,1.8,1.0,2.1,0.55,2.1,9.64021215228524
18.8,8.2,4.6,12.8,3.2,43.6,0.0,0.51,14.0,19.0,0.035,0.02,2.0,12.0,0.035,0.01,0.1,0.42,0.3,1.9,1.9,4.3,17.0,23.0,3.5,1.0,1.9,2.4,0.19,1.0,14.1434665256297
32.0,3.4,7.0,20.0,5.6,48.4,0.0,0.51,14.0,16.0,0.07,0.07,2.0,13.0,0.14,0.08,0.1,0.29,0.4,1.3,3.6,3.8,12.0,5.0,2.4,3.8,3.4,2.6,0.25,1.0,19.1469675739235
26.0,2.2,7.0,20.0,16.4,53.2,0.0,0.51,14.0,32.0,0.105,0.08,2.0,12.0,0.105,0.03,0.1,0.24,1.3,3.7,4.9,3.4,1.0,2.0,3.4,3.5,4.4,3.0,0.52,2.3,12.2818829185518
29.6,8.2,4.6,16.4,11.6,24.4,0.0,0.51,14.0,21.0,0.105,0.01,2.0,13.0,0.175,0.03,0.1,0.45,0.7,2.5,2.4,3.2,8.0,24.0,0.1,0.8,1.0,1.9,0.1,1.8,26.2354577842023
48.8,4.6,3.4,16.4,10.4,41.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,14.0,0.07,0.02,0.1,0.36,0.8,1.4,3.2,5.0,24.0,11.0,3.2,4.9,3.6,3.0,0.42,1.3,32.2516955283241
42.8,9.4,4.6,24.8,26.0,41.2,0.0,0.5,14.0,34.0,0.105,0.08,2.0,11.0,0.14,0.04,0.1,0.03,3.4,1.5,4.9,4.9,1.0,29.0,2.6,2.6,2.5,0.6,0.79,4.8,40.7797539577912
20.0,4.6,13.0,23.6,4.4,5.2,0.0,0.5,14.0,15.0,0.14,0.07,2.0,12.0,0.14,0.1,0.1,0.11,0.2,0.3,2.3,4.5,8.0,9.0,0.5,0.8,2.7,2.3,0.12,1.1,17.5308440112946
21.2,8.2,3.4,9.2,18.8,24.4,0.0,0.51,14.0,35.0,0.175,0.03,2.0,29.0,0.14,0.08,0.1,0.36,1.1,4.5,5.0,4.0,21.0,5.0,2.5,2.2,4.9,4.4,1.07,2.9,13.1448399261109
28.4,5.8,9.4,24.8,21.2,44.8,0.0,0.5,14.0,30.0,0.175,0.09,2.0,34.0,0.07,0.03,0.1,0.15,1.9,2.5,5.0,2.8,24.0,11.0,3.1,0.6,2.7,3.0,0.32,1.6,24.6597425169442
38.0,10.6,3.4,17.6,10.4,30.4,0.0,0.5,14.0,12.0,0.105,0.06,2.0,15.0,0.175,0.02,0.1,0.35,0.6,1.0,2.8,4.2,2.0,16.0,1.1,3.1,0.6,2.8,0.37,2.6,35.9773069890746
29.6,3.4,10.6,9.2,8.0,13.6,0.0,0.51,14.0,24.0,0.105,0.01,2.0,30.0,0.105,0.03,0.1,0.45,1.0,1.2,4.8,4.8,26.0,3.0,2.1,1.0,4.1,4.2,0.15,1.9,14.2014970737345
36.8,7.0,5.8,23.6,17.6,53.2,0.0,0.51,14.0,32.0,0.105,0.08,2.0,10.0,0.105,0.07,0.1,0.09,0.8,2.3,4.6,4.4,7.0,18.0,2.3,1.1,4.2,2.0,0.41,3.0,32.0521552055021
38.0,4.6,1.0,22.4,6.8,30.4,0.0,0.51,14.0,31.0,0.07,0.07,2.0,7.0,0.175,0.1,0.1,0.13,0.8,1.1,2.2,2.2,10.0,1.0,4.0,3.4,1.2,1.8,0.49,1.3,24.699429867877
44.0,7.0,9.4,6.8,21.2,18.4,0.0,0.51,14.0,27.0,0.105,0.08,2.0,12.0,0.14,0.04,0.1,0.48,1.2,0.3,4.2,4.4,25.0,8.0,2.3,2.4,1.6,4.3,0.19,2.5,22.8555351165757
4.4,2.2,5.8,4.4,11.6,46.0,0.0,0.5,14.0,23.0,0.07,0.03,2.0,31.0,0.105,0.1,0.1,0.08,1.3,3.0,4.7,4.1,8.0,19.0,5.0,2.2,0.6,3.1,0.25,1.6,1.50367348970008
20.0,1.0,13.0,5.6,12.8,26.8,0.0,0.5,14.0,32.0,0.14,0.07,2.0,11.0,0.105,0.04,0.1,0.07,1.6,3.8,3.7,4.5,10.0,29.0,1.1,3.5,3.2,1.7,0.73,2.2,4.86719803012287
52.4,8.2,10.6,16.4,10.4,23.2,0.0,0.51,14.0,31.0,0.07,0.05,2.0,12.0,0.14,0.04,0.1,0.23,1.1,2.7,3.2,2.6,6.0,6.0,4.2,0.2,3.6,1.1,0.45,2.4,46.6517018352408
22.4,11.8,11.8,26.0,12.8,5.2,0.0,0.5,14.0,25.0,0.175,0.1,2.0,26.0,0.175,0.01,0.1,0.01,0.9,1.6,3.8,2.8,22.0,29.0,0.9,1.5,2.7,1.2,0.62,2.7,31.897545035134
14.0,10.6,2.2,21.2,12.8,28.0,0.0,0.51,14.0,18.0,0.14,0.1,2.0,25.0,0.105,0.07,0.1,0.28,1.7,1.6,4.1,4.2,8.0,24.0,0.6,3.0,0.6,2.1,0.22,3.4,13.8469729320951
50.0,3.4,4.6,23.6,17.6,48.4,0.0,0.51,14.0,24.0,0.175,0.04,2.0,20.0,0.105,0.1,0.1,0.05,1.3,1.8,3.8,5.0,22.0,28.0,3.4,2.5,1.0,1.7,0.14,1.7,28.8432031473118
34.4,2.2,7.0,12.8,11.6,20.8,0.0,0.5,14.0,29.0,0.07,0.02,2.0,15.0,0.105,0.07,0.1,0.34,0.8,0.4,3.3,3.2,8.0,23.0,4.0,2.1,0.5,1.0,0.1,1.5,14.859081798639
45.2,13.0,13.0,8.0,8.0,25.6,0.0,0.5,14.0,18.0,0.175,0.05,2.0,13.0,0.175,0.04,0.1,0.28,0.7,0.6,3.2,3.0,8.0,0.0,4.0,0.5,4.5,3.8,0.25,1.1,30.0128927691554
14.0,7.0,5.8,22.4,26.0,46.0,0.0,0.51,14.0,19.0,0.175,0.03,2.0,14.0,0.105,0.04,0.1,0.45,1.4,0.8,4.4,4.7,6.0,24.0,4.5,1.4,4.9,4.1,0.43,4.3,12.6542312214429
35.6,10.6,5.8,18.8,10.4,36.4,0.0,0.51,14.0,34.0,0.14,0.06,2.0,32.0,0.035,0.03,0.1,0.07,0.9,2.3,4.0,2.0,8.0,15.0,0.8,1.4,0.1,0.1,0.4,1.1,35.749858521839
4.4,10.6,5.8,3.2,6.8,26.8,0.0,0.51,14.0,30.0,0.105,0.08,2.0,33.0,0.14,0.05,0.1,0.5,0.8,1.5,2.7,1.7,24.0,29.0,5.0,0.8,3.0,4.9,0.56,1.3,1.67054253688536
24.8,1.0,10.6,6.8,15.2,16.0,0.0,0.51,14.0,21.0,0.07,0.07,2.0,31.0,0.14,0.03,0.1,0.24,1.9,1.9,3.2,4.6,1.0,29.0,1.0,2.1,3.1,1.5,1.29,2.8,6.2395274587834
29.6,2.2,9.4,3.2,12.8,35.2,0.0,0.5,14.0,31.0,0.14,0.05,2.0,17.0,0.07,0.05,0.1,0.42,1.5,1.3,2.4,2.7,16.0,0.0,2.1,3.4,2.0,0.4,0.3,2.3,6.84510457209693
8.0,5.8,1.0,8.0,6.8,25.6,0.0,0.5,14.0,25.0,0.105,0.03,2.0,8.0,0.14,0.05,0.1,0.34,0.8,2.2,2.4,3.0,14.0,1.0,4.9,0.2,4.4,2.7,0.65,2.3,4.21492008900498
47.6,11.8,10.6,22.4,16.4,29.2,0.0,0.51,14.0,16.0,0.175,0.07,2.0,21.0,0.14,0.06,0.1,0.33,1.8,2.1,4.8,5.0,27.0,0.0,3.8,2.1,0.6,0.5,0.5,1.1,57.1768798822205
10.4,13.0,7.0,12.8,12.8,20.8,0.0,0.51,14.0,12.0,0.14,0.04,2.0,21.0,0.105,0.09,0.1,0.01,1.4,0.6,2.7,4.1,1.0,4.0,1.7,1.7,3.8,4.7,0.21,2.4,9.74702977556573
30.8,8.2,2.2,9.2,16.4,18.4,0.0,0.51,14.0,14.0,0.07,0.05,2.0,27.0,0.14,0.1,0.1,0.09,2.0,1.5,3.2,3.3,30.0,6.0,1.7,0.6,1.4,1.3,0.92,1.9,18.3631777672584
5.6,8.2,9.4,4.4,16.4,35.2,0.0,0.5,14.0,23.0,0.14,0.06,2.0,9.0,0.105,0.05,0.1,0.02,1.4,2.8,3.8,3.6,27.0,29.0,1.4,0.9,3.6,1.0,0.42,1.7,2.40294282461705
8.0,10.6,3.4,24.8,8.0,25.6,0.0,0.5,14.0,28.0,0.14,0.07,2.0,14.0,0.175,0.01,0.1,0.48,1.0,1.8,2.4,3.1,13.0,27.0,4.5,2.7,4.5,4.0,0.32,1.9,9.86307821055163
10.4,8.2,3.4,12.8,3.2,26.8,0.0,0.5,14.0,30.0,0.14,0.06,2.0,34.0,0.175,0.04,0.1,0.0,0.3,4.0,1.8,2.8,15.0,14.0,0.8,1.6,1.6,1.4,0.21,1.3,8.28136834280834
42.8,5.8,4.6,5.6,12.8,34.0,0.0,0.51,14.0,14.0,0.105,0.01,2.0,17.0,0.105,0.05,0.1,0.04,1.3,1.7,4.0,3.1,27.0,8.0,3.5,1.9,5.0,0.2,0.35,1.1,17.4663942514951
26.0,11.8,7.0,20.0,18.8,13.6,0.0,0.5,14.0,34.0,0.175,0.03,2.0,19.0,0.14,0.08,0.1,0.23,0.9,4.0,3.7,4.7,17.0,26.0,1.7,4.1,2.2,0.5,0.41,3.2,30.347033095253
9.2,9.4,5.8,16.4,3.2,8.8,0.0,0.5,14.0,13.0,0.14,0.06,2.0,23.0,0.105,0.01,0.1,0.09,0.4,1.3,1.5,3.0,5.0,12.0,4.5,0.5,5.0,4.1,0.18,1.0,9.64363750776422
10.4,9.4,8.2,9.2,3.2,40.0,0.0,0.51,14.0,7.0,0.175,0.01,2.0,4.0,0.07,0.06,0.1,0.12,0.3,0.9,1.9,2.5,11.0,22.0,4.0,3.5,1.9,1.4,0.22,1.2,7.06117672911505
27.2,3.4,7.0,14.0,20.0,17.2,0.0,0.5,14.0,33.0,0.105,0.01,2.0,12.0,0.07,0.05,0.1,0.42,1.2,2.6,4.1,4.3,24.0,26.0,3.7,4.7,1.7,2.9,1.19,3.1,15.4334357443604
32.0,5.8,3.4,10.4,21.2,44.8,0.0,0.51,14.0,12.0,0.14,0.08,2.0,26.0,0.175,0.09,0.1,0.33,1.2,1.2,4.3,3.8,28.0,22.0,2.9,4.0,4.2,4.7,0.72,3.3,18.1678158456296
36.8,13.0,11.8,8.0,18.8,6.4,0.0,0.5,14.0,22.0,0.105,0.08,2.0,25.0,0.07,0.01,0.1,0.27,2.2,2.3,4.8,2.2,3.0,22.0,1.9,3.2,0.3,1.9,1.98,2.1,25.1876169212174
46.4,5.8,7.0,26.0,12.8,12.4,0.0,0.51,14.0,32.0,0.07,0.01,2.0,9.0,0.14,0.1,0.1,0.16,0.7,2.0,4.8,2.3,7.0,7.0,2.3,1.9,4.3,1.2,0.31,1.5,43.6488535077965
40.4,10.6,13.0,15.2,6.8,25.6,0.0,0.51,14.0,28.0,0.14,0.1,2.0,20.0,0.07,0.02,0.1,0.42,0.9,3.3,4.0,3.7,21.0,1.0,2.8,1.0,4.3,4.9,0.22,2.5,38.6522424575001
52.4,7.0,4.6,5.6,4.4,49.6,0.0,0.51,14.0,35.0,0.035,0.02,2.0,13.0,0.14,0.04,0.1,0.1,0.3,1.8,1.8,3.3,26.0,6.0,2.9,2.9,2.3,0.1,0.26,1.0,21.580633279757
50.0,13.0,3.4,5.6,4.4,23.2,0.0,0.51,14.0,26.0,0.175,0.07,2.0,23.0,0.105,0.08,0.1,0.33,0.4,0.9,1.7,5.0,12.0,8.0,2.9,3.7,0.8,3.4,0.27,1.3,25.4073055115842
12.8,7.0,7.0,9.2,22.4,40.0,0.0,0.5,14.0,33.0,0.175,0.03,2.0,10.0,0.175,0.01,0.1,0.09,1.6,2.0,5.0,3.2,23.0,18.0,2.6,0.3,0.7,2.5,1.25,2.9,7.75053494691963
10.4,1.0,2.2,8.0,9.2,43.6,0.0,0.5,14.0,21.0,0.175,0.06,2.0,16.0,0.175,0.04,0.1,0.14,1.1,0.7,3.4,1.7,19.0,7.0,2.4,0.9,1.6,1.9,0.58,1.0,2.91518283961047
28.4,7.0,5.8,26.0,18.8,30.4,0.0,0.5,14.0,17.0,0.175,0.01,2.0,6.0,0.14,0.03,0.1,0.33,1.1,0.9,4.3,3.4,13.0,17.0,3.1,4.0,3.9,0.6,0.1,2.2,26.8418120687087
38.0,2.2,9.4,6.8,17.6,23.2,0.0,0.51,14.0,35.0,0.07,0.03,2.0,35.0,0.07,0.06,0.1,0.08,1.6,3.2,4.7,4.6,26.0,27.0,1.7,4.9,4.9,1.6,0.74,2.0,12.9898691971503
28.4,3.4,11.8,5.6,9.2,8.8,0.0,0.51,14.0,35.0,0.14,0.01,2.0,18.0,0.175,0.05,0.1,0.17,1.1,4.7,4.7,3.8,28.0,17.0,2.5,4.9,1.2,0.6,0.54,1.2,10.9182449013444
35.6,11.8,8.2,22.4,14.0,6.4,0.0,0.51,14.0,19.0,0.105,0.02,2.0,21.0,0.105,0.01,0.1,0.11,0.7,1.0,3.3,4.0,8.0,24.0,4.1,3.3,3.2,3.7,0.69,2.0,44.8024773470218
52.4,4.6,7.0,24.8,23.6,8.8,0.0,0.51,14.0,24.0,0.07,0.03,2.0,26.0,0.175,0.04,0.1,0.37,2.7,2.5,4.7,3.9,3.0,2.0,4.3,4.5,4.2,4.7,0.85,3.2,40.4815691787901
34.4,10.6,10.6,14.0,5.6,34.0,0.0,0.51,14.0,32.0,0.07,0.03,2.0,22.0,0.105,0.06,0.1,0.13,0.5,1.9,2.6,2.6,29.0,25.0,2.2,3.0,2.2,4.6,0.41,1.7,30.7963202650794
14.0,2.2,4.6,21.2,22.4,11.2,0.0,0.51,14.0,16.0,0.14,0.06,2.0,17.0,0.035,0.02,0.1,0.5,1.2,1.6,4.4,5.0,8.0,8.0,2.7,3.2,1.5,0.9,1.11,3.8,7.6870767865897
32.0,11.8,11.8,10.4,14.0,19.6,0.0,0.5,14.0,23.0,0.105,0.07,2.0,34.0,0.175,0.1,0.1,0.12,1.3,2.6,4.9,4.8,8.0,26.0,2.2,1.5,3.6,1.9,0.35,4.0,25.1597268772711
41.6,3.4,2.2,16.4,5.6,13.6,0.0,0.51,14.0,35.0,0.175,0.05,2.0,31.0,0.175,0.06,0.1,0.33,0.7,1.1,2.1,4.5,11.0,21.0,2.4,0.1,1.1,3.8,0.11,1.1,23.7718758072637
39.2,7.0,9.4,5.6,26.0,37.6,0.0,0.5,14.0,25.0,0.14,0.02,2.0,24.0,0.105,0.02,0.1,0.32,2.0,1.8,4.5,4.0,1.0,16.0,2.5,0.6,0.7,0.3,0.61,3.6,16.7508435112267
41.6,11.8,5.8,18.8,17.6,30.4,0.0,0.51,14.0,30.0,0.175,0.01,2.0,35.0,0.035,0.01,0.1,0.06,2.2,1.3,4.6,1.9,24.0,3.0,3.9,3.0,1.7,0.5,0.58,1.7,42.2170761669414
32.0,7.0,9.4,9.2,16.4,46.0,0.0,0.51,14.0,22.0,0.105,0.03,2.0,31.0,0.07,0.04,0.1,0.08,1.6,0.7,3.4,2.5,20.0,18.0,2.5,1.7,2.6,1.0,0.1,2.4,18.2320147113838
32.0,2.2,8.2,16.4,20.0,17.2,0.0,0.5,14.0,26.0,0.105,0.1,2.0,28.0,0.14,0.01,0.1,0.08,1.4,2.2,4.6,3.0,29.0,6.0,0.1,2.5,3.5,0.2,0.89,2.2,15.2549505857012
21.2,5.8,3.4,5.6,23.6,25.6,0.0,0.51,14.0,32.0,0.14,0.08,2.0,35.0,0.175,0.04,0.1,0.25,2.1,4.2,4.2,4.1,22.0,11.0,2.8,0.8,3.6,0.1,0.43,2.9,8.93351234896155
10.4,11.8,8.2,18.8,5.6,42.4,0.0,0.5,14.0,24.0,0.105,0.1,2.0,35.0,0.105,0.04,0.1,0.45,0.5,1.9,3.0,3.0,8.0,30.0,1.3,1.4,0.6,1.4,0.37,1.6,11.7144725110775
29.6,8.2,5.8,11.6,17.6,47.2,0.0,0.51,14.0,35.0,0.105,0.01,2.0,29.0,0.105,0.05,0.1,0.26,1.5,0.5,4.0,4.0,11.0,1.0,1.6,1.8,4.6,2.9,0.4,2.9,20.0530022057116
42.8,9.4,9.4,8.0,16.4,35.2,0.0,0.51,14.0,23.0,0.14,0.08,2.0,30.0,0.14,0.06,0.1,0.12,2.0,2.4,4.7,4.8,27.0,7.0,3.4,3.0,1.7,3.7,0.89,3.7,25.0971831240216
22.4,9.4,3.4,10.4,14.0,6.4,0.0,0.5,14.0,25.0,0.07,0.03,2.0,33.0,0.175,0.01,0.1,0.29,1.6,3.2,3.7,3.3,0.0,18.0,3.4,1.0,3.7,3.8,1.36,1.5,16.3408852824045
46.4,2.2,13.0,16.4,15.2,16.0,0.0,0.51,14.0,26.0,0.175,0.09,2.0,25.0,0.175,0.01,0.1,0.46,1.5,1.0,3.9,1.3,29.0,19.0,3.2,0.9,4.0,1.4,0.98,1.1,22.1987504051365
47.6,8.2,10.6,23.6,8.0,24.4,0.0,0.5,14.0,20.0,0.14,0.06,2.0,10.0,0.105,0.01,0.1,0.04,0.9,2.6,1.9,2.9,27.0,25.0,4.7,0.9,4.4,1.9,0.86,1.2,50.0605690358819
17.6,10.6,13.0,21.2,23.6,28.0,0.0,0.5,14.0,16.0,0.14,0.03,2.0,12.0,0.14,0.07,0.1,0.26,2.6,2.0,4.5,3.9,21.0,12.0,3.6,0.9,3.8,4.5,0.6,3.7,19.9125093607828
47.6,11.8,13.0,26.0,8.0,38.8,0.0,0.51,14.0,21.0,0.105,0.07,2.0,6.0,0.07,0.04,0.1,0.05,0.9,0.5,2.5,2.0,4.0,12.0,3.6,0.9,2.8,2.1,0.38,1.5,60.1427819360264
24.8,10.6,9.4,24.8,16.4,29.2,0.0,0.51,14.0,28.0,0.105,0.1,2.0,4.0,0.14,0.02,0.1,0.38,0.9,0.4,4.7,1.8,13.0,30.0,3.1,0.2,0.1,4.8,0.27,1.1,30.8752653895362
6.8,2.2,5.8,9.2,14.0,22.0,0.0,0.5,14.0,28.0,0.14,0.02,2.0,8.0,0.035,0.03,0.1,0.25,1.6,0.7,4.5,3.6,27.0,21.0,4.9,1.1,1.1,3.5,0.48,2.6,3.04968326701453
26.0,10.6,5.8,6.8,11.6,31.6,0.0,0.5,14.0,29.0,0.14,0.05,2.0,10.0,0.07,0.06,0.1,0.1,0.8,2.7,3.0,4.8,14.0,3.0,4.0,1.9,2.2,1.5,0.54,2.0,14.2779102277407
4.4,3.4,7.0,9.2,6.8,44.8,0.0,0.5,14.0,28.0,0.035,0.02,2.0,13.0,0.07,0.03,0.1,0.1,0.6,2.4,4.9,1.5,20.0,8.0,3.1,1.2,4.9,2.1,0.47,1.3,2.37640316171582
9.2,5.8,7.0,5.6,18.8,30.4,0.0,0.5,14.0,18.0,0.105,0.09,2.0,9.0,0.14,0.04,0.1,0.48,2.2,2.2,3.2,4.1,8.0,25.0,2.5,2.3,4.9,4.8,1.2,2.5,4.1989971556907
22.4,4.6,2.2,22.4,24.8,35.2,0.0,0.5,14.0,22.0,0.035,0.01,2.0,30.0,0.175,0.1,0.1,0.42,1.8,1.6,4.8,4.2,29.0,7.0,0.9,0.9,4.2,2.1,0.78,4.0,14.4621059498974
47.6,8.2,4.6,21.2,22.4,38.8,0.0,0.5,14.0,32.0,0.14,0.08,2.0,19.0,0.14,0.09,0.1,0.0,2.5,0.6,5.0,5.0,26.0,3.0,1.9,3.5,0.3,1.1,0.51,3.7,40.9570165015584
47.6,11.8,2.2,11.6,11.6,34.0,0.0,0.5,14.0,11.0,0.105,0.08,2.0,28.0,0.175,0.02,0.1,0.28,1.1,1.1,4.4,4.6,14.0,20.0,2.9,3.7,2.9,2.1,1.06,2.6,34.5813938193104
15.2,11.8,8.2,6.8,20.0,41.2,0.0,0.51,14.0,26.0,0.105,0.03,2.0,14.0,0.07,0.05,0.1,0.15,1.0,2.0,3.9,3.0,15.0,10.0,2.7,0.6,2.8,1.0,0.91,2.7,8.41351783990432
50.0,3.4,1.0,14.0,9.2,41.2,0.0,0.51,14.0,19.0,0.07,0.02,2.0,31.0,0.07,0.07,0.1,0.25,0.9,2.2,4.1,3.7,30.0,19.0,3.2,1.7,0.5,4.3,0.62,3.3,22.8237330090979
12.8,2.2,3.4,10.4,23.6,13.6,0.0,0.5,14.0,29.0,0.14,0.06,2.0,24.0,0.175,0.01,0.1,0.44,2.7,2.2,4.7,2.6,19.0,17.0,1.1,1.7,2.4,0.3,0.73,2.5,5.49928111142079
12.8,4.6,10.6,9.2,16.4,7.6,0.0,0.51,14.0,18.0,0.105,0.02,2.0,8.0,0.175,0.08,0.1,0.23,2.0,1.9,3.6,4.7,0.0,24.0,4.7,4.2,2.2,4.1,0.63,1.7,7.63281045371726
23.6,7.0,7.0,17.6,9.2,13.6,0.0,0.5,14.0,34.0,0.105,0.1,2.0,20.0,0.14,0.03,0.1,0.5,0.9,2.2,2.1,3.6,10.0,28.0,0.7,3.3,4.6,1.1,0.84,1.6,22.0067747079214
24.8,5.8,9.4,11.6,8.0,6.4,0.0,0.51,14.0,6.0,0.14,0.01,2.0,23.0,0.175,0.03,0.1,0.2,0.8,0.7,4.4,4.6,10.0,16.0,3.6,3.1,0.8,1.7,0.32,1.8,17.4489778361754
48.8,9.4,8.2,26.0,11.6,28.0,0.0,0.51,14.0,30.0,0.14,0.09,2.0,7.0,0.175,0.08,0.1,0.3,1.2,2.1,3.4,2.2,22.0,9.0,3.6,2.6,5.0,4.6,0.36,2.1,56.2645415216214
