w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmr2_uH
15.2,11.8,7.0,9.2,8.0,14.8,0.0,0.51,14.0,33.0,0.07,0.02,2.0,35.0,0.07,0.06,0.1,0.15,0.7,0.8,2.7,1.9,26.0,25.0,0.3,2.0,3.6,4.6,0.54,1.6,11.0984457871197
14.0,4.6,8.2,5.6,23.6,22.0,0.0,0.51,14.0,18.0,0.175,0.1,2.0,13.0,0.07,0.07,0.1,0.16,2.8,1.7,4.6,3.1,29.0,30.0,2.6,0.7,3.9,1.8,1.41,2.9,5.44157772634111
8.0,3.4,13.0,14.0,20.0,8.8,0.0,0.51,14.0,16.0,0.175,0.03,2.0,11.0,0.105,0.03,0.1,0.26,2.4,0.8,4.2,3.9,14.0,24.0,3.9,1.1,3.1,1.4,0.7,2.8,5.06315557047061
12.8,3.4,8.2,17.6,23.6,20.8,0.0,0.51,14.0,23.0,0.14,0.04,2.0,10.0,0.105,0.06,0.1,0.3,1.5,2.8,4.9,4.7,25.0,18.0,0.3,0.6,1.0,1.0,0.26,2.3,7.92445378871934
10.4,9.4,10.6,9.2,20.0,32.8,0.0,0.51,14.0,34.0,0.175,0.03,2.0,32.0,0.14,0.08,0.1,0.29,1.0,3.6,3.5,4.4,16.0,10.0,2.5,3.5,4.4,1.1,0.42,3.3,6.89706576900092
23.6,2.2,4.6,6.8,14.0,23.2,0.0,0.5,14.0,32.0,0.07,0.03,2.0,16.0,0.14,0.06,0.1,0.34,1.6,2.3,4.1,2.2,4.0,0.0,0.7,3.5,2.9,1.4,0.85,1.2,7.69243210591651
30.8,10.6,3.4,16.4,15.2,18.4,0.0,0.5,14.0,12.0,0.105,0.07,2.0,22.0,0.14,0.08,0.1,0.36,1.0,1.2,4.7,4.4,13.0,24.0,1.9,2.2,2.1,0.9,0.96,2.1,28.4744495548059
47.6,2.2,2.2,8.0,4.4,14.8,0.0,0.51,14.0,31.0,0.105,0.04,2.0,25.0,0.105,0.04,0.1,0.19,0.3,3.8,2.1,2.7,4.0,10.0,5.0,3.1,1.2,2.7,0.27,1.2,16.8400075017242
9.2,9.4,11.8,11.6,16.4,29.2,0.0,0.51,14.0,10.0,0.175,0.06,2.0,11.0,0.035,0.01,0.1,0.19,2.2,0.6,4.1,4.2,1.0,13.0,1.2,3.0,0.7,2.3,0.47,2.1,7.12126643959308
29.6,2.2,3.4,22.4,18.8,34.0,0.0,0.51,14.0,25.0,0.105,0.03,2.0,26.0,0.175,0.07,0.1,0.47,1.9,1.2,4.5,4.0,27.0,25.0,0.8,0.8,4.6,3.8,1.16,1.9,13.5638606285096
9.2,10.6,11.8,23.6,12.8,34.0,0.0,0.51,14.0,27.0,0.07,0.05,2.0,7.0,0.105,0.02,0.1,0.29,1.4,1.5,4.2,3.9,26.0,9.0,1.8,4.3,3.1,3.6,1.08,1.7,11.1288534972064
10.4,4.6,10.6,3.2,11.6,28.0,0.0,0.51,14.0,19.0,0.105,0.01,2.0,26.0,0.175,0.02,0.1,0.23,1.1,1.7,2.9,3.2,19.0,20.0,2.1,0.5,0.6,3.5,0.74,2.0,2.81442045684917
32.0,10.6,3.4,8.0,8.0,13.6,0.0,0.51,14.0,29.0,0.105,0.08,2.0,21.0,0.105,0.03,0.1,0.43,0.7,3.2,3.3,4.1,0.0,22.0,1.9,4.6,4.2,4.7,0.43,1.3,20.0419886033354
10.4,5.8,10.6,8.0,23.6,31.6,0.0,0.5,14.0,31.0,0.105,0.02,2.0,14.0,0.14,0.05,0.1,0.49,2.9,1.3,5.0,3.5,23.0,15.0,1.7,1.9,3.7,2.1,0.26,2.2,5.39326565580203
24.8,8.2,4.6,6.8,9.2,26.8,0.0,0.5,14.0,25.0,0.175,0.1,2.0,27.0,0.105,0.1,0.1,0.15,1.1,3.1,2.5,3.8,27.0,9.0,1.4,2.7,1.5,2.4,0.16,1.7,12.5347030467541
48.8,4.6,2.2,3.2,5.6,10.0,0.0,0.51,14.0,20.0,0.07,0.05,2.0,9.0,0.035,0.01,0.1,0.04,0.7,2.4,2.0,3.5,16.0,15.0,4.4,0.6,1.2,2.0,0.19,1.1,13.401837189706
23.6,5.8,4.6,23.6,5.6,24.4,0.0,0.51,14.0,33.0,0.105,0.06,2.0,10.0,0.14,0.03,0.1,0.42,0.6,0.7,2.7,3.1,26.0,28.0,2.1,3.7,3.0,0.2,0.46,2.6,20.7501431239024
11.6,10.6,9.4,10.4,23.6,18.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,12.0,0.07,0.01,0.1,0.44,1.0,1.5,4.7,3.9,26.0,2.0,0.4,4.2,1.2,4.8,0.41,2.6,9.03335402307641
11.6,10.6,9.4,10.4,23.6,18.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,12.0,0.07,0.01,0.1,0.44,1.0,1.5,4.7,3.9,26.0,2.0,0.4,4.2,1.2,4.8,0.41,2.6,9.03335402307641
11.6,10.6,9.4,10.4,23.6,18.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,12.0,0.07,0.01,0.1,0.44,1.0,1.5,4.7,3.9,26.0,2.0,0.4,4.2,1.2,4.8,0.41,2.6,9.03335402307641
14.0,10.6,8.2,14.0,17.6,34.0,0.0,0.51,14.0,14.0,0.105,0.03,2.0,22.0,0.07,0.07,0.1,0.39,2.0,1.7,4.3,1.5,29.0,10.0,4.5,4.6,1.0,3.8,0.38,1.3,11.9970244763221
23.6,13.0,4.6,23.6,3.2,38.8,0.0,0.51,14.0,28.0,0.14,0.08,2.0,31.0,0.07,0.06,0.1,0.1,0.3,0.8,1.3,4.1,15.0,25.0,3.7,4.3,4.4,3.1,0.13,1.0,28.9094957963521
10.4,11.8,10.6,9.2,22.4,40.0,0.0,0.51,14.0,31.0,0.175,0.02,2.0,33.0,0.07,0.01,0.1,0.15,1.6,1.0,4.7,4.7,6.0,11.0,0.9,3.6,1.4,3.9,0.48,2.6,7.14956210164667
18.8,4.6,5.8,11.6,24.8,35.2,0.0,0.5,14.0,33.0,0.175,0.03,2.0,34.0,0.07,0.02,0.1,0.44,2.0,4.2,4.7,3.6,8.0,6.0,0.8,2.8,2.4,3.2,0.96,3.5,10.3977791715501
32.0,9.4,3.4,10.4,20.0,22.0,0.0,0.5,14.0,28.0,0.175,0.1,2.0,15.0,0.035,0.03,0.1,0.32,1.6,3.8,4.2,4.3,23.0,3.0,4.5,4.1,2.4,0.8,0.25,2.9,21.4291889534502
9.2,10.6,11.8,24.8,12.8,12.4,0.0,0.5,14.0,9.0,0.175,0.05,2.0,19.0,0.14,0.05,0.1,0.36,1.5,0.6,4.8,5.0,25.0,21.0,5.0,3.2,4.0,3.7,0.24,1.7,11.9011342893876
23.6,7.0,4.6,22.4,23.6,44.8,0.0,0.51,14.0,15.0,0.07,0.06,2.0,14.0,0.105,0.04,0.1,0.27,1.0,0.8,5.0,3.5,12.0,20.0,3.6,0.9,2.1,2.1,0.15,2.7,20.157695152289
12.8,13.0,8.2,10.4,15.2,43.6,0.0,0.5,14.0,23.0,0.175,0.1,2.0,14.0,0.175,0.07,0.1,0.47,1.3,1.4,5.0,3.6,2.0,17.0,2.4,1.1,4.0,0.2,0.86,3.0,9.81880289141931
10.4,9.4,10.6,16.4,11.6,31.6,0.0,0.5,14.0,25.0,0.14,0.03,2.0,23.0,0.105,0.04,0.1,0.49,1.2,1.3,4.3,2.3,20.0,5.0,3.8,2.3,1.6,4.5,0.18,1.5,9.89057527125789
23.6,3.4,4.6,23.6,20.0,26.8,0.0,0.51,14.0,22.0,0.175,0.06,2.0,15.0,0.105,0.1,0.1,0.41,1.7,2.2,4.4,3.3,23.0,11.0,3.0,2.6,2.7,3.2,0.52,1.7,14.657521268761
9.2,13.0,11.8,20.0,18.8,37.6,0.0,0.5,14.0,19.0,0.175,0.1,2.0,25.0,0.105,0.08,0.1,0.41,1.0,0.4,4.9,4.3,6.0,20.0,2.8,2.2,3.2,0.9,0.33,2.0,10.8997282156595
9.2,13.0,11.8,20.0,18.8,37.6,0.0,0.5,14.0,19.0,0.175,0.1,2.0,25.0,0.105,0.08,0.1,0.41,1.0,0.4,4.9,4.3,6.0,20.0,2.8,2.2,3.2,0.9,0.33,2.0,10.8997282156595
9.2,13.0,11.8,20.0,18.8,37.6,0.0,0.5,14.0,19.0,0.175,0.1,2.0,25.0,0.105,0.08,0.1,0.41,1.0,0.4,4.9,4.3,6.0,20.0,2.8,2.2,3.2,0.9,0.33,2.0,10.8997282156595
51.2,7.0,2.2,26.0,4.4,34.0,0.0,0.5,14.0,32.0,0.035,0.01,2.0,28.0,0.175,0.04,0.1,0.19,0.4,3.0,2.1,3.4,13.0,10.0,0.3,1.9,3.2,3.3,0.39,1.3,46.2720014149362
10.4,11.8,10.6,6.8,9.2,31.6,0.0,0.51,14.0,18.0,0.14,0.04,2.0,34.0,0.07,0.05,0.1,0.47,0.7,0.8,3.7,3.8,21.0,25.0,3.0,3.6,3.8,0.6,0.11,1.9,5.98847172849462
22.4,1.0,4.6,16.4,11.6,41.2,0.0,0.51,14.0,35.0,0.07,0.06,2.0,29.0,0.175,0.02,0.1,0.19,0.7,1.8,2.7,3.8,29.0,0.0,3.3,3.9,3.9,0.1,0.14,2.3,6.36264323916939
50.0,7.0,2.2,16.4,26.0,23.2,0.0,0.51,14.0,34.0,0.07,0.02,2.0,35.0,0.07,0.05,0.1,0.1,3.3,3.2,4.6,4.6,27.0,24.0,3.2,0.4,1.6,3.0,0.32,4.4,32.0201178136183
48.8,4.6,2.2,9.2,10.4,36.4,0.0,0.5,14.0,31.0,0.105,0.01,2.0,24.0,0.105,0.06,0.1,0.42,0.8,2.9,4.7,4.1,24.0,12.0,0.1,3.0,3.7,0.1,0.71,3.8,23.1277705165207
10.4,9.4,10.6,9.2,8.0,17.2,0.0,0.5,14.0,34.0,0.07,0.01,2.0,29.0,0.14,0.01,0.1,0.46,0.6,3.2,4.1,3.2,6.0,10.0,1.7,2.8,2.2,0.3,0.24,1.6,7.10773219794464
10.4,2.2,10.6,9.2,22.4,37.6,0.0,0.5,14.0,35.0,0.105,0.06,2.0,30.0,0.175,0.08,0.1,0.36,2.2,2.8,3.8,4.6,24.0,3.0,3.4,4.8,4.2,4.0,1.17,3.5,4.11044356529651
10.4,10.6,10.6,8.0,6.8,49.6,0.0,0.5,14.0,23.0,0.105,0.09,2.0,5.0,0.14,0.09,0.1,0.35,0.8,0.6,2.8,2.1,18.0,1.0,3.8,0.4,0.9,0.2,0.34,1.9,6.3002965221329
33.2,3.4,3.4,20.0,14.0,20.8,0.0,0.5,14.0,27.0,0.14,0.08,2.0,21.0,0.105,0.07,0.1,0.37,1.2,2.3,4.1,3.1,1.0,15.0,2.5,0.4,0.1,0.5,0.43,1.8,19.2268655957353
9.2,11.8,11.8,8.0,11.6,13.6,0.0,0.5,14.0,16.0,0.175,0.06,2.0,30.0,0.105,0.04,0.1,0.41,1.2,1.1,4.5,3.5,1.0,2.0,1.6,3.1,0.1,1.3,0.94,2.9,6.40576492056757
24.8,1.0,4.6,2.0,3.2,12.4,0.0,0.5,14.0,27.0,0.175,0.08,2.0,27.0,0.035,0.02,0.1,0.41,0.4,2.2,1.3,4.5,24.0,12.0,0.2,1.2,2.9,3.3,0.17,1.1,3.46855059719628
20.0,4.6,5.8,18.8,16.4,30.4,0.0,0.5,14.0,28.0,0.175,0.04,2.0,33.0,0.105,0.05,0.1,0.08,1.4,3.0,3.3,3.1,11.0,4.0,3.7,4.0,4.6,4.0,1.22,2.6,14.0336075668987
15.2,2.2,7.0,18.8,23.6,48.4,0.0,0.51,14.0,13.0,0.175,0.05,2.0,21.0,0.07,0.06,0.1,0.46,2.3,1.1,4.3,4.3,18.0,28.0,4.5,1.5,2.9,4.4,0.83,3.2,7.25355250131719
15.2,2.2,7.0,18.8,23.6,48.4,0.0,0.51,14.0,13.0,0.175,0.05,2.0,21.0,0.07,0.06,0.1,0.46,2.3,1.1,4.3,4.3,18.0,28.0,4.5,1.5,2.9,4.4,0.83,3.2,7.25355250131719
15.2,2.2,7.0,18.8,23.6,48.4,0.0,0.51,14.0,13.0,0.175,0.05,2.0,21.0,0.07,0.06,0.1,0.46,2.3,1.1,4.3,4.3,18.0,28.0,4.5,1.5,2.9,4.4,0.83,3.2,7.25355250131719
18.8,2.2,5.8,23.6,21.2,6.4,0.0,0.5,14.0,7.0,0.07,0.01,2.0,33.0,0.14,0.09,0.1,0.48,2.1,0.6,4.5,4.2,0.0,28.0,4.1,1.8,3.3,2.6,0.28,3.6,9.92125659595639
11.6,10.6,9.4,17.6,18.8,41.2,0.0,0.51,14.0,16.0,0.175,0.08,2.0,13.0,0.14,0.05,0.1,0.2,1.0,1.5,4.4,2.3,26.0,14.0,1.7,3.9,3.1,4.7,0.8,1.7,11.8899985955424
50.0,1.0,2.2,10.4,12.8,4.0,0.0,0.51,14.0,26.0,0.175,0.1,2.0,24.0,0.105,0.05,0.1,0.26,1.2,2.0,3.6,4.8,19.0,9.0,3.4,1.9,0.9,2.7,0.47,2.4,13.806901552717
16.4,13.0,7.0,6.8,4.4,20.8,0.0,0.5,14.0,33.0,0.035,0.01,2.0,5.0,0.105,0.01,0.1,0.19,0.4,2.6,3.0,3.2,27.0,1.0,4.2,2.6,4.6,2.8,0.21,1.0,9.51256811642385
51.2,9.4,2.2,10.4,16.4,12.4,0.0,0.51,14.0,24.0,0.07,0.05,2.0,34.0,0.07,0.01,0.1,0.49,1.6,1.6,4.5,4.2,30.0,20.0,0.5,4.8,4.9,1.2,0.77,3.6,33.3473433561806
9.2,2.2,11.8,4.4,24.8,53.2,0.0,0.51,14.0,33.0,0.105,0.08,2.0,16.0,0.14,0.01,0.1,0.49,2.4,3.2,4.9,4.6,20.0,6.0,0.8,4.7,2.8,3.6,1.09,4.0,2.34712648776459
20.0,13.0,5.8,15.2,10.4,16.0,0.0,0.51,14.0,28.0,0.105,0.1,2.0,21.0,0.175,0.07,0.1,0.26,0.4,1.7,2.4,2.4,27.0,14.0,1.6,3.4,1.4,1.3,0.39,1.4,20.4634450690934
10.4,4.6,10.6,5.6,22.4,13.6,0.0,0.51,14.0,26.0,0.07,0.03,2.0,10.0,0.105,0.02,0.1,0.49,1.3,1.5,4.9,4.4,18.0,15.0,0.6,3.4,3.7,3.0,0.49,2.5,4.52381663283188
10.4,4.6,10.6,5.6,22.4,13.6,0.0,0.51,14.0,26.0,0.07,0.03,2.0,10.0,0.105,0.02,0.1,0.49,1.3,1.5,4.9,4.4,18.0,15.0,0.6,3.4,3.7,3.0,0.49,2.5,4.52381663283188
10.4,4.6,10.6,5.6,22.4,13.6,0.0,0.51,14.0,26.0,0.07,0.03,2.0,10.0,0.105,0.02,0.1,0.49,1.3,1.5,4.9,4.4,18.0,15.0,0.6,3.4,3.7,3.0,0.49,2.5,4.52381663283188
14.0,1.0,8.2,3.2,15.2,37.6,0.0,0.5,14.0,10.0,0.14,0.02,2.0,24.0,0.07,0.04,0.1,0.42,1.3,0.3,4.4,3.8,26.0,15.0,5.0,4.8,4.6,3.4,0.2,1.3,2.47379756273845
8.0,1.0,13.0,14.0,5.6,40.0,0.0,0.51,14.0,13.0,0.07,0.05,2.0,31.0,0.14,0.07,0.1,0.25,0.6,1.3,3.3,2.1,28.0,18.0,3.8,2.4,4.4,1.5,0.1,1.8,2.47655803084554
51.2,2.2,2.2,3.2,17.6,34.0,0.0,0.5,14.0,26.0,0.105,0.07,2.0,22.0,0.175,0.08,0.1,0.32,1.9,0.9,4.6,3.5,23.0,28.0,3.1,1.2,3.7,1.7,0.84,2.1,10.6624076229742
23.6,11.8,4.6,24.8,18.8,12.4,0.0,0.5,14.0,24.0,0.175,0.05,2.0,7.0,0.105,0.1,0.1,0.28,1.3,1.5,4.6,1.4,21.0,23.0,1.1,3.4,1.1,2.0,0.79,1.2,28.3675817663794
33.2,2.2,3.4,20.0,9.2,30.4,0.0,0.5,14.0,13.0,0.14,0.05,2.0,32.0,0.14,0.06,0.1,0.36,0.8,0.4,3.1,2.4,12.0,19.0,3.0,2.7,2.5,4.7,0.35,1.5,14.9732365633301
50.0,11.8,2.2,26.0,17.6,48.4,0.0,0.51,14.0,33.0,0.105,0.08,2.0,27.0,0.105,0.02,0.1,0.37,1.7,0.8,4.9,2.7,18.0,4.0,0.7,0.3,3.6,2.1,0.41,2.2,47.6864553410192
26.0,1.0,4.6,3.2,3.2,25.6,0.0,0.51,14.0,35.0,0.105,0.05,2.0,17.0,0.14,0.1,0.1,0.49,0.4,1.7,1.5,2.4,27.0,5.0,4.3,2.3,3.5,1.0,0.28,1.1,4.33693378768247
11.6,2.2,9.4,15.2,9.2,7.6,0.0,0.5,14.0,29.0,0.14,0.1,2.0,13.0,0.105,0.07,0.1,0.5,0.6,1.7,4.4,3.6,7.0,17.0,0.7,3.0,4.6,2.3,0.31,1.4,5.74418650870877
24.8,4.6,4.6,5.6,9.2,47.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,27.0,0.035,0.03,0.1,0.33,1.1,1.6,4.5,4.9,8.0,24.0,4.5,5.0,4.2,5.0,0.59,1.5,9.14717857350557
24.8,4.6,4.6,5.6,9.2,47.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,27.0,0.035,0.03,0.1,0.33,1.1,1.6,4.5,4.9,8.0,24.0,4.5,5.0,4.2,5.0,0.59,1.5,9.14717857350557
24.8,4.6,4.6,5.6,9.2,47.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,27.0,0.035,0.03,0.1,0.33,1.1,1.6,4.5,4.9,8.0,24.0,4.5,5.0,4.2,5.0,0.59,1.5,9.14717857350557
33.2,8.2,3.4,6.8,8.0,28.0,0.0,0.5,14.0,21.0,0.14,0.04,2.0,9.0,0.14,0.01,0.1,0.43,1.0,2.8,4.8,3.4,15.0,22.0,3.3,0.1,2.3,4.2,0.29,2.1,16.6897978433445
12.8,2.2,8.2,22.4,6.8,53.2,0.0,0.5,14.0,19.0,0.105,0.01,2.0,27.0,0.105,0.03,0.1,0.27,0.3,1.8,3.4,4.1,0.0,3.0,3.6,4.0,4.8,4.4,0.28,2.6,6.00744628121148
16.4,10.6,7.0,20.0,17.6,18.4,0.0,0.5,14.0,11.0,0.175,0.07,2.0,26.0,0.175,0.07,0.1,0.25,0.9,1.3,3.9,3.3,10.0,5.0,2.3,4.0,0.8,0.3,0.45,2.0,18.1428996321972
51.2,11.8,2.2,9.2,16.4,46.0,0.0,0.5,14.0,29.0,0.105,0.08,2.0,20.0,0.07,0.03,0.1,0.39,2.0,2.0,4.9,4.7,10.0,20.0,0.6,0.1,4.3,2.8,0.1,4.4,29.6188052753078
34.4,3.4,3.4,5.6,17.6,10.0,0.0,0.5,14.0,30.0,0.07,0.03,2.0,27.0,0.14,0.07,0.1,0.38,1.3,1.5,4.6,3.8,20.0,13.0,2.9,1.5,0.6,4.6,0.21,3.7,12.2988288702314
48.8,1.0,2.2,15.2,14.0,35.2,0.0,0.5,14.0,28.0,0.07,0.02,2.0,22.0,0.14,0.09,0.1,0.35,0.9,0.5,3.3,3.7,10.0,7.0,1.7,5.0,1.6,2.7,0.35,2.2,12.9077499723855
20.0,5.8,5.8,9.2,26.0,34.0,0.0,0.5,14.0,28.0,0.105,0.04,2.0,25.0,0.105,0.1,0.1,0.15,2.3,3.0,4.5,4.5,23.0,26.0,4.3,4.2,0.7,2.3,0.65,4.1,10.4854626830312
32.0,1.0,3.4,6.8,16.4,40.0,0.0,0.5,14.0,31.0,0.175,0.02,2.0,14.0,0.07,0.01,0.1,0.46,0.9,3.7,4.4,3.8,4.0,20.0,4.1,3.5,0.6,2.9,0.85,1.7,7.39580318829051
51.2,10.6,2.2,14.0,5.6,19.6,0.0,0.5,14.0,22.0,0.175,0.09,2.0,6.0,0.14,0.07,0.1,0.23,0.5,1.6,3.3,2.6,15.0,0.0,2.9,4.5,1.3,3.4,0.31,1.2,43.9316380909609
24.8,10.6,4.6,23.6,21.2,47.2,0.0,0.51,14.0,31.0,0.07,0.01,2.0,23.0,0.07,0.05,0.1,0.36,1.9,3.4,4.2,4.7,20.0,30.0,0.8,1.8,3.9,4.5,0.59,2.4,24.5672289571265
10.4,13.0,10.6,18.8,24.8,42.4,0.0,0.51,14.0,23.0,0.175,0.06,2.0,28.0,0.07,0.02,0.1,0.47,1.5,1.6,4.7,4.2,28.0,13.0,2.4,2.9,1.2,2.6,0.93,3.0,11.6227463276116
24.8,11.8,4.6,10.4,5.6,7.6,0.0,0.51,14.0,24.0,0.175,0.06,2.0,29.0,0.035,0.01,0.1,0.17,0.5,2.9,2.9,2.6,20.0,21.0,0.8,0.1,0.5,2.3,0.35,2.3,19.6276970444248
24.8,13.0,4.6,9.2,23.6,23.2,0.0,0.51,14.0,10.0,0.035,0.03,2.0,33.0,0.14,0.07,0.1,0.35,1.2,0.9,4.3,5.0,12.0,24.0,4.4,2.5,4.6,0.1,0.23,4.0,16.8322340564206
20.0,5.8,5.8,10.4,18.8,7.6,0.0,0.51,14.0,27.0,0.14,0.06,2.0,14.0,0.175,0.08,0.1,0.28,1.6,0.7,4.0,4.7,12.0,20.0,1.8,2.0,0.4,2.1,0.11,2.2,12.4631048282568
9.2,5.8,13.0,3.2,15.2,5.2,0.0,0.51,14.0,15.0,0.14,0.07,2.0,19.0,0.175,0.04,0.1,0.49,1.2,1.4,4.7,4.6,15.0,24.0,1.1,3.9,4.6,1.4,1.02,1.3,2.94317785410894
14.0,2.2,8.2,4.4,15.2,44.8,0.0,0.5,14.0,32.0,0.14,0.04,2.0,26.0,0.035,0.02,0.1,0.06,0.8,3.7,3.8,3.2,17.0,8.0,2.3,5.0,2.8,3.9,0.28,3.1,3.6404912369655
52.4,3.4,2.2,26.0,26.0,14.8,0.0,0.51,14.0,19.0,0.105,0.03,2.0,24.0,0.14,0.01,0.1,0.37,1.2,2.4,4.4,4.8,30.0,7.0,1.1,4.5,2.7,1.8,0.75,4.1,29.5433664344751
8.0,2.2,13.0,17.6,22.4,40.0,0.0,0.51,14.0,30.0,0.175,0.06,2.0,11.0,0.035,0.03,0.1,0.13,1.2,2.3,5.0,3.9,29.0,12.0,3.2,0.5,4.1,1.6,0.72,2.8,4.22482748942924
52.4,5.8,2.2,9.2,24.8,34.0,0.0,0.51,14.0,10.0,0.105,0.05,2.0,14.0,0.14,0.03,0.1,0.18,2.9,1.2,5.0,4.4,20.0,6.0,2.0,3.8,3.0,1.4,0.32,2.8,24.5072616063339
24.8,7.0,4.6,23.6,5.6,20.8,0.0,0.5,14.0,32.0,0.105,0.09,2.0,30.0,0.035,0.02,0.1,0.49,0.4,0.7,1.6,1.2,6.0,22.0,3.0,1.0,0.3,0.1,0.22,1.0,24.410812100082
26.0,11.8,4.6,18.8,3.2,18.4,0.0,0.51,14.0,27.0,0.07,0.01,2.0,32.0,0.105,0.07,0.1,0.34,0.4,2.8,1.3,4.1,4.0,9.0,4.6,2.4,3.1,3.1,0.3,1.0,28.8121421327355
52.4,3.4,2.2,15.2,5.6,42.4,0.0,0.5,14.0,21.0,0.105,0.05,2.0,34.0,0.175,0.06,0.1,0.32,0.7,2.4,2.6,3.4,29.0,30.0,4.4,1.7,3.3,1.4,0.44,1.5,26.6795760671897
20.0,1.0,5.8,2.0,8.0,19.6,0.0,0.5,14.0,22.0,0.175,0.07,2.0,10.0,0.105,0.07,0.1,0.15,0.7,2.5,4.3,4.0,26.0,25.0,3.2,0.4,1.4,4.8,0.66,2.9,2.73767847276586
10.4,4.6,11.8,12.8,3.2,35.2,0.0,0.51,14.0,30.0,0.105,0.1,2.0,32.0,0.07,0.07,0.1,0.37,0.3,3.0,1.8,2.3,7.0,4.0,2.7,5.0,0.7,5.0,0.16,1.0,6.26342983018051
20.0,5.8,5.8,5.6,18.8,46.0,0.0,0.51,14.0,31.0,0.14,0.05,2.0,21.0,0.07,0.07,0.1,0.14,1.8,1.2,3.7,4.9,19.0,22.0,3.7,4.7,4.7,3.7,0.94,2.0,7.85599256832567
17.6,13.0,7.0,17.6,5.6,25.6,0.0,0.51,14.0,15.0,0.175,0.05,2.0,32.0,0.14,0.08,0.1,0.41,0.3,1.0,2.5,3.2,1.0,6.0,4.6,3.8,0.9,1.7,0.15,2.1,19.4449791231706
17.6,13.0,7.0,17.6,5.6,25.6,0.0,0.51,14.0,15.0,0.175,0.05,2.0,32.0,0.14,0.08,0.1,0.41,0.3,1.0,2.5,3.2,1.0,6.0,4.6,3.8,0.9,1.7,0.15,2.1,19.4449791231706
17.6,13.0,7.0,17.6,5.6,25.6,0.0,0.51,14.0,15.0,0.175,0.05,2.0,32.0,0.14,0.08,0.1,0.41,0.3,1.0,2.5,3.2,1.0,6.0,4.6,3.8,0.9,1.7,0.15,2.1,19.4449791231706
16.4,9.4,7.0,8.0,24.8,24.4,0.0,0.51,14.0,26.0,0.105,0.09,2.0,9.0,0.035,0.01,0.1,0.08,2.8,1.8,5.0,3.9,2.0,27.0,2.7,4.2,0.7,4.6,0.24,3.2,9.60242995234721
33.2,2.2,3.4,8.0,6.8,18.4,0.0,0.5,14.0,35.0,0.175,0.01,2.0,13.0,0.175,0.08,0.1,0.43,0.8,0.5,4.6,2.3,27.0,6.0,3.9,2.0,4.3,0.8,0.17,1.7,11.4369296896873
16.4,13.0,7.0,9.2,11.6,40.0,0.0,0.5,14.0,30.0,0.105,0.06,2.0,16.0,0.07,0.05,0.1,0.29,0.8,1.8,4.1,4.7,24.0,4.0,2.0,3.7,4.1,1.1,0.45,3.7,11.3485598682722
17.6,10.6,7.0,17.6,4.4,30.4,0.0,0.51,14.0,16.0,0.105,0.07,2.0,27.0,0.14,0.02,0.1,0.45,0.4,2.1,2.1,3.7,4.0,26.0,3.8,2.9,1.6,0.3,0.21,1.6,18.0405516822294
16.4,4.6,7.0,18.8,23.6,14.8,0.0,0.51,14.0,31.0,0.105,0.05,2.0,24.0,0.035,0.02,0.1,0.38,1.6,2.9,4.2,3.9,18.0,4.0,1.4,0.1,1.1,4.0,1.47,3.1,12.272145253312
26.0,5.8,4.6,18.8,15.2,25.6,0.0,0.5,14.0,29.0,0.105,0.05,2.0,19.0,0.175,0.08,0.1,0.41,1.0,3.1,4.5,4.5,24.0,9.0,1.0,2.4,2.5,3.1,0.14,2.9,19.887560592341
11.6,4.6,10.6,17.6,17.6,19.6,0.0,0.51,14.0,23.0,0.14,0.06,2.0,20.0,0.105,0.08,0.1,0.17,2.2,3.0,4.2,4.1,4.0,17.0,1.5,0.8,0.6,4.3,0.11,1.8,8.24614841475403
11.6,4.6,10.6,17.6,17.6,19.6,0.0,0.51,14.0,23.0,0.14,0.06,2.0,20.0,0.105,0.08,0.1,0.17,2.2,3.0,4.2,4.1,4.0,17.0,1.5,0.8,0.6,4.3,0.11,1.8,8.24614841475403
11.6,4.6,10.6,17.6,17.6,19.6,0.0,0.51,14.0,23.0,0.14,0.06,2.0,20.0,0.105,0.08,0.1,0.17,2.2,3.0,4.2,4.1,4.0,17.0,1.5,0.8,0.6,4.3,0.11,1.8,8.24614841475403
27.2,5.8,4.6,5.6,10.4,46.0,0.0,0.51,14.0,29.0,0.07,0.01,2.0,31.0,0.07,0.06,0.1,0.37,0.8,1.4,4.2,3.0,22.0,21.0,3.1,4.2,2.2,4.6,0.46,2.3,10.6265423689241
