w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Copperloss_Rx_1
24.8,5.8,7.0,16.4,9.2,52.0,0.0,0.51,14.0,19.0,0.07,0.06,2.0,15.0,0.175,0.07,0.1,0.42,0.9,2.5,3.9,4.3,0.0,25.0,2.6,3.8,3.8,1.8,0.32,1.1,4.41104035893191
20.0,5.8,8.2,23.6,16.4,50.8,0.0,0.5,14.0,29.0,0.14,0.08,2.0,33.0,0.105,0.01,0.1,0.46,1.5,3.3,3.6,2.7,2.0,11.0,4.8,2.0,3.3,0.5,0.95,2.3,3.57771257032489
50.0,2.2,3.4,6.8,5.6,12.4,0.0,0.5,14.0,30.0,0.105,0.09,2.0,12.0,0.14,0.04,0.1,0.45,0.4,0.5,2.6,3.8,2.0,10.0,2.1,2.5,1.5,1.3,0.19,1.6,5.81425170093213
50.0,3.4,3.4,4.4,24.8,50.8,0.0,0.51,14.0,19.0,0.105,0.07,2.0,23.0,0.035,0.01,0.1,0.45,2.4,2.2,5.0,4.0,26.0,19.0,0.6,3.1,3.1,3.0,1.41,3.4,9.20058629740169
30.8,3.4,5.8,12.8,6.8,40.0,0.0,0.5,14.0,17.0,0.175,0.02,2.0,7.0,0.14,0.09,0.1,0.26,0.5,0.8,4.4,3.0,29.0,17.0,0.7,4.9,1.6,3.2,0.48,1.8,4.38308948303482
21.2,3.4,8.2,17.6,6.8,17.2,0.0,0.51,14.0,30.0,0.175,0.02,2.0,21.0,0.14,0.08,0.1,0.16,0.8,1.0,4.2,4.0,25.0,13.0,0.4,5.0,2.5,3.2,0.25,1.3,4.54979729789066
22.4,10.6,8.2,20.0,5.6,53.2,0.0,0.5,14.0,28.0,0.175,0.08,2.0,24.0,0.175,0.08,0.1,0.33,0.5,1.7,2.9,2.1,26.0,14.0,2.5,1.6,0.5,1.7,0.2,2.0,3.26805564214885
24.8,8.2,7.0,12.8,17.6,24.4,0.0,0.51,14.0,23.0,0.07,0.06,2.0,32.0,0.14,0.1,0.1,0.45,2.0,3.0,3.3,4.0,10.0,13.0,3.7,4.9,2.0,1.5,0.85,2.0,3.33006541918076
12.8,9.4,13.0,15.2,12.8,40.0,0.0,0.51,14.0,26.0,0.175,0.1,2.0,31.0,0.14,0.07,0.1,0.37,1.0,1.5,4.8,3.4,22.0,1.0,2.7,5.0,4.4,1.1,0.99,2.5,2.32325116577814
12.8,9.4,13.0,15.2,12.8,40.0,0.0,0.51,14.0,26.0,0.175,0.1,2.0,31.0,0.14,0.07,0.1,0.37,1.0,1.5,4.8,3.4,22.0,1.0,2.7,5.0,4.4,1.1,0.99,2.5,2.32325116577814
12.8,9.4,13.0,15.2,12.8,40.0,0.0,0.51,14.0,26.0,0.175,0.1,2.0,31.0,0.14,0.07,0.1,0.37,1.0,1.5,4.8,3.4,22.0,1.0,2.7,5.0,4.4,1.1,0.99,2.5,2.32325116577814
29.6,13.0,5.8,11.6,22.4,16.0,0.0,0.5,14.0,7.0,0.07,0.04,2.0,13.0,0.105,0.09,0.1,0.34,2.5,0.8,4.3,4.5,17.0,14.0,1.5,1.2,4.1,0.3,0.54,3.5,3.70926301937514
50.0,9.4,3.4,26.0,6.8,18.4,0.0,0.5,14.0,33.0,0.175,0.05,2.0,35.0,0.105,0.01,0.1,0.27,0.8,3.0,2.3,1.4,28.0,15.0,3.5,3.7,3.6,1.3,0.45,1.3,8.26874798123953
36.8,5.8,4.6,15.2,20.0,43.6,0.0,0.5,14.0,32.0,0.105,0.1,2.0,23.0,0.105,0.03,0.1,0.37,2.1,0.4,4.3,3.3,4.0,14.0,2.9,1.6,3.9,1.5,0.3,2.6,1.61476845613714
12.8,2.2,13.0,8.0,11.6,31.6,0.0,0.51,14.0,31.0,0.105,0.06,2.0,31.0,0.105,0.1,0.1,0.28,1.3,2.5,3.5,3.2,30.0,30.0,4.7,1.0,2.1,4.5,1.21,2.4,2.66297666318358
29.6,2.2,5.8,12.8,10.4,29.2,0.0,0.51,14.0,33.0,0.07,0.07,2.0,30.0,0.175,0.04,0.1,0.21,0.8,2.2,5.0,2.2,18.0,17.0,0.6,3.2,3.0,2.4,0.43,1.0,5.06313579500753
22.4,2.2,7.0,21.2,11.6,37.6,0.0,0.51,14.0,15.0,0.14,0.04,2.0,17.0,0.105,0.06,0.1,0.5,0.6,1.3,4.6,3.2,11.0,28.0,0.6,2.6,4.3,4.6,0.18,2.6,3.60186161481953
12.8,13.0,13.0,21.2,14.0,53.2,0.0,0.5,14.0,31.0,0.14,0.09,2.0,31.0,0.07,0.03,0.1,0.09,0.7,3.9,3.8,3.4,13.0,4.0,3.2,2.6,4.5,1.8,0.58,1.5,6.73811867620807
21.2,8.2,8.2,21.2,26.0,35.2,0.0,0.51,14.0,31.0,0.175,0.05,2.0,17.0,0.105,0.06,0.1,0.38,2.7,3.1,4.1,4.1,19.0,18.0,3.2,0.7,4.2,1.7,1.64,3.8,4.42330690718323
24.8,5.8,7.0,5.6,22.4,25.6,0.0,0.5,14.0,35.0,0.175,0.03,2.0,32.0,0.105,0.05,0.1,0.23,1.2,0.4,4.7,4.7,29.0,24.0,2.1,0.7,4.6,4.5,0.33,2.6,3.59665797086653
35.6,1.0,4.6,8.0,14.0,22.0,0.0,0.5,14.0,20.0,0.035,0.01,2.0,13.0,0.035,0.02,0.1,0.49,0.8,0.9,3.6,3.8,16.0,23.0,1.0,2.2,4.7,3.0,0.17,2.4,9.55664117926625
51.2,10.6,3.4,26.0,4.4,46.0,0.0,0.51,14.0,31.0,0.105,0.1,2.0,25.0,0.175,0.1,0.1,0.34,0.4,2.9,1.9,4.7,8.0,9.0,1.8,4.5,0.7,3.7,0.33,1.4,5.84720110117364
18.8,13.0,9.4,11.6,12.8,11.2,0.0,0.5,14.0,27.0,0.035,0.03,2.0,24.0,0.07,0.01,0.1,0.26,1.5,2.6,2.4,4.8,22.0,26.0,0.3,1.1,0.8,5.0,1.27,1.8,2.11740404302803
21.2,4.6,8.2,9.2,26.0,7.6,0.0,0.51,14.0,26.0,0.07,0.04,2.0,30.0,0.175,0.07,0.1,0.44,2.6,3.4,4.8,4.5,30.0,24.0,1.6,2.0,2.4,4.4,0.78,3.1,2.201493463831
51.2,8.2,3.4,6.8,9.2,38.8,0.0,0.51,14.0,30.0,0.14,0.08,2.0,28.0,0.105,0.06,0.1,0.15,1.0,2.7,2.6,4.2,7.0,13.0,0.6,4.9,2.9,0.1,0.81,1.6,7.30806904952478
51.2,8.2,3.4,6.8,9.2,38.8,0.0,0.51,14.0,30.0,0.14,0.08,2.0,28.0,0.105,0.06,0.1,0.15,1.0,2.7,2.6,4.2,7.0,13.0,0.6,4.9,2.9,0.1,0.81,1.6,7.30806904952478
51.2,8.2,3.4,6.8,9.2,38.8,0.0,0.51,14.0,30.0,0.14,0.08,2.0,28.0,0.105,0.06,0.1,0.15,1.0,2.7,2.6,4.2,7.0,13.0,0.6,4.9,2.9,0.1,0.81,1.6,7.30806904952478
17.6,10.6,10.6,11.6,6.8,53.2,0.0,0.5,14.0,27.0,0.175,0.01,2.0,33.0,0.175,0.07,0.1,0.37,0.9,1.5,3.8,3.2,29.0,2.0,2.0,2.0,0.7,4.6,0.19,2.2,2.24218341252229
29.6,9.4,5.8,23.6,12.8,31.6,0.0,0.51,14.0,16.0,0.175,0.02,2.0,13.0,0.175,0.05,0.1,0.46,1.6,1.0,3.9,4.3,19.0,5.0,4.2,2.3,2.5,3.8,0.68,2.2,2.99748561010773
24.8,10.6,7.0,24.8,18.8,43.6,0.0,0.5,14.0,9.0,0.105,0.08,2.0,29.0,0.14,0.02,0.1,0.45,0.8,1.1,4.1,5.0,6.0,13.0,2.2,3.9,0.7,4.4,0.3,2.2,3.33325165612376
40.4,2.2,4.6,8.0,4.4,24.4,0.0,0.5,14.0,33.0,0.14,0.08,2.0,25.0,0.175,0.08,0.1,0.23,0.5,2.3,2.8,4.5,20.0,28.0,2.8,0.2,2.2,1.9,0.3,1.0,5.96593633713933
40.4,2.2,4.6,8.0,4.4,24.4,0.0,0.5,14.0,33.0,0.14,0.08,2.0,25.0,0.175,0.08,0.1,0.23,0.5,2.3,2.8,4.5,20.0,28.0,2.8,0.2,2.2,1.9,0.3,1.0,5.96593633713933
40.4,2.2,4.6,8.0,4.4,24.4,0.0,0.5,14.0,33.0,0.14,0.08,2.0,25.0,0.175,0.08,0.1,0.23,0.5,2.3,2.8,4.5,20.0,28.0,2.8,0.2,2.2,1.9,0.3,1.0,5.96593633713933
16.4,10.6,10.6,23.6,12.8,23.2,0.0,0.5,14.0,31.0,0.105,0.01,2.0,8.0,0.14,0.06,0.1,0.35,1.6,2.9,2.9,3.2,19.0,1.0,5.0,3.4,0.9,2.1,0.39,2.1,4.12580194636556
21.2,8.2,8.2,18.8,12.8,20.8,0.0,0.5,14.0,30.0,0.035,0.02,2.0,13.0,0.175,0.09,0.1,0.33,1.3,2.2,2.8,1.9,15.0,30.0,1.8,1.3,0.6,4.9,0.44,1.7,3.24967718855901
38.0,3.4,4.6,16.4,17.6,11.2,0.0,0.51,14.0,33.0,0.14,0.07,2.0,15.0,0.105,0.02,0.1,0.33,2.0,3.4,3.9,3.3,8.0,9.0,3.1,2.5,4.4,2.4,0.35,3.0,3.52752688477944
18.8,8.2,9.4,8.0,11.6,8.8,0.0,0.51,14.0,13.0,0.175,0.05,2.0,11.0,0.175,0.02,0.1,0.44,0.8,1.3,4.9,1.8,19.0,8.0,4.6,1.6,2.2,1.3,0.7,1.5,3.0561973785848
27.2,7.0,4.6,20.0,3.2,11.2,0.0,0.5,14.0,8.0,0.175,0.05,2.0,6.0,0.07,0.06,0.1,0.42,0.4,0.3,1.8,3.3,0.0,23.0,4.2,1.2,3.3,3.0,0.16,1.0,2.5933318143465
24.8,3.4,7.0,10.4,15.2,22.0,0.0,0.51,14.0,17.0,0.07,0.04,2.0,33.0,0.175,0.08,0.1,0.41,1.5,1.8,3.8,3.3,29.0,20.0,1.7,4.3,3.7,3.1,1.47,2.2,8.26756974258628
51.2,5.8,3.4,8.0,20.0,36.4,0.0,0.5,14.0,25.0,0.105,0.1,2.0,16.0,0.07,0.04,0.1,0.13,2.1,2.7,3.4,3.4,27.0,22.0,3.1,3.6,3.3,3.0,0.46,3.1,6.2683123445208
39.2,1.0,4.6,2.0,10.4,29.2,0.0,0.51,14.0,13.0,0.175,0.04,2.0,18.0,0.105,0.1,0.1,0.41,1.1,1.1,4.0,1.9,0.0,19.0,2.7,3.5,3.3,3.6,0.48,1.1,3.73960337370911
39.2,1.0,4.6,2.0,10.4,29.2,0.0,0.51,14.0,13.0,0.175,0.04,2.0,18.0,0.105,0.1,0.1,0.41,1.1,1.1,4.0,1.9,0.0,19.0,2.7,3.5,3.3,3.6,0.48,1.1,3.73960337370911
39.2,1.0,4.6,2.0,10.4,29.2,0.0,0.51,14.0,13.0,0.175,0.04,2.0,18.0,0.105,0.1,0.1,0.41,1.1,1.1,4.0,1.9,0.0,19.0,2.7,3.5,3.3,3.6,0.48,1.1,3.73960337370911
20.0,1.0,8.2,9.2,18.8,22.0,0.0,0.51,14.0,22.0,0.175,0.08,2.0,35.0,0.14,0.1,0.1,0.27,0.8,0.8,4.8,5.0,20.0,14.0,0.3,2.4,4.7,0.4,0.12,3.8,2.23882141712539
51.2,7.0,3.4,16.4,8.0,30.4,0.0,0.51,14.0,34.0,0.07,0.06,2.0,27.0,0.07,0.02,0.1,0.39,0.5,3.0,4.3,4.0,25.0,16.0,1.5,4.1,4.3,4.8,0.21,2.8,4.49146762609855
17.6,7.0,10.6,8.0,8.0,22.0,0.0,0.51,14.0,21.0,0.14,0.02,2.0,15.0,0.175,0.08,0.1,0.44,0.4,2.4,3.5,4.8,11.0,5.0,1.4,0.1,1.0,0.6,0.37,1.7,3.01793184076746
15.2,2.2,11.8,20.0,22.4,16.0,0.0,0.51,14.0,35.0,0.105,0.03,2.0,11.0,0.175,0.05,0.1,0.27,2.8,3.8,4.8,2.9,17.0,9.0,3.1,2.4,4.1,1.5,1.46,2.7,1.86242422619454
29.6,1.0,5.8,15.2,11.6,24.4,0.0,0.5,14.0,28.0,0.035,0.02,2.0,14.0,0.105,0.03,0.1,0.34,1.1,2.6,3.9,4.7,21.0,27.0,4.4,4.3,0.7,1.5,0.46,2.8,3.10607711940892
26.0,5.8,7.0,12.8,15.2,8.8,0.0,0.51,14.0,23.0,0.07,0.05,2.0,18.0,0.105,0.02,0.1,0.45,1.4,2.2,4.9,4.1,19.0,19.0,1.0,0.7,4.8,1.5,0.74,2.3,3.82606847369356
26.0,5.8,7.0,12.8,15.2,8.8,0.0,0.51,14.0,23.0,0.07,0.05,2.0,18.0,0.105,0.02,0.1,0.45,1.4,2.2,4.9,4.1,19.0,19.0,1.0,0.7,4.8,1.5,0.74,2.3,3.82606847369356
26.0,5.8,7.0,12.8,15.2,8.8,0.0,0.51,14.0,23.0,0.07,0.05,2.0,18.0,0.105,0.02,0.1,0.45,1.4,2.2,4.9,4.1,19.0,19.0,1.0,0.7,4.8,1.5,0.74,2.3,3.82606847369356
27.2,8.2,7.0,22.4,4.4,49.6,0.0,0.5,14.0,26.0,0.175,0.01,2.0,19.0,0.07,0.03,0.1,0.29,0.2,1.7,2.0,4.7,19.0,4.0,1.5,1.0,3.4,3.5,0.11,1.0,11.6351592001344
51.2,2.2,3.4,26.0,12.8,47.2,0.0,0.5,14.0,31.0,0.105,0.04,2.0,33.0,0.175,0.05,0.1,0.43,1.5,3.0,4.3,3.8,30.0,4.0,0.2,3.3,0.8,2.3,0.39,2.5,3.23356214968462
24.8,4.6,7.0,21.2,18.8,30.4,0.0,0.51,14.0,21.0,0.07,0.01,2.0,11.0,0.07,0.03,0.1,0.34,2.4,1.9,3.0,4.7,29.0,4.0,1.6,4.1,2.5,1.6,1.33,2.9,4.51118603233442
15.2,8.2,11.8,11.6,4.4,22.0,0.0,0.51,14.0,21.0,0.175,0.02,2.0,23.0,0.14,0.07,0.1,0.4,0.4,0.7,1.7,4.5,28.0,29.0,4.1,1.4,4.3,2.2,0.28,1.5,3.31955190041305
52.4,5.8,3.4,11.6,10.4,5.2,0.0,0.5,14.0,34.0,0.07,0.06,2.0,8.0,0.14,0.02,0.1,0.43,0.8,2.2,4.0,3.9,22.0,17.0,4.6,3.2,4.6,2.1,0.47,1.6,5.63063069482917
51.2,11.8,3.4,21.2,4.4,37.6,0.0,0.5,14.0,32.0,0.175,0.1,2.0,11.0,0.07,0.06,0.1,0.17,0.4,3.9,2.0,2.2,13.0,18.0,1.3,0.5,3.3,0.6,0.11,1.8,10.3205487265026
52.4,7.0,3.4,5.6,21.2,8.8,0.0,0.5,14.0,30.0,0.07,0.07,2.0,31.0,0.175,0.1,0.1,0.27,1.5,3.1,4.2,3.6,24.0,13.0,4.9,1.1,0.1,4.4,1.18,2.3,4.30112202306499
14.0,4.6,13.0,14.0,3.2,20.8,0.0,0.5,14.0,4.0,0.14,0.09,2.0,7.0,0.14,0.09,0.1,0.37,0.3,0.5,2.0,1.8,13.0,16.0,4.1,1.5,1.4,3.4,0.24,1.0,4.74950314430551
18.8,13.0,9.4,23.6,10.4,48.4,0.0,0.51,14.0,26.0,0.105,0.1,2.0,34.0,0.035,0.01,0.1,0.33,0.7,3.1,4.7,4.0,27.0,17.0,1.4,2.5,2.6,2.9,0.12,2.4,10.2913416061781
21.2,2.2,8.2,14.0,15.2,53.2,0.0,0.5,14.0,31.0,0.105,0.06,2.0,18.0,0.105,0.01,0.1,0.34,1.8,3.6,4.3,5.0,26.0,12.0,1.4,1.8,0.5,4.7,1.15,1.9,3.97387689294468
14.0,5.8,13.0,11.6,4.4,32.8,0.0,0.51,14.0,24.0,0.07,0.06,2.0,7.0,0.035,0.01,0.1,0.44,0.2,1.1,1.5,1.9,9.0,28.0,4.5,4.1,4.5,4.9,0.15,1.4,11.4514537843444
18.8,11.8,9.4,8.0,11.6,6.4,0.0,0.51,14.0,16.0,0.175,0.05,2.0,19.0,0.14,0.04,0.1,0.27,1.0,1.7,3.9,5.0,19.0,2.0,1.6,4.0,3.7,4.9,0.42,2.2,2.91211738644212
39.2,1.0,4.6,4.4,10.4,37.6,0.0,0.51,14.0,35.0,0.14,0.06,2.0,35.0,0.175,0.01,0.1,0.43,1.0,0.7,4.0,1.3,1.0,30.0,1.9,4.2,3.1,1.7,0.38,1.0,4.901236429868
12.8,4.6,13.0,15.2,21.2,48.4,0.0,0.5,14.0,28.0,0.105,0.08,2.0,33.0,0.175,0.03,0.1,0.43,1.1,0.7,5.0,4.8,27.0,13.0,3.8,3.3,3.9,3.7,0.62,1.9,2.71196604749546
22.4,13.0,8.2,9.2,11.6,32.8,0.0,0.51,14.0,9.0,0.035,0.03,2.0,22.0,0.175,0.02,0.1,0.43,0.8,1.1,3.8,2.2,20.0,14.0,2.2,1.1,3.0,1.2,0.38,1.0,4.4206793547549
16.4,1.0,10.6,10.4,8.0,37.6,0.0,0.5,14.0,10.0,0.14,0.09,2.0,20.0,0.07,0.02,0.1,0.4,1.0,0.7,4.0,1.7,26.0,7.0,2.7,1.5,1.4,1.8,0.12,1.1,7.53014020162356
18.8,9.4,9.4,15.2,10.4,7.6,0.0,0.51,14.0,30.0,0.035,0.01,2.0,14.0,0.105,0.08,0.1,0.49,1.2,1.0,4.7,4.1,15.0,3.0,4.0,1.0,2.6,2.4,0.56,3.8,2.227212439855
38.0,3.4,4.6,17.6,23.6,29.2,0.0,0.5,14.0,10.0,0.175,0.01,2.0,28.0,0.175,0.07,0.1,0.19,2.2,0.8,4.7,5.0,24.0,3.0,3.7,3.4,3.2,4.6,0.37,2.9,2.89972461577176
38.0,4.6,4.6,16.4,15.2,47.2,0.0,0.51,14.0,30.0,0.175,0.04,2.0,15.0,0.14,0.03,0.1,0.49,1.3,3.8,4.3,4.9,4.0,16.0,2.7,2.6,1.0,0.6,0.62,3.2,5.24547495255186
52.4,10.6,3.4,17.6,10.4,16.0,0.0,0.51,14.0,23.0,0.175,0.05,2.0,30.0,0.175,0.01,0.1,0.35,1.2,2.2,4.3,3.9,21.0,15.0,1.3,3.4,4.7,3.5,1.03,1.8,4.44486521933369
30.8,3.4,5.8,18.8,21.2,44.8,0.0,0.5,14.0,34.0,0.035,0.01,2.0,8.0,0.175,0.02,0.1,0.21,2.1,3.2,4.7,3.9,30.0,26.0,4.5,4.7,3.5,2.0,1.29,3.3,2.09994907471362
33.2,10.6,5.8,11.6,4.4,18.4,0.0,0.5,14.0,16.0,0.105,0.05,2.0,30.0,0.175,0.01,0.1,0.19,0.5,0.2,1.4,3.7,19.0,22.0,2.3,0.9,4.3,1.6,0.11,1.1,5.36550887637246
15.2,13.0,11.8,10.4,21.2,30.4,0.0,0.51,14.0,27.0,0.07,0.03,2.0,35.0,0.14,0.05,0.1,0.2,1.0,2.1,4.2,4.1,18.0,26.0,1.3,2.6,0.1,2.3,0.75,2.2,2.89583601760909
26.0,13.0,7.0,26.0,24.8,19.6,0.0,0.5,14.0,24.0,0.07,0.04,2.0,14.0,0.105,0.1,0.1,0.17,1.7,2.9,4.5,4.8,26.0,18.0,1.4,0.4,4.8,3.3,0.2,4.0,3.45661479899754
51.2,10.6,3.4,14.0,11.6,30.4,0.0,0.5,14.0,30.0,0.175,0.07,2.0,12.0,0.14,0.02,0.1,0.48,1.3,3.8,4.0,3.3,20.0,13.0,0.8,1.9,4.9,1.7,1.03,1.3,6.10974554346844
15.2,13.0,11.8,26.0,6.8,23.2,0.0,0.51,14.0,30.0,0.035,0.01,2.0,6.0,0.14,0.01,0.1,0.3,0.8,4.0,2.2,2.1,20.0,7.0,4.9,0.6,3.2,0.8,0.55,1.5,4.12139803251589
30.8,3.4,5.8,26.0,6.8,10.0,0.0,0.51,14.0,34.0,0.105,0.01,2.0,28.0,0.14,0.06,0.1,0.26,0.3,3.1,4.1,4.0,2.0,25.0,1.8,3.2,2.5,2.7,0.1,2.1,4.9096703787373
18.8,7.0,9.4,20.0,8.0,50.8,0.0,0.51,14.0,21.0,0.14,0.09,2.0,25.0,0.07,0.04,0.1,0.49,0.5,0.7,2.6,3.8,23.0,20.0,4.7,0.9,2.8,2.5,0.31,2.3,5.09431971524968
33.2,10.6,5.8,16.4,5.6,28.0,0.0,0.51,14.0,30.0,0.14,0.1,2.0,10.0,0.105,0.01,0.1,0.42,0.7,1.0,1.6,2.7,3.0,11.0,4.5,1.8,4.8,4.4,0.34,1.4,6.06778445796473
23.6,1.0,7.0,15.2,9.2,44.8,0.0,0.51,14.0,15.0,0.175,0.06,2.0,15.0,0.07,0.05,0.1,0.2,0.8,1.9,2.2,2.8,16.0,29.0,3.4,1.8,4.7,2.6,0.61,2.1,4.99215152435957
17.6,3.4,10.6,24.8,6.8,10.0,0.0,0.51,14.0,22.0,0.14,0.01,2.0,15.0,0.105,0.01,0.1,0.39,0.8,2.4,1.7,2.2,3.0,29.0,2.9,2.9,2.9,3.7,0.57,1.5,4.70505474947259
32.0,11.8,5.8,26.0,5.6,6.4,0.0,0.51,14.0,29.0,0.175,0.06,2.0,21.0,0.14,0.02,0.1,0.42,0.3,1.7,2.9,3.0,23.0,19.0,0.4,1.8,3.9,0.7,0.27,1.0,7.02815731094928
39.2,11.8,4.6,8.0,10.4,8.8,0.0,0.51,14.0,29.0,0.175,0.05,2.0,28.0,0.105,0.09,0.1,0.38,1.2,2.7,4.0,3.0,21.0,10.0,1.2,1.9,2.4,1.5,0.65,1.1,7.57033254718963
30.8,7.0,5.8,16.4,16.4,47.2,0.0,0.5,14.0,10.0,0.105,0.09,2.0,30.0,0.105,0.07,0.1,0.2,1.3,0.8,4.4,2.2,21.0,9.0,1.5,4.7,3.3,2.8,0.46,1.7,3.05786802190483
32.0,7.0,5.8,20.0,4.4,25.6,0.0,0.51,14.0,32.0,0.105,0.08,2.0,28.0,0.07,0.04,0.1,0.4,0.4,0.9,2.1,2.1,13.0,17.0,1.2,0.8,1.1,4.7,0.12,1.3,9.43477929101851
26.0,8.2,7.0,5.6,11.6,28.0,0.0,0.5,14.0,17.0,0.105,0.02,2.0,27.0,0.07,0.05,0.1,0.3,1.5,1.6,4.1,3.0,6.0,5.0,4.1,3.7,1.7,1.7,0.33,2.1,5.74027137134131
40.4,11.8,4.6,12.8,20.0,50.8,0.0,0.51,14.0,31.0,0.175,0.08,2.0,25.0,0.14,0.04,0.1,0.32,1.0,2.5,3.8,3.7,26.0,9.0,3.8,3.0,1.3,1.6,0.93,2.6,3.35771451761027
14.0,5.8,13.0,22.4,10.4,17.2,0.0,0.5,14.0,35.0,0.175,0.02,2.0,19.0,0.105,0.01,0.1,0.4,1.2,4.1,3.6,4.2,1.0,7.0,1.4,2.4,2.6,3.4,0.11,3.4,2.42892066151107
51.2,3.4,3.4,12.8,17.6,11.2,0.0,0.51,14.0,30.0,0.105,0.04,2.0,34.0,0.07,0.05,0.1,0.49,1.7,3.5,3.0,4.4,13.0,23.0,0.3,1.3,3.1,1.3,1.09,2.9,6.0030159422708
26.0,3.4,7.0,12.8,9.2,48.4,0.0,0.5,14.0,33.0,0.105,0.02,2.0,16.0,0.14,0.06,0.1,0.37,0.8,1.3,4.1,3.4,2.0,14.0,0.1,4.0,2.8,2.0,0.23,3.0,2.43493691613271
39.2,9.4,4.6,8.0,17.6,41.2,0.0,0.51,14.0,27.0,0.105,0.03,2.0,22.0,0.175,0.02,0.1,0.47,1.9,1.6,4.9,4.0,12.0,13.0,0.4,4.4,1.0,3.1,1.44,2.7,2.78190839715849
30.8,8.2,5.8,15.2,20.0,43.6,0.0,0.51,14.0,16.0,0.035,0.01,2.0,29.0,0.14,0.02,0.1,0.45,0.9,0.6,4.2,4.9,13.0,15.0,0.2,2.1,3.8,2.0,0.51,4.0,2.52033991235998
26.0,9.4,7.0,4.4,18.8,18.4,0.0,0.5,14.0,11.0,0.175,0.02,2.0,12.0,0.175,0.05,0.1,0.45,1.3,0.8,4.1,2.5,28.0,19.0,0.9,2.2,2.8,3.1,0.66,1.9,4.65024273996214
29.6,7.0,5.8,14.0,26.0,36.4,0.0,0.51,14.0,33.0,0.105,0.07,2.0,10.0,0.14,0.04,0.1,0.4,1.3,2.6,4.4,4.7,12.0,14.0,2.7,1.4,0.1,4.3,0.34,3.9,2.0875497676033
20.0,4.6,9.4,9.2,6.8,5.2,0.0,0.51,14.0,21.0,0.14,0.03,2.0,19.0,0.14,0.07,0.1,0.27,0.5,0.7,4.6,4.8,0.0,20.0,2.9,4.5,1.9,4.4,0.44,1.3,4.75544120004803
27.2,1.0,7.0,8.0,12.8,6.4,0.0,0.51,14.0,33.0,0.14,0.03,2.0,10.0,0.175,0.09,0.1,0.32,1.6,1.0,4.9,3.3,25.0,11.0,1.8,3.6,0.9,4.6,0.8,1.3,3.50940943689881
14.0,13.0,13.0,6.8,21.2,34.0,0.0,0.51,14.0,35.0,0.105,0.04,2.0,7.0,0.07,0.05,0.1,0.43,1.1,2.0,5.0,4.1,0.0,14.0,5.0,0.3,2.8,5.0,0.57,1.9,4.9384009891278
23.6,3.4,8.2,6.8,16.4,26.8,0.0,0.5,14.0,23.0,0.175,0.04,2.0,21.0,0.035,0.01,0.1,0.36,1.5,1.6,4.8,3.5,30.0,17.0,2.1,3.8,4.6,4.0,1.25,2.3,2.39015443099831
52.4,13.0,3.4,22.4,10.4,20.8,0.0,0.51,14.0,19.0,0.175,0.04,2.0,15.0,0.175,0.03,0.1,0.25,1.1,1.9,3.4,4.5,18.0,6.0,3.4,3.9,2.2,3.9,0.29,2.8,3.30712807353922
41.6,2.2,4.6,9.2,16.4,50.8,0.0,0.5,14.0,30.0,0.105,0.03,2.0,26.0,0.07,0.04,0.1,0.5,1.3,3.7,3.8,3.2,0.0,18.0,2.8,0.8,1.0,2.8,0.52,2.7,5.09073815693753
50.0,1.0,3.4,23.6,9.2,48.4,0.0,0.5,14.0,22.0,0.105,0.05,2.0,5.0,0.105,0.09,0.1,0.28,0.6,1.4,4.0,2.6,4.0,1.0,3.3,1.4,3.8,0.5,0.26,1.6,7.82472364260053
17.6,10.6,10.6,26.0,12.8,7.6,0.0,0.51,14.0,29.0,0.07,0.05,2.0,25.0,0.14,0.03,0.1,0.28,1.7,3.9,4.6,1.9,12.0,18.0,4.4,1.2,4.2,3.9,0.29,1.0,5.66250622791065
40.4,11.8,4.6,6.8,18.8,18.4,0.0,0.5,14.0,8.0,0.105,0.06,2.0,32.0,0.07,0.05,0.1,0.43,2.1,1.0,4.6,2.0,13.0,5.0,0.9,0.2,4.3,3.2,0.71,1.5,8.51167904652112
30.8,4.6,5.8,15.2,20.0,52.0,0.0,0.51,14.0,12.0,0.14,0.01,2.0,24.0,0.14,0.04,0.1,0.44,1.2,0.9,5.0,3.0,12.0,15.0,4.8,3.8,3.3,3.9,0.42,1.1,5.4820013775597
14.0,1.0,11.8,17.6,9.2,44.8,0.0,0.5,14.0,34.0,0.14,0.05,2.0,13.0,0.14,0.05,0.1,0.38,1.1,0.5,3.0,3.0,4.0,26.0,4.1,3.0,1.8,0.3,0.46,2.6,2.53363563733028
14.0,10.6,13.0,15.2,15.2,30.4,0.0,0.5,14.0,20.0,0.105,0.1,2.0,12.0,0.07,0.05,0.1,0.42,1.5,1.7,4.2,3.4,5.0,17.0,2.2,1.9,3.4,2.2,0.49,1.2,7.45216531551837
