w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmr1_uH
12.8,10.6,11.8,23.6,3.2,40.0,0.0,0.5,14.0,35.0,0.175,0.07,2.0,32.0,0.07,0.05,0.1,0.06,0.3,2.1,1.9,3.7,21.0,29.0,1.6,3.2,3.4,1.9,0.26,1.0,15.0596318476111
17.6,7.0,8.2,26.0,12.8,35.2,0.0,0.51,14.0,24.0,0.105,0.08,2.0,7.0,0.14,0.04,0.1,0.5,1.2,2.5,3.7,4.7,27.0,28.0,5.0,3.7,3.3,0.9,0.86,2.0,17.4687932704378
30.8,7.0,4.6,17.6,16.4,47.2,0.0,0.51,14.0,35.0,0.14,0.05,2.0,21.0,0.035,0.02,0.1,0.02,1.7,4.7,4.2,4.5,30.0,6.0,2.1,4.6,0.7,2.3,0.84,3.7,23.154944659402
42.8,9.4,3.4,21.2,24.8,52.0,0.0,0.51,14.0,34.0,0.175,0.06,2.0,15.0,0.105,0.01,0.1,0.26,2.3,2.5,4.2,4.6,29.0,23.0,0.3,0.3,2.0,0.5,0.5,3.6,35.9763195893245
12.8,2.2,10.6,11.6,12.8,43.6,0.0,0.51,14.0,30.0,0.105,0.08,2.0,28.0,0.175,0.02,0.1,0.34,1.3,1.9,4.5,3.2,19.0,11.0,2.1,4.1,0.5,2.0,0.53,3.0,5.37993385715306
12.8,2.2,10.6,11.6,12.8,43.6,0.0,0.51,14.0,30.0,0.105,0.08,2.0,28.0,0.175,0.02,0.1,0.34,1.3,1.9,4.5,3.2,19.0,11.0,2.1,4.1,0.5,2.0,0.53,3.0,5.37993385715306
12.8,2.2,10.6,11.6,12.8,43.6,0.0,0.51,14.0,30.0,0.105,0.08,2.0,28.0,0.175,0.02,0.1,0.34,1.3,1.9,4.5,3.2,19.0,11.0,2.1,4.1,0.5,2.0,0.53,3.0,5.37993385715306
21.2,8.2,7.0,18.8,23.6,40.0,0.0,0.51,14.0,35.0,0.14,0.07,2.0,19.0,0.07,0.02,0.1,0.48,2.0,3.5,4.8,4.2,9.0,3.0,1.6,4.7,0.9,2.2,0.95,2.9,18.5302645041065
24.8,5.8,5.8,15.2,21.2,26.8,0.0,0.51,14.0,24.0,0.105,0.02,2.0,10.0,0.14,0.02,0.1,0.3,2.1,2.1,4.2,4.2,28.0,19.0,0.1,0.3,4.7,0.5,0.71,4.0,17.2570034735967
24.8,9.4,5.8,14.0,24.8,10.0,0.0,0.51,14.0,19.0,0.105,0.05,2.0,32.0,0.105,0.08,0.1,0.26,2.5,1.1,4.4,4.1,5.0,16.0,4.6,1.1,2.1,3.6,0.52,4.0,20.6805526271787
42.8,4.6,3.4,17.6,3.2,49.6,0.0,0.5,14.0,17.0,0.14,0.03,2.0,28.0,0.105,0.01,0.1,0.07,0.3,2.2,1.8,4.9,6.0,25.0,1.2,0.3,2.2,1.1,0.2,1.1,26.5611754619881
23.6,1.0,5.8,11.6,9.2,49.6,0.0,0.5,14.0,25.0,0.105,0.07,2.0,9.0,0.14,0.09,0.1,0.37,0.8,2.5,1.8,5.0,9.0,20.0,4.8,5.0,3.2,4.9,0.51,1.1,6.23333039674099
32.0,7.0,4.6,26.0,26.0,10.0,0.0,0.51,14.0,32.0,0.14,0.02,2.0,24.0,0.175,0.07,0.1,0.4,1.8,0.3,4.8,4.4,25.0,19.0,3.6,2.2,2.4,1.1,0.12,3.9,29.6545710287197
32.0,7.0,4.6,26.0,26.0,10.0,0.0,0.51,14.0,32.0,0.14,0.02,2.0,24.0,0.175,0.07,0.1,0.4,1.8,0.3,4.8,4.4,25.0,19.0,3.6,2.2,2.4,1.1,0.12,3.9,29.6545710287197
32.0,7.0,4.6,26.0,26.0,10.0,0.0,0.51,14.0,32.0,0.14,0.02,2.0,24.0,0.175,0.07,0.1,0.4,1.8,0.3,4.8,4.4,25.0,19.0,3.6,2.2,2.4,1.1,0.12,3.9,29.6545710287197
15.2,13.0,9.4,20.0,15.2,50.8,0.0,0.51,14.0,31.0,0.07,0.06,2.0,25.0,0.07,0.01,0.1,0.23,1.6,3.7,4.8,4.3,27.0,24.0,1.1,0.4,0.1,2.7,1.24,1.9,16.5142346667975
24.8,9.4,5.8,9.2,15.2,8.8,0.0,0.5,14.0,28.0,0.175,0.1,2.0,23.0,0.105,0.05,0.1,0.25,0.8,2.0,3.6,2.1,9.0,21.0,0.4,3.2,4.8,1.4,0.31,1.5,17.4281458356567
18.8,10.6,8.2,11.6,6.8,53.2,0.0,0.5,14.0,35.0,0.07,0.07,2.0,29.0,0.07,0.02,0.1,0.3,0.3,2.8,2.8,4.9,4.0,6.0,1.4,3.5,2.5,4.7,0.27,1.5,13.8230637867696
11.6,2.2,11.8,21.2,9.2,31.6,0.0,0.5,14.0,21.0,0.07,0.05,2.0,18.0,0.07,0.06,0.1,0.31,1.1,1.2,4.4,4.7,29.0,18.0,4.5,2.9,4.6,4.4,0.92,2.0,5.85435680226385
32.0,8.2,4.6,14.0,10.4,37.6,0.0,0.5,14.0,35.0,0.14,0.06,2.0,23.0,0.14,0.04,0.1,0.21,0.8,1.5,4.0,4.9,2.0,8.0,2.3,0.5,4.3,1.4,0.42,2.8,24.6590139421566
20.0,3.4,7.0,18.8,22.4,49.6,0.0,0.51,14.0,30.0,0.105,0.05,2.0,24.0,0.175,0.04,0.1,0.4,2.6,2.0,4.4,4.3,10.0,5.0,4.1,4.8,0.5,3.4,1.56,3.1,11.1747880073691
21.2,4.6,7.0,22.4,20.0,5.2,0.0,0.51,14.0,17.0,0.14,0.09,2.0,30.0,0.175,0.07,0.1,0.23,2.6,2.1,4.9,1.8,12.0,17.0,0.6,0.7,2.9,4.0,0.81,1.3,16.3666200100667
42.8,13.0,3.4,8.0,3.2,26.8,0.0,0.51,14.0,33.0,0.175,0.03,2.0,20.0,0.14,0.06,0.1,0.37,0.4,2.2,1.4,2.5,2.0,8.0,0.8,1.3,2.3,1.9,0.12,1.3,27.6513244917437
20.0,7.0,8.2,14.0,3.2,43.6,0.0,0.51,14.0,32.0,0.07,0.02,2.0,20.0,0.14,0.07,0.1,0.37,0.3,1.3,1.4,4.1,11.0,14.0,1.7,1.0,4.2,0.3,0.26,1.2,14.6994026022667
41.6,5.8,3.4,6.8,20.0,26.8,0.0,0.5,14.0,33.0,0.035,0.02,2.0,11.0,0.105,0.08,0.1,0.48,1.4,2.1,4.7,5.0,15.0,8.0,0.5,1.5,1.3,0.4,0.91,1.9,18.6200125017204
14.0,4.6,10.6,5.6,20.0,13.6,0.0,0.5,14.0,30.0,0.035,0.01,2.0,32.0,0.07,0.03,0.1,0.33,1.8,3.3,4.0,4.9,17.0,8.0,1.9,2.8,3.6,1.2,1.62,2.3,5.6654971720066
42.8,2.2,3.4,18.8,23.6,24.4,0.0,0.51,14.0,28.0,0.14,0.05,2.0,34.0,0.14,0.07,0.1,0.26,1.5,2.2,4.6,4.8,21.0,30.0,2.3,4.9,2.4,1.6,0.41,4.4,18.5480601465828
30.8,11.8,4.6,12.8,9.2,30.4,0.0,0.51,14.0,18.0,0.105,0.03,2.0,21.0,0.07,0.05,0.1,0.42,1.1,1.8,4.5,5.0,5.0,25.0,1.5,4.9,0.4,1.7,0.45,3.8,25.8993387936655
12.8,4.6,11.8,20.0,3.2,46.0,0.0,0.51,14.0,30.0,0.175,0.08,2.0,34.0,0.14,0.06,0.1,0.39,0.2,1.3,1.8,4.7,20.0,4.0,2.5,2.6,0.8,1.6,0.11,1.2,8.97908409251902
44.0,7.0,3.4,9.2,3.2,31.6,0.0,0.5,14.0,33.0,0.175,0.06,2.0,35.0,0.105,0.08,0.1,0.28,0.3,3.0,1.4,3.7,0.0,26.0,4.3,2.0,0.9,2.2,0.23,1.0,25.8992729908468
44.0,7.0,3.4,9.2,3.2,31.6,0.0,0.5,14.0,33.0,0.175,0.06,2.0,35.0,0.105,0.08,0.1,0.28,0.3,3.0,1.4,3.7,0.0,26.0,4.3,2.0,0.9,2.2,0.23,1.0,25.8992729908468
44.0,7.0,3.4,9.2,3.2,31.6,0.0,0.5,14.0,33.0,0.175,0.06,2.0,35.0,0.105,0.08,0.1,0.28,0.3,3.0,1.4,3.7,0.0,26.0,4.3,2.0,0.9,2.2,0.23,1.0,25.8992729908468
20.0,5.8,7.0,22.4,8.0,37.6,0.0,0.5,14.0,21.0,0.105,0.04,2.0,10.0,0.105,0.1,0.1,0.39,0.8,0.7,4.4,1.7,22.0,5.0,4.0,1.2,1.6,3.5,0.47,1.2,17.3926533323223
42.8,2.2,3.4,12.8,6.8,5.2,0.0,0.51,14.0,14.0,0.07,0.03,2.0,10.0,0.175,0.06,0.1,0.39,0.7,1.8,2.2,4.2,7.0,4.0,3.1,4.5,1.3,2.7,0.36,1.5,18.2622470997299
11.6,11.8,13.0,12.8,15.2,30.4,0.0,0.51,14.0,35.0,0.105,0.03,2.0,26.0,0.175,0.01,0.1,0.44,1.1,4.3,4.0,3.9,22.0,25.0,0.6,0.8,1.6,0.8,0.18,2.0,10.1225463439009
20.0,8.2,7.0,24.8,15.2,41.2,0.0,0.5,14.0,30.0,0.175,0.06,2.0,17.0,0.175,0.07,0.1,0.26,1.6,1.3,3.0,4.6,14.0,15.0,1.0,0.5,3.3,4.7,0.21,2.2,20.2001187000443
14.0,11.8,10.6,11.6,16.4,42.4,0.0,0.51,14.0,35.0,0.175,0.01,2.0,31.0,0.105,0.07,0.1,0.41,0.8,4.4,4.1,3.7,21.0,3.0,2.9,1.5,3.1,2.8,0.3,2.7,11.229700022639
42.8,1.0,3.4,4.4,15.2,24.4,0.0,0.51,14.0,19.0,0.14,0.08,2.0,15.0,0.105,0.05,0.1,0.47,1.7,1.0,4.1,3.6,17.0,16.0,0.2,3.0,1.0,3.9,0.66,2.2,8.54064094066983
15.2,7.0,9.4,16.4,11.6,17.2,0.0,0.5,14.0,17.0,0.105,0.08,2.0,29.0,0.175,0.05,0.1,0.23,1.2,1.6,3.7,1.5,2.0,16.0,4.7,2.0,0.2,3.2,0.75,1.1,13.1273762783751
21.2,10.6,7.0,10.4,8.0,16.0,0.0,0.5,14.0,34.0,0.175,0.08,2.0,27.0,0.07,0.07,0.1,0.15,0.9,4.3,1.6,3.3,14.0,26.0,4.2,0.3,4.4,1.7,0.36,1.5,16.1074925639747
12.8,5.8,11.8,5.6,24.8,14.8,0.0,0.51,14.0,23.0,0.14,0.1,2.0,30.0,0.14,0.07,0.1,0.21,3.2,1.2,4.2,4.8,6.0,9.0,0.7,1.6,4.6,1.1,0.13,3.8,5.48418040895716
12.8,7.0,11.8,4.4,10.4,14.8,0.0,0.51,14.0,33.0,0.14,0.07,2.0,22.0,0.105,0.09,0.1,0.17,0.8,4.1,2.3,2.4,8.0,26.0,1.2,1.9,2.1,3.5,0.37,1.8,4.94382145739505
11.6,1.0,11.8,18.8,8.0,14.8,0.0,0.51,14.0,17.0,0.175,0.07,2.0,18.0,0.07,0.04,0.1,0.1,0.8,0.9,3.7,3.5,16.0,21.0,4.1,3.0,4.2,3.7,0.36,3.2,3.83189245761929
11.6,4.6,13.0,6.8,24.8,34.0,0.0,0.51,14.0,18.0,0.105,0.01,2.0,34.0,0.105,0.02,0.1,0.41,2.8,2.2,4.7,4.9,26.0,25.0,4.4,1.1,4.9,2.5,0.44,3.6,5.12803755729912
17.6,4.6,8.2,10.4,5.6,47.2,0.0,0.5,14.0,24.0,0.035,0.02,2.0,34.0,0.175,0.02,0.1,0.27,0.5,0.3,3.0,2.5,12.0,28.0,4.1,1.4,3.0,2.2,0.2,2.4,8.96530153136641
21.2,8.2,7.0,26.0,18.8,37.6,0.0,0.51,14.0,29.0,0.07,0.05,2.0,31.0,0.175,0.08,0.1,0.5,1.6,2.9,4.9,4.1,22.0,3.0,1.0,3.7,0.3,2.9,0.24,3.5,21.6488149206936
15.2,9.4,9.4,11.6,18.8,41.2,0.0,0.51,14.0,29.0,0.105,0.03,2.0,12.0,0.035,0.03,0.1,0.27,0.9,1.7,3.5,3.7,25.0,23.0,1.7,3.9,3.1,4.1,0.41,3.0,11.2090823747946
33.2,13.0,4.6,8.0,4.4,10.0,0.0,0.5,14.0,21.0,0.07,0.04,2.0,15.0,0.14,0.02,0.1,0.29,0.3,0.3,2.6,2.6,8.0,27.0,4.2,4.3,3.4,3.3,0.29,1.4,22.3085180633448
30.8,11.8,4.6,14.0,26.0,48.4,0.0,0.5,14.0,23.0,0.175,0.04,2.0,32.0,0.105,0.07,0.1,0.5,1.7,1.7,4.8,4.4,25.0,27.0,3.3,1.5,1.1,2.2,1.04,3.8,24.6392709252138
30.8,11.8,4.6,14.0,26.0,48.4,0.0,0.5,14.0,23.0,0.175,0.04,2.0,32.0,0.105,0.07,0.1,0.5,1.7,1.7,4.8,4.4,25.0,27.0,3.3,1.5,1.1,2.2,1.04,3.8,24.6392709252138
30.8,11.8,4.6,14.0,26.0,48.4,0.0,0.5,14.0,23.0,0.175,0.04,2.0,32.0,0.105,0.07,0.1,0.5,1.7,1.7,4.8,4.4,25.0,27.0,3.3,1.5,1.1,2.2,1.04,3.8,24.6392709252138
15.2,7.0,10.6,6.8,3.2,4.0,0.0,0.51,14.0,32.0,0.14,0.03,2.0,22.0,0.175,0.02,0.1,0.31,0.3,1.5,1.2,3.0,24.0,11.0,4.9,0.6,4.7,2.3,0.15,1.1,8.28176136578455
14.0,4.6,10.6,11.6,17.6,30.4,0.0,0.51,14.0,35.0,0.105,0.02,2.0,20.0,0.175,0.01,0.1,0.28,1.4,2.3,4.8,2.0,21.0,25.0,3.2,2.4,0.9,1.3,0.89,1.0,8.31656987703598
21.2,5.8,7.0,12.8,11.6,17.2,0.0,0.51,14.0,32.0,0.07,0.04,2.0,34.0,0.14,0.06,0.1,0.4,1.4,3.7,2.9,3.8,16.0,21.0,1.9,0.7,3.6,0.9,0.71,2.4,14.4694415029607
42.8,3.4,3.4,4.4,6.8,42.4,0.0,0.5,14.0,29.0,0.14,0.01,2.0,33.0,0.175,0.05,0.1,0.2,0.8,3.7,2.8,2.0,6.0,8.0,1.5,0.1,3.9,0.3,0.35,1.4,12.2192496947489
45.2,10.6,3.4,10.4,24.8,16.0,0.0,0.51,14.0,13.0,0.14,0.07,2.0,35.0,0.07,0.03,0.1,0.16,1.7,0.5,3.9,4.2,7.0,12.0,2.5,1.4,4.9,3.4,0.37,3.6,30.1730589481935
33.2,3.4,4.6,8.0,21.2,26.8,0.0,0.5,14.0,35.0,0.07,0.03,2.0,19.0,0.175,0.04,0.1,0.4,2.4,4.0,4.9,4.7,29.0,8.0,2.2,0.8,2.8,2.5,0.79,1.8,13.51919568763
18.8,7.0,8.2,20.0,26.0,12.4,0.0,0.51,14.0,33.0,0.175,0.09,2.0,16.0,0.14,0.08,0.1,0.34,2.4,2.7,4.5,4.1,10.0,10.0,1.6,3.0,4.5,2.4,1.19,3.4,17.0315228523322
18.8,7.0,8.2,20.0,26.0,12.4,0.0,0.51,14.0,33.0,0.175,0.09,2.0,16.0,0.14,0.08,0.1,0.34,2.4,2.7,4.5,4.1,10.0,10.0,1.6,3.0,4.5,2.4,1.19,3.4,17.0315228523322
18.8,7.0,8.2,20.0,26.0,12.4,0.0,0.51,14.0,33.0,0.175,0.09,2.0,16.0,0.14,0.08,0.1,0.34,2.4,2.7,4.5,4.1,10.0,10.0,1.6,3.0,4.5,2.4,1.19,3.4,17.0315228523322
46.4,9.4,3.4,11.6,8.0,34.0,0.0,0.5,14.0,27.0,0.035,0.03,2.0,30.0,0.105,0.06,0.1,0.28,0.7,3.0,3.9,4.0,16.0,24.0,4.2,3.4,2.3,4.6,0.23,1.6,33.1464618978898
14.0,11.8,10.6,11.6,22.4,24.4,0.0,0.5,14.0,31.0,0.07,0.04,2.0,35.0,0.07,0.04,0.1,0.19,1.0,3.1,5.0,3.7,2.0,17.0,3.1,0.9,0.3,3.9,0.5,1.8,11.5701365442485
32.0,5.8,4.6,18.8,22.4,11.2,0.0,0.51,14.0,30.0,0.105,0.09,2.0,10.0,0.07,0.07,0.1,0.43,1.6,2.5,4.5,4.7,27.0,19.0,1.3,0.7,4.2,1.5,0.91,3.7,24.4653262691515
42.8,4.6,3.4,20.0,9.2,4.0,0.0,0.51,14.0,17.0,0.105,0.02,2.0,9.0,0.105,0.09,0.1,0.23,0.6,1.6,4.7,1.9,24.0,3.0,2.5,2.5,2.4,3.2,0.2,1.6,31.4724802244591
42.8,13.0,3.4,24.8,17.6,43.6,0.0,0.51,14.0,26.0,0.035,0.01,2.0,21.0,0.175,0.07,0.1,0.5,2.1,0.8,4.7,4.7,10.0,23.0,5.0,4.9,3.9,4.7,0.7,3.3,44.8544120482378
16.4,4.6,9.4,18.8,4.4,20.8,0.0,0.5,14.0,30.0,0.105,0.04,2.0,8.0,0.175,0.06,0.1,0.19,0.4,2.3,2.4,1.9,18.0,25.0,3.1,2.2,0.3,0.4,0.2,1.8,11.5697380220892
27.2,5.8,5.8,5.6,5.6,19.6,0.0,0.51,14.0,32.0,0.175,0.01,2.0,7.0,0.105,0.05,0.1,0.44,0.7,3.6,3.1,1.5,4.0,7.0,1.7,3.0,2.6,4.2,0.48,1.0,11.5903722674845
16.4,2.2,9.4,21.2,8.0,52.0,0.0,0.5,14.0,29.0,0.14,0.04,2.0,15.0,0.07,0.05,0.1,0.23,1.0,3.6,1.6,1.8,4.0,24.0,2.4,4.9,4.5,3.5,0.65,1.5,7.50616351444806
41.6,1.0,3.4,6.8,6.8,31.6,0.0,0.5,14.0,24.0,0.175,0.02,2.0,28.0,0.07,0.03,0.1,0.41,0.5,3.0,4.1,2.3,15.0,14.0,0.6,3.3,4.8,3.5,0.23,2.0,8.63840601578744
45.2,9.4,3.4,22.4,8.0,12.4,0.0,0.5,14.0,28.0,0.105,0.09,2.0,31.0,0.175,0.09,0.1,0.47,0.9,1.4,3.7,2.7,10.0,16.0,1.5,4.7,3.6,2.1,0.21,2.5,48.3191939132213
12.8,1.0,11.8,3.2,12.8,34.0,0.0,0.5,14.0,30.0,0.14,0.03,2.0,17.0,0.07,0.06,0.1,0.09,1.6,2.1,4.8,2.3,4.0,9.0,2.3,0.5,2.2,1.0,0.12,1.7,2.22442285697247
15.2,3.4,9.4,3.2,8.0,46.0,0.0,0.5,14.0,31.0,0.14,0.04,2.0,4.0,0.14,0.03,0.1,0.49,0.6,3.1,4.2,1.4,1.0,15.0,4.0,2.2,3.9,4.3,0.4,1.3,3.60278008084775
11.6,13.0,13.0,26.0,3.2,19.6,0.0,0.51,14.0,25.0,0.14,0.04,2.0,32.0,0.07,0.06,0.1,0.24,0.3,2.3,1.9,3.7,18.0,17.0,3.9,4.4,1.9,3.1,0.26,1.1,16.7894809083507
14.0,1.0,10.6,9.2,6.8,8.8,0.0,0.51,14.0,26.0,0.14,0.1,2.0,21.0,0.14,0.1,0.1,0.32,0.9,0.6,2.9,5.0,27.0,20.0,1.4,4.3,3.6,1.5,0.12,2.2,3.71927697875948
32.0,3.4,4.6,3.2,17.6,49.6,0.0,0.51,14.0,22.0,0.14,0.07,2.0,30.0,0.035,0.02,0.1,0.06,0.7,0.6,4.9,3.6,4.0,27.0,1.6,2.3,2.7,4.5,0.57,1.7,7.51493031260584
16.4,11.8,9.4,22.4,22.4,11.2,0.0,0.51,14.0,33.0,0.07,0.07,2.0,11.0,0.175,0.05,0.1,0.28,1.2,0.9,5.0,4.6,5.0,2.0,2.7,4.9,1.4,4.5,0.43,4.0,20.0125344507474
11.6,13.0,13.0,26.0,3.2,7.6,0.0,0.5,14.0,34.0,0.175,0.08,2.0,13.0,0.175,0.03,0.1,0.27,0.3,2.3,1.8,4.4,30.0,5.0,1.2,2.2,2.9,3.4,0.16,1.3,17.2303632772148
11.6,13.0,13.0,26.0,3.2,7.6,0.0,0.5,14.0,34.0,0.175,0.08,2.0,13.0,0.175,0.03,0.1,0.27,0.3,2.3,1.8,4.4,30.0,5.0,1.2,2.2,2.9,3.4,0.16,1.3,17.2303632772148
11.6,13.0,13.0,26.0,3.2,7.6,0.0,0.5,14.0,34.0,0.175,0.08,2.0,13.0,0.175,0.03,0.1,0.27,0.3,2.3,1.8,4.4,30.0,5.0,1.2,2.2,2.9,3.4,0.16,1.3,17.2303632772148
16.4,11.8,9.4,9.2,22.4,32.8,0.0,0.51,14.0,31.0,0.105,0.07,2.0,9.0,0.14,0.1,0.1,0.48,2.0,1.5,5.0,4.3,23.0,6.0,4.3,3.9,0.6,3.0,0.33,3.1,11.253996705458
18.8,7.0,8.2,6.8,9.2,40.0,0.0,0.5,14.0,24.0,0.07,0.04,2.0,11.0,0.07,0.04,0.1,0.09,0.9,2.4,4.6,4.9,29.0,15.0,3.7,4.0,1.4,1.9,0.32,1.1,9.02468881302697
12.8,8.2,11.8,14.0,26.0,36.4,0.0,0.5,14.0,27.0,0.14,0.04,2.0,8.0,0.14,0.07,0.1,0.16,2.9,2.1,4.9,4.3,0.0,17.0,1.5,2.6,4.5,2.4,1.3,3.1,10.1661393601504
33.2,7.0,4.6,14.0,18.8,12.4,0.0,0.51,14.0,19.0,0.14,0.07,2.0,21.0,0.105,0.04,0.1,0.14,1.0,1.4,3.8,4.9,4.0,13.0,4.0,3.6,0.1,2.3,0.82,3.4,25.1555048765695
26.0,5.8,5.8,8.0,5.6,4.0,0.0,0.51,14.0,15.0,0.14,0.02,2.0,16.0,0.105,0.02,0.1,0.14,0.6,1.0,3.6,2.5,15.0,6.0,3.5,4.1,2.0,1.1,0.29,1.6,14.2982391558049
14.0,8.2,10.6,22.4,26.0,34.0,0.0,0.5,14.0,32.0,0.105,0.01,2.0,18.0,0.175,0.09,0.1,0.48,3.1,2.0,4.4,5.0,26.0,10.0,1.4,3.2,5.0,1.0,1.56,4.0,13.6228149375078
15.2,10.6,9.4,14.0,14.0,50.8,0.0,0.5,14.0,33.0,0.035,0.03,2.0,20.0,0.14,0.1,0.1,0.28,0.9,4.0,3.0,3.1,30.0,4.0,2.3,1.6,1.8,0.8,0.23,2.3,12.6913346750601
18.8,11.8,8.2,12.8,18.8,12.4,0.0,0.51,14.0,16.0,0.14,0.09,2.0,20.0,0.14,0.05,0.1,0.47,2.4,1.6,4.9,4.2,19.0,13.0,4.9,2.5,0.3,2.9,0.94,4.1,16.7522658148068
32.0,2.2,4.6,22.4,9.2,10.0,0.0,0.51,14.0,20.0,0.175,0.02,2.0,19.0,0.035,0.01,0.1,0.14,1.0,1.7,4.0,4.9,4.0,29.0,2.4,3.6,0.9,3.3,0.19,1.7,15.6640673480525
21.2,8.2,7.0,23.6,9.2,13.6,0.0,0.51,14.0,30.0,0.035,0.02,2.0,32.0,0.105,0.01,0.1,0.42,0.8,0.6,4.6,3.5,7.0,19.0,0.8,2.0,2.5,1.8,0.48,2.8,22.4745872521667
21.2,8.2,7.0,23.6,9.2,13.6,0.0,0.51,14.0,30.0,0.035,0.02,2.0,32.0,0.105,0.01,0.1,0.42,0.8,0.6,4.6,3.5,7.0,19.0,0.8,2.0,2.5,1.8,0.48,2.8,22.4745872521667
21.2,8.2,7.0,23.6,9.2,13.6,0.0,0.51,14.0,30.0,0.035,0.02,2.0,32.0,0.105,0.01,0.1,0.42,0.8,0.6,4.6,3.5,7.0,19.0,0.8,2.0,2.5,1.8,0.48,2.8,22.4745872521667
45.2,7.0,3.4,22.4,11.6,49.6,0.0,0.51,14.0,28.0,0.175,0.08,2.0,34.0,0.175,0.02,0.1,0.3,1.0,1.0,4.2,4.4,18.0,24.0,2.3,0.8,0.8,0.8,0.24,2.2,37.1281526380252
45.2,3.4,3.4,26.0,9.2,30.4,0.0,0.5,14.0,13.0,0.175,0.03,2.0,10.0,0.105,0.07,0.1,0.49,0.7,0.8,3.4,1.5,6.0,29.0,3.0,4.5,0.7,4.8,0.17,1.1,27.7843465717422
32.0,2.2,4.6,16.4,22.4,48.4,0.0,0.5,14.0,27.0,0.175,0.08,2.0,26.0,0.105,0.04,0.1,0.12,1.5,1.4,5.0,3.6,19.0,23.0,2.5,1.1,3.9,2.6,0.15,2.6,13.516146426202
11.6,9.4,13.0,17.6,17.6,18.4,0.0,0.5,14.0,28.0,0.07,0.03,2.0,27.0,0.14,0.02,0.1,0.27,2.0,2.1,4.9,4.7,4.0,4.0,4.2,1.0,0.9,3.6,1.75,4.4,11.7597344412821
24.8,2.2,5.8,22.4,24.8,32.8,0.0,0.51,14.0,20.0,0.175,0.1,2.0,9.0,0.14,0.09,0.1,0.47,1.6,1.3,4.3,3.6,6.0,20.0,4.1,2.6,1.0,2.8,0.34,3.5,11.8988475805702
11.6,10.6,13.0,9.2,8.0,37.6,0.0,0.51,14.0,28.0,0.14,0.06,2.0,33.0,0.07,0.03,0.1,0.08,0.6,0.9,1.9,3.8,16.0,2.0,0.7,3.5,4.7,1.3,0.37,1.0,7.96651323903902
30.8,2.2,4.6,18.8,23.6,26.8,0.0,0.5,14.0,29.0,0.175,0.09,2.0,23.0,0.07,0.04,0.1,0.48,1.9,2.4,4.6,5.0,28.0,11.0,0.7,3.0,4.5,2.5,0.53,3.4,14.4024242459291
26.0,9.4,5.8,8.0,8.0,35.2,0.0,0.5,14.0,32.0,0.035,0.01,2.0,7.0,0.07,0.07,0.1,0.3,1.0,2.5,2.6,4.8,25.0,25.0,3.4,3.7,1.8,0.3,0.14,1.2,14.9252602085599
34.4,9.4,4.6,17.6,8.0,48.4,0.0,0.5,14.0,32.0,0.14,0.02,2.0,29.0,0.175,0.07,0.1,0.42,0.9,1.3,2.2,4.1,17.0,19.0,0.5,1.7,3.0,4.2,0.31,1.8,30.5706031855683
32.0,1.0,4.6,23.6,10.4,23.2,0.0,0.51,14.0,7.0,0.175,0.08,2.0,15.0,0.14,0.02,0.1,0.31,1.4,0.4,2.0,3.8,23.0,0.0,1.4,0.4,3.9,0.3,0.14,1.5,9.38345763841255
16.4,9.4,9.4,14.0,12.8,22.0,0.0,0.5,14.0,30.0,0.105,0.09,2.0,28.0,0.07,0.02,0.1,0.5,1.1,1.2,4.9,2.5,16.0,9.0,3.5,2.7,3.7,3.1,0.47,2.3,14.3334451705187
18.8,9.4,8.2,9.2,24.8,23.2,0.0,0.51,14.0,19.0,0.14,0.06,2.0,22.0,0.175,0.02,0.1,0.23,2.2,1.2,4.6,3.5,9.0,26.0,2.1,2.1,0.7,4.4,0.53,3.3,12.2114904058699
33.2,9.4,4.6,6.8,24.8,11.2,0.0,0.5,14.0,24.0,0.07,0.07,2.0,10.0,0.105,0.08,0.1,0.26,1.6,1.6,4.6,4.0,8.0,23.0,3.1,1.9,4.3,4.9,0.41,3.2,17.5870791190377
26.0,9.4,5.8,20.0,17.6,13.6,0.0,0.5,14.0,34.0,0.175,0.05,2.0,32.0,0.14,0.02,0.1,0.5,2.0,2.8,4.9,3.0,26.0,7.0,0.3,3.7,4.7,1.0,0.34,2.5,26.2405331184678
44.0,3.4,3.4,16.4,8.0,29.2,0.0,0.5,14.0,16.0,0.105,0.01,2.0,23.0,0.035,0.02,0.1,0.01,0.7,1.3,3.7,3.2,7.0,18.0,5.0,4.5,4.7,2.1,0.42,2.2,23.5054014752932
34.4,4.6,4.6,3.2,5.6,22.0,0.0,0.51,14.0,30.0,0.175,0.05,2.0,14.0,0.175,0.03,0.1,0.31,0.7,4.0,2.9,4.3,19.0,15.0,2.3,1.0,0.7,1.0,0.46,1.5,9.38163021916707
