w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Ltx_uH
18.8,7.0,8.2,20.0,26.0,12.4,0.0,0.51,14.0,33.0,0.175,0.09,2.0,16.0,0.14,0.08,0.1,0.34,2.4,2.7,4.5,4.1,10.0,10.0,1.6,3.0,4.5,2.4,1.19,3.4,431.395880808761
18.8,7.0,8.2,20.0,26.0,12.4,0.0,0.51,14.0,33.0,0.175,0.09,2.0,16.0,0.14,0.08,0.1,0.34,2.4,2.7,4.5,4.1,10.0,10.0,1.6,3.0,4.5,2.4,1.19,3.4,431.395880808761
46.4,9.4,3.4,11.6,8.0,34.0,0.0,0.5,14.0,27.0,0.035,0.03,2.0,30.0,0.105,0.06,0.1,0.28,0.7,3.0,3.9,4.0,16.0,24.0,4.2,3.4,2.3,4.6,0.23,1.6,837.381882260378
14.0,11.8,10.6,11.6,22.4,24.4,0.0,0.5,14.0,31.0,0.07,0.04,2.0,35.0,0.07,0.04,0.1,0.19,1.0,3.1,5.0,3.7,2.0,17.0,3.1,0.9,0.3,3.9,0.5,1.8,296.514111280808
32.0,5.8,4.6,18.8,22.4,11.2,0.0,0.51,14.0,30.0,0.105,0.09,2.0,10.0,0.07,0.07,0.1,0.43,1.6,2.5,4.5,4.7,27.0,19.0,1.3,0.7,4.2,1.5,0.91,3.7,615.342203020912
42.8,4.6,3.4,20.0,9.2,4.0,0.0,0.51,14.0,17.0,0.105,0.02,2.0,9.0,0.105,0.09,0.1,0.23,0.6,1.6,4.7,1.9,24.0,3.0,2.5,2.5,2.4,3.2,0.2,1.6,802.923743289731
42.8,13.0,3.4,24.8,17.6,43.6,0.0,0.51,14.0,26.0,0.035,0.01,2.0,21.0,0.175,0.07,0.1,0.5,2.1,0.8,4.7,4.7,10.0,23.0,5.0,4.9,3.9,4.7,0.7,3.3,1127.48680766365
16.4,4.6,9.4,18.8,4.4,20.8,0.0,0.5,14.0,30.0,0.105,0.04,2.0,8.0,0.175,0.06,0.1,0.19,0.4,2.3,2.4,1.9,18.0,25.0,3.1,2.2,0.3,0.4,0.2,1.8,297.048639773012
27.2,5.8,5.8,5.6,5.6,19.6,0.0,0.51,14.0,32.0,0.175,0.01,2.0,7.0,0.105,0.05,0.1,0.44,0.7,3.6,3.1,1.5,4.0,7.0,1.7,3.0,2.6,4.2,0.48,1.0,298.622408203146
16.4,2.2,9.4,21.2,8.0,52.0,0.0,0.5,14.0,29.0,0.14,0.04,2.0,15.0,0.07,0.05,0.1,0.23,1.0,3.6,1.6,1.8,4.0,24.0,2.4,4.9,4.5,3.5,0.65,1.5,195.040489515898
41.6,1.0,3.4,6.8,6.8,31.6,0.0,0.5,14.0,24.0,0.175,0.02,2.0,28.0,0.07,0.03,0.1,0.41,0.5,3.0,4.1,2.3,15.0,14.0,0.6,3.3,4.8,3.5,0.23,2.0,230.627314131827
45.2,9.4,3.4,22.4,8.0,12.4,0.0,0.5,14.0,28.0,0.105,0.09,2.0,31.0,0.175,0.09,0.1,0.47,0.9,1.4,3.7,2.7,10.0,16.0,1.5,4.7,3.6,2.1,0.21,2.5,1213.31104853195
12.8,1.0,11.8,3.2,12.8,34.0,0.0,0.5,14.0,30.0,0.14,0.03,2.0,17.0,0.07,0.06,0.1,0.09,1.6,2.1,4.8,2.3,4.0,9.0,2.3,0.5,2.2,1.0,0.12,1.7,60.2248086843777
15.2,3.4,9.4,3.2,8.0,46.0,0.0,0.5,14.0,31.0,0.14,0.04,2.0,4.0,0.14,0.03,0.1,0.49,0.6,3.1,4.2,1.4,1.0,15.0,4.0,2.2,3.9,4.3,0.4,1.3,97.1388375668391
11.6,13.0,13.0,26.0,3.2,19.6,0.0,0.51,14.0,25.0,0.14,0.04,2.0,32.0,0.07,0.06,0.1,0.24,0.3,2.3,1.9,3.7,18.0,17.0,3.9,4.4,1.9,3.1,0.26,1.1,428.906244779548
14.0,1.0,10.6,9.2,6.8,8.8,0.0,0.51,14.0,26.0,0.14,0.1,2.0,21.0,0.14,0.1,0.1,0.32,0.9,0.6,2.9,5.0,27.0,20.0,1.4,4.3,3.6,1.5,0.12,2.2,96.223427059112
32.0,3.4,4.6,3.2,17.6,49.6,0.0,0.51,14.0,22.0,0.14,0.07,2.0,30.0,0.035,0.02,0.1,0.06,0.7,0.6,4.9,3.6,4.0,27.0,1.6,2.3,2.7,4.5,0.57,1.7,190.559240015845
16.4,11.8,9.4,22.4,22.4,11.2,0.0,0.51,14.0,33.0,0.07,0.07,2.0,11.0,0.175,0.05,0.1,0.28,1.2,0.9,5.0,4.6,5.0,2.0,2.7,4.9,1.4,4.5,0.43,4.0,502.990954269183
11.6,13.0,13.0,26.0,3.2,7.6,0.0,0.5,14.0,34.0,0.175,0.08,2.0,13.0,0.175,0.03,0.1,0.27,0.3,2.3,1.8,4.4,30.0,5.0,1.2,2.2,2.9,3.4,0.16,1.3,438.515193675765
11.6,13.0,13.0,26.0,3.2,7.6,0.0,0.5,14.0,34.0,0.175,0.08,2.0,13.0,0.175,0.03,0.1,0.27,0.3,2.3,1.8,4.4,30.0,5.0,1.2,2.2,2.9,3.4,0.16,1.3,438.515193675765
11.6,13.0,13.0,26.0,3.2,7.6,0.0,0.5,14.0,34.0,0.175,0.08,2.0,13.0,0.175,0.03,0.1,0.27,0.3,2.3,1.8,4.4,30.0,5.0,1.2,2.2,2.9,3.4,0.16,1.3,438.515193675765
16.4,11.8,9.4,9.2,22.4,32.8,0.0,0.51,14.0,31.0,0.105,0.07,2.0,9.0,0.14,0.1,0.1,0.48,2.0,1.5,5.0,4.3,23.0,6.0,4.3,3.9,0.6,3.0,0.33,3.1,285.842729443912
18.8,7.0,8.2,6.8,9.2,40.0,0.0,0.5,14.0,24.0,0.07,0.04,2.0,11.0,0.07,0.04,0.1,0.09,0.9,2.4,4.6,4.9,29.0,15.0,3.7,4.0,1.4,1.9,0.32,1.1,230.523530212895
12.8,8.2,11.8,14.0,26.0,36.4,0.0,0.5,14.0,27.0,0.14,0.04,2.0,8.0,0.14,0.07,0.1,0.16,2.9,2.1,4.9,4.3,0.0,17.0,1.5,2.6,4.5,2.4,1.3,3.1,260.674542858205
33.2,7.0,4.6,14.0,18.8,12.4,0.0,0.51,14.0,19.0,0.14,0.07,2.0,21.0,0.105,0.04,0.1,0.14,1.0,1.4,3.8,4.9,4.0,13.0,4.0,3.6,0.1,2.3,0.82,3.4,630.382758701416
26.0,5.8,5.8,8.0,5.6,4.0,0.0,0.51,14.0,15.0,0.14,0.02,2.0,16.0,0.105,0.02,0.1,0.14,0.6,1.0,3.6,2.5,15.0,6.0,3.5,4.1,2.0,1.1,0.29,1.6,360.500664725801
14.0,8.2,10.6,22.4,26.0,34.0,0.0,0.5,14.0,32.0,0.105,0.01,2.0,18.0,0.175,0.09,0.1,0.48,3.1,2.0,4.4,5.0,26.0,10.0,1.4,3.2,5.0,1.0,1.56,4.0,346.079473271682
15.2,10.6,9.4,14.0,14.0,50.8,0.0,0.5,14.0,33.0,0.035,0.03,2.0,20.0,0.14,0.1,0.1,0.28,0.9,4.0,3.0,3.1,30.0,4.0,2.3,1.6,1.8,0.8,0.23,2.3,327.528691293873
18.8,11.8,8.2,12.8,18.8,12.4,0.0,0.51,14.0,16.0,0.14,0.09,2.0,20.0,0.14,0.05,0.1,0.47,2.4,1.6,4.9,4.2,19.0,13.0,4.9,2.5,0.3,2.9,0.94,4.1,423.135416857469
32.0,2.2,4.6,22.4,9.2,10.0,0.0,0.51,14.0,20.0,0.175,0.02,2.0,19.0,0.035,0.01,0.1,0.14,1.0,1.7,4.0,4.9,4.0,29.0,2.4,3.6,0.9,3.3,0.19,1.7,395.522891343263
21.2,8.2,7.0,23.6,9.2,13.6,0.0,0.51,14.0,30.0,0.035,0.02,2.0,32.0,0.105,0.01,0.1,0.42,0.8,0.6,4.6,3.5,7.0,19.0,0.8,2.0,2.5,1.8,0.48,2.8,567.043173075654
21.2,8.2,7.0,23.6,9.2,13.6,0.0,0.51,14.0,30.0,0.035,0.02,2.0,32.0,0.105,0.01,0.1,0.42,0.8,0.6,4.6,3.5,7.0,19.0,0.8,2.0,2.5,1.8,0.48,2.8,567.043173075654
21.2,8.2,7.0,23.6,9.2,13.6,0.0,0.51,14.0,30.0,0.035,0.02,2.0,32.0,0.105,0.01,0.1,0.42,0.8,0.6,4.6,3.5,7.0,19.0,0.8,2.0,2.5,1.8,0.48,2.8,567.043173075654
45.2,7.0,3.4,22.4,11.6,49.6,0.0,0.51,14.0,28.0,0.175,0.08,2.0,34.0,0.175,0.02,0.1,0.3,1.0,1.0,4.2,4.4,18.0,24.0,2.3,0.8,0.8,0.8,0.24,2.2,933.025879640555
45.2,3.4,3.4,26.0,9.2,30.4,0.0,0.5,14.0,13.0,0.175,0.03,2.0,10.0,0.105,0.07,0.1,0.49,0.7,0.8,3.4,1.5,6.0,29.0,3.0,4.5,0.7,4.8,0.17,1.1,702.817832443667
32.0,2.2,4.6,16.4,22.4,48.4,0.0,0.5,14.0,27.0,0.175,0.08,2.0,26.0,0.105,0.04,0.1,0.12,1.5,1.4,5.0,3.6,19.0,23.0,2.5,1.1,3.9,2.6,0.15,2.6,342.074518961913
11.6,9.4,13.0,17.6,17.6,18.4,0.0,0.5,14.0,28.0,0.07,0.03,2.0,27.0,0.14,0.02,0.1,0.27,2.0,2.1,4.9,4.7,4.0,4.0,4.2,1.0,0.9,3.6,1.75,4.4,297.190034885085
24.8,2.2,5.8,22.4,24.8,32.8,0.0,0.51,14.0,20.0,0.175,0.1,2.0,9.0,0.14,0.09,0.1,0.47,1.6,1.3,4.3,3.6,6.0,20.0,4.1,2.6,1.0,2.8,0.34,3.5,301.956099673511
11.6,10.6,13.0,9.2,8.0,37.6,0.0,0.51,14.0,28.0,0.14,0.06,2.0,33.0,0.07,0.03,0.1,0.08,0.6,0.9,1.9,3.8,16.0,2.0,0.7,3.5,4.7,1.3,0.37,1.0,201.380534275122
30.8,2.2,4.6,18.8,23.6,26.8,0.0,0.5,14.0,29.0,0.175,0.09,2.0,23.0,0.07,0.04,0.1,0.48,1.9,2.4,4.6,5.0,28.0,11.0,0.7,3.0,4.5,2.5,0.53,3.4,364.310321539103
26.0,9.4,5.8,8.0,8.0,35.2,0.0,0.5,14.0,32.0,0.035,0.01,2.0,7.0,0.07,0.07,0.1,0.3,1.0,2.5,2.6,4.8,25.0,25.0,3.4,3.7,1.8,0.3,0.14,1.2,381.051356395905
34.4,9.4,4.6,17.6,8.0,48.4,0.0,0.5,14.0,32.0,0.14,0.02,2.0,29.0,0.175,0.07,0.1,0.42,0.9,1.3,2.2,4.1,17.0,19.0,0.5,1.7,3.0,4.2,0.31,1.8,768.499786722326
32.0,1.0,4.6,23.6,10.4,23.2,0.0,0.51,14.0,7.0,0.175,0.08,2.0,15.0,0.14,0.02,0.1,0.31,1.4,0.4,2.0,3.8,23.0,0.0,1.4,0.4,3.9,0.3,0.14,1.5,241.171098905246
16.4,9.4,9.4,14.0,12.8,22.0,0.0,0.5,14.0,30.0,0.105,0.09,2.0,28.0,0.07,0.02,0.1,0.5,1.1,1.2,4.9,2.5,16.0,9.0,3.5,2.7,3.7,3.1,0.47,2.3,361.865735718531
18.8,9.4,8.2,9.2,24.8,23.2,0.0,0.51,14.0,19.0,0.14,0.06,2.0,22.0,0.175,0.02,0.1,0.23,2.2,1.2,4.6,3.5,9.0,26.0,2.1,2.1,0.7,4.4,0.53,3.3,309.652583941591
33.2,9.4,4.6,6.8,24.8,11.2,0.0,0.5,14.0,24.0,0.07,0.07,2.0,10.0,0.105,0.08,0.1,0.26,1.6,1.6,4.6,4.0,8.0,23.0,3.1,1.9,4.3,4.9,0.41,3.2,443.622614023333
26.0,9.4,5.8,20.0,17.6,13.6,0.0,0.5,14.0,34.0,0.175,0.05,2.0,32.0,0.14,0.02,0.1,0.5,2.0,2.8,4.9,3.0,26.0,7.0,0.3,3.7,4.7,1.0,0.34,2.5,665.045619223762
44.0,3.4,3.4,16.4,8.0,29.2,0.0,0.5,14.0,16.0,0.105,0.01,2.0,23.0,0.035,0.02,0.1,0.01,0.7,1.3,3.7,3.2,7.0,18.0,5.0,4.5,4.7,2.1,0.42,2.2,592.21230800157
34.4,4.6,4.6,3.2,5.6,22.0,0.0,0.51,14.0,30.0,0.175,0.05,2.0,14.0,0.175,0.03,0.1,0.31,0.7,4.0,2.9,4.3,19.0,15.0,2.3,1.0,0.7,1.0,0.46,1.5,241.135650551771
15.2,3.4,10.6,4.4,11.6,6.4,0.0,0.51,14.0,21.0,0.14,0.1,2.0,16.0,0.07,0.05,0.1,0.29,0.8,0.8,4.6,3.7,14.0,5.0,1.8,0.4,1.3,2.4,0.25,2.6,129.87192174245
11.6,13.0,13.0,14.0,24.8,37.6,0.0,0.5,14.0,22.0,0.105,0.1,2.0,34.0,0.07,0.01,0.1,0.23,1.6,1.6,5.0,3.0,5.0,4.0,2.8,0.4,4.6,2.7,1.26,2.6,282.451944215974
45.2,9.4,3.4,3.2,9.2,8.8,0.0,0.51,14.0,10.0,0.14,0.01,2.0,19.0,0.105,0.06,0.1,0.12,0.6,0.5,3.7,2.7,21.0,16.0,0.9,3.7,1.3,0.7,0.34,1.4,358.42956251283
11.6,8.2,13.0,22.4,8.0,32.8,0.0,0.5,14.0,14.0,0.035,0.01,2.0,16.0,0.105,0.09,0.1,0.18,0.6,1.6,5.0,3.4,21.0,18.0,1.9,4.7,1.5,3.4,0.35,2.3,304.294559663157
14.0,5.8,10.6,24.8,8.0,22.0,0.0,0.5,14.0,29.0,0.105,0.1,2.0,14.0,0.105,0.04,0.1,0.3,1.0,0.8,1.3,4.3,22.0,11.0,5.0,1.6,3.9,2.1,0.61,1.1,330.391585952977
21.2,13.0,7.0,26.0,10.4,53.2,0.0,0.51,14.0,26.0,0.175,0.02,2.0,21.0,0.07,0.04,0.1,0.42,1.2,0.7,2.7,4.7,4.0,29.0,0.4,4.0,0.3,2.0,0.48,2.3,663.738496604749
21.2,13.0,7.0,26.0,10.4,53.2,0.0,0.51,14.0,26.0,0.175,0.02,2.0,21.0,0.07,0.04,0.1,0.42,1.2,0.7,2.7,4.7,4.0,29.0,0.4,4.0,0.3,2.0,0.48,2.3,663.738496604749
21.2,13.0,7.0,26.0,10.4,53.2,0.0,0.51,14.0,26.0,0.175,0.02,2.0,21.0,0.07,0.04,0.1,0.42,1.2,0.7,2.7,4.7,4.0,29.0,0.4,4.0,0.3,2.0,0.48,2.3,663.738496604749
22.4,5.8,7.0,10.4,23.6,28.0,0.0,0.51,14.0,34.0,0.14,0.1,2.0,29.0,0.105,0.07,0.1,0.38,2.6,3.9,4.6,3.7,25.0,2.0,3.8,3.8,4.5,4.3,1.71,3.1,336.72363018022
26.0,13.0,5.8,24.8,21.2,13.6,0.0,0.51,14.0,32.0,0.175,0.04,2.0,27.0,0.105,0.05,0.1,0.14,2.3,0.8,4.9,4.7,3.0,4.0,0.2,4.7,1.6,0.6,0.16,1.5,811.885762779114
26.0,13.0,5.8,24.8,21.2,13.6,0.0,0.51,14.0,32.0,0.175,0.04,2.0,27.0,0.105,0.05,0.1,0.14,2.3,0.8,4.9,4.7,3.0,4.0,0.2,4.7,1.6,0.6,0.16,1.5,811.885762779114
26.0,13.0,5.8,24.8,21.2,13.6,0.0,0.51,14.0,32.0,0.175,0.04,2.0,27.0,0.105,0.05,0.1,0.14,2.3,0.8,4.9,4.7,3.0,4.0,0.2,4.7,1.6,0.6,0.16,1.5,811.885762779114
12.8,5.8,13.0,2.0,6.8,29.2,0.0,0.51,14.0,28.0,0.105,0.02,2.0,9.0,0.14,0.1,0.1,0.21,0.3,3.2,4.0,3.8,9.0,18.0,3.2,3.7,3.1,1.7,0.25,2.3,66.1920524442034
24.8,2.2,7.0,6.8,20.0,4.0,0.0,0.51,14.0,27.0,0.175,0.07,2.0,34.0,0.175,0.02,0.1,0.28,2.5,2.2,4.1,4.4,4.0,11.0,4.1,1.0,4.0,3.5,0.16,2.1,227.7357895168
26.0,13.0,5.8,15.2,14.0,52.0,0.0,0.5,14.0,32.0,0.07,0.04,2.0,7.0,0.07,0.01,0.1,0.08,1.2,3.6,4.7,5.0,27.0,19.0,1.7,4.8,2.3,3.1,0.82,1.2,596.349913447809
32.0,5.8,4.6,16.4,20.0,6.4,0.0,0.51,14.0,21.0,0.175,0.08,2.0,12.0,0.07,0.07,0.1,0.18,0.9,1.7,4.4,3.3,26.0,10.0,3.3,2.5,4.5,0.9,0.57,2.5,633.833252973342
22.4,10.6,7.0,26.0,26.0,37.6,0.0,0.5,14.0,29.0,0.07,0.04,2.0,11.0,0.105,0.1,0.1,0.32,2.2,1.2,5.0,3.5,24.0,23.0,1.8,3.9,3.5,0.1,1.15,2.9,627.48491379355
26.0,3.4,5.8,18.8,24.8,37.6,0.0,0.5,14.0,33.0,0.14,0.02,2.0,29.0,0.175,0.01,0.1,0.19,2.3,2.2,4.3,4.4,3.0,10.0,3.8,1.4,3.5,3.3,1.11,3.7,368.530986861494
14.0,7.0,10.6,26.0,17.6,35.2,0.0,0.51,14.0,29.0,0.07,0.04,2.0,19.0,0.175,0.07,0.1,0.35,1.9,1.3,3.3,3.5,19.0,6.0,1.2,0.7,3.2,4.7,0.63,2.9,357.904878573571
35.6,2.2,4.6,6.8,3.2,12.4,0.0,0.51,14.0,30.0,0.035,0.02,2.0,9.0,0.14,0.01,0.1,0.25,0.3,0.6,1.8,3.6,6.0,12.0,4.3,0.7,2.3,1.5,0.21,1.2,296.690228011507
42.8,3.4,3.4,17.6,20.0,31.6,0.0,0.5,14.0,24.0,0.07,0.02,2.0,23.0,0.105,0.05,0.1,0.34,0.8,3.1,4.0,3.6,30.0,5.0,4.4,4.9,1.5,5.0,0.67,3.4,600.175515847778
14.0,5.8,10.6,24.8,12.8,23.2,0.0,0.5,14.0,35.0,0.175,0.07,2.0,24.0,0.14,0.06,0.1,0.16,0.7,0.8,3.4,2.1,17.0,16.0,0.5,0.8,4.5,1.7,0.16,1.6,326.057173210713
12.8,1.0,11.8,8.0,10.4,40.0,0.0,0.51,14.0,23.0,0.175,0.04,2.0,4.0,0.105,0.05,0.1,0.16,1.0,0.7,4.3,2.3,22.0,21.0,2.6,0.1,4.7,0.4,0.58,1.2,87.2563505459359
34.4,4.6,4.6,3.2,8.0,14.8,0.0,0.5,14.0,11.0,0.175,0.1,2.0,15.0,0.105,0.03,0.1,0.48,0.6,1.0,3.4,3.4,28.0,28.0,0.7,2.6,0.2,4.7,0.56,1.1,247.530674911296
15.2,4.6,10.6,23.6,6.8,42.4,0.0,0.5,14.0,31.0,0.105,0.09,2.0,21.0,0.175,0.09,0.1,0.25,0.7,2.8,2.6,1.8,20.0,26.0,0.2,4.1,2.9,1.6,0.28,1.4,288.943840916755
20.0,10.6,8.2,21.2,20.0,17.2,0.0,0.5,14.0,26.0,0.175,0.1,2.0,10.0,0.07,0.01,0.1,0.11,1.1,3.4,4.1,4.8,12.0,10.0,4.8,2.7,2.4,3.4,0.17,2.5,579.698488759299
18.8,8.2,8.2,14.0,24.8,18.4,0.0,0.51,14.0,27.0,0.105,0.01,2.0,19.0,0.14,0.07,0.1,0.43,2.4,3.3,4.2,4.3,30.0,6.0,1.6,4.5,3.6,2.9,0.53,3.7,385.452452424958
18.8,8.2,8.2,14.0,24.8,18.4,0.0,0.51,14.0,27.0,0.105,0.01,2.0,19.0,0.14,0.07,0.1,0.43,2.4,3.3,4.2,4.3,30.0,6.0,1.6,4.5,3.6,2.9,0.53,3.7,385.452452424958
18.8,8.2,8.2,14.0,24.8,18.4,0.0,0.51,14.0,27.0,0.105,0.01,2.0,19.0,0.14,0.07,0.1,0.43,2.4,3.3,4.2,4.3,30.0,6.0,1.6,4.5,3.6,2.9,0.53,3.7,385.452452424958
45.2,13.0,3.4,18.8,9.2,18.4,0.0,0.5,14.0,16.0,0.175,0.03,2.0,35.0,0.105,0.1,0.1,0.17,1.0,1.9,3.3,4.0,6.0,0.0,0.2,2.1,4.1,1.0,0.64,2.4,1232.7154755248898
33.2,11.8,4.6,23.6,16.4,13.6,0.0,0.51,14.0,27.0,0.035,0.01,2.0,30.0,0.07,0.06,0.1,0.25,1.7,1.5,3.4,3.2,18.0,5.0,1.2,0.2,5.0,0.4,1.26,2.5,949.901155573732
18.8,13.0,8.2,22.4,12.8,4.0,0.0,0.51,14.0,19.0,0.035,0.02,2.0,9.0,0.105,0.06,0.1,0.31,1.5,1.5,4.6,4.5,8.0,7.0,0.5,0.3,5.0,0.6,0.14,2.7,606.727329634366
33.2,2.2,4.6,6.8,17.6,41.2,0.0,0.5,14.0,23.0,0.105,0.04,2.0,31.0,0.105,0.1,0.1,0.41,1.1,2.7,4.7,2.8,27.0,21.0,1.4,1.7,4.8,1.7,0.17,2.7,265.107071560712
33.2,2.2,4.6,6.8,17.6,41.2,0.0,0.5,14.0,23.0,0.105,0.04,2.0,31.0,0.105,0.1,0.1,0.41,1.1,2.7,4.7,2.8,27.0,21.0,1.4,1.7,4.8,1.7,0.17,2.7,265.107071560712
33.2,2.2,4.6,6.8,17.6,41.2,0.0,0.5,14.0,23.0,0.105,0.04,2.0,31.0,0.105,0.1,0.1,0.41,1.1,2.7,4.7,2.8,27.0,21.0,1.4,1.7,4.8,1.7,0.17,2.7,265.107071560712
45.2,13.0,3.4,5.6,14.0,42.4,0.0,0.51,14.0,28.0,0.14,0.06,2.0,14.0,0.105,0.01,0.1,0.42,1.4,2.3,3.0,3.9,12.0,27.0,3.1,1.7,1.1,0.2,0.89,2.8,520.721802558179
34.4,10.6,4.6,20.0,15.2,53.2,0.0,0.5,14.0,31.0,0.105,0.04,2.0,17.0,0.07,0.02,0.1,0.15,0.9,1.8,4.6,3.4,3.0,21.0,0.6,0.6,1.6,3.6,0.18,2.8,809.730596128804
27.2,11.8,5.8,6.8,20.0,26.8,0.0,0.51,14.0,35.0,0.07,0.05,2.0,22.0,0.175,0.07,0.1,0.21,1.5,1.8,4.1,5.0,9.0,7.0,2.9,3.2,1.1,2.0,0.85,2.1,371.624104208154
35.6,4.6,4.6,22.4,4.4,34.0,0.0,0.51,14.0,26.0,0.14,0.03,2.0,7.0,0.105,0.07,0.1,0.3,0.3,3.1,1.4,4.2,25.0,28.0,3.7,2.8,0.5,3.0,0.27,1.0,646.838859199403
18.8,11.8,8.2,5.6,12.8,22.0,0.0,0.51,14.0,29.0,0.175,0.09,2.0,34.0,0.14,0.06,0.1,0.33,1.6,1.1,4.1,4.7,11.0,2.0,0.1,0.9,2.4,4.7,0.63,3.5,236.031534123018
22.4,5.8,7.0,26.0,17.6,32.8,0.0,0.5,14.0,19.0,0.14,0.08,2.0,26.0,0.14,0.1,0.1,0.41,0.8,1.8,4.9,5.0,28.0,16.0,3.2,3.8,0.8,2.5,0.29,4.6,497.665731239517
45.2,10.6,3.4,21.2,18.8,23.2,0.0,0.5,14.0,25.0,0.175,0.04,2.0,30.0,0.175,0.1,0.1,0.37,2.2,2.3,3.3,3.0,17.0,2.0,1.1,4.1,4.5,3.8,0.41,2.5,1131.55542638627
18.8,10.6,8.2,26.0,15.2,13.6,0.0,0.5,14.0,25.0,0.175,0.02,2.0,5.0,0.105,0.04,0.1,0.28,1.1,0.6,3.8,2.5,18.0,8.0,0.5,1.4,2.8,4.8,0.14,1.8,608.441777510451
16.4,3.4,9.4,20.0,22.4,22.0,0.0,0.5,14.0,26.0,0.07,0.01,2.0,19.0,0.14,0.09,0.1,0.46,2.5,2.4,4.3,4.1,12.0,14.0,0.6,0.6,3.7,2.5,0.66,3.6,259.415572189106
45.2,13.0,3.4,17.6,22.4,40.0,0.0,0.5,14.0,28.0,0.105,0.06,2.0,10.0,0.14,0.06,0.1,0.38,2.7,1.0,4.9,2.1,11.0,9.0,1.8,0.7,3.5,1.3,0.72,1.9,1015.88063494802
28.4,10.6,5.8,15.2,4.4,19.6,0.0,0.5,14.0,35.0,0.14,0.06,2.0,12.0,0.14,0.1,0.1,0.37,0.5,3.0,2.6,4.1,26.0,17.0,3.8,2.2,1.8,3.8,0.21,1.2,680.322670308416
22.4,9.4,7.0,26.0,24.8,14.8,0.0,0.5,14.0,25.0,0.175,0.07,2.0,35.0,0.07,0.01,0.1,0.39,2.4,1.1,4.9,3.7,30.0,27.0,0.1,3.9,2.1,0.4,0.14,3.5,635.55628901028
22.4,3.4,7.0,21.2,10.4,20.8,0.0,0.5,14.0,29.0,0.14,0.02,2.0,28.0,0.105,0.09,0.1,0.49,1.0,0.9,2.6,1.4,22.0,0.0,2.5,1.0,1.4,1.5,0.45,1.3,369.917663654263
27.2,7.0,5.8,22.4,16.4,13.6,0.0,0.51,14.0,23.0,0.07,0.02,2.0,27.0,0.07,0.04,0.1,0.38,1.8,2.5,3.0,4.2,22.0,26.0,0.8,1.8,1.0,4.0,1.51,2.3,633.375279309051
14.0,2.2,10.6,18.8,26.0,6.4,0.0,0.5,14.0,18.0,0.175,0.06,2.0,11.0,0.14,0.03,0.1,0.45,2.0,1.3,4.6,3.9,15.0,13.0,2.3,2.2,2.8,3.2,0.31,3.7,193.982128627153
18.8,5.8,8.2,12.8,10.4,31.6,0.0,0.51,14.0,14.0,0.14,0.03,2.0,34.0,0.035,0.01,0.1,0.47,1.4,1.2,2.5,4.0,11.0,0.0,0.6,4.3,0.3,3.6,0.14,1.7,319.044815466278
26.0,3.4,5.8,24.8,9.2,52.0,0.0,0.51,14.0,31.0,0.105,0.09,2.0,17.0,0.175,0.04,0.1,0.36,0.7,0.9,2.7,2.1,26.0,23.0,4.5,1.3,5.0,4.8,0.42,1.8,399.826015344182
47.6,3.4,3.4,16.4,16.4,6.4,0.0,0.5,14.0,34.0,0.14,0.09,2.0,18.0,0.105,0.05,0.1,0.25,0.8,1.1,4.0,5.0,7.0,0.0,2.6,3.4,1.3,2.8,0.43,3.0,685.671433751738
27.2,8.2,5.8,12.8,14.0,50.8,0.0,0.51,14.0,35.0,0.07,0.07,2.0,30.0,0.14,0.06,0.1,0.5,1.5,0.3,3.8,2.3,25.0,17.0,4.5,3.2,2.0,0.4,0.15,1.2,485.892218606466
48.8,5.8,3.4,10.4,4.4,53.2,0.0,0.51,14.0,29.0,0.175,0.01,2.0,29.0,0.07,0.07,0.1,0.32,0.2,0.6,1.9,2.5,14.0,14.0,1.0,0.7,1.6,2.4,0.17,1.6,669.190903586462
15.2,13.0,10.6,9.2,15.2,22.0,0.0,0.51,14.0,30.0,0.175,0.1,2.0,10.0,0.105,0.03,0.1,0.15,1.5,4.0,3.5,4.6,6.0,30.0,1.1,4.0,4.8,4.4,0.21,2.7,285.205260194305
22.4,5.8,7.0,20.0,24.8,37.6,0.0,0.5,14.0,24.0,0.175,0.1,2.0,10.0,0.175,0.01,0.1,0.45,2.2,2.6,4.7,4.7,19.0,22.0,1.0,4.7,2.3,0.2,0.38,3.2,457.015990041556
46.4,3.4,3.4,21.2,10.4,10.0,0.0,0.5,14.0,34.0,0.105,0.06,2.0,32.0,0.175,0.06,0.1,0.5,1.1,2.8,3.5,2.6,12.0,12.0,0.7,4.9,0.5,3.5,0.27,1.9,735.092644975955
47.6,5.8,3.4,26.0,15.2,18.4,0.0,0.51,14.0,34.0,0.105,0.03,2.0,35.0,0.14,0.08,0.1,0.47,1.2,2.5,2.5,2.4,15.0,2.0,0.6,2.5,4.7,2.5,0.17,2.1,1006.45955988991
